	WT.EPA.a_S117_L007_R1_001
UGT1A4r_pos	68910.54421018665
UGT1A5r2_pos	4044.9568298994095
UGT1A5r_pos	4026.564918728885
UGT1A6r_pos	57597.507584652565
UGT1A7r_pos	0.0
UGT1A8r_pos	0.0
UGT1A9r_pos	70042.81927178545
UMPK2_neg	364.3399519447738
UMPK2_pos	364.3399519447738
UMPK2n_neg	365.87094948186336
UMPK2n_pos	365.87094948186336
UMPK3_neg	364.3399519447738
UMPK3_pos	364.3399519447738
UMPK3n_neg	365.87094948186336
UMPK3n_pos	365.87094948186336
UMPK4_neg	364.3399519447738
UMPK4_pos	364.3399519447738
UMPK4n_neg	365.87094948186336
UMPK4n_pos	365.87094948186336
UMPK5_neg	364.3399519447738
UMPK5_pos	364.3399519447738
UMPK5n_neg	365.87094948186336
UMPK5n_pos	365.87094948186336
UMPK6_neg	364.3399519447738
UMPK6_pos	364.3399519447738
UMPK6n_neg	365.87094948186336
UMPK6n_pos	365.87094948186336
UMPK7_neg	364.3399519447738
UMPK7_pos	364.3399519447738
UMPK7n_neg	365.87094948186336
UMPK7n_pos	365.87094948186336
UMPK_neg	364.3399519447738
UMPK_pos	364.3399519447738
UMPKm_neg	9745.783201037533
UMPKm_pos	0.0
UMPKn_neg	365.87094948186336
UMPKn_pos	365.87094948186336
UMPtr_neg	2054.672621236036
UMPtr_pos	2054.672621236036
UNK2_pos	15499.401864098167
UNK3_pos	16071.864957915186
UPP3S_pos	14715.46922278101
UPPDC1_pos	14715.46922278101
UPPN_pos	14586.55312483149
URATEt_pos	8982.250737427537
URATEtx_pos	11357.250737427537
URAt_neg	7566.748238302901
URAt_pos	5.883172075838066
URCN_pos	11778.075160659246
UREAt5_neg	1599.4293325926337
UREAt5_pos	1599.4293325926337
UREAt_neg	1599.4293325926337
UREAt_pos	1599.4293325926337
UREAtm_neg	14641.416257669565
UREAtm_pos	0.0
URIDK2m_neg	6472.001683229523
URIDK2m_pos	3576.1495691805494
URIK1_pos	407.6538414842631
URIt4_pos	805.2833304623837
URIt5le_pos	1337.8922735456458
URIt_neg	805.2833304623837
URIt_pos	12194.957214387932
UROLACer_neg	0.0
UROLACer_pos	6756.323587513006
UTPtn_neg	0.0
UTPtn_pos	0.0
Uritl_neg	0.0
Uritl_pos	0.0
Uritm_neg	9745.783201037533
Uritm_pos	0.0
Uritn_neg	13557.939118256163
Uritn_pos	0.0
VACCCPT1_pos	91024.71025396828
VACCCPT2_pos	91024.71025396828
VACCCRNt_pos	91024.71025396828
VACCt_neg	8931.224702920603
VACCt_pos	7.907104965199059
VALATB0tc_pos	1543.9523787036928
VALLAT1tc_pos	573.2980112699508
VALPHELAT2tc_pos	518.5406304325023
VALTA_neg	7720.950044052059
VALTA_pos	4309.801670181429
VALTAm_neg	4309.801670181429
VALTAm_pos	15346.786635366983
VALt4_pos	1263.227694213378
VALt5m_neg	4309.801670181429
VALt5m_pos	15346.786635366983
VALtec_neg	518.5406304325023
VALtec_pos	828.9778280483474
VD3_neg	11002.23538459595
VD3_pos	77027.30236942544
VITD2Hm_pos	0.0
VITD2t_pos	0.0
VITD2tm_neg	0.0
VITD2tm_pos	0.0
VITD3Hm_pos	9956.5187191027
VITD3t2_pos	1056.2871596048294
VITD3t_pos	1056.2871596048294
VITD3tm3_pos	1900.0
VITD3tm_pos	1900.0
VITEtl_pos	4244.55103370334
VITKtl_pos	5066.066088174491
VLCS2p_pos	66788.68365388848
VLCS2r_pos	75692.08155592882
VLCSp_pos	65644.51610338304
VLCSr_pos	72125.14140051042
WHDDCAte_neg	7.519243138780261
WHDDCAte_pos	0.0
WHHDCAte_neg	18421.88816819447
WHHDCAte_pos	0.0
WHTSTSTERONEte_neg	0.0
WHTSTSTERONEte_pos	0.0
WHTTDCAte_neg	7556.002470083867
WHTTDCAte_pos	0.0
XANDp_pos	12406.471673603553
XANtx_pos	11357.250737427537
XAO2x_pos	11857.549791787153
XAOx_pos	11357.250737427537
XOL27OHtm_neg	11278.885689764236
XOL27OHtm_pos	11936.747318002195
XOL7AH2tm_neg	70410.3826681868
XOL7AH2tm_pos	11265.14109336745
XOL7AH2tr_neg	0.0
XOL7AH2tr_pos	0.0
XOL7AONEtr_neg	11265.14109336745
XOL7AONEtr_pos	8041.738454389533
XOLDIOLONEt_neg	65644.51610338302
XOLDIOLONEt_pos	8041.738454389533
XOLDIOLONEtm_neg	0.0
XOLDIOLONEtm_pos	0.0
XOLEST2HSTDle_pos	1900.0
XOLEST2te_neg	7046.696532804826
XOLEST2te_pos	1900.0
XOLESTte_neg	0.0
XOLESTte_pos	0.0
XOLTRI24tc_neg	0.0
XOLTRI24tc_pos	54596.40476870459
XOLTRI24te_neg	0.0
XOLTRI24te_pos	54596.40476870459
XOLTRI25tc_neg	0.0
XOLTRI25tc_pos	54490.623585262314
XOLTRI25te_neg	0.0
XOLTRI25te_pos	54490.623585262314
XOLTRI27tc_neg	0.0
XOLTRI27tc_pos	54249.70362928941
XOLTRI27te_neg	0.0
XOLTRI27te_pos	54249.70362928942
XOLTRIOLtm_neg	0.0
XOLTRIOLtm_pos	65644.51610338302
XOLTRIOLtr_neg	0.0
XOLTRIOLtr_pos	0.0
XSERtg_pos	0.0
XYLK_pos	8341.669629488517
XYLTD_Dr_neg	0.0
XYLTD_Dr_pos	8341.669629488517
XYLTer_pos	0.0
XYLTt_neg	0.0
XYLTt_pos	5090.2442828209305
XYLUR_neg	1290.2442828209303
XYLUR_pos	1307.6580572249359
XYLt_neg	861.6822677975382
XYLt_pos	0.0
XYLtly_pos	861.6822677975382
YVITEt_pos	2.8499999999999996
biomass_reaction_pos	231.82390876766218
q10h2tc_neg	5688.925317896128
q10h2tc_pos	7492.77054361324
q10tm_neg	5688.925317896128
q10tm_pos	7492.77054361324
r0002_neg	2095.156842217996
r0002_pos	2375.0
r0009_pos	4677.435826767817
r0010_pos	6027.701993286894
r0013_pos	42.05432183948921
r0016_neg	2683.3711454833156
r0016_pos	4478.626053944656
r0021_neg	1424.019875390682
r0021_pos	512.768183188585
r0022_neg	5290.8953134982075
r0022_pos	458.4127187806839
r0027_neg	1441.4336497946879
r0027_pos	1219.5687022364104
r0028_pos	3655.9703942887268
r0033_pos	14502.074260494619
r0034_pos	11865.946039739521
r0047_pos	2411.234597799478
r0051_neg	3.981115644924465
r0051_pos	27413.062302685998
r0055_neg	1523.0305143205687
r0055_pos	7887.635795288641
r0060_pos	7957.154855653094
r0062_pos	3530.24332915145
r0068_pos	3526.1693703076894
r0074_neg	1191.2986683211684
r0074_pos	2306.3095628403303
r0081_neg	377.1519039426731
r0081_pos	377.1519039426731
r0082_pos	3694.4528028074874
r0083_pos	341.40723420211214
r0084_pos	12596.807989263123
r0085_pos	5266.2483510018155
r0086_pos	7137.296139420078
r0093_pos	5.485253490475575
r0097_pos	3526.1693703076894
r0113_pos	19615.98261834198
r0119_pos	3232.7171283470716
r0122_pos	521.0012284012913
r0127_pos	7180.616758301635
r0129_neg	2158.2213602719958
r0129_pos	7273.552287060964
r0130_neg	7665.5539027671875
r0130_pos	2158.2213602719958
r0139_neg	3.29545240213369
r0139_pos	7.972715791883241
r0142_pos	9543.180500112243
r0145_neg	820.7372315092332
r0145_pos	58515.760288489546
r0149_neg	7.9299990427744085
r0149_pos	3.3157428579603847
r0153_pos	521.0012284012913
r0156_pos	5266.2483510018155
r0157_pos	7137.296139420078
r0160_pos	3341.9528631637254
r0163_pos	11103.82815973431
r0165_pos	521.0012284012913
r0166_pos	12293.128560208228
r0170_neg	382.10864502782215
r0170_pos	75230.67253176514
r0173_neg	2561.469228806052
r0173_pos	2561.469228806052
r0178_neg	1325.3106990911067
r0178_pos	12638.53092562978
r0179_pos	1325.3106990911067
r0181_neg	3.2954524021336895
r0181_pos	3.3157428579603847
r0186_pos	11891.962422541363
r0191_pos	715.3970263265056
r0193_neg	8953.680322469163
r0193_pos	6810.031359501013
r0196_neg	365.7908895798139
r0196_pos	14848.289258752242
r0202_neg	2561.469228806052
r0202_pos	2561.469228806052
r0208_neg	3166.2945661715535
r0208_pos	18774.214774773176
r0210_pos	8089.70052493031
r0224_pos	675.8758789490228
r0226_pos	3710.913575375847
r0233_pos	5841.320129538141
r0236_pos	1295.232303448561
r0239_neg	0.0
r0239_pos	9.915353728138738
r0242_neg	3.5703846727432773
r0242_pos	3.5703846727432773
r0245_neg	3953.925797285519
r0245_pos	6803.932702941431
r0246_pos	11043.782698661451
r0249_neg	2623.0914353048474
r0249_pos	2623.0914353048474
r0265_pos	5841.320129538141
r0267_neg	2121.8649475582774
r0267_pos	2104.4511731542716
r0268_neg	2104.4511731542716
r0268_pos	2121.8649475582774
r0276_neg	3925.200799619983
r0276_pos	445.22180712809524
r0280_pos	521.0012284012913
r0281_neg	4.749999999999999
r0281_pos	15301.666470571425
r0283_pos	5013.526135510903
r0287_pos	18090.378922897322
r0295_pos	585.8292760082405
r0301_pos	3925.200799619983
r0308_pos	7920.4561037858
r0309_neg	4967.9531782032245
r0309_pos	17300.472299278834
r0310_pos	4902.721344856753
r0311_pos	8356.71849172131
r0317_neg	365.37883711380624
r0317_pos	365.37883711380624
r0321_pos	3879.4270172266624
r0330_pos	1277.8185290445554
r0331_pos	4170.359297148508
r0339_pos	5449.550304836358
r0340_pos	11043.782698661451
r0345_neg	1092.7936814300974
r0345_pos	1092.7936814300974
r0354_pos	3272.384824668277
r0355_pos	3272.3848246682765
r0357_pos	4316.508699786819
r0358_pos	4316.508699786819
r0360_pos	5524.168198552022
r0361_pos	5462.928991786912
r0363_pos	6924.673020917978
r0364_pos	6883.001650177843
r0365_pos	12694.314993327604
r0377_pos	3753.7639185815556
r0381_neg	4153.046317475492
r0381_pos	10059.971268580743
r0383_pos	6979.196608097716
r0384_pos	10963.986048775438
r0385_pos	12308.397057046242
r0386_pos	10792.503103229077
r0388_neg	4596.418785672901
r0388_pos	10319.982776328767
r0389_neg	4596.4187856729
r0389_pos	9335.078735897454
r0390_neg	3017.629337006716
r0390_pos	4.274999999999999
r0391_neg	11.745544589869922
r0391_pos	4348.449090113128
r0392_neg	3341.9528631637254
r0392_pos	6352.919728452915
r0393_pos	11043.782698661451
r0394_neg	541.4185020560603
r0394_pos	5699.799100309287
r0395_pos	541.4185020560603
r0398_pos	5429.926355997087
r0399_neg	309.07004567915
r0399_pos	5957.73340909469
r0400_neg	5076.457577218523
r0400_pos	19469.60254837972
r0402_pos	0.0
r0403_neg	2003.517185000132
r0403_pos	7.614332435454188
r0407_neg	643.64922350905
r0407_pos	2818.9646219187707
r0408_neg	532.5182034839752
r0408_pos	532.5182034839752
r0409_neg	532.5182034839752
r0409_pos	532.5182034839752
r0410_neg	4.109841603607376
r0410_pos	4.7088059140290754
r0413_pos	521.0012284012913
r0422_neg	0.0
r0422_pos	3694.452802807487
r0423_pos	341.40723420211214
r0424_neg	0.0
r0424_pos	12596.807989263125
r0425_neg	373.5060186931646
r0425_pos	505.703079842815
r0426_neg	365.37883711380624
r0426_pos	365.37883711380624
r0434_neg	2374.081734356736
r0434_pos	5230.292815989163
r0437_neg	3099.7041194802814
r0437_pos	5230.292815989163
r0441_neg	0.0
r0441_pos	311.51784661770404
r0443_pos	299.30163250246244
r0450_neg	0.0
r0450_pos	4171.145931792717
r0451_pos	70.89123551927776
r0456_pos	3527.407434652027
r0463_neg	10130.135741430595
r0463_pos	0.0
r0464_neg	354.2724578844605
r0464_pos	365.0101675902738
r0470_pos	794.9223270586399
r0472_neg	7266.7757113111375
r0472_pos	888.5526222307373
r0474_neg	7816.101772100474
r0474_pos	888.5526222307373
r0475_neg	5671.291194139483
r0475_pos	888.5526222307373
r0480_neg	16272.449664076936
r0480_pos	13212.714025408592
r0483_neg	377.1519039426731
r0483_pos	377.1519039426731
r0488_neg	20392.066897688022
r0488_pos	303.76936868989833
r0494_neg	3.29545240213369
r0494_pos	7.972715791883241
r0497_neg	7.9299990427744085
r0497_pos	3.3157428579603847
r0502_pos	9140.85729085091
r0504_pos	8982.250737427537
r0509_pos	433.3222921029268
r0512_neg	7768.908079852029
r0512_pos	693.2896533530285
r0514_pos	3844.9524604698113
r0517_neg	365.7908895798139
r0517_pos	14848.289258752257
r0522_pos	1647.1132688156074
r0523_pos	1647.1132688156074
r0525_neg	403.56431929095686
r0525_pos	26.250789315259834
r0527_neg	12.456950421144903
r0527_pos	5339.7409830155475
r0531_neg	407.6538414842631
r0531_pos	3580.111219951721
r0537_pos	0.0
r0539_neg	0.0
r0539_pos	14482.80988902252
r0541_neg	304.4846031814187
r0541_pos	80.7669414652374
r0545_pos	955.5226771341913
r0546_pos	0.0
r0547_neg	955.5226771341913
r0547_pos	19109.73215494762
r0548_pos	0.0
r0549_neg	365.0101675902738
r0549_pos	354.2724578844605
r0552_neg	426.31612071254915
r0552_pos	500.43083720810614
r0553_neg	500.43083720810614
r0553_pos	426.31612071254915
r0555_pos	6979.196608097716
r0556_neg	10963.986048775434
r0556_pos	0.0
r0557_pos	70.89123551927774
r0558_neg	1472.934199855695
r0558_pos	1407.6637604808723
r0559_neg	1472.934199855695
r0559_pos	1407.6637604808723
r0560_pos	12133.026223852992
r0561_pos	287.07138296465735
r0568_pos	7629.988188255743
r0570_neg	4431.137369875131
r0570_pos	6247.710656879812
r0571_neg	13082.636622494254
r0571_pos	2123.6934632212287
r0573_pos	7310.594065225217
r0575_neg	382.10864502782215
r0575_pos	75230.6725317652
r0578_neg	4134.276069388939
r0578_pos	4243.967322825464
r0579_pos	4134.276069388939
r0580_pos	4578.002672054298
r0584_neg	5339.740983015548
r0584_pos	3531.019688505611
r0587_neg	3.5703846727432773
r0587_pos	3.5703846727432773
r0590_pos	14502.074260494619
r0591_neg	41995.50667300153
r0591_pos	3427.3451689367166
r0594_pos	26.534780690056163
r0595_pos	8961.991452682762
r0596_pos	12694.314993327604
r0598_pos	0.0
r0603_neg	327.1007134697522
r0603_pos	9539.245845656698
r0604_pos	9796.37037915806
r0610_neg	626.1484986560724
r0610_pos	626.1484986560724
r0611_neg	626.1484986560724
r0611_pos	626.1484986560724
r0614_neg	4134.276069388939
r0614_pos	32770.25907102406
r0615_neg	722.941798644802
r0615_pos	740.3555730488076
r0616_neg	686.0001086409065
r0616_pos	12235.839631974653
r0617_neg	740.3555730488076
r0617_pos	722.941798644802
r0618_pos	686.0001086409065
r0620_neg	0.0
r0620_pos	11103.828159734312
r0625_pos	0.0
r0627_neg	4108.717901163336
r0627_pos	9.522085407922917
r0629_neg	4010.6837548796584
r0629_pos	11877.54267182041
r0630_neg	3234.548586491378
r0630_pos	13149.1473533775
r0633_neg	5328.858124224834
r0633_pos	18756.69667310955
r0634_neg	34245.148067730704
r0634_pos	523.0752362377855
r0636_pos	14143.09313252072
r0637_pos	14143.09313252072
r0638_neg	5226.8076512612115
r0638_pos	19623.07475614207
r0639_pos	14426.84508744481
r0641_neg	3212.8393454392512
r0641_pos	3212.8393454392512
r0642_neg	1472.934199855695
r0642_pos	541.4185020560603
r0643_neg	2123.6934632212287
r0643_pos	13082.636622494256
r0644_neg	1472.934199855695
r0644_pos	541.4185020560603
r0645_neg	0.0
r0645_pos	47.7470961796481
r0647_neg	1212.1633073079772
r0647_pos	0.0
r0650_neg	4694.534457094451
r0650_pos	4694.534457094451
r0651_neg	4694.534457094451
r0651_pos	3316.4464340597297
r0652_neg	5227.70825279484
r0652_pos	15193.510446112814
r0653_pos	12610.327112476298
r0655_neg	338.2806110814173
r0655_pos	11206.370183176788
r0656_pos	10792.503103229077
r0660_neg	19075.79605807317
r0660_pos	5504.264644789316
r0661_pos	24858.328513857734
r0666_neg	0.0
r0666_pos	20931.911333132728
r0668_neg	5076.4575772185235
r0668_pos	19469.60254837971
r0669_pos	12027.836464708094
r0670_pos	9796.37037915806
r0671_pos	14497.854356474352
r0672_neg	54941.0710083982
r0672_pos	11936.747318002195
r0673_pos	0.0
r0679_neg	15156.389346653192
r0679_pos	4134.276069388939
r0680_neg	4134.276069388939
r0680_pos	32770.259071024055
r0683_pos	12900.52780009722
r0686_neg	408.80815147154465
r0686_pos	12251.37421950766
r0688_neg	1238.20591472946
r0688_pos	1255.6196891334655
r0698_pos	16323.524688862339
r0706_pos	65644.516103383
r0707_neg	4.852138961856458
r0707_pos	6.732415217439924
r0714_pos	12610.327112476298
r0715_pos	24176.6141584221
r0716_pos	12610.327112476298
r0717_pos	24176.6141584221
r0718_pos	14426.84508744481
r0719_pos	24858.328513857734
r0720_pos	14426.84508744481
r0721_pos	24858.328513857734
r0722_neg	5504.264644789316
r0722_pos	19075.796058073174
r0723_pos	24858.328513857734
r0724_neg	19075.796058073167
r0724_pos	5504.264644789316
r0726_neg	523.0752362377855
r0726_pos	34245.1480677307
r0727_pos	24858.32851385774
r0728_neg	34245.1480677307
r0728_pos	523.0752362377855
r0729_pos	24858.32851385774
r0730_pos	18090.378922897322
r0731_pos	18090.378922897322
r0732_pos	18090.378922897322
r0733_pos	18090.378922897322
r0734_pos	18090.378922897322
r0735_neg	5246.62841158049
r0735_pos	33980.60926816293
r0739_neg	68543.92498435809
r0739_pos	8403.541924780591
r0741_neg	0.0
r0741_pos	69790.43010635115
r0743_pos	65644.51610338301
r0744_pos	65644.51610338301
r0747_neg	11377.604216851167
r0747_pos	2104.4511731542716
r0750_neg	65822.46851055489
r0750_pos	2104.4511731542716
r0752_neg	901.1672127262902
r0752_pos	0.0
r0753_pos	901.1672127262902
r0754_neg	901.1672127262902
r0754_pos	0.0
r0755_pos	901.1672127262902
r0756_neg	901.1672127262902
r0756_pos	0.0
r0757_pos	901.1672127262902
r0758_neg	606.6889414308833
r0758_pos	0.0
r0774_neg	9.633911529112765
r0774_pos	9.633911529112765
r0779_pos	12027.836464708094
r0780_neg	75206.14398354446
r0780_pos	258.64167997236393
r0781_neg	0.0
r0781_pos	75206.14398354443
r0782_pos	10872.129313778105
r0783_neg	436.7325719609306
r0783_pos	5248.587374017082
r0784_neg	1290.2442828209303
r0784_pos	1307.6580572249359
r0787_pos	3535.1377328251615
r0788_neg	16272.449664076934
r0788_pos	13212.714025408592
r0789_neg	16272.449664076934
r0789_pos	13212.714025408595
r0791_neg	18756.69667310955
r0791_pos	5328.858124224834
r0792_neg	6805.470862758705
r0792_pos	757.6847299776568
r0795_pos	8961.991452682762
r0796_neg	0.0
r0796_pos	6478.681979232875
r0797_neg	4010.6837548796584
r0797_pos	63738.096978429756
r0801_neg	1703.9793547309607
r0801_pos	1303.4029038638473
r0809_neg	1232.5999280634205
r0809_pos	1232.5999280634205
r0812_neg	2850.0
r0812_pos	2850.0
r0813_pos	8195.43426484041
r0817_neg	755.7035496125166
r0817_pos	701.4310196547995
r0818_pos	6472.001683229524
r0819_neg	474.04230239310743
r0819_pos	607.4114488336104
r0821_neg	474.04230239310743
r0821_pos	474.04230239310743
r0822_neg	474.04230239310743
r0822_pos	474.04230239310743
r0825_pos	0.0
r0826_pos	0.0
r0829_neg	474.04230239310743
r0829_pos	474.04230239310743
r0830_neg	474.04230239310743
r0830_pos	474.04230239310743
r0834_neg	632.0564031908099
r0834_pos	632.0564031908099
r0835_neg	632.0564031908099
r0835_pos	632.0564031908099
r0836_neg	632.0564031908099
r0836_pos	632.0564031908099
r0838_neg	4732.5174182827195
r0838_pos	4983.980425775487
r0839_neg	2116.9948104191553
r0839_pos	3841.2265498528404
r0840_neg	2623.0914353048474
r0840_pos	2623.0914353048474
r0841_neg	2623.0914353048474
r0841_pos	2623.0914353048474
r0842_neg	2850.0
r0842_pos	2850.0
r0845_pos	19615.98261834198
r0853_pos	5969.6955858637175
r0859_pos	0.0
r0860_neg	2850.0
r0860_pos	2850.0
r0870_neg	14670.705578416277
r0870_pos	0.0
r0871_neg	9788.756714922241
r0871_pos	9.60759641483877
r0879_pos	644.7703271930312
r0881_pos	1379.0214652330098
r0885_neg	467.6845829030865
r0885_pos	601.0537293435896
r0886_neg	0.0
r0886_pos	0.0
r0892_neg	6.683548097117249
r0892_pos	11816.229380842911
r0899_neg	5066.066088174491
r0899_pos	1481.8916202833987
r0907_neg	0.0
r0907_pos	23814.247480714053
r0908_neg	24705.86639047175
r0908_pos	2850.0
r0909_neg	2850.0
r0909_pos	24705.86639047175
r0911_neg	10593.621023143933
r0911_pos	5568.085205936613
r0913_neg	2033.369146440503
r0913_pos	2033.369146440503
r0915_neg	2058.0141007977027
r0915_pos	2058.0141007977027
r0917_neg	1205.3411966995625
r0917_pos	1205.3411966995625
r0921_pos	4170.359297148508
r0924_pos	8991.738454389533
r0925_pos	0.0
r0926_pos	11043.782698661451
r0931_pos	2850.0
r0932_neg	2850.0
r0932_pos	0.0
r0934_pos	1297.7296632234393
r0936_pos	2850.0
r0937_neg	2850.0
r0937_pos	0.0
r0940_neg	5.495715940966299
r0940_pos	6815.518606487475
r0941_neg	14623.943120266302
r0941_pos	4273.116031097155
r0942_neg	756.4829135322282
r0942_pos	658.6350273751724
r0944_neg	1900.0
r0944_pos	1900.0
r0946_neg	1203.2314798873485
r0946_pos	1705.7035496125168
r0950_pos	5915.078787276835
r0954_neg	0.0
r0954_pos	18448.525725847623
r0960_neg	2975.6723662150416
r0960_pos	2975.6723662150416
r0961_pos	2032.7132914807228
r0962_pos	3844.9524604698113
r0963_pos	1482.1255422460508
r0968_pos	19615.98261834198
r0970_neg	0.0
r0970_pos	7310.594065225217
r0973_neg	4134.276069388939
r0973_pos	0.0
r0974_neg	2069.4821847395906
r0974_pos	2023.2961547569678
r0975_pos	4170.359297148508
r0983_pos	2095.156842217996
r0984_neg	2095.156842217996
r0984_pos	0.0
r0986_pos	3800.0
r0987_neg	3800.0
r0987_pos	0.0
r0988_pos	0.0
r0989_neg	0.0
r0989_pos	7310.594065225217
r0990_neg	3234.548586491378
r0990_pos	5066.066088174492
r0993_pos	4200.276880535792
r0994_neg	4694.534457094451
r0994_pos	4694.534457094451
r0995_neg	1649.3776148764543
r0995_pos	1649.3776148764543
r0997_pos	14143.09313252072
r0998_neg	2374.081734356736
r0998_pos	5230.292815989163
r0999_neg	3099.7041194802814
r0999_pos	5230.292815989163
r1007_neg	0.0
r1007_pos	311.51784661770404
r1008_pos	299.30163250246244
r1010_neg	4134.276069388939
r1010_pos	32770.25907102404
r1011_pos	75692.08155592882
r1012_pos	75692.08155592882
r1013_pos	72125.14140051042
r1014_pos	72125.14140051043
r1015_pos	1052.0195716732715
r1017_pos	7918.285634116874
r1018_neg	4694.534457094451
r1018_pos	4694.534457094451
r1019_neg	3234.548586491378
r1019_pos	4184.548586491378
r1020_neg	68543.92498435808
r1020_pos	8403.541924780591
r1021_neg	0.0
r1021_pos	0.0
r1024_pos	8041.738454389533
r1025_pos	8041.738454389533
r1026_pos	3365.8821500787258
r1028_pos	3365.8821500787253
r1029_pos	7938.76160661129
r1030_neg	22.682960220982896
r1030_pos	11.69558969446754
r1043_pos	1818.390075502607
r1044_pos	1818.390075502607
r1045_pos	1409.0772871763127
r1050_neg	11002.23538459595
r1050_pos	1900.0
r1051_neg	2165.7110518278387
r1051_pos	2165.7110518278387
r1052_pos	2165.7110518278387
r1059_pos	0.0
r1061_pos	0.0
r1062_pos	0.0
r1063_pos	0.0
r1064_pos	0.0
r1067_pos	0.0
r1068_pos	0.0
r1071_pos	0.0
r1073_pos	0.0
r1074_pos	0.0
r1076_pos	0.0
r1077_pos	0.0
r1078_pos	46011.7557205653
r1080_pos	0.0
r1088_neg	1302.3756058649913
r1088_pos	1655.8878109164752
r1090_pos	769.8393476776887
r1106_neg	5066.066088174491
r1106_pos	5066.066088174492
r1109_neg	5153.196671393917
r1109_pos	4313.5156493701
r1116_neg	14160.984045914578
r1116_pos	14742.985340957493
r1117_neg	5122.612597494801
r1117_pos	2590.4397118359198
r1135_neg	0.0
r1135_pos	0.0
r1140_pos	0.0
r1143_pos	1166.9948104191558
r1144_pos	2116.9948104191553
r1147_neg	2033.369146440503
r1147_pos	2033.369146440503
r1148_neg	12496.854891464933
r1148_pos	0.0
r1150_pos	7298.684486210601
r1154_neg	4249.910259963522
r1154_pos	18607.436173776143
r1155_pos	883.262783806473
r1156_neg	407.6538414842631
r1156_pos	4208.284873985449
r1159_neg	0.0
r1159_pos	0.0
r1162_pos	4262.197589757742
r1163_pos	1176.0996114904638
r1164_pos	8356.71849172131
r1167_pos	8356.71849172131
r1168_pos	8356.71849172131
r1172_pos	8356.71849172131
r1173_pos	0.0
r1177_pos	8356.71849172131
r1178_pos	0.0
r1179_pos	8356.71849172131
r1180_pos	0.0
r1251_pos	0.0
r1252_pos	11254.310257991505
r1253_pos	0.0
r1254_pos	23.42147939865377
r1255_pos	8356.71849172131
r1257_pos	5157.101613420423
r1259_pos	7.23189182748467
r1260_pos	5136.734985266674
r1262_pos	311.51784661770404
r1291_neg	1733.2298350130993
r1291_pos	4779.80072643626
r1292_neg	5066.066088174492
r1292_pos	4664.70549486586
r1298_pos	3800.0
r1299_pos	3800.0
r1301_pos	2375.0
r1302_neg	2375.0
r1302_pos	0.0
r1303_pos	3800.0
r1304_pos	3800.0
r1318_neg	5157.101613420423
r1318_pos	10039.995763461024
r1364_pos	3800.0
r1365_pos	3800.0
r1367_pos	3800.0
r1368_pos	3800.0
r1374_pos	3.3249999999999997
r1375_pos	42.05432183948921
r1377_neg	1160.0939256525699
r1377_pos	1160.0939256525699
r1378_neg	1160.0939256525699
r1378_pos	1160.0939256525699
r1380_neg	436.7325719609306
r1380_pos	75206.14398354446
r1381_neg	75206.14398354443
r1381_pos	225.6452442582626
r1384_neg	1438.9334943477907
r1384_pos	4858.611501657473
r1396_pos	3162.760839725153
r1397_pos	3162.760839725153
r1400_pos	2660.8923886095236
r1401_pos	3474.942985205711
r1418_neg	3287.899855720933
r1418_pos	3286.5255752668368
r1421_neg	21237.83934008211
r1421_pos	4.331897173088701
r1423_pos	1277.2120817789005
r1427_pos	2525.3811233194865
r1428_neg	2561.469228806052
r1428_pos	2561.469228806052
r1429_neg	2561.469228806052
r1429_pos	1900.0
r1431_pos	2953.714527698491
r1432_pos	0.0
r1433_pos	297.96112281170264
r1434_pos	4393.86193840367
r1435_pos	5174.488322325714
r1436_pos	0.0
r1437_pos	0.0
r1440_pos	0.0
r1441_pos	0.0
r1443_pos	24146.729982000852
r1444_pos	24858.328513857734
r1445_pos	24858.32851385774
r1446_pos	18457.229737461665
r1447_pos	4857.3016882765505
r1448_pos	4855.337513292951
r1449_pos	4857.301688276554
r1450_pos	4855.3375132929505
r1451_pos	4857.301688276556
r1453_neg	13752.632659111145
r1453_pos	12732.235374459591
r1454_pos	883.2627838064733
r1455_pos	2525.3811233194865
r1456_pos	2525.3811233194865
r1459_neg	7830.583669037938
r1459_pos	17569.863987950503
r1464_neg	1215.705920882328
r1464_pos	1215.705920882328
r1466_neg	24616.044679705483
r1466_pos	0.0
r1467_neg	1667.2850748063775
r1467_pos	48666.22076353299
r1468_neg	0.0
r1468_pos	0.0
r1487_neg	0.0
r1487_pos	24616.044679705483
r1488_neg	0.0
r1488_pos	18125.064480289326
r1492_pos	1309.6072274019111
r1493_pos	1282.2506205056866
r1495_pos	4200.276880535793
r1497_pos	1299.3957662474318
r1498_pos	1299.3957662474318
r1499_pos	1457.834377020073
r1500_pos	1457.834377020073
r1512_pos	2007.0099165559411
r1514_pos	3297.720997677845
r1515_pos	3357.116547496827
r1516_pos	3392.129454812337
r1517_pos	4244.55103370334
r1518_pos	3392.129454812337
r1519_pos	3389.4449496100724
r1520_pos	3392.129454812338
r1521_pos	3392.129454812337
r1522_pos	3290.3199619440543
r1523_pos	3389.6262514253876
r1525_pos	3392.1294548123374
r1527_pos	4244.55103370334
