	WT.e_S150_L007_R1_001	Ob.911.e_S155_L007_R1_001	WT.a_S116_L007_R1_001	Ob.911.d_S148_L007_R1_001
RE3476C_neg	6.0855521272092945	7.798244969900805	6.394376944957055	8.013015535839257
RE3476M_pos	0.0	0.0	0.0	0.0
RE3476M_neg	0.0	0.0	0.0	0.0
RE3476X_pos	0.0	0.0	0.0	0.0
RE3476X_neg	0.0	0.0	0.0	0.0
RE3477C_pos	0.0	0.0	0.0	0.0
RE3477C_neg	0.0	0.0	0.0	0.0
RE3485C_pos	0.0	0.0	0.0	0.0
RE3485N_pos	0.11103131238874395	0.23878685958711648	0.0	0.21412480535284734
RE3486C_pos	0.0	0.0	0.0	0.0
RE3486C_neg	0.0	0.0	0.0	0.0
RE3488C_pos	0.0	0.0	0.0	0.0
RE3488N_pos	2.2387868595871168	3.026800059343715	2.5285713188707577	2.931683057059806
RE3488R_pos	2.2387868595871168	3.026800059343715	2.5285713188707577	2.931683057059806
RE3488X_pos	6.618385502258606	7.074783707179593	6.63734941083314	6.615445725304786
RE3490C_pos	0.0	0.0	0.0	0.0
RE3490C_neg	0.0	0.0	0.0	0.0
RE3491C_pos	0.0	0.0	0.0	0.0
RE3491C_neg	0.0	0.0	0.0	0.0
RE3492C_pos	0.0	0.0	0.0	0.0
RE3492C_neg	0.0	0.0	0.0	0.0
RE3493C_pos	0.0	0.0	0.0	0.0
RE3493C_neg	0.0	0.0	0.0	0.0
RE3494C_pos	0.0	0.0	0.0	0.0
RE3494C_neg	0.0	0.0	0.0	0.0
RE3495C_pos	0.0	0.0	0.0	0.0
RE3495C_neg	0.0	0.0	0.0	0.0
RE3496C_pos	0.0	0.0	0.0	0.0
RE3496C_neg	0.0	0.0	0.0	0.0
RE3496N_pos	0.0	0.0	0.0	0.0
RE3496N_neg	0.0	0.0	0.0	0.0
RE3498N_pos	0.11103131238874395	0.23878685958711648	0.0	0.21412480535284734
RE3498R_pos	0.0	0.0	0.0	0.0
RE3499C_pos	0.0	0.0	0.0	0.0
RE3499C_neg	0.0	0.0	0.0	0.0
RE3500C_pos	0.0	0.0	0.0	0.0
RE3500C_neg	0.0	0.0	0.0	0.0
RE3500R_pos	0.0	0.0	0.0	0.0
RE3500R_neg	0.0	0.0	0.0	0.0
RE3500X_pos	0.0	0.0	0.0	0.0
RE3500X_neg	0.0	0.0	0.0	0.0
RE3501C_pos	0.0	0.0	0.0	0.0
RE3501C_neg	0.0	0.0	0.0	0.0
RE3501R_pos	0.0	0.0	0.0	0.0
RE3501R_neg	0.0	0.0	0.0	0.0
RE3501X_pos	0.0	0.0	0.0	0.0
RE3501X_neg	0.0	0.0	0.0	0.0
RE3502C_pos	6.0855521272092945	7.798244969900805	6.394376944957055	8.013015535839257
RE3502C_neg	6.0855521272092945	7.798244969900805	6.394376944957055	8.013015535839257
RE3502X_pos	0.0	0.0	0.0	0.0
RE3502X_neg	0.0	0.0	0.0	0.0
RE3503C_pos	0.0	0.0	0.0	0.0
RE3503N_pos	0.11103131238874395	0.23878685958711648	0.0	0.21412480535284734
RE3506C_pos	0.0	0.0	0.0	0.0
RE3506R_pos	0.0	0.0	0.0	0.0
RE3511C_pos	0.0	0.0	0.0	0.0
RE3511M_pos	0.0	0.0	0.0	0.0
RE3511R_pos	0.0	0.0	0.0	0.0
RE3513C_pos	0.0	0.0	0.0	0.0
RE3513N_pos	0.11103131238874395	0.23878685958711648	0.0	0.21412480535284734
RE3513R_pos	0.0	0.0	0.0	0.0
RE3514C_pos	0.0	0.0	0.0	0.0
RE3514R_pos	0.0	0.0	0.0	0.0
RE3515C_pos	0.0	0.0	0.0	0.0
RE3515C_neg	0.0	0.0	0.0	0.0
RE3518C_pos	0.0	0.0	0.0	0.0
RE3518R_pos	0.0	0.0	0.0	0.0
RE3519C_pos	0.0	0.0	0.0	0.0
RE3519C_neg	0.0	0.0	0.0	0.0
RE3519R_pos	0.0	0.0	0.0	0.0
RE3519R_neg	0.0	0.0	0.0	0.0
RE3519X_pos	0.0	0.0	0.0	0.0
RE3519X_neg	0.0	0.0	0.0	0.0
RE3520C_pos	7.439789337089688	8.74207359975625	7.7755773609306535	9.24355484277846
RE3520C_neg	7.439789337089688	8.74207359975625	7.7755773609306535	9.24355484277846
RE3520E_pos	2.049630767724601	3.6712933724815757	1.9818526532897405	4.237257770900372
RE3520E_neg	2.049630767724601	3.6712933724815757	1.9818526532897405	4.237257770900372
RE3520M_pos	10.794821973331223	11.173683381722979	11.040680141210224	11.18562500248505
RE3520M_neg	10.794821973331223	11.173683381722979	11.040680141210224	11.18562500248505
RE3520N_pos	7.439789337089688	8.74207359975625	7.7755773609306535	9.24355484277846
RE3520N_neg	7.439789337089688	8.74207359975625	7.7755773609306535	9.24355484277846
RE3521C_pos	0.0	0.0	0.0	0.0
RE3521C_neg	0.0	0.0	0.0	0.0
RE3521M_pos	8.78289995165571	9.24657435244938	9.029508101166385	8.866073416076294
RE3521M_neg	8.78289995165571	9.24657435244938	9.029508101166385	8.866073416076294
RE3521R_pos	3.689299160535892	6.182493674945368	4.672425341971495	7.130416117959965
RE3521R_neg	3.689299160535892	6.182493674945368	4.672425341971495	7.130416117959965
RE3521X_pos	0.0	0.0	0.0	0.0
RE3521X_neg	0.0	0.0	0.0	0.0
RE3522C_pos	0.0	0.0	0.0	0.0
RE3522R_pos	0.0	0.0	0.0	0.0
RE3524R_pos	0.0	0.0	0.0	0.0
RE3524R_neg	0.0	0.0	0.0	0.0
RE3525C_pos	0.17632277264046287	0.6135316529179271	0.6959938131099002	0.48542682717024166
RE3525M_pos	0.0	0.0	0.0	0.0
RE3525N_pos	0.0	0.0	0.0	0.0
RE3525R_pos	0.0	0.0	0.0	0.0
RE3525X_pos	0.0	0.0	0.0	0.0
RE3526C_pos	0.17632277264046287	0.6135316529179271	0.6959938131099002	0.48542682717024166
RE3526M_pos	0.0	0.0	0.0	0.0
RE3526X_pos	0.0	0.0	0.0	0.0
RE3532C_pos	0.0	0.0	0.0	0.0
RE3532C_neg	0.0	0.0	0.0	0.0
RE3532M_pos	8.78289995165571	9.24657435244938	9.029508101166385	8.866073416076294
RE3532M_neg	8.78289995165571	9.24657435244938	9.029508101166385	8.866073416076294
RE3532R_pos	3.689299160535892	6.182493674945368	4.672425341971495	7.130416117959965
RE3532R_neg	3.689299160535892	6.182493674945368	4.672425341971495	7.130416117959965
RE3533C_pos	0.0	0.0	0.0	0.0
RE3533C_neg	0.0	0.0	0.0	0.0
RE3533M_pos	8.78289995165571	9.24657435244938	9.029508101166385	8.866073416076294
RE3533M_neg	8.78289995165571	9.24657435244938	9.029508101166385	8.866073416076294
RE3533R_pos	3.689299160535892	6.182493674945368	4.672425341971495	7.130416117959965
RE3533R_neg	3.689299160535892	6.182493674945368	4.672425341971495	7.130416117959965
RE3534C_pos	0.0	0.0	0.0	0.0
RE3534C_neg	0.0	0.0	0.0	0.0
RE3534M_pos	8.78289995165571	9.24657435244938	9.029508101166385	8.866073416076294
RE3534M_neg	8.78289995165571	9.24657435244938	9.029508101166385	8.866073416076294
RE3534R_pos	3.689299160535892	6.182493674945368	4.672425341971495	7.130416117959965
RE3534R_neg	3.689299160535892	6.182493674945368	4.672425341971495	7.130416117959965
RE3535R_pos	0.0	0.0	0.0	0.0
RE3535R_neg	0.0	0.0	0.0	0.0
RE3536C_pos	0.0	0.0	0.0	0.0
RE3536C_neg	0.0	0.0	0.0	0.0
RE3537C_pos	0.0	0.0	0.0	0.0
RE3537C_neg	0.0	0.0	0.0	0.0
RE3550X_pos	0.0	0.0	0.0	0.0
RE3551X_pos	0.0	0.0	0.0	0.0
RE3551X_neg	0.0	0.0	0.0	0.0
RE3552X_pos	0.0	0.0	0.0	0.0
RE3552X_neg	0.0	0.0	0.0	0.0
RE3554C_pos	0.0	0.0	0.0	0.0
RE3554C_neg	0.0	0.0	0.0	0.0
RE3554M_pos	8.78289995165571	9.24657435244938	9.029508101166385	8.866073416076294
RE3554M_neg	8.78289995165571	9.24657435244938	9.029508101166385	8.866073416076294
RE3554R_pos	3.689299160535892	6.182493674945368	4.672425341971495	7.130416117959965
RE3554R_neg	3.689299160535892	6.182493674945368	4.672425341971495	7.130416117959965
RE3556C_pos	0.0	0.0	0.0	0.0
RE3556C_neg	0.0	0.0	0.0	0.0
RE3557C_pos	0.0	0.0	0.0	0.0
RE3557C_neg	0.0	0.0	0.0	0.0
RE3557M_pos	8.78289995165571	9.24657435244938	9.029508101166385	8.866073416076294
RE3557M_neg	8.78289995165571	9.24657435244938	9.029508101166385	8.866073416076294
RE3557R_pos	3.689299160535892	6.182493674945368	4.672425341971495	7.130416117959965
RE3557R_neg	3.689299160535892	6.182493674945368	4.672425341971495	7.130416117959965
RE3559M_pos	7.4871164955744565	8.59898297103609	7.672071696905161	8.420844478917845
RE3559M_neg	7.4871164955744565	8.59898297103609	7.672071696905161	8.420844478917845
RE3559X_pos	0.0	0.0	0.0	0.0
RE3559X_neg	0.0	0.0	0.0	0.0
RE3560C_pos	7.5687161887317265	7.542567607764219	7.641835001555368	7.096873249392084
RE3560C_neg	7.5687161887317265	7.542567607764219	7.641835001555368	7.096873249392084
RE3560M_pos	2.111031312388744	5.324090516037983	1.8237493603082728	4.734438666137167
RE3560M_neg	2.111031312388744	5.324090516037983	1.8237493603082728	4.734438666137167
RE3560X_pos	7.686360452903688	7.72430920101082	7.788555214928864	7.301313274348237
RE3560X_neg	7.686360452903688	7.72430920101082	7.788555214928864	7.301313274348237
RE3561M_pos	9.012121672712217	9.8106198308751	8.961015518227725	9.837564863157148
RE3561X_pos	9.297512428194391	10.031701202740303	9.246621853273858	10.001126665454285
RE3562C_pos	0.0	0.0	0.0	0.0
RE3562C_neg	0.0	0.0	0.0	0.0
RE3562M_pos	8.785714009556687	9.531010991254346	8.944331391129841	9.49874950059569
RE3562M_neg	8.785714009556687	9.531010991254346	8.944331391129841	9.49874950059569
RE3562R_pos	10.282416637184173	10.516931121998697	10.187215963474381	10.393937397971742
RE3562R_neg	10.282416637184173	10.516931121998697	10.187215963474381	10.393937397971742
RE3562X_pos	10.282416637184173	10.516931121998697	10.187215963474381	10.393937397971742
RE3562X_neg	10.282416637184173	10.516931121998697	10.187215963474381	10.393937397971742
RE3563M_pos	8.718806833684209	9.886016597796333	8.907611762852172	9.636479618780534
RE3563M_neg	8.718806833684209	9.886016597796333	8.907611762852172	9.636479618780534
RE3563X_pos	6.2454576326096705	8.188489942914352	6.429281193335658	8.143995368466339
RE3563X_neg	6.2454576326096705	8.188489942914352	6.429281193335658	8.143995368466339
RE3564C_pos	7.30213623462205	7.696202521253611	7.251908410241674	7.9121109090198605
RE3564C_neg	7.30213623462205	7.696202521253611	7.251908410241674	7.9121109090198605
RE3564M_pos	8.998759650910369	10.189738093401264	9.160022660489615	10.216006135834345
RE3564M_neg	8.998759650910369	10.189738093401264	9.160022660489615	10.216006135834345
RE3564X_pos	7.800770504427964	9.2272308524798	7.895666157946264	9.19490456307629
RE3564X_neg	7.800770504427964	9.2272308524798	7.895666157946264	9.19490456307629
RE3565C_pos	0.0	0.0	0.0	0.0
RE3565C_neg	0.0	0.0	0.0	0.0
RE3566C_pos	0.0	0.0	0.0	0.0
RE3566C_neg	0.0	0.0	0.0	0.0
RE3567C_pos	0.0	0.0	0.0	0.0
RE3567C_neg	0.0	0.0	0.0	0.0
RE3568C_pos	0.0	0.0	0.0	0.0
RE3568C_neg	0.0	0.0	0.0	0.0
RE3570C_pos	0.0	0.0	0.0	0.0
RE3570C_neg	0.0	0.0	0.0	0.0
RE3571C_pos	0.0	0.0	0.0	0.0
RE3571R_pos	2.2387868595871168	3.026800059343715	2.5285713188707577	2.931683057059806
RE3572X_pos	7.800770504427964	9.2272308524798	7.895666157946264	9.19490456307629
RE3572X_neg	7.800770504427964	9.2272308524798	7.895666157946264	9.19490456307629
RE3573X_pos	7.800770504427964	9.2272308524798	7.895666157946264	9.19490456307629
RE3573X_neg	7.800770504427964	9.2272308524798	7.895666157946264	9.19490456307629
RE3574X_pos	7.686360452903688	7.72430920101082	7.788555214928864	7.301313274348237
RE3574X_neg	7.686360452903688	7.72430920101082	7.788555214928864	7.301313274348237
RE3575X_pos	0.0	0.0	0.0	0.0
RE3575X_neg	0.0	0.0	0.0	0.0
RE3576X_pos	9.297512428194391	10.031701202740303	9.246621853273858	10.001126665454285
RE3577X_pos	10.282416637184173	10.516931121998697	10.187215963474381	10.393937397971742
RE3577X_neg	10.282416637184173	10.516931121998697	10.187215963474381	10.393937397971742
RE3578X_pos	6.2454576326096705	8.188489942914352	6.429281193335658	8.143995368466339
RE3578X_neg	6.2454576326096705	8.188489942914352	6.429281193335658	8.143995368466339
RE3580X_pos	9.297512428194391	10.031701202740303	9.246621853273858	10.001126665454285
RE3581X_pos	0.0	0.0	0.0	0.0
RE3581X_neg	0.0	0.0	0.0	0.0
RE3582X_pos	6.2454576326096705	8.188489942914352	6.429281193335658	8.143995368466339
RE3582X_neg	6.2454576326096705	8.188489942914352	6.429281193335658	8.143995368466339
RE3583X_pos	6.2454576326096705	8.188489942914352	6.429281193335658	8.143995368466339
RE3583X_neg	6.2454576326096705	8.188489942914352	6.429281193335658	8.143995368466339
RE3586X_pos	7.686360452903688	7.72430920101082	7.788555214928864	7.301313274348237
RE3586X_neg	7.686360452903688	7.72430920101082	7.788555214928864	7.301313274348237
RE3587C_pos	0.0	0.0	0.0	0.0
RE3587C_neg	0.0	0.0	0.0	0.0
RE3587N_pos	0.0	0.0	0.0	0.0
RE3587N_neg	0.0	0.0	0.0	0.0
RE3596C_pos	6.0855521272092945	7.798244969900805	6.394376944957055	8.013015535839257
RE3596C_neg	6.0855521272092945	7.798244969900805	6.394376944957055	8.013015535839257
RE3596M_pos	0.0	0.0	0.0	0.0
RE3596M_neg	0.0	0.0	0.0	0.0
RE3596X_pos	0.0	0.0	0.0	0.0
RE3596X_neg	0.0	0.0	0.0	0.0
RE3597C_pos	6.0855521272092945	7.798244969900805	6.394376944957055	8.013015535839257
RE3597C_neg	6.0855521272092945	7.798244969900805	6.394376944957055	8.013015535839257
RE3597M_pos	0.0	0.0	0.0	0.0
RE3597M_neg	0.0	0.0	0.0	0.0
RE3597X_pos	0.0	0.0	0.0	0.0
RE3597X_neg	0.0	0.0	0.0	0.0
RE3624M_pos	9.012121672712217	9.8106198308751	8.961015518227725	9.837564863157148
RE3624X_pos	9.297512428194391	10.031701202740303	9.246621853273858	10.001126665454285
RE3626M_pos	9.012121672712217	9.8106198308751	8.961015518227725	9.837564863157148
RE3627C_pos	7.30213623462205	7.696202521253611	7.251908410241674	7.9121109090198605
RE3627C_neg	7.30213623462205	7.696202521253611	7.251908410241674	7.9121109090198605
RE3627M_pos	8.998759650910369	10.189738093401264	9.160022660489615	10.216006135834345
RE3627M_neg	8.998759650910369	10.189738093401264	9.160022660489615	10.216006135834345
RE3627X_pos	7.800770504427964	9.2272308524798	7.895666157946264	9.19490456307629
RE3627X_neg	7.800770504427964	9.2272308524798	7.895666157946264	9.19490456307629
RE3628M_pos	7.5607913663831265	8.870642134263788	7.683836787465606	8.961102363915604
RE3628M_neg	7.5607913663831265	8.870642134263788	7.683836787465606	8.961102363915604
RE3629C_pos	0.0	0.0	0.0	0.0
RE3630C_pos	0.0	0.0	0.0	0.0
RE3630C_neg	0.0	0.0	0.0	0.0
RE3631C_pos	0.0	0.0	0.0	0.0
RE3631C_neg	0.0	0.0	0.0	0.0
RE3633C_pos	0.0	0.0	0.0	0.0
RE3633C_neg	0.0	0.0	0.0	0.0
RE3636C_pos	0.0	0.0	0.0	0.0
RE3636C_neg	0.0	0.0	0.0	0.0
RN0001C_pos	0.0	0.0	0.0	0.0
RN0001R_pos	0.0	0.0	0.0	0.0
RN0002N_pos	0.0	0.0	0.0	0.0
RN0002R_pos	0.0	0.0	0.0	0.0
RN0013C_pos	0.0	0.0	0.0	0.0
RN0014R_pos	0.0	0.0	0.0	0.0
EX_prostgh2(e)_pos	0.0	0.0	0.0	0.0
EX_prostgh2(e)_neg	0.0	0.0	0.0	0.0
EX_prostgi2(e)_pos	0.0	0.0	0.0	0.0
EX_prostgi2(e)_neg	0.0	0.0	0.0	0.0
EX_ppi(e)_pos	0.0	0.0	0.0	0.0
EX_ppi(e)_neg	0.0	0.0	0.0	0.0
EX_cdp(e)_pos	0.0	0.0	0.0	0.0
EX_cdp(e)_neg	0.0	0.0	0.0	0.0
EX_dtdp(e)_pos	0.0	0.0	0.0	0.0
EX_dtdp(e)_neg	0.0	0.0	0.0	0.0
EX_HC00955(e)_pos	0.0	0.0	0.0	0.0
EX_HC00955(e)_neg	0.0	0.0	0.0	0.0
EX_HC00001(e)_pos	0.0	0.0	0.0	0.0
EX_HC00001(e)_neg	0.0	0.0	0.0	0.0
EX_HC00002(e)_pos	0.0	0.0	0.0	0.0
EX_HC00002(e)_neg	0.0	0.0	0.0	0.0
EX_HC00003(e)_pos	0.0	0.0	0.0	0.0
EX_HC00003(e)_neg	0.0	0.0	0.0	0.0
EX_HC00004(e)_pos	0.0	0.0	0.0	0.0
EX_HC00004(e)_neg	0.0	0.0	0.0	0.0
EX_citr_L(e)_pos	0.0	0.0	0.0	0.0
EX_citr_L(e)_neg	0.0	0.0	0.0	0.0
EX_HC01787(e)_pos	0.0	0.0	0.0	0.0
EX_HC01787(e)_neg	0.0	0.0	0.0	0.0
EX_C02470(e)_pos	0.0	0.0	0.0	0.0
EX_C02470(e)_neg	0.0	0.0	0.0	0.0
EX_HC01852(e)_pos	0.0	0.0	0.0	0.0
EX_HC01852(e)_neg	0.0	0.0	0.0	0.0
EX_HC01939(e)_pos	0.0	0.0	0.0	0.0
EX_HC01939(e)_neg	0.0	0.0	0.0	0.0
EX_HC01942(e)_pos	0.0	0.0	0.0	0.0
EX_HC01942(e)_neg	0.0	0.0	0.0	0.0
EX_HC01943(e)_pos	0.0	0.0	0.0	0.0
EX_HC01943(e)_neg	0.0	0.0	0.0	0.0
EX_HC01944(e)_pos	0.0	0.0	0.0	0.0
EX_HC01944(e)_neg	0.0	0.0	0.0	0.0
EX_HC00822(e)_pos	0.0	0.0	0.0	0.0
EX_HC00822(e)_neg	0.0	0.0	0.0	0.0
EX_C02528(e)_pos	0.0	0.0	0.0	0.0
EX_C02528(e)_neg	0.0	0.0	0.0	0.0
EX_HC02192(e)_pos	0.0	0.0	0.0	0.0
EX_HC02192(e)_neg	0.0	0.0	0.0	0.0
EX_HC02193(e)_pos	0.0	0.0	0.0	0.0
EX_HC02193(e)_neg	0.0	0.0	0.0	0.0
EX_HC02195(e)_pos	0.0	0.0	0.0	0.0
EX_HC02195(e)_neg	0.0	0.0	0.0	0.0
EX_HC02196(e)_pos	0.0	0.0	0.0	0.0
EX_HC02196(e)_neg	0.0	0.0	0.0	0.0
EX_HC02220(e)_pos	0.0	0.0	0.0	0.0
EX_HC02220(e)_neg	0.0	0.0	0.0	0.0
EX_HC02154(e)_pos	0.0	0.0	0.0	0.0
EX_HC02154(e)_neg	0.0	0.0	0.0	0.0
EX_HC02175(e)_pos	0.0	0.0	0.0	0.0
EX_HC02175(e)_neg	0.0	0.0	0.0	0.0
EX_HC02176(e)_pos	0.0	0.0	0.0	0.0
EX_HC02176(e)_neg	0.0	0.0	0.0	0.0
EX_HC02199(e)_pos	0.0	0.0	0.0	0.0
EX_HC02199(e)_neg	0.0	0.0	0.0	0.0
EX_HC02200(e)_pos	0.0	0.0	0.0	0.0
EX_HC02200(e)_neg	0.0	0.0	0.0	0.0
EX_HC02201(e)_pos	0.0	0.0	0.0	0.0
EX_HC02201(e)_neg	0.0	0.0	0.0	0.0
EX_HC02172(e)_pos	0.0	0.0	0.0	0.0
EX_HC02172(e)_neg	0.0	0.0	0.0	0.0
EX_HC02191(e)_pos	0.0	0.0	0.0	0.0
EX_HC02191(e)_neg	0.0	0.0	0.0	0.0
EX_HC02194(e)_pos	0.0	0.0	0.0	0.0
EX_HC02194(e)_neg	0.0	0.0	0.0	0.0
EX_HC02197(e)_pos	0.0	0.0	0.0	0.0
EX_HC02197(e)_neg	0.0	0.0	0.0	0.0
EX_HC02198(e)_pos	0.0	0.0	0.0	0.0
EX_HC02198(e)_neg	0.0	0.0	0.0	0.0
EX_HC02187(e)_pos	0.0	0.0	0.0	0.0
EX_HC02187(e)_neg	0.0	0.0	0.0	0.0
EX_HC02180(e)_pos	0.0	0.0	0.0	0.0
EX_HC02180(e)_neg	0.0	0.0	0.0	0.0
EX_HC02179(e)_pos	0.0	0.0	0.0	0.0
EX_HC02179(e)_neg	0.0	0.0	0.0	0.0
EX_HC02202(e)_pos	0.0	0.0	0.0	0.0
EX_HC02202(e)_neg	0.0	0.0	0.0	0.0
EX_HC02203(e)_pos	0.0	0.0	0.0	0.0
EX_HC02203(e)_neg	0.0	0.0	0.0	0.0
EX_HC02204(e)_pos	0.0	0.0	0.0	0.0
EX_HC02204(e)_neg	0.0	0.0	0.0	0.0
EX_HC02205(e)_pos	0.0	0.0	0.0	0.0
EX_HC02205(e)_neg	0.0	0.0	0.0	0.0
EX_HC02206(e)_pos	0.0	0.0	0.0	0.0
EX_HC02206(e)_neg	0.0	0.0	0.0	0.0
EX_HC02207(e)_pos	0.0	0.0	0.0	0.0
EX_HC02207(e)_neg	0.0	0.0	0.0	0.0
EX_HC02208(e)_pos	0.0	0.0	0.0	0.0
EX_HC02208(e)_neg	0.0	0.0	0.0	0.0
EX_HC02210(e)_pos	0.0	0.0	0.0	0.0
EX_HC02210(e)_neg	0.0	0.0	0.0	0.0
EX_HC02213(e)_pos	0.0	0.0	0.0	0.0
EX_HC02213(e)_neg	0.0	0.0	0.0	0.0
EX_HC02214(e)_pos	0.0	0.0	0.0	0.0
EX_HC02214(e)_neg	0.0	0.0	0.0	0.0
EX_HC02216(e)_pos	0.0	0.0	0.0	0.0
EX_HC02216(e)_neg	0.0	0.0	0.0	0.0
EX_HC02217(e)_pos	0.0	0.0	0.0	0.0
EX_HC02217(e)_neg	0.0	0.0	0.0	0.0
EX_malcoa(e)_pos	0.0	0.0	0.0	0.0
EX_malcoa(e)_neg	0.0	0.0	0.0	0.0
EX_arachcoa(e)_pos	0.0	0.0	0.0	0.0
EX_arachcoa(e)_neg	0.0	0.0	0.0	0.0
EX_coa(e)_pos	0.0	0.0	0.0	0.0
EX_coa(e)_neg	0.0	0.0	0.0	0.0
EX_CE2250(e)_pos	0.0	0.0	0.0	0.0
EX_CE2250(e)_neg	0.0	0.0	0.0	0.0
EX_CE1935(e)_pos	0.0	0.0	0.0	0.0
EX_CE1935(e)_neg	0.0	0.0	0.0	0.0
EX_CE1940(e)_pos	0.0	0.0	0.0	0.0
EX_CE1940(e)_neg	0.0	0.0	0.0	0.0
EX_CE1943(e)_pos	0.0	0.0	0.0	0.0
EX_CE1943(e)_neg	0.0	0.0	0.0	0.0
EX_CE2011(e)_pos	0.0	0.0	0.0	0.0
EX_CE2011(e)_neg	0.0	0.0	0.0	0.0
EX_CE1936(e)_pos	0.0	0.0	0.0	0.0
EX_CE1936(e)_neg	0.0	0.0	0.0	0.0
EX_CE1939(e)_pos	0.0	0.0	0.0	0.0
EX_CE1939(e)_neg	0.0	0.0	0.0	0.0
EX_maltttr(e)_pos	0.0	0.0	0.0	0.0
EX_maltttr(e)_neg	0.0	0.0	0.0	0.0
EX_maltpt(e)_pos	0.0	0.0	0.0	0.0
EX_maltpt(e)_neg	0.0	0.0	0.0	0.0
EX_malthx(e)_pos	0.0	0.0	0.0	0.0
EX_malthx(e)_neg	0.0	0.0	0.0	0.0
EX_CE2915(e)_pos	0.0	0.0	0.0	0.0
EX_CE2915(e)_neg	0.0	0.0	0.0	0.0
EX_CE4722(e)_pos	0.0	0.0	0.0	0.0
EX_CE4722(e)_neg	0.0	0.0	0.0	0.0
EX_CE2916(e)_pos	0.0	0.0	0.0	0.0
EX_CE2916(e)_neg	0.0	0.0	0.0	0.0
EX_CE4723(e)_pos	0.0	0.0	0.0	0.0
EX_CE4723(e)_neg	0.0	0.0	0.0	0.0
EX_CE2917(e)_pos	0.0	0.0	0.0	0.0
EX_CE2917(e)_neg	0.0	0.0	0.0	0.0
EX_CE4724(e)_pos	0.0	0.0	0.0	0.0
EX_CE4724(e)_neg	0.0	0.0	0.0	0.0
EX_malthp(e)_pos	0.0	0.0	0.0	0.0
EX_malthp(e)_neg	0.0	0.0	0.0	0.0
EX_CE2839(e)_pos	0.0	0.0	0.0	0.0
EX_CE2839(e)_neg	0.0	0.0	0.0	0.0
EX_CE2838(e)_pos	0.0	0.0	0.0	0.0
EX_CE2838(e)_neg	0.0	0.0	0.0	0.0
EX_CE1950(e)_pos	0.0	0.0	0.0	0.0
EX_CE1950(e)_neg	0.0	0.0	0.0	0.0
EX_cynt(e)_pos	0.0	0.0	0.0	0.0
EX_cynt(e)_neg	0.0	0.0	0.0	0.0
EX_23cump(e)_pos	0.0	0.0	0.0	0.0
EX_23cump(e)_neg	0.0	0.0	0.0	0.0
EX_3ump(e)_pos	0.0	0.0	0.0	0.0
EX_3ump(e)_neg	0.0	0.0	0.0	0.0
EX_CE5786(e)_pos	0.0	0.0	0.0	0.0
EX_CE5786(e)_neg	0.0	0.0	0.0	0.0
EX_CE5788(e)_pos	0.0	0.0	0.0	0.0
EX_CE5788(e)_neg	0.0	0.0	0.0	0.0
EX_CE5789(e)_pos	0.0	0.0	0.0	0.0
EX_CE5789(e)_neg	0.0	0.0	0.0	0.0
EX_CE5797(e)_pos	0.0	0.0	0.0	0.0
EX_CE5797(e)_neg	0.0	0.0	0.0	0.0
EX_CE5798(e)_pos	0.0	0.0	0.0	0.0
EX_CE5798(e)_neg	0.0	0.0	0.0	0.0
EX_CE5787(e)_pos	0.0	0.0	0.0	0.0
EX_CE5787(e)_neg	0.0	0.0	0.0	0.0
EX_CE5791(e)_pos	0.0	0.0	0.0	0.0
EX_CE5791(e)_neg	0.0	0.0	0.0	0.0
EX_CE5867(e)_pos	0.0	0.0	0.0	0.0
EX_CE5867(e)_neg	0.0	0.0	0.0	0.0
EX_CE5868(e)_pos	0.0	0.0	0.0	0.0
EX_CE5868(e)_neg	0.0	0.0	0.0	0.0
EX_CE5869(e)_pos	0.0	0.0	0.0	0.0
EX_CE5869(e)_neg	0.0	0.0	0.0	0.0
EX_CE4633(e)_pos	0.0	0.0	0.0	0.0
EX_CE4633(e)_neg	0.0	0.0	0.0	0.0
EX_CE4881(e)_pos	0.0	0.0	0.0	0.0
EX_CE4881(e)_neg	0.0	0.0	0.0	0.0
EX_CE5854(e)_pos	0.0	0.0	0.0	0.0
EX_CE5854(e)_neg	0.0	0.0	0.0	0.0
EX_glcur(e)_pos	0.0	0.0	0.0	0.0
EX_glcur(e)_neg	0.0	0.0	0.0	0.0
EX_CE1926(e)_pos	0.0	0.0	0.0	0.0
EX_CE1926(e)_neg	0.0	0.0	0.0	0.0
EX_udpgal(e)_pos	0.0	0.0	0.0	0.0
EX_udpgal(e)_neg	0.0	0.0	0.0	0.0
EX_crm_hs(e)_pos	0.0	0.0	0.0	0.0
EX_crm_hs(e)_neg	0.0	0.0	0.0	0.0
EX_galside_hs(e)_pos	0.0	0.0	0.0	0.0
EX_galside_hs(e)_neg	0.0	0.0	0.0	0.0
EX_CE0074(e)_pos	0.0	0.0	0.0	0.0
EX_CE0074(e)_neg	0.0	0.0	0.0	0.0
EX_cdpea(e)_pos	0.0	0.0	0.0	0.0
EX_cdpea(e)_neg	0.0	0.0	0.0	0.0
EX_12dgr120(e)_pos	0.0	0.0	0.0	0.0
EX_12dgr120(e)_neg	0.0	0.0	0.0	0.0
EX_CE5853(e)_pos	0.0	0.0	0.0	0.0
EX_CE5853(e)_neg	0.0	0.0	0.0	0.0
EX_CE1925(e)_pos	0.0	0.0	0.0	0.0
