	Tcon_Spleen_Tcon4_L2	exTreg_Spleen_exTreg7_L1	Treg_Spleen_Treg4_L1	Treg_Lymph_Treg8_L2	Tcon_Lymph_Tcon6_L2
RE1342C_pos	0.0	0.0	0.0	0.0	0.0
RE1342C_neg	0.0	0.0	0.0	0.0	0.0
RE1441G_pos	6.0280150596176	5.490806437984784	5.742581455269452	5.964949740315452	5.75091992468987
RE1441G_neg	6.0280150596176	5.490806437984784	5.742581455269452	5.964949740315452	5.75091992468987
RE1441R_pos	5.988054818271012	5.7411669265138165	6.0085897715522405	5.908743451971717	5.688442895289916
RE1447M_pos	0.0	0.0	0.0	0.0	0.0
RE1447M_neg	0.0	0.0	0.0	0.0	0.0
RE1447N_pos	0.0	0.0	0.0	0.0	0.0
RE1447N_neg	0.0	0.0	0.0	0.0	0.0
RE1448N_pos	0.0	0.0	0.0	0.0	0.0
RE1448N_neg	0.0	0.0	0.0	0.0	0.0
RE1448R_pos	0.0	0.0	0.0	0.0	0.0
RE1448R_neg	0.0	0.0	0.0	0.0	0.0
RE1473C_pos	0.0	0.0	0.0	0.0	0.0
RE1473C_neg	0.0	0.0	0.0	0.0	0.0
RE1508C_pos	0.0	0.0	0.0	0.0	0.0
RE1508C_neg	0.0	0.0	0.0	0.0	0.0
RE1514M_pos	0.0	0.0	0.0	0.0	0.0
RE1514M_neg	0.0	0.0	0.0	0.0	0.0
RE1514X_pos	0.0	0.0	0.0	0.0	0.0
RE1514X_neg	0.0	0.0	0.0	0.0	0.0
RE1516M_pos	0.0	0.0	0.0	0.0	0.0
RE1516M_neg	0.0	0.0	0.0	0.0	0.0
RE1516X_pos	0.0	0.0	0.0	0.0	0.0
RE1516X_neg	0.0	0.0	0.0	0.0	0.0
RE1517M_pos	0.0	0.0	0.0	0.0	0.0
RE1517M_neg	0.0	0.0	0.0	0.0	0.0
RE1517X_pos	0.0	0.0	0.0	0.0	0.0
RE1517X_neg	0.0	0.0	0.0	0.0	0.0
RE1518M_pos	0.0	0.0	0.0	0.0	0.0
RE1518M_neg	0.0	0.0	0.0	0.0	0.0
RE1518X_pos	0.0	0.0	0.0	0.0	0.0
RE1518X_neg	0.0	0.0	0.0	0.0	0.0
RE1519M_pos	0.0	0.0	0.0	0.0	0.0
RE1519M_neg	0.0	0.0	0.0	0.0	0.0
RE1519X_pos	0.0	0.0	0.0	0.0	0.0
RE1519X_neg	0.0	0.0	0.0	0.0	0.0
RE1520M_pos	0.0	0.0	0.0	0.0	0.0
RE1520M_neg	0.0	0.0	0.0	0.0	0.0
RE1520X_pos	0.0	0.0	0.0	0.0	0.0
RE1520X_neg	0.0	0.0	0.0	0.0	0.0
RE1521M_pos	0.0	0.0	0.0	0.0	0.0
RE1521M_neg	0.0	0.0	0.0	0.0	0.0
RE1521X_pos	0.0	0.0	0.0	0.0	0.0
RE1521X_neg	0.0	0.0	0.0	0.0	0.0
RE1522M_pos	0.0	0.0	0.0	0.0	0.0
RE1522M_neg	0.0	0.0	0.0	0.0	0.0
RE1522X_pos	0.0	0.0	0.0	0.0	0.0
RE1522X_neg	0.0	0.0	0.0	0.0	0.0
RE1523M_pos	0.0	0.0	0.0	0.0	0.0
RE1523M_neg	0.0	0.0	0.0	0.0	0.0
RE1523X_pos	0.0	0.0	0.0	0.0	0.0
RE1523X_neg	0.0	0.0	0.0	0.0	0.0
RE1525C_pos	0.0	0.0	0.0	0.0	0.0
RE1525C_neg	0.0	0.0	0.0	0.0	0.0
RE1525M_pos	0.0	0.0	0.0	0.0	0.0
RE1525M_neg	0.0	0.0	0.0	0.0	0.0
RE1525X_pos	0.0	0.0	0.0	0.0	0.0
RE1525X_neg	0.0	0.0	0.0	0.0	0.0
RE1526C_pos	0.0	0.0	0.0	0.0	0.0
RE1526C_neg	0.0	0.0	0.0	0.0	0.0
RE1526M_pos	0.0	0.0	0.0	0.0	0.0
RE1526M_neg	0.0	0.0	0.0	0.0	0.0
RE1526X_pos	0.0	0.0	0.0	0.0	0.0
RE1526X_neg	0.0	0.0	0.0	0.0	0.0
RE1527C_pos	0.0	0.0	0.0	0.0	0.0
RE1527C_neg	0.0	0.0	0.0	0.0	0.0
RE1527M_pos	0.0	0.0	0.0	0.0	0.0
RE1527M_neg	0.0	0.0	0.0	0.0	0.0
RE1527X_pos	0.0	0.0	0.0	0.0	0.0
RE1527X_neg	0.0	0.0	0.0	0.0	0.0
RE1530C_pos	0.0	0.0	0.0	0.0	0.0
RE1530C_neg	0.0	0.0	0.0	0.0	0.0
RE1530M_pos	0.0	0.0	0.0	0.0	0.0
RE1530M_neg	0.0	0.0	0.0	0.0	0.0
RE1531M_pos	0.0	0.0	0.0	0.0	0.0
RE1531M_neg	0.0	0.0	0.0	0.0	0.0
RE1531X_pos	0.0	0.0	0.0	0.0	0.0
RE1531X_neg	0.0	0.0	0.0	0.0	0.0
RE1532M_pos	0.0	0.0	0.0	0.0	0.0
RE1532M_neg	0.0	0.0	0.0	0.0	0.0
RE1532X_pos	0.0	0.0	0.0	0.0	0.0
RE1532X_neg	0.0	0.0	0.0	0.0	0.0
RE1533M_pos	0.0	0.0	0.0	0.0	0.0
RE1533M_neg	0.0	0.0	0.0	0.0	0.0
RE1533X_pos	0.0	0.0	0.0	0.0	0.0
RE1533X_neg	0.0	0.0	0.0	0.0	0.0
RE1534M_pos	0.0	0.0	0.0	0.0	0.0
RE1534M_neg	0.0	0.0	0.0	0.0	0.0
RE1534X_pos	0.0	0.0	0.0	0.0	0.0
RE1534X_neg	0.0	0.0	0.0	0.0	0.0
RE1537C_pos	0.0	0.0	0.0	0.0	0.0
RE1537X_pos	0.0	0.0	0.0	0.0	0.0
RE1538C_pos	0.0	0.0	0.0	0.0	0.0
RE1538X_pos	0.0	0.0	0.0	0.0	0.0
RE1539C_pos	0.0	0.0	0.0	0.0	0.0
RE1539X_pos	0.0	0.0	0.0	0.0	0.0
RE1573M_pos	0.0	0.0	0.0	0.0	0.0
RE1573M_neg	0.0	0.0	0.0	0.0	0.0
RE1573X_pos	0.0	0.0	0.0	0.0	0.0
RE1573X_neg	0.0	0.0	0.0	0.0	0.0
RE1582C_pos	0.0	0.0	0.0	0.0	0.0
RE1582L_pos	0.0	0.0	0.0	0.0	0.0
RE1582R_pos	0.0	0.0	0.0	0.0	0.0
RE1587C_pos	0.0	0.0	0.0	0.0	0.0
RE1587L_pos	0.0	0.0	0.0	0.0	0.0
RE1587R_pos	0.0	0.0	0.0	0.0	0.0
RE1627C_pos	0.0	0.0	0.0	0.0	0.0
RE1627C_neg	0.0	0.0	0.0	0.0	0.0
RE1628C_pos	0.0	0.0	0.0	0.0	0.0
RE1628C_neg	0.0	0.0	0.0	0.0	0.0
RE1629C_pos	0.0	0.0	0.0	0.0	0.0
RE1629C_neg	0.0	0.0	0.0	0.0	0.0
RE1630C_pos	0.0	0.0	0.0	0.0	0.0
RE1630C_neg	0.0	0.0	0.0	0.0	0.0
RE1630R_pos	0.0	0.0	0.0	0.0	0.0
RE1630R_neg	0.0	0.0	0.0	0.0	0.0
RE1631C_pos	0.0	0.0	0.0	0.0	0.0
RE1631C_neg	0.0	0.0	0.0	0.0	0.0
RE1632C_pos	0.0	0.0	0.0	0.0	0.0
RE1632R_pos	0.0	0.0	0.0	0.0	0.0
RE1635C_pos	0.0	0.0	0.0	0.0	0.0
RE1635C_neg	0.0	0.0	0.0	0.0	0.0
RE1635M_pos	0.0	0.0	0.0	0.0	0.0
RE1635M_neg	0.0	0.0	0.0	0.0	0.0
RE1635R_pos	5.376744232235149	5.08959314211251	5.8046658106553695	6.438406433007271	5.62878599480317
RE1635R_neg	5.376744232235149	5.08959314211251	5.8046658106553695	6.438406433007271	5.62878599480317
RE1635X_pos	0.0	0.0	0.0	0.0	0.0
RE1635X_neg	0.0	0.0	0.0	0.0	0.0
RE1651C_pos	0.0	0.0	0.0	0.0	0.0
RE1651C_neg	0.0	0.0	0.0	0.0	0.0
RE1653C_pos	0.0	0.0	0.0	0.0	0.0
RE1653C_neg	0.0	0.0	0.0	0.0	0.0
RE1691M_pos	0.0	0.0	0.0	0.0	0.0
RE1691M_neg	0.0	0.0	0.0	0.0	0.0
RE1699C_pos	0.0	0.0	0.0	0.0	0.0
RE1700C_pos	0.0	0.0	0.0	0.0	0.0
RE1701C_pos	0.0	0.0	0.0	0.0	0.0
RE1702C_pos	0.0	0.0	0.0	0.0	0.0
RE1709C_pos	0.0	0.0	0.0	0.0	0.0
RE1709C_neg	0.0	0.0	0.0	0.0	0.0
RE1709N_pos	0.0	1.1475835283283966	1.066781009658274	0.0	0.0
RE1709N_neg	0.0	1.1475835283283966	1.066781009658274	0.0	0.0
RE1711C_pos	0.0	0.0	0.0	0.0	0.0
RE1711C_neg	0.0	0.0	0.0	0.0	0.0
RE1711M_pos	0.0	0.0	0.0	0.0	0.0
RE1711M_neg	0.0	0.0	0.0	0.0	0.0
RE1796C_pos	0.0	0.0	0.0	0.0	0.0
RE1796C_neg	0.0	0.0	0.0	0.0	0.0
RE1796M_pos	0.0	0.0	0.0	0.0	0.0
RE1796M_neg	0.0	0.0	0.0	0.0	0.0
RE1796R_pos	0.0	0.0	0.0	0.0	0.0
RE1796R_neg	0.0	0.0	0.0	0.0	0.0
RE1803C_pos	0.0	0.0	0.0	0.0	0.0
RE1804C_pos	0.0	0.0	0.0	0.0	0.0
RE1804C_neg	0.0	0.0	0.0	0.0	0.0
RE1804M_pos	0.0	0.0	0.0	0.0	0.0
RE1804M_neg	0.0	0.0	0.0	0.0	0.0
RE1806C_pos	0.0	0.0	0.0	0.0	0.0
RE1806R_pos	0.0	0.0	0.0	0.0	0.0
RE1807C_pos	0.0	0.0	0.0	0.0	0.0
RE1807C_neg	0.0	0.0	0.0	0.0	0.0
RE1807M_pos	0.0	0.0	0.0	0.0	0.0
RE1807M_neg	0.0	0.0	0.0	0.0	0.0
RE1808R_pos	0.0	0.0	0.0	0.0	0.0
RE1809C_pos	0.0	0.0	0.0	0.0	0.0
RE1809R_pos	0.0	0.0	0.0	0.0	0.0
RE1810M_pos	0.0	0.0	0.0	0.0	0.0
RE1810M_neg	0.0	0.0	0.0	0.0	0.0
RE1811C_pos	0.0	0.0	0.0	0.0	0.0
RE1811R_pos	0.0	0.0	0.0	0.0	0.0
RE1812C_pos	0.0	0.0	0.0	0.0	0.0
RE1812R_pos	0.0	0.0	0.0	0.0	0.0
RE1815C_pos	0.0	0.0	0.0	0.0	0.0
RE1815C_neg	0.0	0.0	0.0	0.0	0.0
RE1815M_pos	0.0	0.0	0.0	0.0	0.0
RE1815M_neg	0.0	0.0	0.0	0.0	0.0
RE1815R_pos	5.376744232235149	5.08959314211251	5.8046658106553695	6.438406433007271	5.62878599480317
RE1815R_neg	5.376744232235149	5.08959314211251	5.8046658106553695	6.438406433007271	5.62878599480317
RE1815X_pos	0.0	0.0	0.0	0.0	0.0
RE1815X_neg	0.0	0.0	0.0	0.0	0.0
RE1816C_pos	0.0	0.0	0.0	0.0	0.0
RE1816C_neg	0.0	0.0	0.0	0.0	0.0
RE1816M_pos	0.0	0.0	0.0	0.0	0.0
RE1816M_neg	0.0	0.0	0.0	0.0	0.0
RE1816R_pos	5.376744232235149	5.08959314211251	5.8046658106553695	6.438406433007271	5.62878599480317
RE1816R_neg	5.376744232235149	5.08959314211251	5.8046658106553695	6.438406433007271	5.62878599480317
RE1816X_pos	0.0	0.0	0.0	0.0	0.0
RE1816X_neg	0.0	0.0	0.0	0.0	0.0
RE1817C_pos	0.0	0.0	0.0	0.0	0.0
RE1817C_neg	0.0	0.0	0.0	0.0	0.0
RE1817M_pos	0.0	0.0	0.0	0.0	0.0
RE1817M_neg	0.0	0.0	0.0	0.0	0.0
RE1817R_pos	5.376744232235149	5.08959314211251	5.8046658106553695	6.438406433007271	5.62878599480317
RE1817R_neg	5.376744232235149	5.08959314211251	5.8046658106553695	6.438406433007271	5.62878599480317
RE1817X_pos	0.0	0.0	0.0	0.0	0.0
RE1817X_neg	0.0	0.0	0.0	0.0	0.0
RE1818C_pos	0.0	0.0	0.0	0.0	0.0
RE1818C_neg	0.0	0.0	0.0	0.0	0.0
RE1818M_pos	0.0	0.0	0.0	0.0	0.0
RE1818M_neg	0.0	0.0	0.0	0.0	0.0
RE1818R_pos	5.376744232235149	5.08959314211251	5.8046658106553695	6.438406433007271	5.62878599480317
RE1818R_neg	5.376744232235149	5.08959314211251	5.8046658106553695	6.438406433007271	5.62878599480317
RE1818X_pos	0.0	0.0	0.0	0.0	0.0
RE1818X_neg	0.0	0.0	0.0	0.0	0.0
RE1819C_pos	7.731296874453676	7.3638456343210885	7.06155331314312	6.767749883748326	7.791919731032577
RE1819C_neg	7.731296874453676	7.3638456343210885	7.06155331314312	6.767749883748326	7.791919731032577
RE1819M_pos	0.0	0.0	0.0	0.0	0.0
RE1819M_neg	0.0	0.0	0.0	0.0	0.0
RE1819X_pos	0.0	0.0	0.0	0.0	0.0
RE1819X_neg	0.0	0.0	0.0	0.0	0.0
RE1826C_pos	0.0	0.0	0.0	0.0	0.0
RE1826M_pos	0.0	0.0	0.0	0.0	0.0
RE1827C_pos	0.0	0.0	0.0	0.0	0.0
RE1827C_neg	0.0	0.0	0.0	0.0	0.0
RE1827M_pos	0.0	0.0	0.0	0.0	0.0
RE1827M_neg	0.0	0.0	0.0	0.0	0.0
RE1828C_pos	0.0	0.0	0.0	0.0	0.0
RE1828M_pos	0.0	0.0	0.0	0.0	0.0
RE1829C_pos	0.0	0.0	0.0	0.0	0.0
RE1829C_neg	0.0	0.0	0.0	0.0	0.0
RE1829M_pos	0.0	0.0	0.0	0.0	0.0
RE1829M_neg	0.0	0.0	0.0	0.0	0.0
RE1830C_pos	0.0	0.0	0.0	0.0	0.0
RE1830C_neg	0.0	0.0	0.0	0.0	0.0
RE1830M_pos	0.0	0.0	0.0	0.0	0.0
RE1830M_neg	0.0	0.0	0.0	0.0	0.0
RE1834C_pos	0.0	0.0	0.14578721973548553	0.0	0.26792252513133324
RE1834M_pos	0.0	0.0	0.0	0.0	0.0
RE1834M_neg	0.0	0.0	0.0	0.0	0.0
RE1834X_pos	0.0	0.0	0.14578721973548553	0.0	0.26792252513133324
RE1834X_neg	0.0	0.0	0.14578721973548553	0.0	0.26792252513133324
RE1835C_pos	0.0	0.0	0.14578721973548553	0.0	0.26792252513133324
RE1835M_pos	0.0	0.0	0.0	0.0	0.0
RE1835M_neg	0.0	0.0	0.0	0.0	0.0
RE1835X_pos	0.0	0.0	0.14578721973548553	0.0	0.26792252513133324
RE1835X_neg	0.0	0.0	0.14578721973548553	0.0	0.26792252513133324
RE1836C_pos	0.0	0.0	0.0	0.0	0.0
RE1836C_neg	0.0	0.0	0.0	0.0	0.0
RE1836M_pos	0.0	0.0	0.0	0.0	0.0
RE1836M_neg	0.0	0.0	0.0	0.0	0.0
RE1836X_pos	0.0	0.0	0.0	0.0	0.0
RE1845C_pos	0.0	0.0	0.14578721973548553	0.0	0.26792252513133324
RE1845C_neg	0.0	0.0	0.14578721973548553	0.0	0.26792252513133324
RE1845X_pos	0.0	0.0	0.14578721973548553	0.0	0.26792252513133324
RE1845X_neg	0.0	0.0	0.14578721973548553	0.0	0.26792252513133324
RE1846C_pos	0.0	0.0	0.14578721973548553	0.0	0.26792252513133324
RE1846C_neg	0.0	0.0	0.14578721973548553	0.0	0.26792252513133324
RE1846X_pos	0.0	0.0	0.14578721973548553	0.0	0.26792252513133324
RE1846X_neg	0.0	0.0	0.14578721973548553	0.0	0.26792252513133324
RE1860C_pos	0.0	0.0	0.0	0.0	0.0
RE1860C_neg	0.0	0.0	0.0	0.0	0.0
RE1860E_pos	0.0	0.0	0.0	0.0	0.0
RE1860E_neg	0.0	0.0	0.0	0.0	0.0
RE1897C_pos	0.0	0.0	0.0	0.0	0.0
RE1897C_neg	0.0	0.0	0.0	0.0	0.0
RE1898C_pos	0.0	0.0	0.0	0.0	0.0
RE1898C_neg	0.0	0.0	0.0	0.0	0.0
RE1899C_pos	0.0	0.0	0.0	0.0	0.0
RE1899C_neg	0.0	0.0	0.0	0.0	0.0
RE1901R_pos	0.0	0.0	0.0	0.0	0.0
RE1901R_neg	0.0	0.0	0.0	0.0	0.0
RE1903R_pos	0.0	0.0	0.0	0.0	0.0
RE1903R_neg	0.0	0.0	0.0	0.0	0.0
RE1904C_pos	0.0	0.0	0.0	0.0	0.0
RE1904R_pos	0.0	0.0	0.0	0.0	0.0
RE1905C_pos	0.0	0.0	0.0	0.0	0.0
RE1905R_pos	0.0	0.0	0.0	0.0	0.0
RE1906C_pos	0.0	0.0	0.0	0.0	0.0
RE1906R_pos	0.0	0.0	0.0	0.0	0.0
RE1907C_pos	0.0	0.0	0.0	0.0	0.0
RE1907C_neg	0.0	0.0	0.0	0.0	0.0
RE1915C_pos	0.0	0.0	0.0	0.0	0.0
RE1915C_neg	0.0	0.0	0.0	0.0	0.0
RE1916C_pos	0.0	0.0	0.0	0.0	0.0
RE1916C_neg	0.0	0.0	0.0	0.0	0.0
RE1916X_pos	0.0	0.0	0.0	0.0	0.0
RE1916X_neg	0.0	0.0	0.0	0.0	0.0
RE1917C_pos	0.0	0.0	0.0	0.0	0.0
RE1917C_neg	0.0	0.0	0.0	0.0	0.0
RE1918C_pos	0.0	0.0	0.0	0.0	0.0
RE1918C_neg	0.0	0.0	0.0	0.0	0.0
RE1919C_pos	0.0	0.0	0.0	0.0	0.0
RE1919C_neg	0.0	0.0	0.0	0.0	0.0
RE1920C_pos	0.0	0.0	0.0	0.0	0.0
RE1921C_pos	0.0	0.0	0.0	0.0	0.0
RE1921C_neg	0.0	0.0	0.0	0.0	0.0
RE1922C_pos	0.0	0.0	0.0	0.0	0.0
RE1923C_pos	0.0	0.0	0.0	0.0	0.0
RE1925C_pos	0.0	0.0	0.0	0.0	0.0
RE1925C_neg	0.0	0.0	0.0	0.0	0.0
RE1927C_pos	0.0	0.0	0.0	0.0	0.0
RE1927C_neg	0.0	0.0	0.0	0.0	0.0
RE1933C_pos	0.0	0.0	0.0	0.0	0.0
RE1933C_neg	0.0	0.0	0.0	0.0	0.0
RE1938C_pos	0.0	0.0	0.0	0.0	0.0
RE1938R_pos	0.0	0.0	0.0	0.0	0.0
RE1941C_pos	0.0	0.0	0.0	0.0	0.0
RE1941R_pos	0.0	0.0	0.0	0.0	0.0
RE1942C_pos	0.0	0.0	0.0	0.0	0.0
RE1942R_pos	0.0	0.0	0.0	0.0	0.0
RE1943C_pos	0.0	0.0	0.0	0.0	0.0
RE1943R_pos	0.0	0.0	0.0	0.0	0.0
RE1944C_pos	0.0	0.0	0.0	0.0	0.0
RE1944C_neg	0.0	0.0	0.0	0.0	0.0
RE1952C_pos	0.0	0.0	0.0	0.0	0.0
RE1952C_neg	0.0	0.0	0.0	0.0	0.0
RE1952R_pos	0.0	0.0	0.0	0.0	0.0
RE1952R_neg	0.0	0.0	0.0	0.0	0.0
RE1952X_pos	0.0	0.0	0.0	0.0	0.0
RE1952X_neg	0.0	0.0	0.0	0.0	0.0
RE1954C_pos	0.0	0.0	0.0	0.0	0.0
RE1954C_neg	0.0	0.0	0.0	0.0	0.0
RE1956C_pos	0.0	0.0	0.0	0.0	0.0
RE1956C_neg	0.0	0.0	0.0	0.0	0.0
RE1956R_pos	0.0	0.0	0.0	0.0	0.0
RE1956R_neg	0.0	0.0	0.0	0.0	0.0
RE1956X_pos	0.0	0.0	0.0	0.0	0.0
RE1956X_neg	0.0	0.0	0.0	0.0	0.0
RE1957G_pos	6.0280150596176	5.490806437984784	5.742581455269452	5.964949740315452	5.75091992468987
RE1957G_neg	6.0280150596176	5.490806437984784	5.742581455269452	5.964949740315452	5.75091992468987
RE1957R_pos	5.988054818271012	5.7411669265138165	6.0085897715522405	5.908743451971717	5.688442895289916
RE1978C_pos	0.0	0.0	0.0	0.0	0.0
RE1978C_neg	0.0	0.0	0.0	0.0	0.0
RE2026C_pos	0.0	0.0	0.0	0.0	0.0
RE2026C_neg	0.0	0.0	0.0	0.0	0.0
RE2027C_pos	0.0	0.0	0.0	0.0	0.0
RE2027C_neg	0.0	0.0	0.0	0.0	0.0
RE2030M_pos	0.0	0.0	0.0	0.0	0.0
RE2030M_neg	0.0	0.0	0.0	0.0	0.0
RE2031M_pos	0.0	0.0	0.0	0.0	0.0
RE2031M_neg	0.0	0.0	0.0	0.0	0.0
RE2032M_pos	0.0	0.0	0.0	0.0	0.0
RE2032M_neg	0.0	0.0	0.0	0.0	0.0
RE2034C_pos	0.0	0.0	0.0	0.0	0.0
RE2034C_neg	0.0	0.0	0.0	0.0	0.0
RE2040C_pos	0.0	0.0	0.0	0.0	0.0
RE2040C_neg	0.0	0.0	0.0	0.0	0.0
RE2041C_pos	0.0	0.0	0.0	0.0	0.0
RE2041C_neg	0.0	0.0	0.0	0.0	0.0
RE2048N_pos	0.0	0.0	0.0	0.0	0.0
RE2048R_pos	0.0	0.0	0.0	0.0	0.0
RE2049C_pos	0.0	0.0	0.0	0.0	0.0
RE2049C_neg	0.0	0.0	0.0	0.0	0.0
RE2050C_pos	0.0	0.0	0.0	0.0	0.0
RE2050R_pos	3.3480350039974476	3.6497902682796495	3.9881966146016654	3.2475015086622525	3.044913834005932
RE2051C_pos	0.0	0.0	0.0	0.0	0.0
RE2051C_neg	0.0	0.0	0.0	0.0	0.0
RE2051G_pos	0.0	0.0	0.0	0.0	0.0
RE2051G_neg	0.0	0.0	0.0	0.0	0.0
RE2051R_pos	0.0	0.0	0.0	0.0	0.0
RE2051R_neg	0.0	0.0	0.0	0.0	0.0
RE2067C_pos	0.0	0.0	0.0	0.0	0.0
RE2067C_neg	0.0	0.0	0.0	0.0	0.0
RE2068C_pos	0.0	0.0	0.0	0.0	0.0
RE2068C_neg	0.0	0.0	0.0	0.0	0.0
RE2069C_pos	0.0	0.0	0.0	0.0	0.0
RE2069C_neg	0.0	0.0	0.0	0.0	0.0
RE2070C_pos	0.0	0.0	0.0	0.0	0.0
RE2070C_neg	0.0	0.0	0.0	0.0	0.0
RE2078M_pos	0.0	0.0	0.0	0.0	0.0
RE2078M_neg	0.0	0.0	0.0	0.0	0.0
RE2079R_pos	0.0	0.0	0.0	0.0	0.0
RE2079R_neg	0.0	0.0	0.0	0.0	0.0
RE2080C_pos	0.0	0.0	0.0	0.0	0.0
RE2080C_neg	0.0	0.0	0.0	0.0	0.0
RE2081C_pos	0.0	0.0	0.0	0.0	0.0
RE2081C_neg	0.0	0.0	0.0	0.0	0.0
RE2111M_pos	0.0	0.0	0.0	0.0	0.0
RE2111M_neg	0.0	0.0	0.0	0.0	0.0
RE2112C_pos	0.0	0.0	0.0	0.0	0.0
RE2112R_pos	0.0	0.0	0.0	0.16227764800614172	0.12066573421585461
RE2117M_pos	0.0	0.0	0.0	0.0	0.0
RE2117M_neg	0.0	0.0	0.0	0.0	0.0
RE2122C_pos	0.0	0.0	0.0	0.0	0.0
RE2124C_pos	0.0	0.0	0.0	0.0	0.0
RE2127C_pos	0.0	0.0	0.0	0.0	0.0
RE2128C_pos	0.0	0.0	0.0	0.0	0.0
RE2128C_neg	0.0	0.0	0.0	0.0	0.0
RE2129C_pos	0.0	0.0	0.0	0.0	0.0
RE2129C_neg	0.0	0.0	0.0	0.0	0.0
RE2130C_pos	0.0	0.0	0.0	0.0	0.0
RE2130C_neg	0.0	0.0	0.0	0.0	0.0
RE2131C_pos	0.0	0.0	0.0	0.0	0.0
RE2131C_neg	0.0	0.0	0.0	0.0	0.0
RE2132C_pos	0.0	0.0	0.0	0.0	0.0
RE2132C_neg	0.0	0.0	0.0	0.0	0.0
RE2133C_pos	0.0	0.0	0.0	0.0	0.0
RE2138C_pos	0.0	0.0	0.0	0.0	0.0
RE2138C_neg	0.0	0.0	0.0	0.0	0.0
RE2139C_pos	0.0	0.0	0.0	0.0	0.0
RE2139C_neg	0.0	0.0	0.0	0.0	0.0
RE2140C_pos	0.0	0.0	0.0	0.0	0.0
RE2140C_neg	0.0	0.0	0.0	0.0	0.0
RE2141C_pos	0.0	0.0	0.0	0.0	0.0
RE2141C_neg	0.0	0.0	0.0	0.0	0.0
RE2146C_pos	0.0	0.0	0.0	0.0	0.0
RE2146R_pos	0.0	0.0	0.0	0.0	0.0
RE2147C_pos	0.0	0.0	0.0	0.0	0.0
RE2147R_pos	0.0	0.0	0.0	0.0	0.0
RE2149C_pos	0.0	0.0	0.0	0.0	0.0
RE2149R_pos	0.0	0.0	0.0	0.0	0.0
RE2150C_pos	0.0	0.0	0.0	0.0	0.0
RE2150R_pos	0.0	0.0	0.0	0.0	0.0
RE2151C_pos	0.0	0.0	0.0	0.0	0.0
RE2151R_pos	0.0	0.0	0.0	0.0	0.0
RE2152C_pos	0.0	0.0	0.0	0.0	0.0
RE2152C_neg	0.0	0.0	0.0	0.0	0.0
RE2154C_pos	0.0	0.0	0.0	0.0	0.0
RE2154C_neg	0.0	0.0	0.0	0.0	0.0
RE2155C_pos	0.0	0.0	0.0	0.0	0.0
RE2155R_pos	0.0	0.0	0.0	0.0	0.0
RE2156M_pos	0.0	0.0	0.0	0.0	0.0
RE2156M_neg	0.0	0.0	0.0	0.0	0.0
RE2202C_pos	0.0	0.0	0.0	0.0	0.0
RE2202C_neg	0.0	0.0	0.0	0.0	0.0
RE2203C_pos	0.0	0.0	0.0	0.0	0.0
RE2203C_neg	0.0	0.0	0.0	0.0	0.0
RE2220C_pos	0.0	0.0	0.0	0.0	0.0
RE2221C_pos	0.0	0.0	0.0	0.0	0.0
RE2221M_pos	0.0	0.0	0.0	0.0	0.0
RE2223M_pos	0.0	0.0	0.0	0.0	0.0
RE2223M_neg	0.0	0.0	0.0	0.0	0.0
RE2235C_pos	0.0	0.0	0.0	0.0	0.0
RE2235R_pos	0.0	0.0	0.0	0.13384647006628114	0.0
RE2240C_pos	0.0	0.0	0.0	0.0	0.0
RE2248C_pos	0.0	0.0	0.0	0.0	0.0
RE2249C_pos	0.0	0.0	0.0	0.0	0.0
RE2250C_pos	0.0	0.0	0.0	0.0	0.0
RE2250C_neg	0.0	0.0	0.0	0.0	0.0
RE2251C_pos	0.0	0.0	0.0	0.0	0.0
RE2251C_neg	0.0	0.0	0.0	0.0	0.0
RE2252C_pos	0.0	0.0	0.0	0.0	0.0
RE2252C_neg	0.0	0.0	0.0	0.0	0.0
RE2269C_pos	0.0	0.0	0.0	0.0	0.0
RE2269C_neg	0.0	0.0	0.0	0.0	0.0
RE2269E_pos	0.0	0.0	0.0	0.0	0.0
RE2269E_neg	0.0	0.0	0.0	0.0	0.0
RE2270C_pos	0.0	0.0	0.0	0.0	0.0
RE2270C_neg	0.0	0.0	0.0	0.0	0.0
RE2270E_pos	0.0	0.0	0.0	0.0	0.0
RE2270E_neg	0.0	0.0	0.0	0.0	0.0
RE2272C_pos	0.0	0.0	0.0	0.0	0.0
RE2272C_neg	0.0	0.0	0.0	0.0	0.0
RE2272L_pos	0.0	0.0	0.0	0.0	0.0
RE2272L_neg	0.0	0.0	0.0	0.0	0.0
RE2273C_pos	0.0	0.0	0.0	0.0	0.0
RE2273C_neg	0.0	0.0	0.0	0.0	0.0
RE2273E_pos	0.0	0.0	0.0	0.0	0.0
RE2273E_neg	0.0	0.0	0.0	0.0	0.0
RE2292C_pos	0.0	0.0	0.0	0.0	0.0
RE2292C_neg	0.0	0.0	0.0	0.0	0.0
RE2296C_pos	0.0	0.0	0.0	0.0	0.0
RE2296C_neg	0.0	0.0	0.0	0.0	0.0
RE2296X_pos	0.0	0.0	0.0	0.0	0.0
RE2296X_neg	0.0	0.0	0.0	0.0	0.0
RE2304E_pos	0.0	0.0	0.0	0.0	0.0
RE2304E_neg	0.0	0.0	0.0	0.0	0.0
RE2306C_pos	0.0	0.0	0.0	0.0	0.0
