	WT.1012.c_S135_L007_R1_001
r1076_pos	0.0
r1077_pos	0.0
r1078_pos	46368.24037357789
r1080_pos	0.0
r1088_neg	1580.4218017171293
r1088_pos	2034.9569669704874
r1090_pos	1407.982625913336
r1106_neg	5092.129673508191
r1106_pos	5092.1296735081905
r1109_neg	5107.927491131756
r1109_pos	4324.19580395815
r1116_neg	14212.355121219107
r1116_pos	14696.448085427759
r1117_neg	5168.390919451154
r1117_pos	2527.1131410262487
r1135_neg	0.0
r1135_pos	0.0
r1140_pos	0.0
r1143_pos	1215.5763257243407
r1144_pos	2165.271642694357
r1147_neg	2027.7346246707925
r1147_pos	2027.7346246707925
r1148_neg	12496.882568594974
r1148_pos	0.0
r1150_pos	7312.122655203521
r1154_neg	4240.190472677779
r1154_pos	19103.280394215963
r1155_pos	932.6317211578798
r1156_neg	421.60761826792157
r1156_pos	4348.877426079688
r1159_neg	0.0
r1159_pos	0.0
r1162_pos	4278.697036247401
r1163_pos	1218.475030337583
r1164_pos	8305.806883776808
r1167_pos	8305.80688377681
r1168_pos	8305.80688377681
r1172_pos	8305.806883776808
r1173_pos	0.0
r1177_pos	8305.80688377681
r1178_pos	0.0
r1179_pos	8305.80688377681
r1180_pos	0.0
r1251_pos	0.0
r1252_pos	11201.499353948155
r1253_pos	0.0
r1254_pos	22.571194321998252
r1255_pos	8305.806883776808
r1257_pos	5129.993567302372
r1259_pos	7.219753557215573
r1260_pos	5124.234945829097
r1262_pos	311.9210424111052
r1291_neg	1701.4184262208341
r1291_pos	4786.210848729554
r1292_neg	5092.1296735081905
r1292_pos	4625.481260318465
r1298_pos	3800.0
r1299_pos	3800.0
r1301_pos	2375.0
r1302_neg	2375.0
r1302_pos	0.0
r1303_pos	3800.0
r1304_pos	3800.0
r1318_neg	5129.993567302372
r1318_pos	9948.757329070839
r1364_pos	3800.0
r1365_pos	3800.0
r1367_pos	3800.0
r1368_pos	3800.0
r1374_pos	3.3249999999999997
r1375_pos	42.244069870314256
r1377_neg	1161.2091198721837
r1377_pos	1161.2091198721837
r1378_neg	1161.2091198721837
r1378_pos	1161.2091198721837
r1380_neg	471.9777505800595
r1380_pos	75764.76231483479
r1381_neg	75764.76231483476
r1381_pos	241.98045121312802
r1384_neg	1553.571614633983
r1384_pos	4920.836400782136
r1396_pos	3147.5360579050093
r1397_pos	3147.5360579050093
r1400_pos	2650.911549544303
r1401_pos	3446.3654773416506
r1418_neg	3263.7945196675505
r1418_pos	3307.6378032228586
r1421_neg	21485.702079980467
r1421_pos	4.326999924550598
r1423_pos	1363.5589175683162
r1427_pos	2527.238662415792
r1428_neg	2626.9789057570497
r1428_pos	2626.9789057570497
r1429_neg	2626.9789057570497
r1429_pos	1900.0
r1431_pos	2886.6067114820003
r1432_pos	0.0
r1433_pos	308.9993013545902
r1434_pos	4353.96123107296
r1435_pos	5239.019153295276
r1436_pos	0.0
r1437_pos	0.0
r1440_pos	0.0
r1441_pos	0.0
r1443_pos	24222.37882341899
r1444_pos	24932.412943169064
r1445_pos	24932.412943169064
r1446_pos	18399.08589048934
r1447_pos	4875.326534810505
r1448_pos	4873.754120626111
r1449_pos	4875.326534810504
r1450_pos	4873.754120626109
r1451_pos	4875.326534810507
r1453_neg	13543.85591197821
r1453_pos	12561.550071633135
r1454_pos	932.6317211578798
r1455_pos	2527.238662415792
r1456_pos	2527.238662415792
r1459_neg	7857.024771017944
r1459_pos	17462.64262556138
r1464_neg	1287.202688726474
r1464_pos	1287.202688726474
r1466_neg	24607.614048388223
r1466_pos	0.0
r1467_neg	1639.1383584289983
r1467_pos	48844.86435586131
r1468_neg	0.0
r1468_pos	0.0
r1487_neg	0.0
r1487_pos	24607.614048388223
r1488_neg	0.0
r1488_pos	18163.342426656585
r1492_pos	1368.3851420641317
r1493_pos	1266.738099606961
r1495_pos	4272.500763109687
r1497_pos	1390.9634631915546
r1498_pos	1390.9634631915546
r1499_pos	1474.6033858343012
r1500_pos	1474.6033858343012
r1512_pos	2023.2089265781592
r1514_pos	3364.5423607109065
r1515_pos	3421.136286039298
r1516_pos	3457.939556610048
r1517_pos	4310.18025091681
r1518_pos	3457.9395566100484
r1519_pos	3448.868626725194
r1520_pos	3457.9395566100475
r1521_pos	3457.939556610048
r1522_pos	3352.8025048242384
r1523_pos	3449.2436304284015
r1525_pos	3457.9395566100484
r1527_pos	4310.180250916809
r1528_pos	5092.129673508191
r1529_pos	3449.2436304284006
r1530_pos	3742.7914068499854
r1536_pos	9455.720595941983
r1538_pos	1302.4674850189012
r1540_pos	775.7754681632576
r1544_neg	832.8674640377463
r1544_pos	832.8674640377463
r1546_neg	1023.4510080546509
r1546_pos	915.9129684544159
r1547_neg	931.2615780972792
r1547_pos	1086.888402857428
r1548_neg	866.2871707683889
r1548_pos	861.9010816596412
r1549_neg	931.2615780972792
r1549_pos	1066.1433542119228
r1551_neg	1023.4510080546509
r1551_pos	862.062420661753
r1552_neg	934.8468210907546
r1552_pos	864.761684629909
r1553_neg	855.75925474121
r1553_pos	864.761684629909
r1554_neg	1023.4510080546509
r1554_pos	1066.1433542119228
r1556_neg	1075.1718504606429
r1556_pos	896.0170635887855
r1557_neg	1023.4510080546509
r1557_pos	1066.1433542119228
r1559_neg	900.4588522638702
r1559_pos	762.0260119171635
r1560_neg	1020.5904050843831
r1560_pos	813.1772957416705
r1561_neg	928.4009751270114
r1561_pos	984.1527301446824
r1562_neg	899.2297793906607
r1562_pos	759.1654089468957
r1563_neg	928.4009751270114
r1563_pos	963.4076814991772
r1564_neg	865.810072660018
r1564_pos	825.8250825859641
r1565_neg	1020.5904050843831
r1565_pos	759.3267479490075
r1566_neg	934.8468210907546
r1566_pos	762.0260119171635
r1567_neg	694.9875068383792
r1567_pos	694.9875068383792
r1568_neg	1020.5904050843831
r1568_pos	963.4076814991772
r1569_neg	900.4588522638702
r1569_pos	825.4212703138927
r1570_neg	1072.311247490375
r1570_pos	793.28139087604
r1571_neg	1020.5904050843831
r1571_pos	963.4076814991772
r1573_neg	1023.4510080546509
r1573_pos	906.910538565717
r1574_neg	931.2615780972792
r1574_pos	953.6124028875736
r1575_neg	882.5858595642064
r1575_pos	852.8986517709423
r1576_neg	931.2615780972792
r1576_pos	953.6124028875736
r1578_neg	1023.4510080546509
r1578_pos	853.059990773054
r1579_neg	975.6889118673978
r1579_pos	855.75925474121
r1580_neg	694.9875068383792
r1580_pos	694.9875068383792
r1581_neg	1023.4510080546509
r1581_pos	1045.8018328449452
r1583_neg	1075.1718504606429
r1583_pos	887.0146337000865
r1584_neg	1023.4510080546509
r1584_pos	1045.8018328449452
r1585_neg	1023.4510080546509
r1585_pos	1018.6486411671616
r1586_neg	931.2615780972792
r1586_pos	953.6124028875736
r1587_neg	926.1142813458429
r1587_pos	948.4651061361371
r1588_neg	931.2615780972792
r1588_pos	953.6124028875736
r1589_neg	867.5162436415985
r1589_pos	867.5162436415985
r1590_neg	1023.4510080546509
r1590_pos	964.7980933744985
r1591_neg	934.8468210907547
r1591_pos	967.4973573426546
r1592_neg	855.75925474121
r1592_pos	900.4588522638702
r1593_neg	1023.4510080546509
r1593_pos	1045.8018328449452
r1594_neg	918.4637120412682
r1594_pos	918.4637120412682
r1595_neg	1075.1718504606429
r1595_pos	998.7527363015311
r1596_neg	1023.4510080546509
r1596_pos	1045.8018328449452
r1597_neg	901.8915604815816
r1597_pos	901.8915604815816
r1598_neg	896.7442637301451
r1598_pos	896.7442637301451
r1599_neg	901.8915604815816
r1599_pos	901.8915604815816
r1600_neg	975.8505171654006
r1600_pos	1074.2223936977643
r1602_neg	1019.6062666802598
r1602_pos	1023.4510080546509
r1603_neg	906.910538565717
r1603_pos	1023.4510080546509
r1604_neg	994.0809904389532
r1604_pos	994.0809904389532
r1605_neg	1018.6486411671616
r1605_pos	1045.8018328449452
r1606_neg	1045.8018328449452
r1606_pos	1045.8018328449452
r1607_neg	994.0809904389532
r1607_pos	994.0809904389532
r1608_neg	804.5548337727735
r1608_pos	804.5548337727735
r1609_neg	809.7021305242099
r1609_pos	809.7021305242099
r1610_neg	982.0329637403925
r1610_pos	982.0329637403925
r1611_neg	901.8915604815816
r1611_pos	901.8915604815816
r1612_neg	1197.8156300949167
r1612_pos	931.2615780972792
r1613_neg	953.6124028875736
r1613_pos	931.2615780972792
r1614_neg	901.8915604815816
r1614_pos	901.8915604815816
r1615_neg	953.6124028875736
r1615_pos	953.6124028875736
r1616_neg	953.6124028875736
r1616_pos	953.6124028875736
r1617_neg	901.8915604815816
r1617_pos	901.8915604815816
r1618_neg	804.5548337727735
r1618_pos	711.7632937425676
r1619_neg	921.8386303706259
r1619_pos	711.7632937425676
r1620_neg	711.7632937425676
r1620_pos	711.7632937425676
r1621_neg	972.82830889713
r1621_pos	926.1142813458428
r1622_neg	852.8986517709423
r1622_pos	711.7632937425676
r1623_neg	896.7442637301451
r1623_pos	711.7632937425676
r1624_neg	948.4651061361371
r1624_pos	711.7632937425676
r1625_neg	948.4651061361371
r1625_pos	948.4651061361371
r1626_neg	896.7442637301451
r1626_pos	711.7632937425676
r1627_neg	982.0329637403925
r1627_pos	982.0329637403925
r1628_neg	901.8915604815816
r1628_pos	901.8915604815816
r1629_neg	1177.0705814494115
r1629_pos	931.2615780972792
r1630_neg	953.6124028875736
r1630_pos	931.2615780972792
r1631_neg	901.8915604815816
r1631_pos	901.8915604815816
r1632_neg	953.6124028875736
r1632_pos	953.6124028875736
r1633_neg	953.6124028875736
r1633_pos	953.6124028875736
r1634_neg	901.8915604815816
r1634_pos	901.8915604815816
r1635_neg	916.0055662948491
r1635_pos	921.9999693727376
r1636_neg	1039.4879825361984
r1636_pos	924.6992333408937
r1637_neg	865.810072660018
r1637_pos	865.810072660018
r1638_neg	1074.2223936977643
r1638_pos	1074.2223936977643
r1639_neg	867.5162436415985
r1639_pos	867.5162436415985
r1640_neg	1125.9432361037561
r1640_pos	955.9546122997701
r1641_neg	1074.2223936977643
r1641_pos	1074.2223936977643
r1642_neg	972.9896478992417
r1642_pos	1023.4510080546509
r1643_neg	853.059990773054
r1643_pos	916.0055662948491
r1644_neg	994.0809904389532
r1644_pos	713.2009947921957
r1645_neg	964.7980933744985
r1645_pos	916.0055662948491
r1646_neg	1045.8018328449452
r1646_pos	1045.8018328449452
r1647_neg	994.0809904389532
r1647_pos	713.2009947921957
r1648_neg	855.75925474121
r1648_pos	975.6889118673978
r1649_neg	1023.4510080546509
r1649_pos	1177.0705814494115
r1650_neg	967.4973573426546
r1650_pos	1039.084170264127
r1651_neg	1075.1718504606429
r1651_pos	1006.9442908262743
r1652_neg	1023.4510080546509
r1652_pos	1177.0705814494115
r1653_neg	1023.4510080546509
r1653_pos	1045.8018328449452
r1654_neg	900.4588522638702
r1654_pos	900.4588522638702
r1655_neg	1075.1718504606429
r1655_pos	887.0146337000865
r1656_neg	1023.4510080546509
r1656_pos	1045.8018328449452
r1657_neg	1045.8018328449452
r1657_pos	1045.8018328449452
r1658_neg	1045.8018328449452
r1658_pos	1045.8018328449452
r1659_neg	994.0809904389532
r1659_pos	994.0809904389532
r1660_neg	1097.5226752509373
r1660_pos	998.7527363015311
r1661_neg	1045.8018328449452
r1661_pos	1045.8018328449452
r1662_neg	1045.8018328449452
r1662_pos	1045.8018328449452
r1664_neg	2131.0099450311964
r1664_pos	1632.363462075203
r1665_neg	1407.3264880430627
r1665_pos	1529.258426291909
r1666_neg	1181.0099450311964
r1666_pos	1632.3924341502538
r1667_neg	2107.9116725094073
r1667_pos	1495.2288691310555
r1668_neg	1468.1930717690127
r1668_pos	1321.3467537825018
r1669_neg	1181.0099450311964
r1669_pos	1495.2578412061066
r1670_neg	1335.165170749506
r1670_pos	2134.1567834047637
r1671_neg	1184.1567834047637
r1671_pos	1501.3656674851457
r1672_pos	1327.3144283257852
r1673_pos	1422.8971708753409
r1674_pos	1327.3144283257852
r1675_pos	1449.7137287242194
r1676_pos	1357.5242987668478
r1677_pos	1352.3770020154113
r1678_pos	1357.5242987668478
r1679_pos	1276.3669599261154
r1680_pos	1431.369417811898
r1681_pos	1434.068681780054
r1682_pos	1434.068681780054
r1683_pos	1449.7137287242194
r1684_pos	1327.3144283257852
r1685_pos	1465.3240607389305
r1686_pos	1449.7137287242194
r1687_pos	1327.3144283257852
r1690_pos	1346.978056011474
r1691_pos	1254.7886260541022
r1692_pos	1249.6413293026658
r1693_pos	1254.7886260541022
r1695_pos	1346.978056011474
r1696_pos	1376.3480736271715
r1698_pos	1346.978056011474
r1700_pos	1398.698898417466
r1701_pos	1346.978056011474
r1702_pos	1447.1895257477543
r1705_pos	1440.7112988355204
r1706_pos	1348.5218688781488
r1707_pos	1343.3745721267123
r1708_pos	1348.5218688781488
r1710_pos	1440.7112988355204
r1711_pos	1470.081316451218
r1713_pos	1440.7112988355204
r1715_pos	1492.4321412415125
r1716_pos	1440.7112988355204
r1717_pos	1327.3144283257852
r1720_pos	1552.4494014369652
r1721_pos	1460.2599714795933
r1722_pos	1455.112674728157
r1723_pos	1460.2599714795933
r1725_pos	1552.4494014369652
r1726_pos	1581.8194190526626
r1728_pos	1552.449401436965
r1730_pos	1604.170243842957
r1731_pos	1552.4494014369652
r1732_pos	1629.3641040905802
r1733_pos	1629.3641040905802
r1734_pos	1629.3641040905802
r1735_pos	1629.3641040905802
r1736_pos	1516.2136221915896
r1737_pos	1511.0663254401532
r1738_pos	1516.2136221915896
r1739_pos	1629.3641040905802
r1740_pos	1608.4030521489613
r1741_pos	1629.3641040905802
r1742_pos	1629.3641040905802
r1743_pos	1608.4030521489613
r1744_pos	1629.3641040905802
r1745_pos	1629.3641040905802
r1746_pos	1608.4030521489613
r1747_pos	1546.2289897609649
r1748_pos	1543.368386790697
r1749_pos	1546.2289897609649
r1750_pos	1546.2289897609649
r1751_pos	1516.2136221915896
r1752_pos	1418.8768954827815
r1753_pos	1424.024192234218
r1754_pos	1596.3550254504005
r1755_pos	1516.2136221915896
r1756_pos	1546.2289897609649
r1757_pos	1546.2289897609649
r1758_pos	1516.2136221915896
r1759_pos	1567.9344645975816
r1760_pos	1567.9344645975816
r1761_pos	1516.2136221915896
r1762_pos	1480.609232478397
r1763_pos	1513.5518411006688
r1764_pos	1496.9079212742145
r1765_pos	1541.0816930095284
r1766_pos	1511.0663254401532
r1767_pos	1418.8768954827815
r1768_pos	1326.0853554525756
r1769_pos	1326.0853554525756
r1770_pos	1326.0853554525756
r1771_pos	1541.0816930095284
r1772_pos	1326.0853554525756
r1773_pos	1326.0853554525756
r1774_pos	1326.0853554525756
r1775_pos	1562.7871678461452
r1776_pos	1326.0853554525756
r1777_pos	1546.2289897609649
r1778_pos	1543.368386790697
r1779_pos	1546.2289897609649
r1780_pos	1546.2289897609649
r1781_pos	1516.2136221915896
r1782_pos	1424.024192234218
r1783_pos	1418.8768954827815
r1784_pos	1596.3550254504005
r1785_pos	1516.2136221915896
r1786_pos	1546.2289897609649
r1787_pos	1546.2289897609649
r1788_pos	1516.2136221915896
r1789_pos	1567.9344645975816
r1790_pos	1567.9344645975816
r1791_pos	1516.2136221915896
r1792_pos	1276.3669599261154
r1796_pos	1509.651277435204
r1797_pos	1417.4618474778324
r1798_pos	1412.314550726396
r1799_pos	1417.4618474778324
r1800_pos	1509.651277435204
r1801_pos	1539.0212950509017
r1803_pos	1509.651277435204
r1805_pos	1561.372119841196
r1806_pos	1509.651277435204
r1807_pos	1629.3641040905802
r1808_pos	1629.3641040905802
r1809_pos	1629.3641040905802
r1810_pos	1629.3641040905802
r1811_pos	1327.5230565022036
r1812_pos	1516.2136221915896
r1813_pos	1326.0853554525756
r1814_pos	1516.2136221915896
r1815_pos	1530.3276280048572
r1816_pos	1629.3641040905802
r1817_pos	1530.3276280048572
r1818_pos	1327.5230565022039
r1819_pos	1530.3276280048572
r1820_pos	1629.3641040905802
r1821_pos	1327.5230565022039
r1822_pos	1460.2685751451168
r1823_pos	1457.407972174849
r1824_pos	1460.2685751451168
r1825_pos	1460.2685751451168
r1826_pos	1511.4198589696239
r1827_pos	1468.4515260043365
r1828_pos	1457.407972174849
r1829_pos	1468.4515260043365
r1830_pos	1524.0676458139174
r1831_pos	1457.5693111769608
r1832_pos	1460.2685751451168
r1833_pos	1530.1313308099998
r1834_pos	1523.663833541846
r1835_pos	1491.5239541039932
r1836_pos	1530.1313308099998
r1837_pos	1470.081316451218
r1841_pos	1440.7112988355204
r1842_pos	1348.5218688781488
r1843_pos	1343.3745721267123
r1844_pos	1348.5218688781488
r1846_pos	1440.7112988355204
r1847_pos	1470.081316451218
r1848_pos	1440.7112988355204
r1850_pos	1492.4321412415125
r1851_pos	1440.7112988355204
r1852_pos	1629.3641040905802
r1853_pos	1629.3641040905802
r1854_pos	1629.3641040905802
r1855_pos	1629.3641040905802
r1856_pos	1608.4030521489613
r1857_pos	1516.2136221915896
r1858_pos	1511.0663254401532
r1859_pos	1516.2136221915896
r1860_pos	1629.3641040905802
r1861_pos	1608.4030521489613
r1862_pos	1629.3641040905802
r1863_pos	1629.3641040905802
r1864_pos	1629.3641040905802
r1865_pos	1629.3641040905802
r1866_pos	1608.4030521489613
r1867_pos	1327.3144283257852
r1871_pos	1552.4494014369652
r1872_pos	1460.2599714795933
r1873_pos	1455.112674728157
r1874_pos	1460.2599714795933
r1876_pos	1552.4494014369652
r1877_pos	1581.8194190526626
r1879_pos	1552.449401436965
r1880_pos	1604.170243842957
r1881_pos	1552.4494014369652
r1882_pos	1629.3641040905802
r1883_pos	1629.3641040905802
r1884_pos	1629.3641040905802
r1885_pos	1629.3641040905802
r1886_pos	1629.3641040905802
r1887_pos	1567.9344645975816
r1888_pos	1562.7871678461452
r1889_pos	1567.9344645975816
r1890_pos	1629.3641040905802
r1891_pos	1629.3641040905802
r1892_pos	1629.3641040905802
r1893_pos	1629.3641040905802
r1894_pos	1629.3641040905802
r1895_pos	1629.3641040905802
r1896_pos	1629.3641040905802
r1897_pos	1629.3641040905802
r1898_pos	1629.3641040905802
r1899_pos	1629.3641040905802
r1900_pos	1629.3641040905802
r1901_pos	1608.4030521489613
r1902_pos	1516.2136221915896
r1903_pos	1511.0663254401532
r1904_pos	1516.2136221915896
r1905_pos	1629.3641040905802
r1906_pos	1608.4030521489613
r1907_pos	1629.3641040905802
r1908_pos	1629.3641040905802
r1909_pos	1608.4030521489613
r1910_pos	1629.3641040905802
r1911_pos	1629.3641040905802
r1912_pos	1305.3524187574176
r1913_pos	1305.3524187574176
r1914_pos	1338.4960423984994
r1915_pos	1308.499257130985
r1916_pos	1338.5250144735505
r1917_pos	1202.616746044672
r1918_pos	1202.616746044672
r1919_pos	1235.7603696857539
r1920_pos	1205.7635844182394
r1921_pos	1235.789341760805
r1922_pos	1296.3499888687186
r1923_pos	1296.3499888687186
r1924_pos	1329.4936125098004
r1925_pos	1299.496827242286
r1926_pos	1329.5225845848515
r1928_pos	1408.0880914701631
r1929_pos	1441.231715111245
r1930_pos	1411.2349298437305
r1931_pos	1441.2606871862959
r1932_pos	1464.0417421821594
r1933_pos	1464.0417421821594
r1934_pos	1497.1853658232412
r1935_pos	1467.1885805557267
r1936_pos	1497.2143378982921
r1937_pos	1371.8523122247877
r1938_pos	1371.8523122247877
r1939_pos	1404.9959358658696
r1940_pos	1374.999150598355
r1941_pos	1405.0249079409207
r1942_pos	1366.7050154733513
r1943_pos	1366.7050154733513
r1944_pos	1399.8486391144331
r1945_pos	1369.8518538469186
r1946_pos	1399.8776111894842
r1947_pos	1371.8523122247877
r1948_pos	1371.8523122247877
r1949_pos	1404.9959358658696
r1950_pos	1374.999150598355
r1951_pos	1405.0249079409207
r1952_pos	1365.2899674684022
r1953_pos	1365.2899674684022
r1954_pos	1398.433591109484
r1955_pos	1368.4368058419695
r1956_pos	1398.4625631845352
r1957_pos	1464.0417421821594
r1958_pos	1464.0417421821594
r1959_pos	1319.541768001707
r1960_pos	1467.1885805557267
r1961_pos	1497.2143378982921
r1962_pos	1416.2796459949063
r1963_pos	1416.2796459949063
r1964_pos	1449.4232696359882
r1965_pos	1419.4264843684737
r1966_pos	1449.4522417110393
r1967_pos	1296.3499888687186
r1968_pos	1296.3499888687186
r1969_pos	1329.4936125098004
r1970_pos	1299.496827242286
r1971_pos	1329.5225845848515
r1972_pos	1464.0417421821594
r1973_pos	1464.0417421821594
r1974_pos	1497.1853658232412
r1975_pos	1467.1885805557267
r1976_pos	1497.2143378982921
r1977_pos	1408.0880914701631
r1978_pos	1408.0880914701631
r1979_pos	1441.231715111245
r1980_pos	1411.2349298437305
r1981_pos	1441.2606871862959
r1982_pos	1515.7625845881514
r1983_pos	1515.7625845881514
r1984_pos	1548.9062082292332
r1985_pos	1518.9094229617187
r1986_pos	1548.9351803042844
r1987_pos	1464.0417421821594
r1988_pos	1464.0417421821594
r1989_pos	1497.1853658232412
r1990_pos	1467.1885805557267
r1991_pos	1497.2143378982921
r1992_pos	1518.4461752897432
r1993_pos	1628.1197235492807
r1994_pos	1518.4461752897432
r1995_pos	1312.9748298642521
r1996_pos	1666.402201627963
r1997_pos	1651.3917184435513
r1998_pos	1617.733838273559
r1999_pos	1651.3917184435513
r2000_pos	1672.9700523155645
r2001_pos	1666.402201627963
r2002_pos	1772.9511660166206
r2003_pos	1705.912660937836
r2004_pos	1743.581148400923
r2005_pos	1723.9175207152343
r2006_pos	1795.301990806915
r2007_pos	1743.5811484009232
r2008_pos	1635.8165730724731
r2009_pos	1475.044825169642
r2010_pos	1475.044825169642
r2011_pos	1635.8165730724731
r2012_pos	1475.044825169642
r2013_pos	1514.257125499404
r2014_pos	1475.044825169642
r2015_pos	1514.257125499404
r2016_pos	1645.8673909912814
r2017_pos	1475.044825169642
r2018_pos	1635.8165730724731
r2019_pos	1508.8132394305949
r2020_pos	1606.4465554567755
r2021_pos	1658.1673978627678
r2022_pos	1658.1673978627678
r2023_pos	1606.4465554567755
r2024_pos	2071.843082900294
r2026_pos	2071.843082900294
r2027_pos	2071.843082900294
r2028_pos	2071.843082900294
r2029_pos	2071.843082900294
r2030_pos	2071.843082900294
r2031_pos	2071.843082900294
r2032_pos	2071.843082900294
r2034_pos	2071.843082900294
r2035_pos	2071.843082900294
r2036_pos	2071.843082900294
r2037_pos	2071.843082900294
r2038_pos	2071.843082900294
r2039_pos	2071.843082900294
r2040_pos	1298.238233550924
r2041_pos	1137.466485648093
r2042_pos	1137.466485648093
r2043_pos	1298.238233550924
r2044_pos	1349.3895173754308
r2045_pos	1520.364951778443
r2046_pos	1295.3776305806562
r2047_pos	1499.6199031329377
r2048_pos	1308.289051469732
r2049_pos	1295.538969582768
r2050_pos	1298.238233550924
r2051_pos	1137.466485648093
r2052_pos	1499.6199031329377
r2053_pos	1342.9378310735842
r2054_pos	1329.4936125098004
r2055_pos	1499.6199031329377
r2056_pos	1354.7412726136956
r2057_pos	1351.8806696434278
r2058_pos	1354.7412726136956
r2059_pos	1354.7412726136956
r2060_pos	1325.3712549979982
r2061_pos	1233.1818250406263
r2062_pos	1228.03452828919
r2063_pos	1233.1818250406263
r2064_pos	1405.5126582568091
r2065_pos	1325.3712549979982
r2066_pos	1354.7412726136956
