	Treg_Lymph_Treg7_L1	Treg_Spleen_Treg1_L2	Tcon_Spleen_Tcon1_L1	Tcon_Lymph_Tcon10_L2	exTreg_Lymph_exTreg3_L1
r2320_neg	0.22533791589366542	0.2681673319364301	0.0	0.08690926292589546	0.0
r2321_pos	0.22533791589366542	0.2681673319364301	0.0	0.08690926292589546	0.0
r2321_neg	0.22533791589366542	0.2681673319364301	0.0	0.08690926292589546	0.0
r2322_pos	0.22533791589366542	0.2681673319364301	0.0	0.08690926292589546	0.0
r2322_neg	0.22533791589366542	0.2681673319364301	0.0	0.08690926292589546	0.0
r2323_pos	0.22533791589366542	0.2681673319364301	0.0	0.08690926292589546	0.0
r2323_neg	0.22533791589366542	0.2681673319364301	0.0	0.08690926292589546	0.0
r2324_pos	0.22533791589366542	0.2681673319364301	0.0	0.08690926292589546	0.0
r2324_neg	0.22533791589366542	0.2681673319364301	0.0	0.08690926292589546	0.0
r2325_pos	0.22533791589366542	0.2681673319364301	0.0	0.08690926292589546	0.0
r2325_neg	0.22533791589366542	0.2681673319364301	0.0	0.08690926292589546	0.0
r2326_pos	0.22533791589366542	0.2681673319364301	0.0	0.08690926292589546	0.0
r2326_neg	0.22533791589366542	0.2681673319364301	0.0	0.08690926292589546	0.0
r2327_pos	0.22533791589366542	0.2681673319364301	0.0	0.08690926292589546	0.0
r2327_neg	0.22533791589366542	0.2681673319364301	0.0	0.08690926292589546	0.0
r2328_pos	0.22533791589366542	0.2681673319364301	0.0	0.08690926292589546	0.0
r2328_neg	0.22533791589366542	0.2681673319364301	0.0	0.08690926292589546	0.0
r2329_pos	0.22533791589366542	0.2681673319364301	0.0	0.08690926292589546	0.0
r2329_neg	0.22533791589366542	0.2681673319364301	0.0	0.08690926292589546	0.0
r2330_pos	0.22533791589366542	0.2681673319364301	0.0	0.08690926292589546	0.0
r2330_neg	0.22533791589366542	0.2681673319364301	0.0	0.08690926292589546	0.0
r2331_pos	0.22533791589366542	0.2681673319364301	0.0	0.08690926292589546	0.0
r2331_neg	0.22533791589366542	0.2681673319364301	0.0	0.08690926292589546	0.0
r2332_pos	0.22533791589366542	0.2681673319364301	0.0	0.08690926292589546	0.0
r2332_neg	0.22533791589366542	0.2681673319364301	0.0	0.08690926292589546	0.0
r2333_pos	0.22533791589366542	0.2681673319364301	0.0	0.08690926292589546	0.0
r2333_neg	0.22533791589366542	0.2681673319364301	0.0	0.08690926292589546	0.0
r2334_pos	0.22533791589366542	0.2681673319364301	0.0	0.08690926292589546	0.0
r2334_neg	0.22533791589366542	0.2681673319364301	0.0	0.08690926292589546	0.0
r2335_pos	0.22533791589366542	0.2681673319364301	0.0	0.08690926292589546	0.0
r2335_neg	0.22533791589366542	0.2681673319364301	0.0	0.08690926292589546	0.0
r2338_pos	0.2120032194637566	0.0	0.0	0.11419056689336221	0.0
r2338_neg	0.2120032194637566	0.0	0.0	0.11419056689336221	0.0
r2341_pos	0.0	0.0	0.0	0.0	0.0
r2341_neg	0.0	0.0	0.0	0.0	0.0
r2342_pos	0.0	0.0	0.0	0.0	0.0
r2342_neg	0.0	0.0	0.0	0.0	0.0
r2343_pos	0.0	0.0	0.0	0.0	0.0
r2343_neg	0.0	0.0	0.0	0.0	0.0
r2344_pos	0.0	0.0	0.0	0.0	0.0
r2344_neg	0.0	0.0	0.0	0.0	0.0
r2346_pos	0.0	0.0	0.0	0.0	0.0
r2346_neg	0.0	0.0	0.0	0.0	0.0
r2347_pos	0.0	0.0	0.0	0.0	0.0
r2347_neg	0.0	0.0	0.0	0.0	0.0
r2352_pos	0.0	0.0	0.0	0.0	0.0
r2352_neg	0.0	0.0	0.0	0.0	0.0
r2353_pos	0.0	0.0	0.0	0.0	0.0
r2353_neg	0.0	0.0	0.0	0.0	0.0
r2354_pos	0.0	0.0	0.0	0.0	0.0
r2354_neg	0.0	0.0	0.0	0.0	0.0
r2355_pos	0.0	0.0	0.0	0.0	0.0
r2355_neg	0.0	0.0	0.0	0.0	0.0
r2356_pos	0.0	0.0	0.0	0.0	0.0
r2356_neg	0.0	0.0	0.0	0.0	0.0
r2357_pos	0.0	0.0	0.0	0.0	0.0
r2357_neg	0.0	0.0	0.0	0.0	0.0
r2358_pos	0.0	0.0	0.0	0.0	0.0
r2358_neg	0.0	0.0	0.0	0.0	0.0
r2359_pos	0.0	0.0	0.0	0.0	0.0
r2359_neg	0.0	0.0	0.0	0.0	0.0
r2360_pos	0.0	0.0	0.0	0.0	0.0
r2360_neg	0.0	0.0	0.0	0.0	0.0
r2361_pos	0.0	0.0	0.0	0.0	0.0
r2361_neg	0.0	0.0	0.0	0.0	0.0
r2362_pos	0.0	0.0	0.0	0.0	0.0
r2362_neg	0.0	0.0	0.0	0.0	0.0
r2363_pos	0.0	0.0	0.0	0.0	0.0
r2363_neg	0.0	0.0	0.0	0.0	0.0
r2364_pos	0.0	0.0	0.0	0.0	0.0
r2364_neg	0.0	0.0	0.0	0.0	0.0
r2365_pos	0.0	0.0	0.0	0.0	0.0
r2365_neg	0.0	0.0	0.0	0.0	0.0
r2366_pos	0.0	0.0	0.0	0.0	0.0
r2366_neg	0.0	0.0	0.0	0.0	0.0
r2367_pos	0.0	0.0	0.0	0.0	0.0
r2367_neg	0.0	0.0	0.0	0.0	0.0
r2368_pos	0.0	0.0	0.0	0.0	0.0
r2368_neg	0.0	0.0	0.0	0.0	0.0
r2369_pos	0.0	0.0	0.0	0.0	0.0
r2369_neg	0.0	0.0	0.0	0.0	0.0
r2370_pos	0.5079595649954185	1.0727304252740466	0.8968074568237063	0.7678507236807031	0.0
r2371_pos	0.0	0.0	0.0	0.0	0.0
r2371_neg	0.0	0.0	0.0	0.0	0.0
r2372_pos	0.0	0.0	0.0	0.0	0.0
r2372_neg	0.0	0.0	0.0	0.0	0.0
r2373_pos	0.0	0.0	0.0	0.0	0.0
r2373_neg	0.0	0.0	0.0	0.0	0.0
r2374_pos	0.0	0.0	0.0	0.0	0.0
r2374_neg	0.0	0.0	0.0	0.0	0.0
r2375_pos	0.0	0.0	0.0	0.0	0.0
r2375_neg	0.0	0.0	0.0	0.0	0.0
r2376_pos	0.0	0.0	0.0	0.0	0.0
r2376_neg	0.0	0.0	0.0	0.0	0.0
r2377_pos	0.0	0.0	0.0	0.0	0.0
r2377_neg	0.0	0.0	0.0	0.0	0.0
r2378_pos	0.0	0.0	0.0	0.0	0.0
r2378_neg	0.0	0.0	0.0	0.0	0.0
r2379_pos	0.0	0.0	0.0	0.0	0.0
r2379_neg	0.0	0.0	0.0	0.0	0.0
r2380_pos	0.0	0.0	0.0	0.0	0.0
r2380_neg	0.0	0.0	0.0	0.0	0.0
r2381_pos	0.0	0.0	0.0	0.0	0.0
r2382_pos	0.0	0.0	0.0	0.0	0.0
r2384_pos	0.0	0.0	0.0	0.0	0.0
r2385_pos	0.0	0.0	0.0	0.0	0.0
r2386_pos	0.0	0.0	0.0	0.0	0.0
r2387_pos	0.0	0.0	0.0	0.0	0.0
r2388_pos	0.0	0.0	0.0	0.0	0.0
r2389_pos	0.0	0.0	0.0	0.0	0.0
r2390_pos	0.0	0.0	0.0	0.0	0.0
r2391_pos	0.0	0.0	0.0	0.0	0.0
r2392_pos	0.0	0.0	0.0	0.0	0.0
r2393_pos	0.0	0.0	0.0	0.0	0.0
r2394_pos	0.0	0.0	0.0	0.0	0.0
r2395_pos	0.0	0.0	0.0	0.0	0.0
r2396_pos	0.0	0.0	0.0	0.0	0.0
r2397_pos	0.0	0.0	0.0	0.0	0.0
r2398_pos	0.0	0.0	0.0	0.0	0.0
r2399_pos	0.0	0.0	0.0	0.0	0.0
r2400_pos	0.0	0.0	0.0	0.0	0.0
r2401_pos	0.0	0.0	0.0	0.0	0.0
r2402_pos	0.0	0.0	0.0	0.0	0.0
r2403_pos	0.0	0.0	0.0	0.0	0.0
r2404_pos	0.0	0.0	0.0	0.0	0.0
r2405_pos	0.0	0.0	0.0	0.0	0.0
r2406_pos	0.0	0.0	0.0	0.0	0.0
r2407_pos	0.0	0.0	0.0	0.0	0.0
r2408_pos	0.0	0.0	0.0	0.0	0.0
r2409_pos	0.0	0.0	0.0	0.0	0.0
r2410_pos	0.0	0.0	0.0	0.0	0.0
r2411_pos	0.0	0.0	0.0	0.0	0.0
r2412_pos	0.0	0.0	0.0	0.0	0.0
r2413_pos	0.0	0.0	0.0	0.0	0.0
r2416_pos	0.0	0.0	0.0	0.0	0.0
r2419_pos	0.0	0.0	0.0	0.0	0.0
r2420_pos	0.0	0.0	0.0	0.0	0.0
r2420_neg	0.0	0.0	0.0	0.0	0.0
r2425_pos	0.0	0.0	0.0	0.0	0.0
r2433_pos	0.0	0.0	0.0	0.0	0.0
r2434_pos	0.0	0.0	0.0	0.0	0.0
r2435_pos	0.0	0.0	0.0	0.0	0.0
r2437_pos	0.0	0.0	0.0	0.0	0.0
r2439_pos	0.2478951578350147	0.6089573691056797	0.19819576842101	0.0	2.320061077830399
r2443_pos	0.0	0.0	0.0	0.0	0.0
r2444_pos	0.0	0.0	0.0	0.0	0.0
r2447_pos	0.027413373512557737	0.0	0.021577273039432528	0.1372647786250973	0.01889315096976355
r2449_pos	5.6440078693543825	5.296972037959432	5.240377717594904	5.673496198412272	4.86978237276567
r2465_pos	0.0	0.0	0.0	0.0	0.0
r2471_pos	1.2230967272729623	1.2827154404796342	1.7921790528770636	1.6080636558763823	0.32443381442523866
r2472_pos	0.0	0.0	0.0	0.0	0.0
r2473_pos	6.183828930677903	6.120513302571234	5.9246897460523265	6.230153694307092	5.735090831213815
r2497_pos	0.0	0.0	0.0	0.0	0.0
r2498_pos	0.0	0.0	0.0	0.0	0.0
r2499_pos	0.0	0.0	0.0	0.0	0.0
r2501_pos	0.0	0.0	0.0	0.0	0.0
r2502_pos	0.0	0.0	0.0	0.0	0.0
r2503_pos	0.0	0.0	0.0	0.0	0.0
r2505_pos	2.9111640042869458	2.6159701194539164	2.1703007518015465	2.167048865311814	1.2316753960774667
r2506_pos	0.0	0.0	0.0	0.0	0.0
r2506_neg	0.0	0.0	0.0	0.0	0.0
r2507_pos	0.0	0.0	0.0	0.0	0.0
r2507_neg	0.0	0.0	0.0	0.0	0.0
r2508_pos	0.0	0.0	0.0	0.0	0.0
r2508_neg	0.0	0.0	0.0	0.0	0.0
r2509_pos	0.0	0.0	0.0	0.0	0.0
r2509_neg	0.0	0.0	0.0	0.0	0.0
r2510_pos	0.0	0.0	0.0	0.0	0.0
r2510_neg	0.0	0.0	0.0	0.0	0.0
r2511_pos	0.0	0.0	0.0	0.0	0.0
r2511_neg	0.0	0.0	0.0	0.0	0.0
r2512_pos	0.0	0.0	0.0	0.0	0.0
r2513_pos	0.0	0.0	0.0	0.0	0.0
r2514_pos	0.0	0.0	0.0	0.0	0.0
r2514_neg	0.0	0.0	0.0	0.0	0.0
r2515_pos	0.0	0.0	0.0	0.0	0.0
r2516_pos	0.0	0.0	0.0	0.0	0.0
r2516_neg	0.0	0.0	0.0	0.0	0.0
r2517_pos	0.0	0.0	0.0	0.0	0.0
r2518_pos	0.0	0.0	0.0	0.0	0.0
r2519_pos	0.0	0.0	0.0	0.0	0.0
r2519_neg	0.0	0.0	0.0	0.0	0.0
r2520_pos	0.0	0.0	0.0	0.0	0.0
r2520_neg	0.0	0.0	0.0	0.0	0.0
r2521_pos	0.0	0.0	0.0	0.0	0.0
r2521_neg	0.0	0.0	0.0	0.0	0.0
r2525_pos	1.9910055313122823	1.6845331202828586	1.7959699109739709	1.4594379376277378	0.042124338434130174
r2525_neg	1.9910055313122823	1.6845331202828586	1.7959699109739709	1.4594379376277378	0.042124338434130174
r2526_pos	1.9910055313122823	1.6845331202828586	1.7959699109739709	1.4594379376277378	0.042124338434130174
r2526_neg	1.9910055313122823	1.6845331202828586	1.7959699109739709	1.4594379376277378	0.042124338434130174
r2532_pos	1.9910055313122823	1.6845331202828586	1.7959699109739709	1.4594379376277378	0.042124338434130174
r2532_neg	1.9910055313122823	1.6845331202828586	1.7959699109739709	1.4594379376277378	0.042124338434130174
r2534_pos	1.9910055313122823	1.6845331202828586	1.7959699109739709	1.4594379376277378	0.042124338434130174
r2534_neg	1.9910055313122823	1.6845331202828586	1.7959699109739709	1.4594379376277378	0.042124338434130174
r2535_pos	1.9910055313122823	1.6845331202828586	1.7959699109739709	1.4594379376277378	0.042124338434130174
r2535_neg	1.9910055313122823	1.6845331202828586	1.7959699109739709	1.4594379376277378	0.042124338434130174
r2537_pos	0.0	0.0	0.0	0.0	0.0
r2537_neg	0.0	0.0	0.0	0.0	0.0
r2538_pos	0.0	0.0	0.0	0.0	0.0
r2538_neg	0.0	0.0	0.0	0.0	0.0
r2539_pos	0.0	0.0	0.0	0.0	0.0
r2539_neg	0.0	0.0	0.0	0.0	0.0
EX_no2(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_no2(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_so3(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_so3(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_sprm(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_sprm(e)_neg	0.0	0.0	0.0	0.0	0.0
RE0066C_pos	0.0	0.0	0.0	0.0	0.0
RE0066M_pos	0.0	0.0	0.0	0.0	0.0
RE0066R_pos	0.0	0.0	0.0	0.0	0.0
RE0124C_pos	0.0	0.0	0.0	0.0	0.0
RE0124C_neg	0.0	0.0	0.0	0.0	0.0
RE0344C_pos	0.0	0.0	0.0	0.0	0.0
RE0344C_neg	0.0	0.0	0.0	0.0	0.0
RE0344M_pos	0.0	0.0	0.0	0.0	0.0
RE0344M_neg	0.0	0.0	0.0	0.0	0.0
RE0344X_pos	0.0	0.0	0.0	0.0	0.0
RE0344X_neg	0.0	0.0	0.0	0.0	0.0
RE0383C_pos	7.9029746836877	7.8466824347705675	7.661240480788776	7.721006650185498	7.916914558925046
RE0383C_neg	7.9029746836877	7.8466824347705675	7.661240480788776	7.721006650185498	7.916914558925046
RE0452M_pos	0.0	0.0	0.0	0.0	0.0
RE0452M_neg	0.0	0.0	0.0	0.0	0.0
RE0452N_pos	0.0	0.0	0.0	0.0	0.0
RE0452N_neg	0.0	0.0	0.0	0.0	0.0
RE0453C_pos	0.0	0.0	0.0	0.0	0.0
RE0453C_neg	0.0	0.0	0.0	0.0	0.0
RE0453M_pos	0.0	0.0	0.0	0.0	0.0
RE0453M_neg	0.0	0.0	0.0	0.0	0.0
RE0453N_pos	0.0	0.0	0.0	0.0	0.0
RE0453N_neg	0.0	0.0	0.0	0.0	0.0
RE0456M_pos	0.0	0.0	0.0	0.0	0.0
RE0456M_neg	0.0	0.0	0.0	0.0	0.0
RE0456N_pos	0.0	0.0	0.0	0.0	0.0
RE0456N_neg	0.0	0.0	0.0	0.0	0.0
RE0512C_pos	0.0	0.0	0.0	0.0	0.0
RE0512C_neg	0.0	0.0	0.0	0.0	0.0
RE0512M_pos	0.0	0.0	0.0	0.0	0.0
RE0512X_pos	0.0	0.0	0.0	0.0	0.0
RE0512X_neg	0.0	0.0	0.0	0.0	0.0
RE0549C_pos	0.0	0.0	0.0	0.0	0.0
RE0549C_neg	0.0	0.0	0.0	0.0	0.0
RE0565C_pos	0.430922083075653	0.051183622273031935	0.08510219351336136	0.0	0.0
RE0566C_pos	0.0	0.0	0.0	0.0	0.0
RE0566C_neg	0.0	0.0	0.0	0.0	0.0
RE0567C_pos	0.0	0.0	0.0	0.0	0.0
RE0567C_neg	0.0	0.0	0.0	0.0	0.0
RE0568C_pos	0.0	0.0	0.0	0.0	0.0
RE0568C_neg	0.0	0.0	0.0	0.0	0.0
RE0569C_pos	0.430922083075653	0.051183622273031935	0.08510219351336136	0.0	0.0
RE0569E_pos	0.0	0.0	0.0	0.0	0.0
RE0570C_pos	0.0	0.0	0.0	0.0	0.0
RE0570C_neg	0.0	0.0	0.0	0.0	0.0
RE0571C_pos	0.0	0.0	0.0	0.0	0.0
RE0571C_neg	0.0	0.0	0.0	0.0	0.0
RE0572N_pos	0.0	0.0	0.0	0.0	0.0
RE0572N_neg	0.0	0.0	0.0	0.0	0.0
RE0573N_pos	0.0	0.0	0.0	0.0	0.0
RE0574C_pos	0.0	0.0	0.0	0.0	0.0
RE0574C_neg	0.0	0.0	0.0	0.0	0.0
RE0575C_pos	0.0	0.0	0.0	0.0	0.0
RE0575C_neg	0.0	0.0	0.0	0.0	0.0
RE0576C_pos	0.0	0.0	0.0	0.0	0.0
RE0576C_neg	0.0	0.0	0.0	0.0	0.0
RE0577C_pos	0.0	0.0	0.0	0.0	0.0
RE0577C_neg	0.0	0.0	0.0	0.0	0.0
RE0577M_pos	0.0	0.0	0.0	0.0	0.0
RE0577M_neg	0.0	0.0	0.0	0.0	0.0
RE0577X_pos	0.0	0.0	0.0	0.0	0.0
RE0577X_neg	0.0	0.0	0.0	0.0	0.0
RE0578C_pos	0.0	0.0	0.0	0.0	0.0
RE0578C_neg	0.0	0.0	0.0	0.0	0.0
RE0578M_pos	0.0	0.0	0.0	0.0	0.0
RE0578M_neg	0.0	0.0	0.0	0.0	0.0
RE0578X_pos	0.0	0.0	0.0	0.0	0.0
RE0578X_neg	0.0	0.0	0.0	0.0	0.0
RE0579C_pos	0.0	0.0	0.0	0.0	0.0
RE0579C_neg	0.0	0.0	0.0	0.0	0.0
RE0579M_pos	0.0	0.0	0.0	0.0	0.0
RE0579M_neg	0.0	0.0	0.0	0.0	0.0
RE0579X_pos	0.0	0.0	0.0	0.0	0.0
RE0579X_neg	0.0	0.0	0.0	0.0	0.0
RE0580L_pos	0.0	0.0	0.0	0.0	0.0
RE0580R_pos	0.0	0.0	0.0	0.0	0.0
RE0581C_pos	0.0	0.0	0.0	0.0	0.0
RE0581C_neg	0.0	0.0	0.0	0.0	0.0
RE0581R_pos	0.0	0.0	0.0	0.0	0.0
RE0581R_neg	0.0	0.0	0.0	0.0	0.0
RE0582N_pos	0.0	0.0	0.0	0.0	0.0
RE0582N_neg	0.0	0.0	0.0	0.0	0.0
RE0583C_pos	0.0	0.0	0.0	0.0	0.0
RE0583C_neg	0.0	0.0	0.0	0.0	0.0
RE0583N_pos	0.0	0.0	0.0	0.0	0.0
RE0583N_neg	0.0	0.0	0.0	0.0	0.0
RE0688C_pos	0.0	0.1215519571959142	0.0	0.0	0.0
RE0688E_pos	0.1219356383802467	0.039068445020157355	0.0	0.0	0.0
RE0688X_pos	0.1219356383802467	0.039068445020157355	0.0	0.0	0.0
RE0689C_pos	0.0	0.1215519571959142	0.0	0.0	0.0
RE0689E_pos	0.1219356383802467	0.039068445020157355	0.0	0.0	0.0
RE0689X_pos	0.1219356383802467	0.039068445020157355	0.0	0.0	0.0
RE0690C_pos	0.0	0.1215519571959142	0.0	0.0	0.0
RE0690E_pos	0.1219356383802467	0.039068445020157355	0.0	0.0	0.0
RE0690X_pos	0.1219356383802467	0.039068445020157355	0.0	0.0	0.0
RE0691C_pos	0.0	0.0	0.0	0.0	0.0
RE0691C_neg	0.0	0.0	0.0	0.0	0.0
RE0702C_pos	0.0	0.0	0.0	0.0	0.0
RE0702C_neg	0.0	0.0	0.0	0.0	0.0
RE0702E_pos	0.0	0.0	0.0	0.0	0.0
RE0702E_neg	0.0	0.0	0.0	0.0	0.0
RE0702L_pos	0.0	0.0	0.0	0.0	0.0
RE0702L_neg	0.0	0.0	0.0	0.0	0.0
RE0702M_pos	0.0	0.0	0.0	0.0	0.0
RE0702M_neg	0.0	0.0	0.0	0.0	0.0
RE0702N_pos	0.0	0.0	0.0	0.0	0.0
RE0702N_neg	0.0	0.0	0.0	0.0	0.0
RE0827C_pos	0.0	0.1215519571959142	0.0	0.0	0.0
RE0827E_pos	0.1219356383802467	0.039068445020157355	0.0	0.0	0.0
RE0827X_pos	0.1219356383802467	0.039068445020157355	0.0	0.0	0.0
RE0828C_pos	0.0	0.1215519571959142	0.0	0.0	0.0
RE0828E_pos	0.1219356383802467	0.039068445020157355	0.0	0.0	0.0
RE0828X_pos	0.1219356383802467	0.039068445020157355	0.0	0.0	0.0
RE0830C_pos	0.0	0.0	0.0	0.0	0.0
RE0830C_neg	0.0	0.0	0.0	0.0	0.0
RE0830N_pos	1.4380004121456536	0.8464692184937352	0.2238542274379418	0.2896862240390542	0.0
RE0830N_neg	1.4380004121456536	0.8464692184937352	0.2238542274379418	0.2896862240390542	0.0
RE0864C_pos	0.0	0.0	0.0	0.0	0.0
RE0864C_neg	0.0	0.0	0.0	0.0	0.0
RE0875C_pos	0.0	0.0	0.0	0.0	0.0
RE0875C_neg	0.0	0.0	0.0	0.0	0.0
RE0908C_pos	0.0	0.0	0.0	0.0	0.0
RE0908C_neg	0.0	0.0	0.0	0.0	0.0
RE0908G_pos	0.0	0.0	0.0	0.0	0.0
RE0908G_neg	0.0	0.0	0.0	0.0	0.0
RE0908R_pos	0.0	0.0	0.0	0.0	0.0
RE0908R_neg	0.0	0.0	0.0	0.0	0.0
RE0912C_pos	0.0	0.0	0.0	0.0	0.0
RE0915C_pos	0.0	0.0	0.0	0.0	0.0
RE0915C_neg	0.0	0.0	0.0	0.0	0.0
RE0915E_pos	0.7394841278950294	0.027915519873441128	0.09186271595798824	0.03107836993860662	0.0
RE0915E_neg	0.7394841278950294	0.027915519873441128	0.09186271595798824	0.03107836993860662	0.0
RE0916C_pos	0.0	0.0	0.0	0.0	0.0
RE0916C_neg	0.0	0.0	0.0	0.0	0.0
RE0916G_pos	0.0	0.0	0.0	0.0	0.0
RE0916G_neg	0.0	0.0	0.0	0.0	0.0
RE0916R_pos	0.0	0.0	0.0	0.0	0.0
RE0916R_neg	0.0	0.0	0.0	0.0	0.0
RE0918C_pos	0.0	0.0	0.0	0.0	0.0
RE0918C_neg	0.0	0.0	0.0	0.0	0.0
RE0918G_pos	0.0	0.0	0.0	0.0	0.0
RE0918G_neg	0.0	0.0	0.0	0.0	0.0
RE0918R_pos	0.0	0.0	0.0	0.0	0.0
RE0918R_neg	0.0	0.0	0.0	0.0	0.0
RE0919C_pos	0.0	0.0	0.0	0.0	0.0
RE0919R_pos	0.1477702901906618	0.0	0.0	0.0	0.0
RE0920C_pos	0.0	0.0	0.0	0.0	0.0
RE0920R_pos	0.1477702901906618	0.0	0.0	0.0	0.0
RE0921C_pos	0.0	0.0	0.0	0.0	0.0
RE0921R_pos	0.1477702901906618	0.0	0.0	0.0	0.0
RE0922C_pos	0.0	0.0	0.0	0.0	0.0
RE0922R_pos	0.1477702901906618	0.0	0.0	0.0	0.0
RE0923C_pos	0.0	0.0	0.0	0.0	0.0
RE0923R_pos	0.1477702901906618	0.0	0.0	0.0	0.0
RE0924C_pos	0.0	0.0	0.0	0.0	0.0
RE0924R_pos	0.1477702901906618	0.0	0.0	0.0	0.0
RE0925C_pos	0.0	0.0	0.0	0.0	0.0
RE0925R_pos	0.1477702901906618	0.0	0.0	0.0	0.0
RE0926C_pos	0.0	0.0	0.0	0.0	0.0
RE0926C_neg	0.0	0.0	0.0	0.0	0.0
RE0926E_pos	0.7394841278950294	0.027915519873441128	0.09186271595798824	0.03107836993860662	0.0
RE0926E_neg	0.7394841278950294	0.027915519873441128	0.09186271595798824	0.03107836993860662	0.0
RE0927C_pos	0.0	0.0	0.0	0.0	0.0
RE0927R_pos	0.1477702901906618	0.0	0.0	0.0	0.0
RE0928C_pos	0.0	0.0	0.0	0.0	0.0
RE0928R_pos	0.1477702901906618	0.0	0.0	0.0	0.0
RE0935C_pos	0.0	0.0	0.0	0.0	0.0
RE0935C_neg	0.0	0.0	0.0	0.0	0.0
RE0935E_pos	0.7394841278950294	0.027915519873441128	0.09186271595798824	0.03107836993860662	0.0
RE0935E_neg	0.7394841278950294	0.027915519873441128	0.09186271595798824	0.03107836993860662	0.0
RE0936C_pos	0.0	0.0	0.0	0.0	0.0
RE0936C_neg	0.0	0.0	0.0	0.0	0.0
RE0936E_pos	0.0	0.0	0.0	0.0	0.0
RE0936E_neg	0.0	0.0	0.0	0.0	0.0
RE0937C_pos	0.0	0.0	0.0	0.0	0.0
RE0937C_neg	0.0	0.0	0.0	0.0	0.0
RE0937E_pos	0.0	0.0	0.0	0.0	0.0
RE0937E_neg	0.0	0.0	0.0	0.0	0.0
RE0938C_pos	0.0	0.0	0.0	0.0	0.0
RE0938C_neg	0.0	0.0	0.0	0.0	0.0
RE0938E_pos	0.0	0.0	0.0	0.0	0.0
RE0938E_neg	0.0	0.0	0.0	0.0	0.0
RE0944C_pos	0.0	0.0	0.0	0.0	0.0
RE0944C_neg	0.0	0.0	0.0	0.0	0.0
RE0944E_pos	0.7394841278950294	0.027915519873441128	0.09186271595798824	0.03107836993860662	0.0
RE0944E_neg	0.7394841278950294	0.027915519873441128	0.09186271595798824	0.03107836993860662	0.0
RE0958C_pos	0.0	0.0	0.0	0.0	0.0
RE0958C_neg	0.0	0.0	0.0	0.0	0.0
RE0958E_pos	0.7394841278950294	0.027915519873441128	0.09186271595798824	0.03107836993860662	0.0
RE0958E_neg	0.7394841278950294	0.027915519873441128	0.09186271595798824	0.03107836993860662	0.0
RE1062C_pos	0.0	0.0	0.0	0.0	0.0
RE1062C_neg	0.0	0.0	0.0	0.0	0.0
RE1062M_pos	0.0	0.0	0.0	0.0	0.0
RE1062M_neg	0.0	0.0	0.0	0.0	0.0
RE1063C_pos	0.0	0.0	0.0	0.0	0.0
RE1063C_neg	0.0	0.0	0.0	0.0	0.0
RE1064C_pos	0.0	0.0	0.0	0.0	0.0
RE1064C_neg	0.0	0.0	0.0	0.0	0.0
RE1077C_pos	0.0	0.0	0.0	0.0	0.0
RE1077C_neg	0.0	0.0	0.0	0.0	0.0
RE1096C_pos	0.0	0.0	0.0	0.0	0.0
RE1096M_pos	0.0	0.0	0.0	0.0	0.0
RE1096R_pos	0.0	0.0	0.0	0.0	0.0
RE1099C_pos	0.0	0.0	0.0	0.0	0.0
RE1099C_neg	0.0	0.0	0.0	0.0	0.0
RE1099G_pos	0.0	0.0	0.0	0.0	0.0
RE1099G_neg	0.0	0.0	0.0	0.0	0.0
RE1099L_pos	0.0	0.0	0.0	0.0	0.0
RE1099L_neg	0.0	0.0	0.0	0.0	0.0
RE1099R_pos	0.0	0.0	0.0	0.0	0.0
RE1099R_neg	0.0	0.0	0.0	0.0	0.0
RE1100C_pos	0.0	0.0	0.0	0.0	0.0
RE1100C_neg	0.0	0.0	0.0	0.0	0.0
RE1100G_pos	0.0	0.0	0.0	0.0	0.0
RE1100G_neg	0.0	0.0	0.0	0.0	0.0
RE1100L_pos	0.0	0.0	0.0	0.0	0.0
RE1100L_neg	0.0	0.0	0.0	0.0	0.0
RE1100R_pos	0.0	0.0	0.0	0.0	0.0
RE1100R_neg	0.0	0.0	0.0	0.0	0.0
RE1134C_pos	0.0	0.0	0.0	0.0	0.0
RE1134M_pos	0.0	0.0	0.0	0.0	0.0
RE1134R_pos	0.0	0.0	0.0	0.0	0.0
RE1135C_pos	0.0	0.0	0.0	0.0	0.0
RE1135C_neg	0.0	0.0	0.0	0.0	0.0
RE1135G_pos	0.0	0.0	0.0	0.0	0.0
RE1135G_neg	0.0	0.0	0.0	0.0	0.0
RE1135L_pos	0.0	0.0	0.0	0.0	0.0
RE1135L_neg	0.0	0.0	0.0	0.0	0.0
RE1135R_pos	0.0	0.0	0.0	0.0	0.0
RE1135R_neg	0.0	0.0	0.0	0.0	0.0
RE1233C_pos	0.0	0.0	0.0	0.0	0.0
RE1233C_neg	0.0	0.0	0.0	0.0	0.0
RE1233M_pos	0.0	0.0	0.0	0.0	0.0
RE1233M_neg	0.0	0.0	0.0	0.0	0.0
RE1234C_pos	0.0	0.0	0.0	0.0	0.0
RE1234C_neg	0.0	0.0	0.0	0.0	0.0
RE1235C_pos	0.0	0.0	0.0	0.0	0.0
