	exTreg_Spleen_exTreg6_L2	exTreg_Lymph_exTreg4_L2	Tcon_Lymph_Tcon7_L1	exTreg_Spleen_exTreg10_L2	Tcon_Spleen_Tcon3_L1
r2375_neg	0.0	0.0	0.0	0.0	0.0
r2376_pos	0.0	0.0	0.0	0.0	0.0
r2376_neg	0.0	0.0	0.0	0.0	0.0
r2377_pos	0.0	0.0	0.0	0.0	0.0
r2377_neg	0.0	0.0	0.0	0.0	0.0
r2378_pos	0.0	0.0	0.0	0.0	0.0
r2378_neg	0.0	0.0	0.0	0.0	0.0
r2379_pos	0.0	0.0	0.0	0.0	0.0
r2379_neg	0.0	0.0	0.0	0.0	0.0
r2380_pos	0.0	0.0	0.0	0.0	0.0
r2380_neg	0.0	0.0	0.0	0.0	0.0
r2381_pos	0.0	0.0	0.0	0.0	0.0
r2382_pos	0.0	0.0	0.0	0.0	0.0
r2384_pos	0.0	0.0	0.0	0.0	0.0
r2385_pos	0.0	0.0	0.0	0.0	0.0
r2386_pos	0.0	0.0	0.0	0.0	0.0
r2387_pos	0.0	0.0	0.0	0.0	0.0
r2388_pos	0.0	0.0	0.0	0.0	0.0
r2389_pos	0.0	0.0	0.0	0.0	0.0
r2390_pos	0.0	0.0	0.0	0.0	0.0
r2391_pos	0.0	0.0	0.0	0.0	0.0
r2392_pos	0.0	0.0	0.0	0.0	0.0
r2393_pos	0.0	0.0	0.0	0.0	0.0
r2394_pos	0.0	0.0	0.0	0.0	0.0
r2395_pos	0.0	0.0	0.0	0.0	0.0
r2396_pos	0.0	0.0	0.0	0.0	0.0
r2397_pos	0.0	0.0	0.0	0.0	0.0
r2398_pos	0.0	0.0	0.0	0.0	0.0
r2399_pos	0.0	0.0	0.0	0.0	0.0
r2400_pos	0.0	0.0	0.0	0.0	0.0
r2401_pos	0.0	0.0	0.0	0.0	0.0
r2402_pos	0.0	0.0	0.0	0.0	0.0
r2403_pos	0.0	0.0	0.0	0.0	0.0
r2404_pos	0.0	0.0	0.0	0.0	0.0
r2405_pos	0.0	0.0	0.0	0.0	0.0
r2406_pos	0.0	0.0	0.0	0.0	0.0
r2407_pos	0.0	0.0	0.0	0.0	0.0
r2408_pos	0.0	0.0	0.0	0.0	0.0
r2409_pos	0.0	0.0	0.0	0.0	0.0
r2410_pos	0.0	0.0	0.0	0.0	0.0
r2411_pos	0.0	0.0	0.0	0.0	0.0
r2412_pos	0.0	0.0	0.0	0.0	0.0
r2413_pos	0.0	0.0	0.0	0.0	0.0
r2416_pos	0.0	0.0	0.0	0.0	0.0
r2419_pos	0.0	0.0	0.0	0.0	0.0
r2420_pos	0.0	0.0	0.0	0.0	0.0
r2420_neg	0.0	0.0	0.0	0.0	0.0
r2425_pos	0.0	0.0	0.0	0.0	0.0
r2433_pos	0.0	0.0	0.0	0.0	0.0
r2434_pos	0.0	0.0	0.0	0.0	0.0
r2435_pos	0.0	0.0	0.0	0.0	0.0
r2437_pos	0.0	0.0	0.0	0.0	0.0
r2439_pos	0.0	0.0	0.0	0.0	0.0
r2443_pos	0.0	0.0	0.0	0.0	0.0
r2444_pos	0.0	0.0	0.0	0.0	0.0
r2447_pos	0.0	0.0	0.0	0.0	0.0
r2449_pos	4.537920400229366	4.175401896534864	5.512276865042562	4.2923422660927715	5.199083776379023
r2465_pos	0.0	0.0	0.0	0.0	0.0
r2471_pos	0.7584435164300093	1.4632411520707642	1.7096695069553947	1.0942011872878987	1.8813654324654643
r2472_pos	0.0	0.0	0.0	0.0	0.0
r2473_pos	6.236156550884111	6.462176903290852	5.993747901550292	5.8658934756374705	5.590862661495952
r2497_pos	0.0	0.0	0.0	0.0	0.0
r2498_pos	0.0	0.0	0.0	0.0	0.0
r2499_pos	0.0	0.0	0.0	0.0	0.0
r2501_pos	0.0	0.0	0.0	0.0	0.0
r2502_pos	0.0	0.0	0.0	0.0	0.0
r2503_pos	0.0	0.0	0.0	0.0	0.0
r2505_pos	2.0513085813663023	1.0594548208322896	2.002911583512579	2.398363375887593	2.0835884974690746
r2506_pos	0.0	0.0	0.0	0.0	0.0
r2506_neg	0.0	0.0	0.0	0.0	0.0
r2507_pos	0.0	0.0	0.0	0.0	0.0
r2507_neg	0.0	0.0	0.0	0.0	0.0
r2508_pos	0.0	0.0	0.0	0.0	0.0
r2508_neg	0.0	0.0	0.0	0.0	0.0
r2509_pos	0.0	0.0	0.0	0.0	0.0
r2509_neg	0.0	0.0	0.0	0.0	0.0
r2510_pos	0.0	0.0	0.0	0.0	0.0
r2510_neg	0.0	0.0	0.0	0.0	0.0
r2511_pos	0.0	0.0	0.0	0.0	0.0
r2511_neg	0.0	0.0	0.0	0.0	0.0
r2512_pos	0.0	0.0	0.0	0.0	0.0
r2513_pos	0.0	0.0	0.0	0.0	0.0
r2514_pos	0.0	0.0	0.0	0.0	0.0
r2514_neg	0.0	0.0	0.0	0.0	0.0
r2515_pos	0.0	0.0	0.0	0.0	0.0
r2516_pos	0.0	0.0	0.0	0.0	0.0
r2516_neg	0.0	0.0	0.0	0.0	0.0
r2517_pos	0.0	0.0	0.0	0.0	0.0
r2518_pos	0.0	0.0	0.0	0.0	0.0
r2519_pos	0.0	0.0	0.0	0.0	0.0
r2519_neg	0.0	0.0	0.0	0.0	0.0
r2520_pos	0.0	0.0	0.0	0.0	0.0
r2520_neg	0.0	0.0	0.0	0.0	0.0
r2521_pos	0.0	0.0	0.0	0.0	0.0
r2521_neg	0.0	0.0	0.0	0.0	0.0
r2525_pos	2.9344954026065464	1.723274250674712	2.4009625549759566	3.4043809769173934	2.4690120293059783
r2525_neg	2.9344954026065464	1.723274250674712	2.4009625549759566	3.4043809769173934	2.4690120293059783
r2526_pos	2.9344954026065464	1.723274250674712	2.4009625549759566	3.4043809769173934	2.4690120293059783
r2526_neg	2.9344954026065464	1.723274250674712	2.4009625549759566	3.4043809769173934	2.4690120293059783
r2532_pos	2.9344954026065464	1.723274250674712	2.4009625549759566	3.4043809769173934	2.4690120293059783
r2532_neg	2.9344954026065464	1.723274250674712	2.4009625549759566	3.4043809769173934	2.4690120293059783
r2534_pos	2.9344954026065464	1.723274250674712	2.4009625549759566	3.4043809769173934	2.4690120293059783
r2534_neg	2.9344954026065464	1.723274250674712	2.4009625549759566	3.4043809769173934	2.4690120293059783
r2535_pos	2.9344954026065464	1.723274250674712	2.4009625549759566	3.4043809769173934	2.4690120293059783
r2535_neg	2.9344954026065464	1.723274250674712	2.4009625549759566	3.4043809769173934	2.4690120293059783
r2537_pos	0.0	0.0	0.0	0.0	0.0
r2537_neg	0.0	0.0	0.0	0.0	0.0
r2538_pos	0.0	0.0	0.0	0.0	0.0
r2538_neg	0.0	0.0	0.0	0.0	0.0
r2539_pos	0.0	0.0	0.0	0.0	0.0
r2539_neg	0.0	0.0	0.0	0.0	0.0
EX_no2(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_no2(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_so3(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_so3(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_sprm(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_sprm(e)_neg	0.0	0.0	0.0	0.0	0.0
RE0066C_pos	0.0	0.0	0.0	0.0	0.0
RE0066M_pos	0.0	0.0	0.0	0.0	0.0
RE0066R_pos	0.0	0.0	0.0	0.0	0.0
RE0124C_pos	0.0	0.0	0.0	0.0	0.0
RE0124C_neg	0.0	0.0	0.0	0.0	0.0
RE0344C_pos	0.0	0.0	0.0	0.0	0.0
RE0344C_neg	0.0	0.0	0.0	0.0	0.0
RE0344M_pos	0.0	0.0	0.0	0.0	0.0
RE0344M_neg	0.0	0.0	0.0	0.0	0.0
RE0344X_pos	0.0	0.0	0.0	0.0	0.0
RE0344X_neg	0.0	0.0	0.0	0.0	0.0
RE0383C_pos	8.142412488194502	8.128200475232362	7.784502492990205	8.264374289931533	7.7621240109334595
RE0383C_neg	8.142412488194502	8.128200475232362	7.784502492990205	8.264374289931533	7.7621240109334595
RE0452M_pos	0.0	0.0	0.0	0.0	0.0
RE0452M_neg	0.0	0.0	0.0	0.0	0.0
RE0452N_pos	0.0	0.0	0.0	0.0	0.0
RE0452N_neg	0.0	0.0	0.0	0.0	0.0
RE0453C_pos	0.0	0.0	0.0	0.0	0.0
RE0453C_neg	0.0	0.0	0.0	0.0	0.0
RE0453M_pos	0.0	0.0	0.0	0.0	0.0
RE0453M_neg	0.0	0.0	0.0	0.0	0.0
RE0453N_pos	0.0	0.0	0.0	0.0	0.0
RE0453N_neg	0.0	0.0	0.0	0.0	0.0
RE0456M_pos	0.0	0.0	0.0	0.0	0.0
RE0456M_neg	0.0	0.0	0.0	0.0	0.0
RE0456N_pos	0.0	0.0	0.0	0.0	0.0
RE0456N_neg	0.0	0.0	0.0	0.0	0.0
RE0512C_pos	0.0	0.0	0.0	0.0	0.0
RE0512C_neg	0.0	0.0	0.0	0.0	0.0
RE0512M_pos	0.0	0.0	0.0	0.0	0.0
RE0512X_pos	0.0	0.0	0.0	0.0	0.0
RE0512X_neg	0.0	0.0	0.0	0.0	0.0
RE0549C_pos	0.0	0.0	0.0	0.0	0.0
RE0549C_neg	0.0	0.0	0.0	0.0	0.0
RE0565C_pos	0.31099075848313584	0.0	0.20772128189147096	0.0	0.0
RE0566C_pos	0.0	0.0	0.0	0.0	0.0
RE0566C_neg	0.0	0.0	0.0	0.0	0.0
RE0567C_pos	0.0	0.0	0.0	0.0	0.0
RE0567C_neg	0.0	0.0	0.0	0.0	0.0
RE0568C_pos	0.0	0.0	0.0	0.0	0.0
RE0568C_neg	0.0	0.0	0.0	0.0	0.0
RE0569C_pos	0.31099075848313584	0.0	0.20772128189147096	0.0	0.0
RE0569E_pos	0.0	0.0	0.0	0.0	0.0
RE0570C_pos	0.0	0.0	0.0	0.0	0.0
RE0570C_neg	0.0	0.0	0.0	0.0	0.0
RE0571C_pos	0.0	0.0	0.0	0.0	0.0
RE0571C_neg	0.0	0.0	0.0	0.0	0.0
RE0572N_pos	0.0	0.0	0.0	0.0	0.0
RE0572N_neg	0.0	0.0	0.0	0.0	0.0
RE0573N_pos	0.0	0.0	0.0	0.0	0.0
RE0574C_pos	0.0	0.0	0.0	0.0	0.0
RE0574C_neg	0.0	0.0	0.0	0.0	0.0
RE0575C_pos	0.0	0.0	0.0	0.0	0.0
RE0575C_neg	0.0	0.0	0.0	0.0	0.0
RE0576C_pos	0.0	0.0	0.0	0.0	0.0
RE0576C_neg	0.0	0.0	0.0	0.0	0.0
RE0577C_pos	0.0	0.0	0.0	0.0	0.0
RE0577C_neg	0.0	0.0	0.0	0.0	0.0
RE0577M_pos	0.0	0.0	0.0	0.0	0.0
RE0577M_neg	0.0	0.0	0.0	0.0	0.0
RE0577X_pos	0.0	0.0	0.0	0.0	0.0
RE0577X_neg	0.0	0.0	0.0	0.0	0.0
RE0578C_pos	0.0	0.0	0.0	0.0	0.0
RE0578C_neg	0.0	0.0	0.0	0.0	0.0
RE0578M_pos	0.0	0.0	0.0	0.0	0.0
RE0578M_neg	0.0	0.0	0.0	0.0	0.0
RE0578X_pos	0.0	0.0	0.0	0.0	0.0
RE0578X_neg	0.0	0.0	0.0	0.0	0.0
RE0579C_pos	0.0	0.0	0.0	0.0	0.0
RE0579C_neg	0.0	0.0	0.0	0.0	0.0
RE0579M_pos	0.0	0.0	0.0	0.0	0.0
RE0579M_neg	0.0	0.0	0.0	0.0	0.0
RE0579X_pos	0.0	0.0	0.0	0.0	0.0
RE0579X_neg	0.0	0.0	0.0	0.0	0.0
RE0580L_pos	0.0	0.0	0.0	0.0	0.0
RE0580R_pos	0.0	0.0	0.0	0.0	0.0
RE0581C_pos	0.0	0.0	0.0	0.0	0.0
RE0581C_neg	0.0	0.0	0.0	0.0	0.0
RE0581R_pos	0.0	0.0	0.0	0.0	0.0
RE0581R_neg	0.0	0.0	0.0	0.0	0.0
RE0582N_pos	0.0	0.0	0.0	0.0	0.0
RE0582N_neg	0.0	0.0	0.0	0.0	0.0
RE0583C_pos	0.0	0.0	0.0	0.0	0.0
RE0583C_neg	0.0	0.0	0.0	0.0	0.0
RE0583N_pos	0.0	0.0	0.0	0.0	0.0
RE0583N_neg	0.0	0.0	0.0	0.0	0.0
RE0688C_pos	0.0	0.0	0.0	0.0	0.0
RE0688E_pos	0.0	0.0	0.27724180903767515	0.0	0.0
RE0688X_pos	0.0	0.0	0.27724180903767515	0.0	0.0
RE0689C_pos	0.0	0.0	0.0	0.0	0.0
RE0689E_pos	0.0	0.0	0.27724180903767515	0.0	0.0
RE0689X_pos	0.0	0.0	0.27724180903767515	0.0	0.0
RE0690C_pos	0.0	0.0	0.0	0.0	0.0
RE0690E_pos	0.0	0.0	0.27724180903767515	0.0	0.0
RE0690X_pos	0.0	0.0	0.27724180903767515	0.0	0.0
RE0691C_pos	0.0	0.0	0.0	0.0	0.0
RE0691C_neg	0.0	0.0	0.0	0.0	0.0
RE0702C_pos	0.0	0.0	0.0	0.0	0.0
RE0702C_neg	0.0	0.0	0.0	0.0	0.0
RE0702E_pos	0.0	0.0	0.0	0.0	0.0
RE0702E_neg	0.0	0.0	0.0	0.0	0.0
RE0702L_pos	0.0	0.0	0.0	0.0	0.0
RE0702L_neg	0.0	0.0	0.0	0.0	0.0
RE0702M_pos	0.0	0.0	0.0	0.0	0.0
RE0702M_neg	0.0	0.0	0.0	0.0	0.0
RE0702N_pos	0.0	0.0	0.0	0.0	0.0
RE0702N_neg	0.0	0.0	0.0	0.0	0.0
RE0827C_pos	0.0	0.0	0.0	0.0	0.0
RE0827E_pos	0.0	0.0	0.27724180903767515	0.0	0.0
RE0827X_pos	0.0	0.0	0.27724180903767515	0.0	0.0
RE0828C_pos	0.0	0.0	0.0	0.0	0.0
RE0828E_pos	0.0	0.0	0.27724180903767515	0.0	0.0
RE0828X_pos	0.0	0.0	0.27724180903767515	0.0	0.0
RE0830C_pos	0.0	0.0	0.0	0.0	0.0
RE0830C_neg	0.0	0.0	0.0	0.0	0.0
RE0830N_pos	0.0	0.0	0.2278827646961668	0.0	0.9595028624800715
RE0830N_neg	0.0	0.0	0.2278827646961668	0.0	0.9595028624800715
RE0864C_pos	0.0	0.0	0.0	0.0	0.0
RE0864C_neg	0.0	0.0	0.0	0.0	0.0
RE0875C_pos	0.0	0.0	0.0	0.0	0.0
RE0875C_neg	0.0	0.0	0.0	0.0	0.0
RE0908C_pos	0.0	0.0	0.0	0.0	0.0
RE0908C_neg	0.0	0.0	0.0	0.0	0.0
RE0908G_pos	0.0	0.0	0.0	0.0	0.0
RE0908G_neg	0.0	0.0	0.0	0.0	0.0
RE0908R_pos	0.0	0.0	0.0	0.0	0.0
RE0908R_neg	0.0	0.0	0.0	0.0	0.0
RE0912C_pos	0.0	0.0	0.0	0.0	0.0
RE0915C_pos	0.0	0.0	0.0	0.0	0.0
RE0915C_neg	0.0	0.0	0.0	0.0	0.0
RE0915E_pos	0.0	0.0	0.0	0.0	0.15186197740736765
RE0915E_neg	0.0	0.0	0.0	0.0	0.15186197740736765
RE0916C_pos	0.0	0.0	0.0	0.0	0.0
RE0916C_neg	0.0	0.0	0.0	0.0	0.0
RE0916G_pos	0.0	0.0	0.0	0.0	0.0
RE0916G_neg	0.0	0.0	0.0	0.0	0.0
RE0916R_pos	0.0	0.0	0.0	0.0	0.0
RE0916R_neg	0.0	0.0	0.0	0.0	0.0
RE0918C_pos	0.0	0.0	0.0	0.0	0.0
RE0918C_neg	0.0	0.0	0.0	0.0	0.0
RE0918G_pos	0.0	0.0	0.0	0.0	0.0
RE0918G_neg	0.0	0.0	0.0	0.0	0.0
RE0918R_pos	0.0	0.0	0.0	0.0	0.0
RE0918R_neg	0.0	0.0	0.0	0.0	0.0
RE0919C_pos	0.0	0.0	0.0	0.0	0.0
RE0919R_pos	0.0	0.0	0.0	0.0	0.0
RE0920C_pos	0.0	0.0	0.0	0.0	0.0
RE0920R_pos	0.0	0.0	0.0	0.0	0.0
RE0921C_pos	0.0	0.0	0.0	0.0	0.0
RE0921R_pos	0.0	0.0	0.0	0.0	0.0
RE0922C_pos	0.0	0.0	0.0	0.0	0.0
RE0922R_pos	0.0	0.0	0.0	0.0	0.0
RE0923C_pos	0.0	0.0	0.0	0.0	0.0
RE0923R_pos	0.0	0.0	0.0	0.0	0.0
RE0924C_pos	0.0	0.0	0.0	0.0	0.0
RE0924R_pos	0.0	0.0	0.0	0.0	0.0
RE0925C_pos	0.0	0.0	0.0	0.0	0.0
RE0925R_pos	0.0	0.0	0.0	0.0	0.0
RE0926C_pos	0.0	0.0	0.0	0.0	0.0
RE0926C_neg	0.0	0.0	0.0	0.0	0.0
RE0926E_pos	0.0	0.0	0.0	0.0	0.15186197740736765
RE0926E_neg	0.0	0.0	0.0	0.0	0.15186197740736765
RE0927C_pos	0.0	0.0	0.0	0.0	0.0
RE0927R_pos	0.0	0.0	0.0	0.0	0.0
RE0928C_pos	0.0	0.0	0.0	0.0	0.0
RE0928R_pos	0.0	0.0	0.0	0.0	0.0
RE0935C_pos	0.0	0.0	0.0	0.0	0.0
RE0935C_neg	0.0	0.0	0.0	0.0	0.0
RE0935E_pos	0.0	0.0	0.0	0.0	0.15186197740736765
RE0935E_neg	0.0	0.0	0.0	0.0	0.15186197740736765
RE0936C_pos	0.0	0.0	0.0	0.0	0.0
RE0936C_neg	0.0	0.0	0.0	0.0	0.0
RE0936E_pos	0.0	0.0	0.0	0.0	0.0
RE0936E_neg	0.0	0.0	0.0	0.0	0.0
RE0937C_pos	0.0	0.0	0.0	0.0	0.0
RE0937C_neg	0.0	0.0	0.0	0.0	0.0
RE0937E_pos	0.0	0.0	0.0	0.0	0.0
RE0937E_neg	0.0	0.0	0.0	0.0	0.0
RE0938C_pos	0.0	0.0	0.0	0.0	0.0
RE0938C_neg	0.0	0.0	0.0	0.0	0.0
RE0938E_pos	0.0	0.0	0.0	0.0	0.0
RE0938E_neg	0.0	0.0	0.0	0.0	0.0
RE0944C_pos	0.0	0.0	0.0	0.0	0.0
RE0944C_neg	0.0	0.0	0.0	0.0	0.0
RE0944E_pos	0.0	0.0	0.0	0.0	0.15186197740736765
RE0944E_neg	0.0	0.0	0.0	0.0	0.15186197740736765
RE0958C_pos	0.0	0.0	0.0	0.0	0.0
RE0958C_neg	0.0	0.0	0.0	0.0	0.0
RE0958E_pos	0.0	0.0	0.0	0.0	0.15186197740736765
RE0958E_neg	0.0	0.0	0.0	0.0	0.15186197740736765
RE1062C_pos	0.0	0.0	0.0	0.0	0.0
RE1062C_neg	0.0	0.0	0.0	0.0	0.0
RE1062M_pos	0.0	0.0	0.0	0.0	0.0
RE1062M_neg	0.0	0.0	0.0	0.0	0.0
RE1063C_pos	0.0	0.0	0.0	0.0	0.0
RE1063C_neg	0.0	0.0	0.0	0.0	0.0
RE1064C_pos	0.0	0.0	0.0	0.0	0.0
RE1064C_neg	0.0	0.0	0.0	0.0	0.0
RE1077C_pos	0.0	0.0	0.0	0.0	0.0
RE1077C_neg	0.0	0.0	0.0	0.0	0.0
RE1096C_pos	0.0	0.0	0.0	0.0	0.0
RE1096M_pos	0.0	0.0	0.0	0.0	0.0
RE1096R_pos	0.0	0.0	0.0	0.0	0.0
RE1099C_pos	0.0	0.0	0.0	0.0	0.0
RE1099C_neg	0.0	0.0	0.0	0.0	0.0
RE1099G_pos	0.0	0.0	0.0	0.0	0.0
RE1099G_neg	0.0	0.0	0.0	0.0	0.0
RE1099L_pos	0.0	0.0	0.0	0.0	0.0
RE1099L_neg	0.0	0.0	0.0	0.0	0.0
RE1099R_pos	0.0	0.0	0.0	0.0	0.0
RE1099R_neg	0.0	0.0	0.0	0.0	0.0
RE1100C_pos	0.0	0.0	0.0	0.0	0.0
RE1100C_neg	0.0	0.0	0.0	0.0	0.0
RE1100G_pos	0.0	0.0	0.0	0.0	0.0
RE1100G_neg	0.0	0.0	0.0	0.0	0.0
RE1100L_pos	0.0	0.0	0.0	0.0	0.0
RE1100L_neg	0.0	0.0	0.0	0.0	0.0
RE1100R_pos	0.0	0.0	0.0	0.0	0.0
RE1100R_neg	0.0	0.0	0.0	0.0	0.0
RE1134C_pos	0.0	0.0	0.0	0.0	0.0
RE1134M_pos	0.0	0.0	0.0	0.0	0.0
RE1134R_pos	0.0	0.0	0.0	0.0	0.0
RE1135C_pos	0.0	0.0	0.0	0.0	0.0
RE1135C_neg	0.0	0.0	0.0	0.0	0.0
RE1135G_pos	0.0	0.0	0.0	0.0	0.0
RE1135G_neg	0.0	0.0	0.0	0.0	0.0
RE1135L_pos	0.0	0.0	0.0	0.0	0.0
RE1135L_neg	0.0	0.0	0.0	0.0	0.0
RE1135R_pos	0.0	0.0	0.0	0.0	0.0
RE1135R_neg	0.0	0.0	0.0	0.0	0.0
RE1233C_pos	0.0	0.0	0.0	0.0	0.0
RE1233C_neg	0.0	0.0	0.0	0.0	0.0
RE1233M_pos	0.0	0.0	0.0	0.0	0.0
RE1233M_neg	0.0	0.0	0.0	0.0	0.0
RE1234C_pos	0.0	0.0	0.0	0.0	0.0
RE1234C_neg	0.0	0.0	0.0	0.0	0.0
RE1235C_pos	0.0	0.0	0.0	0.0	0.0
RE1235C_neg	0.0	0.0	0.0	0.0	0.0
RE1236C_pos	0.0	0.0	0.0	0.0	0.0
RE1236C_neg	0.0	0.0	0.0	0.0	0.0
RE1238X_pos	0.0	0.0	0.0	0.0	0.0
RE1238X_neg	0.0	0.0	0.0	0.0	0.0
RE1240C_pos	0.0	0.0	0.0	0.0	0.0
RE1240C_neg	0.0	0.0	0.0	0.0	0.0
RE1254C_pos	0.0	0.0	0.0	0.0	0.0
RE1254C_neg	0.0	0.0	0.0	0.0	0.0
RE1266C_pos	0.0	0.0	0.0	0.0	0.0
RE1303C_pos	0.0	0.0	0.0	0.0	0.0
RE1308C_pos	0.0	0.0	0.0	0.0	0.0
RE1308M_pos	0.0	0.0	0.0	0.0	0.0
RE1309C_pos	0.0	0.0	0.0	0.0	0.0
RE1309M_pos	0.0	0.0	0.0	0.0	0.0
RE1310C_pos	0.0	0.0	0.0	0.0	0.0
RE1310M_pos	0.0	0.0	0.0	0.0	0.0
RE1311C_pos	0.0	0.0	0.0	0.0	0.0
RE1311M_pos	0.0	0.0	0.0	0.0	0.0
RE1317C_pos	0.0	0.0	0.0	0.0	0.0
RE1317C_neg	0.0	0.0	0.0	0.0	0.0
RE1342C_pos	0.0	0.0	0.0	0.0	0.0
RE1342C_neg	0.0	0.0	0.0	0.0	0.0
RE1441G_pos	5.417681102948181	5.2546446939439715	5.791474829613199	5.165210248252773	5.690675695639241
RE1441G_neg	5.417681102948181	5.2546446939439715	5.791474829613199	5.165210248252773	5.690675695639241
RE1441R_pos	5.100875600387105	5.541551815667116	5.819159628113594	5.762316391346613	5.649723236772277
RE1447M_pos	0.0	0.0	0.0	0.0	0.0
RE1447M_neg	0.0	0.0	0.0	0.0	0.0
RE1447N_pos	0.0	0.0	0.0	0.0	0.0
RE1447N_neg	0.0	0.0	0.0	0.0	0.0
RE1448N_pos	0.0	0.0	0.0	0.0	0.0
RE1448N_neg	0.0	0.0	0.0	0.0	0.0
RE1448R_pos	0.0	0.0	0.0	0.0	0.0
RE1448R_neg	0.0	0.0	0.0	0.0	0.0
RE1473C_pos	0.0	0.0	0.0	0.0	0.0
RE1473C_neg	0.0	0.0	0.0	0.0	0.0
RE1508C_pos	0.0	0.0	0.0	0.0	0.0
RE1508C_neg	0.0	0.0	0.0	0.0	0.0
RE1514M_pos	0.0	0.0	0.0	0.0	0.0
RE1514M_neg	0.0	0.0	0.0	0.0	0.0
RE1514X_pos	0.0	0.0	0.0	0.0	0.0
RE1514X_neg	0.0	0.0	0.0	0.0	0.0
RE1516M_pos	0.0	0.0	0.0	0.0	0.0
RE1516M_neg	0.0	0.0	0.0	0.0	0.0
RE1516X_pos	0.0	0.0	0.0	0.0	0.0
RE1516X_neg	0.0	0.0	0.0	0.0	0.0
RE1517M_pos	0.0	0.0	0.0	0.0	0.0
RE1517M_neg	0.0	0.0	0.0	0.0	0.0
RE1517X_pos	0.0	0.0	0.0	0.0	0.0
RE1517X_neg	0.0	0.0	0.0	0.0	0.0
RE1518M_pos	0.0	0.0	0.0	0.0	0.0
RE1518M_neg	0.0	0.0	0.0	0.0	0.0
RE1518X_pos	0.0	0.0	0.0	0.0	0.0
RE1518X_neg	0.0	0.0	0.0	0.0	0.0
RE1519M_pos	0.0	0.0	0.0	0.0	0.0
RE1519M_neg	0.0	0.0	0.0	0.0	0.0
RE1519X_pos	0.0	0.0	0.0	0.0	0.0
RE1519X_neg	0.0	0.0	0.0	0.0	0.0
RE1520M_pos	0.0	0.0	0.0	0.0	0.0
RE1520M_neg	0.0	0.0	0.0	0.0	0.0
RE1520X_pos	0.0	0.0	0.0	0.0	0.0
RE1520X_neg	0.0	0.0	0.0	0.0	0.0
RE1521M_pos	0.0	0.0	0.0	0.0	0.0
RE1521M_neg	0.0	0.0	0.0	0.0	0.0
RE1521X_pos	0.0	0.0	0.0	0.0	0.0
RE1521X_neg	0.0	0.0	0.0	0.0	0.0
RE1522M_pos	0.0	0.0	0.0	0.0	0.0
RE1522M_neg	0.0	0.0	0.0	0.0	0.0
RE1522X_pos	0.0	0.0	0.0	0.0	0.0
RE1522X_neg	0.0	0.0	0.0	0.0	0.0
RE1523M_pos	0.0	0.0	0.0	0.0	0.0
RE1523M_neg	0.0	0.0	0.0	0.0	0.0
RE1523X_pos	0.0	0.0	0.0	0.0	0.0
RE1523X_neg	0.0	0.0	0.0	0.0	0.0
RE1525C_pos	0.0	0.0	0.0	0.0	0.0
RE1525C_neg	0.0	0.0	0.0	0.0	0.0
RE1525M_pos	0.0	0.0	0.0	0.0	0.0
RE1525M_neg	0.0	0.0	0.0	0.0	0.0
RE1525X_pos	0.0	0.0	0.0	0.0	0.0
RE1525X_neg	0.0	0.0	0.0	0.0	0.0
RE1526C_pos	0.0	0.0	0.0	0.0	0.0
RE1526C_neg	0.0	0.0	0.0	0.0	0.0
RE1526M_pos	0.0	0.0	0.0	0.0	0.0
RE1526M_neg	0.0	0.0	0.0	0.0	0.0
RE1526X_pos	0.0	0.0	0.0	0.0	0.0
RE1526X_neg	0.0	0.0	0.0	0.0	0.0
RE1527C_pos	0.0	0.0	0.0	0.0	0.0
RE1527C_neg	0.0	0.0	0.0	0.0	0.0
RE1527M_pos	0.0	0.0	0.0	0.0	0.0
RE1527M_neg	0.0	0.0	0.0	0.0	0.0
RE1527X_pos	0.0	0.0	0.0	0.0	0.0
RE1527X_neg	0.0	0.0	0.0	0.0	0.0
RE1530C_pos	0.0	0.0	0.0	0.0	0.0
RE1530C_neg	0.0	0.0	0.0	0.0	0.0
RE1530M_pos	0.0	0.0	0.0	0.0	0.0
RE1530M_neg	0.0	0.0	0.0	0.0	0.0
RE1531M_pos	0.0	0.0	0.0	0.0	0.0
RE1531M_neg	0.0	0.0	0.0	0.0	0.0
RE1531X_pos	0.0	0.0	0.0	0.0	0.0
RE1531X_neg	0.0	0.0	0.0	0.0	0.0
RE1532M_pos	0.0	0.0	0.0	0.0	0.0
RE1532M_neg	0.0	0.0	0.0	0.0	0.0
RE1532X_pos	0.0	0.0	0.0	0.0	0.0
RE1532X_neg	0.0	0.0	0.0	0.0	0.0
RE1533M_pos	0.0	0.0	0.0	0.0	0.0
RE1533M_neg	0.0	0.0	0.0	0.0	0.0
RE1533X_pos	0.0	0.0	0.0	0.0	0.0
RE1533X_neg	0.0	0.0	0.0	0.0	0.0
RE1534M_pos	0.0	0.0	0.0	0.0	0.0
RE1534M_neg	0.0	0.0	0.0	0.0	0.0
RE1534X_pos	0.0	0.0	0.0	0.0	0.0
RE1534X_neg	0.0	0.0	0.0	0.0	0.0
