	Ob-b_S131_L007_R1_001
XOL7AONEtr_neg	11290.63278734464
XOL7AONEtr_pos	7940.202385985918
XOLDIOLONEt_neg	64522.322585283684
XOLDIOLONEt_pos	7940.202385985919
XOLDIOLONEtm_neg	0.0
XOLDIOLONEtm_pos	0.0
XOLEST2HSTDle_pos	1900.0
XOLEST2te_neg	6833.592660920419
XOLEST2te_pos	1900.0
XOLESTte_neg	0.0
XOLESTte_pos	0.0
XOLTRI24tc_neg	0.0
XOLTRI24tc_pos	53585.738593154136
XOLTRI24te_neg	0.0
XOLTRI24te_pos	53585.73859315414
XOLTRI25tc_neg	0.0
XOLTRI25tc_pos	53814.595326004506
XOLTRI25te_neg	0.0
XOLTRI25te_pos	53814.59532600451
XOLTRI27tc_neg	0.0
XOLTRI27tc_pos	53837.83731083792
XOLTRI27te_neg	0.0
XOLTRI27te_pos	53837.837310837924
XOLTRIOLtm_neg	0.0
XOLTRIOLtm_pos	64522.32258528368
XOLTRIOLtr_neg	0.0
XOLTRIOLtr_pos	0.0
XSERtg_pos	0.0
XYLK_pos	8133.563553018597
XYLTD_Dr_neg	0.0
XYLTD_Dr_pos	8133.563553018597
XYLTer_pos	0.0
XYLTt_neg	0.0
XYLTt_pos	5053.602467231127
XYLUR_neg	1253.602467231127
XYLUR_pos	1269.3146849743616
XYLt_neg	837.2417852780658
XYLt_pos	0.0
XYLtly_pos	837.2417852780658
YVITEt_pos	2.8499999999999996
biomass_reaction_pos	224.7115380405961
q10h2tc_neg	5617.583648347183
q10h2tc_pos	7408.252720331983
q10tm_neg	5617.583648347183
q10tm_pos	7408.252720331983
r0002_neg	2094.9777965164903
r0002_pos	2375.0
r0009_pos	4543.117597435559
r0010_pos	5828.938419337773
r0013_pos	41.18592284620785
r0016_neg	2677.764326363263
r0016_pos	4200.844746708563
r0021_neg	1417.2874741462485
r0021_pos	501.04571613732435
r0022_neg	5207.044582864857
r0022_pos	445.87386595679504
r0027_neg	1432.999691889483
r0027_pos	1226.247058176888
r0028_pos	3506.128822514081
r0033_pos	14143.180885520069
r0034_pos	11710.48921362659
r0047_pos	2376.2421576946726
r0051_neg	3.9862234644120553
r0051_pos	26807.230983124027
r0055_neg	1490.335585840485
r0055_pos	7700.170807811962
r0060_pos	7637.381483492634
r0062_pos	3428.4694443875774
r0068_pos	3444.667636099606
r0074_neg	1159.2851114109185
r0074_pos	2496.7855065810563
r0081_neg	316.7595697913634
r0081_pos	316.7595697913634
r0082_pos	3608.6418270408344
r0083_pos	297.3816325932416
r0084_pos	12404.551943401995
r0085_pos	5144.718295800416
r0086_pos	6980.226449240273
r0093_pos	5.362434369757783
r0097_pos	3444.667636099606
r0113_pos	18986.480382058475
r0119_pos	3158.742728387001
r0122_pos	515.5473684433323
r0127_pos	7335.626966106081
r0129_neg	2356.241273100965
r0129_pos	6953.169434188391
r0130_neg	7364.0227506748015
r0130_pos	2356.241273100965
r0139_neg	3.2449562626215886
r0139_pos	7.768403345537872
r0142_pos	9192.78320653196
r0145_neg	1088.5180363177535
r0145_pos	57646.015383631435
r0149_neg	7.765316395973564
r0149_pos	3.2464225636646358
r0153_pos	515.5473684433323
r0156_pos	5144.718295800416
r0157_pos	6980.226449240273
r0160_pos	3441.010423883045
r0163_pos	10912.340704831231
r0165_pos	515.5473684433323
r0166_pos	11731.323118398908
r0170_neg	432.58734214868997
r0170_pos	74691.50663229403
r0173_neg	2528.1066077853316
r0173_pos	2528.1066077853316
r0178_neg	1261.865631696316
r0178_pos	12305.89301276303
r0179_pos	1261.865631696316
r0181_neg	3.2449562626215886
r0181_pos	3.2464225636646353
r0186_pos	11552.295748338078
r0191_pos	617.2357509284303
r0193_neg	8698.578532569547
r0193_pos	6771.10129335334
r0196_neg	281.42499812015507
r0196_pos	14621.78262279646
r0202_neg	2528.1066077853316
r0202_pos	2528.1066077853316
r0208_neg	3098.385009314018
r0208_pos	18420.399230106406
r0210_pos	7737.071138478906
r0224_pos	583.4424292256788
r0226_pos	3574.8478886881953
r0233_pos	5840.575500654373
r0236_pos	1269.1034672553178
r0239_neg	0.0
r0239_pos	9.939517017421611
r0242_neg	3.3967763883860207
r0242_pos	3.3967763883860207
r0245_neg	3979.6349337764473
r0245_pos	6637.808698717203
r0246_pos	10994.97319587915
r0249_neg	2482.817499158499
r0249_pos	2482.817499158499
r0265_pos	5840.575500654373
r0267_neg	2106.752633712595
r0267_pos	2091.0404159693608
r0268_neg	2091.0404159693608
r0268_pos	2106.752633712595
r0276_neg	3808.1427297756045
r0276_pos	408.13241833244246
r0280_pos	515.5473684433323
r0281_neg	4.483005646918105
r0281_pos	14855.288748407085
r0283_pos	4924.448073271351
r0287_pos	17622.69280347238
r0295_pos	507.75619038736875
r0301_pos	3808.1427297756045
r0308_pos	7284.026393927267
r0309_neg	4852.653744287437
r0309_pos	16768.926704189405
r0310_pos	4788.632281005833
r0311_pos	8238.453336741592
r0317_neg	309.072009405173
r0317_pos	309.072009405173
r0321_pos	3766.7814023877154
r0330_pos	1253.3912495120833
r0331_pos	4101.635795729382
r0339_pos	5411.622777722993
r0340_pos	10994.97319587915
r0345_neg	1026.2049788045263
r0345_pos	1026.2049788045263
r0354_pos	3196.706897131755
r0355_pos	3196.706897131755
r0357_pos	4173.665296818558
r0358_pos	4173.665296818558
r0360_pos	5392.964113552674
r0361_pos	5329.463174186806
r0363_pos	6608.129787888536
r0364_pos	6561.077574712203
r0365_pos	12415.021621890908
r0377_pos	3498.1936012462484
r0381_neg	4120.718451770235
r0381_pos	9996.951944931056
r0383_pos	6738.245673293436
r0384_pos	10781.38851878264
r0385_pos	12049.081481442108
r0386_pos	10567.12393654493
r0388_neg	3965.339746189017
r0388_pos	10098.04920810234
r0389_neg	3965.339746189018
r0389_pos	9078.773642780516
r0390_neg	3012.4765679972306
r0390_pos	4.274999999999999
r0391_neg	11.66888263725818
r0391_pos	4219.50696897629
r0392_neg	3441.010423883045
r0392_pos	6172.056309983886
r0393_pos	10994.97319587915
r0394_neg	497.20277403747025
r0394_pos	5627.604371492485
r0395_pos	497.20277403747025
r0398_pos	5397.298864278261
r0399_neg	280.4810935061431
r0399_pos	5954.619141294466
r0400_neg	4993.41792738201
r0400_pos	18966.214848337444
r0402_pos	0.0
r0403_neg	1994.698619362333
r0403_pos	7.461189498762018
r0407_neg	565.5068784865499
r0407_pos	2702.012405960304
r0408_neg	459.68830304835626
r0408_pos	459.68830304835626
r0409_neg	459.68830304835626
r0409_pos	459.68830304835626
r0410_neg	4.125400872593924
r0410_pos	4.659353860555842
r0413_pos	515.5473684433323
r0422_neg	0.0
r0422_pos	3608.6418270408344
r0423_pos	297.3816325932416
r0424_neg	0.0
r0424_pos	12404.551943401993
r0425_neg	340.7147384561147
r0425_pos	446.51336047220076
r0426_neg	309.072009405173
r0426_pos	309.072009405173
r0434_neg	2130.5557510320114
r0434_pos	4985.030775467474
r0437_neg	3057.002213486238
r0437_pos	4985.030775467474
r0441_neg	0.0
r0441_pos	303.95644575542593
r0443_pos	292.06127292900294
r0450_neg	0.0
r0450_pos	3841.7349503710584
r0451_pos	69.74719126861667
r0456_pos	3394.3123564410553
r0463_neg	9667.529118361184
r0463_pos	0.0
r0464_neg	333.3220482122046
r0464_pos	333.3220482122046
r0470_pos	739.7112446363856
r0472_neg	7132.223664515669
r0472_pos	837.2470104814781
r0474_neg	7642.4571687498155
r0474_pos	837.2470104814781
r0475_neg	5639.687376933443
r0475_pos	837.2470104814781
r0480_neg	15796.278206318066
r0480_pos	12581.896344882636
r0483_neg	316.7595697913634
r0483_pos	316.7595697913634
r0488_neg	20216.28338530825
r0488_pos	400.03922341050634
r0494_neg	3.2449562626215886
r0494_pos	7.768403345537872
r0497_neg	7.765316395973564
r0497_pos	3.2464225636646358
r0502_pos	9030.858677615803
r0504_pos	8863.634365844784
r0509_pos	395.8623340412594
r0512_neg	7299.277268110374
r0512_pos	599.1546469689132
r0514_pos	3699.1772724016228
r0517_neg	281.42499812015507
r0517_pos	14621.782622796463
r0522_pos	1581.41544700031
r0523_pos	1581.41544700031
r0525_neg	386.6667724538592
r0525_pos	25.97161310356266
r0527_neg	12.304559844175895
r0527_pos	5273.27031918945
r0531_neg	379.4864200320734
r0531_pos	3439.5027775514045
r0537_pos	0.0
r0539_neg	0.0
r0539_pos	14231.319840268186
r0541_neg	280.3479534816166
r0541_pos	79.84427011331496
r0545_pos	874.8295652943884
r0546_pos	0.0
r0547_neg	874.8295652943884
r0547_pos	18734.458199183366
r0548_pos	0.0
r0549_neg	333.3220482122046
r0549_pos	333.3220482122046
r0552_neg	397.7930496819556
r0552_pos	457.94148509165996
r0553_neg	457.94148509165996
r0553_pos	397.7930496819556
r0555_pos	6738.245673293436
r0556_neg	10781.388518782644
r0556_pos	0.0
r0557_pos	69.74719126861667
r0558_neg	1314.696892824475
r0558_pos	1314.696892824475
r0559_neg	1314.696892824475
r0559_pos	1314.696892824475
r0560_pos	11882.919896042902
r0561_pos	264.754737906726
r0568_pos	7371.506407135336
r0570_neg	4328.675999364991
r0570_pos	6070.812856636016
r0571_neg	12832.847583094584
r0571_pos	2100.7161568468014
r0573_pos	7223.600424315911
r0575_neg	432.58734214868997
r0575_pos	74691.50663229408
r0578_neg	3987.3361838282995
r0578_pos	4128.371112423052
r0579_pos	3987.3361838282995
r0580_pos	4502.477038763963
r0584_neg	5273.27031918945
r0584_pos	3393.461527239298
r0587_neg	3.3967763883860207
r0587_pos	3.3967763883860207
r0590_pos	14143.180885520069
r0591_neg	41140.15208133253
r0591_pos	3309.3509083001245
r0594_pos	26.118180194374766
r0595_pos	8706.876193171733
r0596_pos	12415.021621890908
r0598_pos	0.0
r0603_neg	274.66812785228353
r0603_pos	9239.979302495734
r0604_pos	9481.594757562643
r0610_neg	557.2240688934489
r0610_pos	557.2240688934489
r0611_neg	557.2240688934489
r0611_pos	557.2240688934489
r0614_neg	3987.3361838282995
r0614_pos	32150.70254734472
r0615_neg	801.7703666560742
r0615_pos	817.4825843993086
r0616_neg	762.3107342187794
r0616_pos	12104.665305259276
r0617_neg	817.4825843993086
r0617_pos	801.7703666560742
r0618_pos	762.3107342187794
r0620_neg	0.0
r0620_pos	10912.340704831231
r0625_pos	0.0
r0627_neg	4121.374084364965
r0627_pos	9.442153403738471
r0629_neg	4021.7722529020325
r0629_pos	11818.35759220055
r0630_neg	3253.726117443014
r0630_pos	13205.617659034007
r0633_neg	5193.811980513941
r0633_pos	18322.631950289622
r0634_neg	33293.399456929845
r0634_pos	416.85317041574604
r0636_pos	13727.178095418294
r0637_pos	13727.178095418294
r0638_neg	5102.529584716802
r0638_pos	19039.412211786625
r0639_pos	13907.789306995686
r0641_neg	3189.6480486604496
r0641_pos	3189.6480486604496
r0642_neg	1314.696892824475
r0642_pos	440.4872845905082
r0643_neg	2100.7161568468014
r0643_pos	12832.847583094583
r0644_neg	1314.696892824475
r0644_pos	440.4872845905082
r0645_neg	0.0
r0645_pos	47.13887277827066
r0647_neg	1221.5049563823047
r0647_pos	0.0
r0650_neg	4493.531334062263
r0650_pos	4493.531334062263
r0651_neg	4493.531334062263
r0651_pos	3232.8230979806126
r0652_neg	5103.395203710521
r0652_pos	14685.679834781415
r0653_pos	12113.113700209418
r0655_neg	301.490685847516
r0655_pos	10992.583681215734
r0656_pos	10567.12393654493
r0660_neg	18471.910091032867
r0660_pos	5286.326052725802
r0661_pos	24079.55915280953
r0666_neg	0.0
r0666_pos	20400.525884209965
r0668_neg	4993.417927382011
r0668_pos	18966.214848337433
r0669_pos	11791.944405092308
r0670_pos	9481.594757562643
r0671_pos	14241.566995877554
r0672_neg	53814.5953260045
r0672_pos	12317.173105801874
r0673_pos	0.0
r0679_neg	14952.675297605552
r0679_pos	3987.3361838282995
r0680_neg	3987.3361838282995
r0680_pos	32150.70254734472
r0683_pos	12575.25140768057
r0686_neg	360.86589494298414
r0686_pos	12122.440074881553
r0688_neg	1216.8308077353936
r0688_pos	1232.543025478628
r0698_pos	15767.498867264698
r0706_pos	64522.32258528366
r0707_neg	4.4842749245327544
r0707_pos	6.550372557759111
r0714_pos	12113.113700209418
r0715_pos	23424.589626500638
r0716_pos	12113.113700209418
r0717_pos	23424.589626500638
r0718_pos	13907.789306995686
r0719_pos	24079.55915280953
r0720_pos	13907.789306995686
r0721_pos	24079.55915280953
r0722_neg	5286.326052725802
r0722_pos	18471.910091032867
r0723_pos	24079.55915280953
r0724_neg	18471.910091032863
r0724_pos	5286.326052725802
r0726_neg	416.85317041574604
r0726_pos	33293.39945692984
r0727_pos	24079.559152809536
r0728_neg	33293.39945692984
r0728_pos	416.85317041574604
r0729_pos	24079.559152809536
r0730_pos	17622.692803472375
r0731_pos	17622.692803472375
r0732_pos	17622.692803472375
r0733_pos	17622.69280347238
r0734_pos	17622.69280347238
r0735_neg	5118.282687401085
r0735_pos	33089.39391624909
r0739_neg	67236.37951116299
r0739_pos	8210.138208495002
r0741_neg	0.0
r0741_pos	68591.12556013117
r0743_pos	64522.32258528366
r0744_pos	64522.32258528366
r0747_neg	11395.559469909856
r0747_pos	2091.0404159693608
r0750_neg	64695.547688274775
r0750_pos	2091.0404159693608
r0752_neg	819.6577151138591
r0752_pos	0.0
r0753_pos	819.6577151138591
r0754_neg	819.6577151138591
r0754_pos	0.0
r0755_pos	819.6577151138591
r0756_neg	819.6577151138591
r0756_pos	0.0
r0757_pos	819.6577151138591
r0758_neg	440.4872845905082
r0758_pos	0.0
r0774_neg	9.626481802225857
r0774_pos	9.626481802225857
r0779_pos	11791.944405092308
r0780_neg	74663.73772515298
r0780_pos	276.12545110871383
r0781_neg	0.0
r0781_pos	74663.73772515298
r0782_pos	10710.575035161673
r0783_neg	441.7150281145821
r0783_pos	5314.024462331481
r0784_neg	1253.602467231127
r0784_pos	1269.3146849743616
r0787_pos	3346.485116217109
r0788_neg	15796.278206318064
r0788_pos	12581.89634488264
r0789_neg	15796.278206318068
r0789_pos	12581.896344882634
r0791_neg	18322.63195028962
r0791_pos	5193.811980513939
r0792_neg	6800.166341924349
r0792_pos	904.6493137525686
r0795_pos	8706.876193171733
r0796_neg	0.0
r0796_pos	6425.662038223171
r0797_neg	4021.7722529020325
r0797_pos	62773.39694701256
r0801_neg	1814.3567317113807
r0801_pos	1344.5255369108152
r0809_neg	1205.275349202868
r0809_pos	1205.275349202868
r0812_neg	2850.0
r0812_pos	2850.0
r0813_pos	8044.6515147879145
r0817_neg	1221.3691031488802
r0817_pos	1173.5216180250693
r0818_pos	6455.330959640212
r0819_neg	330.85775932437826
r0819_pos	436.23217850557114
r0821_neg	330.85775932437826
r0821_pos	330.85775932437826
r0822_neg	330.85775932437826
r0822_pos	330.85775932437826
r0825_pos	0.0
r0826_pos	0.0
r0829_neg	330.85775932437826
r0829_pos	330.85775932437826
r0830_neg	330.85775932437826
r0830_pos	330.85775932437826
r0834_neg	441.14367909917104
r0834_pos	441.14367909917104
r0835_neg	441.14367909917104
r0835_pos	441.14367909917104
r0836_neg	441.14367909917104
r0836_pos	441.14367909917104
r0838_neg	4645.715319209034
r0838_pos	4888.707023248061
r0839_neg	2142.2853592168003
r0839_pos	4008.652609309398
r0840_neg	2482.817499158499
r0840_pos	2482.817499158499
r0841_neg	2482.817499158499
r0841_pos	2482.817499158499
r0842_neg	2850.0
r0842_pos	2850.0
r0845_pos	18986.480382058475
r0853_pos	5788.979755559395
r0859_pos	0.0
r0860_neg	2850.0
r0860_pos	2850.0
r0870_neg	14017.09377778206
r0870_pos	0.0
r0871_neg	9582.303835670838
r0871_pos	8.892798737177468
r0879_pos	604.7114546433509
r0881_pos	1373.4510158154171
r0885_neg	356.3474056687503
r0885_pos	461.7218248499431
r0886_neg	0.0
r0886_pos	0.0
r0892_neg	6.6136965952290145
r0892_pos	11373.77550036643
r0899_neg	4962.332869333883
r0899_pos	1438.0376729663355
r0907_neg	0.0
r0907_pos	23564.413262164424
r0908_neg	24060.910109113756
r0908_pos	2850.0
r0909_neg	2850.0
r0909_pos	24060.910109113756
r0911_neg	10139.17766431123
r0911_pos	5387.745517757373
r0913_neg	2005.374419181193
r0913_pos	2005.374419181193
r0915_neg	2010.2859197747928
r0915_pos	2010.2859197747928
r0917_neg	1172.6971951699502
r0917_pos	1172.6971951699502
r0921_pos	4101.635795729382
r0924_pos	8890.202385985918
r0925_pos	0.0
r0926_pos	10994.97319587915
r0931_pos	2850.0
r0932_neg	2850.0
r0932_pos	0.0
r0934_pos	1313.9077290819628
r0936_pos	2850.0
r0937_neg	2850.0
r0937_pos	0.0
r0940_neg	5.3663425351589655
r0940_pos	6778.211651384004
r0941_neg	14230.229625136937
r0941_pos	4217.391182660521
r0942_neg	906.4778609333596
r0942_pos	883.0529145751344
r0944_neg	1900.0
r0944_pos	1900.0
r0946_neg	1204.454690559658
r0946_pos	2171.36910314888
r0950_pos	5828.731178032031
r0954_neg	0.0
r0954_pos	18314.084425990375
r0960_neg	2977.869516652042
r0960_pos	2977.869516652042
r0961_pos	2045.7136877672601
r0962_pos	3699.1772724016228
r0963_pos	1295.1347702273474
r0968_pos	18986.480382058475
r0970_neg	0.0
r0970_pos	7223.600424315911
r0973_neg	3987.3361838282995
r0973_pos	0.0
r0974_neg	2060.0930324649494
r0974_pos	2049.0322448804773
r0975_pos	4101.635795729382
r0983_pos	2094.9777965164903
r0984_neg	2094.9777965164903
r0984_pos	0.0
r0986_pos	3800.0
r0987_neg	3800.0
r0987_pos	0.0
r0988_pos	0.0
r0989_neg	0.0
r0989_pos	7223.600424315911
r0990_neg	3253.726117443014
r0990_pos	4962.332869333883
r0993_pos	4127.117990517946
r0994_neg	4493.531334062263
r0994_pos	4493.531334062263
r0995_neg	1448.5535375457735
r0995_pos	1448.5535375457735
r0997_pos	13727.178095418294
r0998_neg	2130.5557510320114
r0998_pos	4985.030775467474
r0999_neg	3057.002213486238
r0999_pos	4985.030775467474
r1007_neg	0.0
r1007_pos	303.95644575542593
r1008_pos	292.06127292900294
r1010_neg	3987.3361838282995
r1010_pos	32150.70254734472
r1011_pos	74489.1711135576
r1012_pos	74489.1711135576
r1013_pos	70972.87116011608
r1014_pos	70972.87116011608
r1015_pos	1187.3728498302924
r1017_pos	7790.336747381778
r1018_neg	4493.531334062263
r1018_pos	4493.531334062263
r1019_neg	3253.7261174430146
r1019_pos	4203.726117443014
r1020_neg	67236.379511163
r1020_pos	8210.138208495002
r1021_neg	0.0
r1021_pos	0.0
r1024_pos	7940.20238598592
r1025_pos	7940.202385985919
r1026_pos	3298.5550120318208
r1028_pos	3298.555012031821
r1029_pos	7834.425275193098
r1030_neg	22.41954540121822
r1030_pos	11.710604834074864
r1043_pos	1319.3017570023596
r1044_pos	1319.3017570023596
r1045_pos	1560.329188414991
r1050_neg	10989.500107749967
r1050_pos	1900.0
r1051_neg	2118.294907338638
r1051_pos	2118.294907338638
r1052_pos	2118.294907338638
r1059_pos	0.0
r1061_pos	0.0
r1062_pos	0.0
r1063_pos	0.0
r1064_pos	0.0
r1067_pos	0.0
r1068_pos	0.0
r1071_pos	0.0
r1073_pos	0.0
r1074_pos	0.0
r1076_pos	0.0
r1077_pos	0.0
r1078_pos	45607.62638283901
r1080_pos	0.0
r1088_neg	1675.4846492799138
r1088_pos	1784.5757112294127
r1090_pos	1492.0477189985004
r1106_neg	4962.332869333882
r1106_pos	4962.332869333881
r1109_neg	5028.497857695207
r1109_pos	4217.066957497243
r1116_neg	13584.697262461612
r1116_pos	14019.806880512026
r1117_neg	5012.962843189099
r1117_pos	2512.6929323764934
r1135_neg	0.0
r1135_pos	0.0
r1140_pos	0.0
r1143_pos	1192.2853592168
r1144_pos	2142.2853592168003
r1147_neg	2005.374419181193
r1147_pos	2005.374419181193
r1148_neg	12317.924765103977
r1148_pos	0.0
r1150_pos	7142.265858612163
r1154_neg	3992.975021596995
r1154_pos	18471.545146453504
r1155_pos	847.5525550007035
r1156_neg	379.4864200320734
r1156_pos	4054.0409313033583
r1159_neg	0.0
r1159_pos	0.0
r1162_pos	4141.451369651039
r1163_pos	1187.3728498302926
r1164_pos	8238.453336741592
r1167_pos	8238.453336741592
r1168_pos	8238.453336741592
r1172_pos	8238.453336741592
r1173_pos	0.0
r1177_pos	8238.453336741592
r1178_pos	0.0
r1179_pos	8238.453336741592
r1180_pos	0.0
r1251_pos	0.0
r1252_pos	10806.945241237341
r1253_pos	0.0
r1254_pos	21.999955142759863
r1255_pos	8238.453336741592
r1257_pos	5114.105809273629
r1259_pos	7.204501948506368
r1260_pos	5109.524151989877
r1262_pos	303.9564457554259
r1291_neg	1528.3020093954185
r1291_pos	4686.018107646329
r1292_neg	4962.332869333881
r1292_pos	4391.534989952445
r1298_pos	3800.0
r1299_pos	3800.0
r1301_pos	2375.0
r1302_neg	2375.0
r1302_pos	0.0
r1303_pos	3800.0
r1304_pos	3800.0
r1318_neg	5114.105809273629
r1318_pos	9700.66057766014
r1364_pos	3800.0
r1365_pos	3800.0
r1367_pos	3800.0
r1368_pos	3800.0
r1374_pos	3.3249999999999997
r1375_pos	41.18592284620785
r1377_neg	1153.316186496132
r1377_pos	1153.316186496132
r1378_neg	1153.316186496132
r1378_pos	1153.316186496132
r1380_neg	441.7150281145821
r1380_pos	74663.73772515294
r1381_neg	74663.73772515298
r1381_pos	245.9224202494222
r1384_neg	1436.759778832998
r1384_pos	4736.570092321013
r1396_pos	3105.2637732789503
r1397_pos	3105.2637732789503
r1400_pos	2609.403698152805
r1401_pos	3331.731676841047
r1418_neg	3238.8128351487444
r1418_pos	3264.9783428269275
r1421_neg	21074.731292997156
r1421_pos	4.321730778933489
r1423_pos	1296.227671149161
r1427_pos	2513.862178956737
r1428_neg	2528.1066077853316
r1428_pos	2528.1066077853316
r1429_neg	2528.1066077853316
r1429_pos	1900.0
r1431_pos	2812.938887016488
r1432_pos	0.0
r1433_pos	279.847426761528
r1434_pos	4308.478294426114
r1435_pos	5178.420239812775
r1436_pos	0.0
r1437_pos	0.0
r1440_pos	0.0
r1441_pos	0.0
r1443_pos	23379.2798324941
r1444_pos	24079.55915280953
r1445_pos	24079.559152809536
r1446_pos	17956.475369207095
r1447_pos	4737.1761771202355
r1448_pos	4735.574312372669
r1449_pos	4737.1761771202355
r1450_pos	4735.574312372671
r1451_pos	4737.1761771202355
r1453_neg	13140.649998066428
r1453_pos	12331.194631229413
r1454_pos	847.5525550007035
r1455_pos	2513.862178956737
r1456_pos	2513.862178956737
r1459_neg	7839.824914499402
r1459_pos	17286.21194746231
r1464_neg	1275.2045844114862
r1464_pos	1275.2045844114862
r1466_neg	24412.0033701075
r1466_pos	0.0
r1467_neg	1526.0854628142752
r1467_pos	47756.80509231849
r1468_neg	0.0
r1468_pos	0.0
r1487_neg	0.0
r1487_pos	24412.003370107494
r1488_neg	0.0
r1488_pos	17709.187176297502
r1492_pos	1277.4539582235514
r1493_pos	1296.073497677644
r1495_pos	4127.117990517946
r1497_pos	1339.723651823987
r1498_pos	1339.723651823987
r1499_pos	1489.299861069806
r1500_pos	1489.299861069806
r1512_pos	2000.8293877063309
r1514_pos	3240.0034124266867
r1515_pos	3268.9862937401936
r1516_pos	3316.9440355996444
r1517_pos	4176.137116485275
r1518_pos	3323.6260147435196
r1519_pos	3308.8214639642733
r1520_pos	3323.6260147435196
r1521_pos	3323.62601474352
r1522_pos	3223.7751102200273
r1523_pos	3309.077044992333
r1525_pos	3323.62601474352
r1527_pos	4176.137116485275
r1528_pos	4962.332869333881
r1529_pos	3309.077044992333
r1530_pos	3676.767531548365
r1536_pos	8915.252480328201
r1538_pos	1244.7459326477372
r1540_pos	711.2996936610685
r1544_neg	768.407663090656
r1544_pos	768.407663090656
r1546_neg	998.424561727842
r1546_pos	841.3872216949119
r1547_neg	884.462050095151
r1547_pos	1035.3543127204186
r1548_neg	794.1991915863518
r1548_pos	801.8748668432179
r1549_neg	884.462050095151
r1549_pos	985.2898631197875
r1551_neg	977.6141878629214
r1551_pos	801.725877923084
r1552_neg	858.1488792294111
r1552_pos	804.6542533192206
r1553_neg	803.9058766191702
r1553_pos	804.6542533192206
r1554_neg	998.424561727842
r1554_pos	985.2898631197875
r1556_neg	1079.0945799822641
r1556_pos	833.5698247344205
r1557_neg	998.424561727842
r1557_pos	985.2898631197875
r1559_neg	835.7795245167204
r1559_pos	710.6527622828473
r1560_neg	995.6451752518394
r1560_pos	747.3857306585385
r1561_neg	881.6826636191483
r1561_pos	941.3528216840451
r1562_neg	838.2316096216971
r1562_pos	707.8733758068446
r1563_neg	881.6826636191483
r1563_pos	891.2883720834142
r1564_neg	798.787177382529
r1564_pos	778.0779625128439
r1565_neg	995.6451752518394
r1565_pos	707.7243868867107
r1566_neg	858.1488792294111
r1566_pos	710.6527622828473
r1567_neg	654.8166133451275
r1567_pos	654.8166133451275
r1568_neg	995.6451752518394
r1568_pos	891.2883720834142
r1569_neg	835.7795245167204
r1569_pos	777.0477931077435
r1570_neg	1123.1269980176094
r1570_pos	739.5683336980471
r1571_neg	995.6451752518394
r1571_pos	891.2883720834142
r1573_neg	998.424561727842
r1573_pos	840.6388449948613
r1574_neg	884.462050095151
r1574_pos	1032.0157671193208
r1575_neg	809.3488487299251
r1575_pos	801.1264901431674
r1576_neg	884.462050095151
r1576_pos	984.541486419737
r1578_neg	992.7638450064946
r1578_pos	800.9775012230335
r1579_neg	905.5720095613119
r1579_pos	803.9058766191702
r1580_neg	654.8166133451275
r1580_pos	654.8166133451275
r1581_neg	998.424561727842
r1581_pos	984.541486419737
r1583_neg	1094.2442371258373
r1583_pos	832.8214480343701
r1584_neg	998.424561727842
r1584_pos	984.541486419737
r1585_neg	998.424561727842
r1585_pos	935.3887127312851
r1586_neg	884.462050095151
r1586_pos	999.6966841828571
r1587_neg	878.0197965963054
r1587_pos	895.8763578795913
r1588_neg	884.462050095151
r1588_pos	999.6966841828571
r1589_neg	798.787177382529
r1589_pos	798.787177382529
r1590_neg	998.424561727842
r1590_pos	895.7273689594574
r1591_neg	858.1488792294111
r1591_pos	898.6557443555939
r1592_neg	803.9058766191702
r1592_pos	842.8195954178741
r1593_neg	998.424561727842
r1593_pos	1079.2913541561609
r1594_neg	835.7795245167204
r1594_pos	835.7795245167204
r1595_neg	1124.6237514177103
r1595_pos	927.5713157707937
r1596_neg	998.424561727842
r1596_pos	1079.2913541561609
