	Treg_Spleen_Treg3_L2	exTreg_Lymph_exTreg1_L1	Treg_Lymph_Treg6_L2	Treg_Spleen_Treg2_L1	exTreg_Spleen_exTreg9_L1
RE3470C_pos	7.186372608659345	7.654723815461216	7.0672607697636955	6.941528604917987	7.425800075035522
RE3470C_neg	7.186372608659345	7.654723815461216	7.0672607697636955	6.941528604917987	7.425800075035522
RE3470M_pos	0.0	0.0	0.0	0.0	0.0
RE3470M_neg	0.0	0.0	0.0	0.0	0.0
RE3470X_pos	0.0	0.0	0.0	0.0	0.0
RE3470X_neg	0.0	0.0	0.0	0.0	0.0
RE3474C_pos	0.0	0.0	0.0	0.0	0.0
RE3474R_pos	4.744762902240627	4.805211015488984	4.876744796494687	4.8246704162674865	4.234200982028975
RE3475C_pos	0.0	0.0	0.0	0.0	0.0
RE3475N_pos	0.1298690020989472	0.033845059941501957	0.04849049195635405	0.0	0.0
RE3476C_pos	7.186372608659345	7.654723815461216	7.0672607697636955	6.941528604917987	7.425800075035522
RE3476C_neg	7.186372608659345	7.654723815461216	7.0672607697636955	6.941528604917987	7.425800075035522
RE3476M_pos	0.0	0.0	0.0	0.0	0.0
RE3476M_neg	0.0	0.0	0.0	0.0	0.0
RE3476X_pos	0.0	0.0	0.0	0.0	0.0
RE3476X_neg	0.0	0.0	0.0	0.0	0.0
RE3477C_pos	0.0	0.0	0.0	0.0	0.0
RE3477C_neg	0.0	0.0	0.0	0.0	0.0
RE3485C_pos	0.0	0.0	0.0	0.0	0.0
RE3485N_pos	0.1298690020989472	0.033845059941501957	0.04849049195635405	0.0	0.0
RE3486C_pos	0.0	0.0	0.0	0.0	0.0
RE3486C_neg	0.0	0.0	0.0	0.0	0.0
RE3488C_pos	0.0	0.0	0.0	0.0	0.0
RE3488N_pos	3.579523559323052	2.8213168196815674	2.981827926928425	3.760439470851179	3.516012280905521
RE3488R_pos	3.579523559323052	2.8213168196815674	2.981827926928425	3.760439470851179	3.516012280905521
RE3488X_pos	0.0	0.40335770661344866	0.0	0.0	0.0
RE3490C_pos	0.0	0.0	0.0	0.0	0.0
RE3490C_neg	0.0	0.0	0.0	0.0	0.0
RE3491C_pos	0.0	0.0	0.0	0.0	0.0
RE3491C_neg	0.0	0.0	0.0	0.0	0.0
RE3492C_pos	0.0	0.0	0.0	0.0	0.0
RE3492C_neg	0.0	0.0	0.0	0.0	0.0
RE3493C_pos	0.0	0.0	0.0	0.0	0.0
RE3493C_neg	0.0	0.0	0.0	0.0	0.0
RE3494C_pos	0.0	0.0	0.0	0.0	0.0
RE3494C_neg	0.0	0.0	0.0	0.0	0.0
RE3495C_pos	0.0	0.0	0.0	0.0	0.0
RE3495C_neg	0.0	0.0	0.0	0.0	0.0
RE3496C_pos	0.0	0.0	0.0	0.0	0.0
RE3496C_neg	0.0	0.0	0.0	0.0	0.0
RE3496N_pos	0.0	0.0	0.0	0.0	0.0
RE3496N_neg	0.0	0.0	0.0	0.0	0.0
RE3498N_pos	0.1298690020989472	0.033845059941501957	0.04849049195635405	0.0	0.0
RE3498R_pos	0.0	0.0	0.0	0.0	0.0
RE3499C_pos	0.0	0.0	0.0	0.0	0.0
RE3499C_neg	0.0	0.0	0.0	0.0	0.0
RE3500C_pos	0.0	0.0	0.0	0.0	0.0
RE3500C_neg	0.0	0.0	0.0	0.0	0.0
RE3500R_pos	0.0	0.0	0.0	0.0	0.0
RE3500R_neg	0.0	0.0	0.0	0.0	0.0
RE3500X_pos	0.0	0.0	0.0	0.0	0.0
RE3500X_neg	0.0	0.0	0.0	0.0	0.0
RE3501C_pos	0.0	0.0	0.0	0.0	0.0
RE3501C_neg	0.0	0.0	0.0	0.0	0.0
RE3501R_pos	0.0	0.0	0.0	0.0	0.0
RE3501R_neg	0.0	0.0	0.0	0.0	0.0
RE3501X_pos	0.0	0.0	0.0	0.0	0.0
RE3501X_neg	0.0	0.0	0.0	0.0	0.0
RE3502C_pos	7.186372608659345	7.654723815461216	7.0672607697636955	6.941528604917987	7.425800075035522
RE3502C_neg	7.186372608659345	7.654723815461216	7.0672607697636955	6.941528604917987	7.425800075035522
RE3502X_pos	0.0	0.0	0.0	0.0	0.0
RE3502X_neg	0.0	0.0	0.0	0.0	0.0
RE3503C_pos	0.0	0.0	0.0	0.0	0.0
RE3503N_pos	0.1298690020989472	0.033845059941501957	0.04849049195635405	0.0	0.0
RE3506C_pos	0.0	0.0	0.0	0.0	0.0
RE3506R_pos	4.744762902240627	4.805211015488984	4.876744796494687	4.8246704162674865	4.234200982028975
RE3511C_pos	0.0	0.0	0.0	0.0	0.0
RE3511M_pos	0.0	0.0	0.0	0.0	0.0
RE3511R_pos	0.0	0.0	0.0	0.0	0.0
RE3513C_pos	0.0	0.0	0.0	0.0	0.0
RE3513N_pos	0.1298690020989472	0.033845059941501957	0.04849049195635405	0.0	0.0
RE3513R_pos	0.0	0.0	0.0	0.0	0.0
RE3514C_pos	0.0	0.0	0.0	0.0	0.0
RE3514R_pos	4.744762902240627	4.805211015488984	4.876744796494687	4.8246704162674865	4.234200982028975
RE3515C_pos	0.0	0.0	0.0	0.0	0.0
RE3515C_neg	0.0	0.0	0.0	0.0	0.0
RE3518C_pos	0.0	0.0	0.0	0.0	0.0
RE3518R_pos	4.744762902240627	4.805211015488984	4.876744796494687	4.8246704162674865	4.234200982028975
RE3519C_pos	0.0	0.0	0.0	0.0	0.0
RE3519C_neg	0.0	0.0	0.0	0.0	0.0
RE3519R_pos	0.0	0.0	0.0	0.0	0.0
RE3519R_neg	0.0	0.0	0.0	0.0	0.0
RE3519X_pos	0.0	0.0	0.0	0.0	0.0
RE3519X_neg	0.0	0.0	0.0	0.0	0.0
RE3520C_pos	0.0	0.0	0.0	0.0	0.0
RE3520C_neg	0.0	0.0	0.0	0.0	0.0
RE3520E_pos	1.8283413100279062	2.2246105352439667	2.213261073034933	2.5600239476483044	0.9275867093063389
RE3520E_neg	1.8283413100279062	2.2246105352439667	2.213261073034933	2.5600239476483044	0.9275867093063389
RE3520M_pos	0.0	0.0	0.0	0.0	0.0
RE3520M_neg	0.0	0.0	0.0	0.0	0.0
RE3520N_pos	0.0	0.0	0.0	0.0	0.0
RE3520N_neg	0.0	0.0	0.0	0.0	0.0
RE3521C_pos	0.0	0.0	0.0	0.0	0.0
RE3521C_neg	0.0	0.0	0.0	0.0	0.0
RE3521M_pos	0.0	0.0	0.0	0.0	0.0
RE3521M_neg	0.0	0.0	0.0	0.0	0.0
RE3521R_pos	5.640822388118584	5.750396440621213	6.060359658015447	5.572097189094023	5.483160779938628
RE3521R_neg	5.640822388118584	5.750396440621213	6.060359658015447	5.572097189094023	5.483160779938628
RE3521X_pos	0.0	0.0	0.0	0.0	0.0
RE3521X_neg	0.0	0.0	0.0	0.0	0.0
RE3522C_pos	0.0	0.0	0.0	0.0	0.0
RE3522R_pos	4.744762902240627	4.805211015488984	4.876744796494687	4.8246704162674865	4.234200982028975
RE3524R_pos	0.0	0.0	0.0	0.0	0.0
RE3524R_neg	0.0	0.0	0.0	0.0	0.0
RE3525C_pos	2.2451926069238524	0.5225077793798495	0.646768162389524	2.2829146484200495	2.4255784322966316
RE3525M_pos	0.0	0.0	0.0	0.0	0.0
RE3525N_pos	0.0	0.0	0.0	0.0	0.0
RE3525R_pos	0.0	0.0	0.0	0.0	0.0
RE3525X_pos	0.0	0.0	0.0	0.0	0.0
RE3526C_pos	2.2451926069238524	0.5225077793798495	0.646768162389524	2.2829146484200495	2.4255784322966316
RE3526M_pos	0.0	0.0	0.0	0.0	0.0
RE3526X_pos	0.0	0.0	0.0	0.0	0.0
RE3532C_pos	0.0	0.0	0.0	0.0	0.0
RE3532C_neg	0.0	0.0	0.0	0.0	0.0
RE3532M_pos	0.0	0.0	0.0	0.0	0.0
RE3532M_neg	0.0	0.0	0.0	0.0	0.0
RE3532R_pos	5.640822388118584	5.750396440621213	6.060359658015447	5.572097189094023	5.483160779938628
RE3532R_neg	5.640822388118584	5.750396440621213	6.060359658015447	5.572097189094023	5.483160779938628
RE3533C_pos	0.0	0.0	0.0	0.0	0.0
RE3533C_neg	0.0	0.0	0.0	0.0	0.0
RE3533M_pos	0.0	0.0	0.0	0.0	0.0
RE3533M_neg	0.0	0.0	0.0	0.0	0.0
RE3533R_pos	5.640822388118584	5.750396440621213	6.060359658015447	5.572097189094023	5.483160779938628
RE3533R_neg	5.640822388118584	5.750396440621213	6.060359658015447	5.572097189094023	5.483160779938628
RE3534C_pos	0.0	0.0	0.0	0.0	0.0
RE3534C_neg	0.0	0.0	0.0	0.0	0.0
RE3534M_pos	0.0	0.0	0.0	0.0	0.0
RE3534M_neg	0.0	0.0	0.0	0.0	0.0
RE3534R_pos	5.640822388118584	5.750396440621213	6.060359658015447	5.572097189094023	5.483160779938628
RE3534R_neg	5.640822388118584	5.750396440621213	6.060359658015447	5.572097189094023	5.483160779938628
RE3535R_pos	0.0	0.0	0.0	0.0	0.0
RE3535R_neg	0.0	0.0	0.0	0.0	0.0
RE3536C_pos	0.0	0.0	0.0	0.0	0.0
RE3536C_neg	0.0	0.0	0.0	0.0	0.0
RE3537C_pos	0.0	0.0	0.0	0.0	0.0
RE3537C_neg	0.0	0.0	0.0	0.0	0.0
RE3550X_pos	0.0	0.0	0.0	0.0	0.0
RE3551X_pos	0.0	0.0	0.0	0.0	0.0
RE3551X_neg	0.0	0.0	0.0	0.0	0.0
RE3552X_pos	0.0	0.0	0.0	0.0	0.0
RE3552X_neg	0.0	0.0	0.0	0.0	0.0
RE3554C_pos	0.0	0.0	0.0	0.0	0.0
RE3554C_neg	0.0	0.0	0.0	0.0	0.0
RE3554M_pos	0.0	0.0	0.0	0.0	0.0
RE3554M_neg	0.0	0.0	0.0	0.0	0.0
RE3554R_pos	5.640822388118584	5.750396440621213	6.060359658015447	5.572097189094023	5.483160779938628
RE3554R_neg	5.640822388118584	5.750396440621213	6.060359658015447	5.572097189094023	5.483160779938628
RE3556C_pos	0.0	0.0	0.0	0.0	0.0
RE3556C_neg	0.0	0.0	0.0	0.0	0.0
RE3557C_pos	0.0	0.0	0.0	0.0	0.0
RE3557C_neg	0.0	0.0	0.0	0.0	0.0
RE3557M_pos	0.0	0.0	0.0	0.0	0.0
RE3557M_neg	0.0	0.0	0.0	0.0	0.0
RE3557R_pos	5.640822388118584	5.750396440621213	6.060359658015447	5.572097189094023	5.483160779938628
RE3557R_neg	5.640822388118584	5.750396440621213	6.060359658015447	5.572097189094023	5.483160779938628
RE3559M_pos	0.0	0.0	0.0	0.0	0.0
RE3559M_neg	0.0	0.0	0.0	0.0	0.0
RE3559X_pos	0.0	0.0	0.0	0.0	0.0
RE3559X_neg	0.0	0.0	0.0	0.0	0.0
RE3560C_pos	0.0	0.5106969634936385	0.0	0.0	0.0
RE3560C_neg	0.0	0.5106969634936385	0.0	0.0	0.0
RE3560M_pos	0.0	0.0	0.0	0.0	0.0
RE3560M_neg	0.0	0.0	0.0	0.0	0.0
RE3560X_pos	0.0	0.5106969634936385	0.0	0.0	0.0
RE3560X_neg	0.0	0.5106969634936385	0.0	0.0	0.0
RE3561M_pos	0.0	0.0	0.0	0.0	0.0
RE3561X_pos	0.0	0.40335770661344866	0.0	0.0	0.0
RE3562C_pos	0.0	0.0	0.0	0.0	0.0
RE3562C_neg	0.0	0.0	0.0	0.0	0.0
RE3562M_pos	0.0	0.0	0.0	0.0	0.0
RE3562M_neg	0.0	0.0	0.0	0.0	0.0
RE3562R_pos	0.0	0.0	0.0	0.0	0.0
RE3562R_neg	0.0	0.0	0.0	0.0	0.0
RE3562X_pos	0.0	0.0	0.0	0.0	0.0
RE3562X_neg	0.0	0.0	0.0	0.0	0.0
RE3563M_pos	0.0	0.0	0.0	0.0	0.0
RE3563M_neg	0.0	0.0	0.0	0.0	0.0
RE3563X_pos	0.0	0.0	0.0	0.0	0.0
RE3563X_neg	0.0	0.0	0.0	0.0	0.0
RE3564C_pos	0.0	0.0	0.0	0.0	0.0
RE3564C_neg	0.0	0.0	0.0	0.0	0.0
RE3564M_pos	0.0	0.0	0.0	0.0	0.0
RE3564M_neg	0.0	0.0	0.0	0.0	0.0
RE3564X_pos	0.0	0.0	0.0	0.0	0.0
RE3564X_neg	0.0	0.0	0.0	0.0	0.0
RE3565C_pos	0.0	0.0	0.0	0.0	0.0
RE3565C_neg	0.0	0.0	0.0	0.0	0.0
RE3566C_pos	0.0	0.0	0.0	0.0	0.0
RE3566C_neg	0.0	0.0	0.0	0.0	0.0
RE3567C_pos	0.0	0.0	0.0	0.0	0.0
RE3567C_neg	0.0	0.0	0.0	0.0	0.0
RE3568C_pos	0.0	0.0	0.0	0.0	0.0
RE3568C_neg	0.0	0.0	0.0	0.0	0.0
RE3570C_pos	0.0	0.0	0.0	0.0	0.0
RE3570C_neg	0.0	0.0	0.0	0.0	0.0
RE3571C_pos	0.0	0.0	0.0	0.0	0.0
RE3571R_pos	3.579523559323052	2.8213168196815674	2.981827926928425	3.760439470851179	3.516012280905521
RE3572X_pos	0.0	0.0	0.0	0.0	0.0
RE3572X_neg	0.0	0.0	0.0	0.0	0.0
RE3573X_pos	0.0	0.0	0.0	0.0	0.0
RE3573X_neg	0.0	0.0	0.0	0.0	0.0
RE3574X_pos	0.0	0.5106969634936385	0.0	0.0	0.0
RE3574X_neg	0.0	0.5106969634936385	0.0	0.0	0.0
RE3575X_pos	0.0	0.0	0.0	0.0	0.0
RE3575X_neg	0.0	0.0	0.0	0.0	0.0
RE3576X_pos	0.0	0.40335770661344866	0.0	0.0	0.0
RE3577X_pos	0.0	0.0	0.0	0.0	0.0
RE3577X_neg	0.0	0.0	0.0	0.0	0.0
RE3578X_pos	0.0	0.0	0.0	0.0	0.0
RE3578X_neg	0.0	0.0	0.0	0.0	0.0
RE3580X_pos	0.0	0.40335770661344866	0.0	0.0	0.0
RE3581X_pos	0.0	0.0	0.0	0.0	0.0
RE3581X_neg	0.0	0.0	0.0	0.0	0.0
RE3582X_pos	0.0	0.0	0.0	0.0	0.0
RE3582X_neg	0.0	0.0	0.0	0.0	0.0
RE3583X_pos	0.0	0.0	0.0	0.0	0.0
RE3583X_neg	0.0	0.0	0.0	0.0	0.0
RE3586X_pos	0.0	0.5106969634936385	0.0	0.0	0.0
RE3586X_neg	0.0	0.5106969634936385	0.0	0.0	0.0
RE3587C_pos	0.0	0.0	0.0	0.0	0.0
RE3587C_neg	0.0	0.0	0.0	0.0	0.0
RE3587N_pos	0.0	0.0	0.0	0.0	0.0
RE3587N_neg	0.0	0.0	0.0	0.0	0.0
RE3596C_pos	7.186372608659345	7.654723815461216	7.0672607697636955	6.941528604917987	7.425800075035522
RE3596C_neg	7.186372608659345	7.654723815461216	7.0672607697636955	6.941528604917987	7.425800075035522
RE3596M_pos	0.0	0.0	0.0	0.0	0.0
RE3596M_neg	0.0	0.0	0.0	0.0	0.0
RE3596X_pos	0.0	0.0	0.0	0.0	0.0
RE3596X_neg	0.0	0.0	0.0	0.0	0.0
RE3597C_pos	7.186372608659345	7.654723815461216	7.0672607697636955	6.941528604917987	7.425800075035522
RE3597C_neg	7.186372608659345	7.654723815461216	7.0672607697636955	6.941528604917987	7.425800075035522
RE3597M_pos	0.0	0.0	0.0	0.0	0.0
RE3597M_neg	0.0	0.0	0.0	0.0	0.0
RE3597X_pos	0.0	0.0	0.0	0.0	0.0
RE3597X_neg	0.0	0.0	0.0	0.0	0.0
RE3624M_pos	0.0	0.0	0.0	0.0	0.0
RE3624X_pos	0.0	0.40335770661344866	0.0	0.0	0.0
RE3626M_pos	0.0	0.0	0.0	0.0	0.0
RE3627C_pos	0.0	0.0	0.0	0.0	0.0
RE3627C_neg	0.0	0.0	0.0	0.0	0.0
RE3627M_pos	0.0	0.0	0.0	0.0	0.0
RE3627M_neg	0.0	0.0	0.0	0.0	0.0
RE3627X_pos	0.0	0.0	0.0	0.0	0.0
RE3627X_neg	0.0	0.0	0.0	0.0	0.0
RE3628M_pos	0.0	0.0	0.0	0.0	0.0
RE3628M_neg	0.0	0.0	0.0	0.0	0.0
RE3629C_pos	0.0	0.0	0.0	0.0	0.0
RE3630C_pos	0.0	0.0	0.0	0.0	0.0
RE3630C_neg	0.0	0.0	0.0	0.0	0.0
RE3631C_pos	0.0	0.0	0.0	0.0	0.0
RE3631C_neg	0.0	0.0	0.0	0.0	0.0
RE3633C_pos	0.0	0.0	0.0	0.0	0.0
RE3633C_neg	0.0	0.0	0.0	0.0	0.0
RE3636C_pos	0.0	0.0	0.0	0.0	0.0
RE3636C_neg	0.0	0.0	0.0	0.0	0.0
RN0001C_pos	0.0	0.0	0.0	0.0	0.0
RN0001R_pos	0.0	0.0	0.0	0.0	0.0
RN0002N_pos	0.0	0.0	0.0	0.0	0.0
RN0002R_pos	0.0	0.0	0.0	0.0	0.0
RN0013C_pos	0.0	0.0	0.0	0.0	0.0
RN0014R_pos	0.0	0.0	0.0	0.0	0.0
EX_prostgh2(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_prostgh2(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_prostgi2(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_prostgi2(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_ppi(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_ppi(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_cdp(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_cdp(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_dtdp(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_dtdp(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC00955(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC00955(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC00001(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC00001(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC00002(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC00002(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC00003(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC00003(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC00004(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC00004(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_citr_L(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_citr_L(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC01787(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC01787(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_C02470(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_C02470(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC01852(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC01852(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC01939(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC01939(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC01942(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC01942(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC01943(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC01943(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC01944(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC01944(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC00822(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC00822(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_C02528(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_C02528(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02192(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02192(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02193(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02193(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02195(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02195(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02196(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02196(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02220(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02220(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02154(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02154(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02175(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02175(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02176(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02176(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02199(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02199(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02200(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02200(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02201(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02201(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02172(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02172(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02191(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02191(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02194(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02194(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02197(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02197(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02198(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02198(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02187(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02187(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02180(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02180(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02179(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02179(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02202(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02202(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02203(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02203(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02204(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02204(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02205(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02205(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02206(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02206(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02207(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02207(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02208(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02208(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02210(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02210(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02213(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02213(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02214(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02214(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02216(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02216(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02217(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02217(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_malcoa(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_malcoa(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_arachcoa(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_arachcoa(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_coa(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_coa(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE2250(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE2250(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE1935(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE1935(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE1940(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE1940(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE1943(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE1943(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE2011(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE2011(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE1936(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE1936(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE1939(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE1939(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_maltttr(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_maltttr(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_maltpt(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_maltpt(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_malthx(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_malthx(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE2915(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE2915(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE4722(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE4722(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE2916(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE2916(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE4723(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE4723(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE2917(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE2917(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE4724(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE4724(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_malthp(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_malthp(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE2839(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE2839(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE2838(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE2838(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE1950(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE1950(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_cynt(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_cynt(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_23cump(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_23cump(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_3ump(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_3ump(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE5786(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE5786(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE5788(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE5788(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE5789(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_CE5789(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_CE5797(e)_pos	0.0	0.0	0.0	0.0	0.0
