	Tcon_Spleen_Tcon3_L2	exTreg_Spleen_exTreg10_L1	Tcon_Lymph_Tcon7_L2	exTreg_Lymph_exTreg4_L1	exTreg_Lymph_exTreg1_L2	Treg_Lymph_Treg6_L1	Tcon_Lymph_Tcon8_L1	exTreg_Lymph_exTreg5_L2	Tcon_Spleen_Tcon2_L1	exTreg_Spleen_exTreg9_L2	Treg_Spleen_Treg2_L2
r1984_pos	4.7874343885617305	4.454476439360499	4.942686913749937	4.302851337192597	3.873928746125353	5.073279137470021	4.9988495024399064	4.568213276915806	4.771108436242511	4.5274246420830755	4.831437875681494
r1985_pos	4.7874343885617305	4.454476439360499	4.942686913749937	4.302851337192597	3.873928746125353	5.073279137470021	4.9988495024399064	4.568213276915806	4.771108436242511	4.5274246420830755	4.831437875681494
r1986_pos	4.7874343885617305	4.454476439360499	4.942686913749937	4.302851337192597	3.873928746125353	5.073279137470021	4.9988495024399064	4.568213276915806	4.771108436242511	4.5274246420830755	4.831437875681494
r1987_pos	4.7874343885617305	4.454476439360499	4.942686913749937	4.302851337192597	3.873928746125353	5.073279137470021	4.9988495024399064	4.568213276915806	4.771108436242511	4.5274246420830755	4.831437875681494
r1988_pos	4.7874343885617305	4.454476439360499	4.942686913749937	4.302851337192597	3.873928746125353	5.073279137470021	4.9988495024399064	4.568213276915806	4.771108436242511	4.5274246420830755	4.831437875681494
r1989_pos	4.7874343885617305	4.454476439360499	4.942686913749937	4.302851337192597	3.873928746125353	5.073279137470021	4.9988495024399064	4.568213276915806	4.771108436242511	4.5274246420830755	4.831437875681494
r1990_pos	4.7874343885617305	4.454476439360499	4.942686913749937	4.302851337192597	3.873928746125353	5.073279137470021	4.9988495024399064	4.568213276915806	4.771108436242511	4.5274246420830755	4.831437875681494
r1991_pos	4.7874343885617305	4.454476439360499	4.942686913749937	4.302851337192597	3.873928746125353	5.073279137470021	4.9988495024399064	4.568213276915806	4.771108436242511	4.5274246420830755	4.831437875681494
r1992_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r1993_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r1994_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r1995_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r1996_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r1997_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r1998_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r1999_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2000_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2001_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2002_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2003_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2004_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2005_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2006_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2007_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2008_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2009_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2010_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2011_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2012_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2013_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2014_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2015_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2016_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2017_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2018_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2019_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2020_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2021_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2022_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2023_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2024_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2026_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2027_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2028_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2029_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2030_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2031_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2032_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2034_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2035_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2036_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2037_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2038_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2039_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2040_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2041_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2042_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2043_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2044_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2045_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2046_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2047_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2048_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2049_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2050_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2051_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2052_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2053_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2054_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2055_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2056_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2057_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2058_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2059_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2060_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2061_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2062_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2063_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2064_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2065_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2066_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2067_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2068_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2069_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2070_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2071_pos	0.0	0.0	0.0	0.0	0.0995756760444163	0.0	0.0	0.0	0.0	0.0	0.0
r2073_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2079_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2079_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2080_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2080_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2081_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2081_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2082_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2082_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2083_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2083_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2084_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2084_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2085_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2085_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2086_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2086_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2087_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2087_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2088_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2088_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2089_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2089_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2090_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2090_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2091_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2091_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2092_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2092_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2093_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2093_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2094_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2094_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2095_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2095_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2096_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2096_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2097_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2097_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2098_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2098_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2099_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2099_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2100_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2100_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2101_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2101_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2102_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2102_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2103_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2103_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2104_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2104_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2105_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2105_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2106_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2106_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2107_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2107_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2108_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2108_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2109_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2109_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2110_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2110_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2111_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2111_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2112_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2112_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2113_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2113_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2114_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2114_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2115_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2115_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2116_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2116_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2117_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2117_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2118_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2118_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2119_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2119_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2120_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2120_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2121_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2121_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2122_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2122_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2123_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2123_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2124_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2124_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2125_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2125_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2126_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2126_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2127_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2127_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2128_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2128_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2129_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2129_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2130_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2130_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2131_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2131_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2132_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2132_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2133_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2133_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2136_pos	0.0	0.0	0.0	0.0	0.06216224637057362	0.0	0.0	0.0	0.0	0.0	0.0
r2137_pos	0.0	0.0	0.0	0.0	0.06216224637057362	0.0	0.0	0.0	0.0	0.0	0.0
r2137_neg	0.0	0.0	0.0	0.0	0.06216224637057362	0.0	0.0	0.0	0.0	0.0	0.0
r2139_pos	0.0	0.0	0.0	0.0	0.23933101976749227	0.0	0.0	0.0	0.0	0.0	0.0
r2139_neg	0.0	0.0	0.0	0.0	0.23933101976749227	0.0	0.0	0.0	0.0	0.0	0.0
r2140_pos	0.0	0.0	0.0	0.0	0.23933101976749227	0.0	0.0	0.0	0.0	0.0	0.0
r2140_neg	0.0	0.0	0.0	0.0	0.23933101976749227	0.0	0.0	0.0	0.0	0.0	0.0
r2141_pos	0.0	0.0	0.0	0.0	0.23933101976749227	0.0	0.0	0.0	0.0	0.0	0.0
r2141_neg	0.0	0.0	0.0	0.0	0.23933101976749227	0.0	0.0	0.0	0.0	0.0	0.0
r2142_pos	0.0	0.0	0.0	0.0	0.23933101976749227	0.0	0.0	0.0	0.0	0.0	0.0
r2142_neg	0.0	0.0	0.0	0.0	0.23933101976749227	0.0	0.0	0.0	0.0	0.0	0.0
r2143_pos	0.0	0.0	0.0	0.0	0.23933101976749227	0.0	0.0	0.0	0.0	0.0	0.0
r2143_neg	0.0	0.0	0.0	0.0	0.23933101976749227	0.0	0.0	0.0	0.0	0.0	0.0
r2144_pos	0.0	0.0	0.0	0.0	0.23933101976749227	0.0	0.0	0.0	0.0	0.0	0.0
r2144_neg	0.0	0.0	0.0	0.0	0.23933101976749227	0.0	0.0	0.0	0.0	0.0	0.0
r2145_pos	0.0	0.0	0.0	0.0	0.23933101976749227	0.0	0.0	0.0	0.0	0.0	0.0
r2145_neg	0.0	0.0	0.0	0.0	0.23933101976749227	0.0	0.0	0.0	0.0	0.0	0.0
r2149_pos	0.0	0.0	0.0	0.0	0.23933101976749227	0.0	0.0	0.0	0.0	0.0	0.0
r2149_neg	0.0	0.0	0.0	0.0	0.23933101976749227	0.0	0.0	0.0	0.0	0.0	0.0
r2150_pos	0.0	0.0	0.0	0.0	0.23933101976749227	0.0	0.0	0.0	0.0	0.0	0.0
r2150_neg	0.0	0.0	0.0	0.0	0.23933101976749227	0.0	0.0	0.0	0.0	0.0	0.0
r2193_pos	0.0	0.0	0.0	0.0	0.23933101976749227	0.0	0.0	0.0	0.0	0.0	0.0
r2193_neg	0.0	0.0	0.0	0.0	0.23933101976749227	0.0	0.0	0.0	0.0	0.0	0.0
r2194_pos	0.0	0.0	0.0	0.0	0.23933101976749227	0.0	0.0	0.0	0.0	0.0	0.0
r2194_neg	0.0	0.0	0.0	0.0	0.23933101976749227	0.0	0.0	0.0	0.0	0.0	0.0
r2195_pos	0.0	0.0	0.0	0.0	0.23933101976749227	0.0	0.0	0.0	0.0	0.0	0.0
r2195_neg	0.0	0.0	0.0	0.0	0.23933101976749227	0.0	0.0	0.0	0.0	0.0	0.0
r2196_pos	0.0	0.0	0.0	0.0	0.23933101976749227	0.0	0.0	0.0	0.0	0.0	0.0
r2196_neg	0.0	0.0	0.0	0.0	0.23933101976749227	0.0	0.0	0.0	0.0	0.0	0.0
r2197_pos	0.0	0.0	0.0	0.0	0.23933101976749227	0.0	0.0	0.0	0.0	0.0	0.0
r2197_neg	0.0	0.0	0.0	0.0	0.23933101976749227	0.0	0.0	0.0	0.0	0.0	0.0
r2198_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2198_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2199_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2199_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r2200_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
