	WT.EPA.b_S127_L007_R1_001	Ob.911.a_S124_L007_R1_001	Ob.b_S131_L007_R1_001	WT.1012.b_S130_L007_R1_001
RE0702M_pos	8.403139878622055	9.066815738191595	8.950351762034362	8.348949409509617
RE0702M_neg	8.403139878622055	9.066815738191595	8.950351762034362	8.348949409509617
RE0702N_pos	0.0	0.5160151470036647	0.0	0.0
RE0702N_neg	0.0	0.5160151470036647	0.0	0.0
RE0827C_pos	0.28688114778816154	0.12432813500220177	0.0	0.0
RE0827E_pos	0.0	0.0	0.16349873228287956	0.3785116232537299
RE0827X_pos	0.0	0.0	0.16349873228287956	0.3785116232537299
RE0828C_pos	0.28688114778816154	0.12432813500220177	0.0	0.0
RE0828E_pos	0.0	0.0	0.16349873228287956	0.3785116232537299
RE0828X_pos	0.0	0.0	0.16349873228287956	0.3785116232537299
RE0830C_pos	0.0	0.0	0.0	0.0
RE0830C_neg	0.0	0.0	0.0	0.0
RE0830N_pos	8.455162801244505	8.935518680222565	9.03182524092711	8.342696959981934
RE0830N_neg	8.455162801244505	8.935518680222565	9.03182524092711	8.342696959981934
RE0864C_pos	0.0	0.0	0.0	0.0
RE0864C_neg	0.0	0.0	0.0	0.0
RE0875C_pos	0.0	0.0	0.0	0.0
RE0875C_neg	0.0	0.0	0.0	0.0
RE0908C_pos	0.0	0.0	0.0	0.0
RE0908C_neg	0.0	0.0	0.0	0.0
RE0908G_pos	0.0	0.0	0.0	0.0
RE0908G_neg	0.0	0.0	0.0	0.0
RE0908R_pos	0.0	0.0	0.0	0.0
RE0908R_neg	0.0	0.0	0.0	0.0
RE0912C_pos	0.0	0.0	0.0	0.0
RE0915C_pos	0.0	0.0	0.0	0.0
RE0915C_neg	0.0	0.0	0.0	0.0
RE0915E_pos	0.0	0.0	0.0	0.0
RE0915E_neg	0.0	0.0	0.0	0.0
RE0916C_pos	0.0	0.0	0.0	0.0
RE0916C_neg	0.0	0.0	0.0	0.0
RE0916G_pos	0.0	0.0	0.0	0.0
RE0916G_neg	0.0	0.0	0.0	0.0
RE0916R_pos	0.0	0.0	0.0	0.0
RE0916R_neg	0.0	0.0	0.0	0.0
RE0918C_pos	0.0	0.0	0.0	0.0
RE0918C_neg	0.0	0.0	0.0	0.0
RE0918G_pos	0.0	0.0	0.0	0.0
RE0918G_neg	0.0	0.0	0.0	0.0
RE0918R_pos	0.0	0.0	0.0	0.0
RE0918R_neg	0.0	0.0	0.0	0.0
RE0919C_pos	0.0	0.0	0.0	0.0
RE0919R_pos	1.15704371014558	0.6780719051126377	0.918386234446348	0.0
RE0920C_pos	0.0	0.0	0.0	0.0
RE0920R_pos	1.15704371014558	0.6780719051126377	0.918386234446348	0.0
RE0921C_pos	0.0	0.0	0.0	0.0
RE0921R_pos	1.15704371014558	0.6780719051126377	0.918386234446348	0.0
RE0922C_pos	0.0	0.0	0.0	0.0
RE0922R_pos	1.15704371014558	0.6780719051126377	0.918386234446348	0.0
RE0923C_pos	0.0	0.0	0.0	0.0
RE0923R_pos	1.15704371014558	0.6780719051126377	0.918386234446348	0.0
RE0924C_pos	0.0	0.0	0.0	0.0
RE0924R_pos	1.15704371014558	0.6780719051126377	0.918386234446348	0.0
RE0925C_pos	0.0	0.0	0.0	0.0
RE0925R_pos	1.15704371014558	0.6780719051126377	0.918386234446348	0.0
RE0926C_pos	0.0	0.0	0.0	0.0
RE0926C_neg	0.0	0.0	0.0	0.0
RE0926E_pos	0.0	0.0	0.0	0.0
RE0926E_neg	0.0	0.0	0.0	0.0
RE0927C_pos	0.0	0.0	0.0	0.0
RE0927R_pos	1.15704371014558	0.6780719051126377	0.918386234446348	0.0
RE0928C_pos	0.0	0.0	0.0	0.0
RE0928R_pos	1.15704371014558	0.6780719051126377	0.918386234446348	0.0
RE0935C_pos	0.0	0.0	0.0	0.0
RE0935C_neg	0.0	0.0	0.0	0.0
RE0935E_pos	0.0	0.0	0.0	0.0
RE0935E_neg	0.0	0.0	0.0	0.0
RE0936C_pos	0.0	0.0	0.0	0.0
RE0936C_neg	0.0	0.0	0.0	0.0
RE0936E_pos	0.0	0.0	0.0	0.0
RE0936E_neg	0.0	0.0	0.0	0.0
RE0937C_pos	0.0	0.0	0.0	0.0
RE0937C_neg	0.0	0.0	0.0	0.0
RE0937E_pos	0.0	0.0	0.0	0.0
RE0937E_neg	0.0	0.0	0.0	0.0
RE0938C_pos	0.0	0.0	0.0	0.0
RE0938C_neg	0.0	0.0	0.0	0.0
RE0938E_pos	0.0	0.0	0.0	0.0
RE0938E_neg	0.0	0.0	0.0	0.0
RE0944C_pos	0.0	0.0	0.0	0.0
RE0944C_neg	0.0	0.0	0.0	0.0
RE0944E_pos	0.0	0.0	0.0	0.0
RE0944E_neg	0.0	0.0	0.0	0.0
RE0958C_pos	0.0	0.0	0.0	0.0
RE0958C_neg	0.0	0.0	0.0	0.0
RE0958E_pos	0.0	0.0	0.0	0.0
RE0958E_neg	0.0	0.0	0.0	0.0
RE1062C_pos	0.0	0.0	0.0	0.0
RE1062C_neg	0.0	0.0	0.0	0.0
RE1062M_pos	0.0	0.0	0.0	0.0
RE1062M_neg	0.0	0.0	0.0	0.0
RE1063C_pos	0.0	0.0	0.0	0.0
RE1063C_neg	0.0	0.0	0.0	0.0
RE1064C_pos	0.0	0.0	0.0	0.0
RE1064C_neg	0.0	0.0	0.0	0.0
RE1077C_pos	0.0	0.0	0.0	0.0
RE1077C_neg	0.0	0.0	0.0	0.0
RE1096C_pos	0.0	0.0	0.0	0.0
RE1096M_pos	3.8369340113210915	8.557157323737654	7.324180546618741	1.7004397181410922
RE1096R_pos	3.8369340113210915	8.557157323737654	7.324180546618741	1.7004397181410922
RE1099C_pos	0.0	0.0	0.0	0.0
RE1099C_neg	0.0	0.0	0.0	0.0
RE1099G_pos	0.0	0.0	0.0	0.0
RE1099G_neg	0.0	0.0	0.0	0.0
RE1099L_pos	0.0	0.0	0.0	0.0
RE1099L_neg	0.0	0.0	0.0	0.0
RE1099R_pos	0.0	0.0	0.0	0.0
RE1099R_neg	0.0	0.0	0.0	0.0
RE1100C_pos	0.0	0.0	0.0	0.0
RE1100C_neg	0.0	0.0	0.0	0.0
RE1100G_pos	0.0	0.0	0.0	0.0
RE1100G_neg	0.0	0.0	0.0	0.0
RE1100L_pos	0.0	0.0	0.0	0.0
RE1100L_neg	0.0	0.0	0.0	0.0
RE1100R_pos	0.0	0.0	0.0	0.0
RE1100R_neg	0.0	0.0	0.0	0.0
RE1134C_pos	0.0	0.0	0.0	0.0
RE1134M_pos	3.8369340113210915	8.557157323737654	7.324180546618741	1.7004397181410922
RE1134R_pos	3.8369340113210915	8.557157323737654	7.324180546618741	1.7004397181410922
RE1135C_pos	0.0	0.0	0.0	0.0
RE1135C_neg	0.0	0.0	0.0	0.0
RE1135G_pos	0.0	0.0	0.0	0.0
RE1135G_neg	0.0	0.0	0.0	0.0
RE1135L_pos	0.0	0.0	0.0	0.0
RE1135L_neg	0.0	0.0	0.0	0.0
RE1135R_pos	0.0	0.0	0.0	0.0
RE1135R_neg	0.0	0.0	0.0	0.0
RE1233C_pos	7.26622434219163	6.100346961358104	5.410748128185948	7.070389327891398
RE1233C_neg	7.26622434219163	6.100346961358104	5.410748128185948	7.070389327891398
RE1233M_pos	5.660209873352559	6.309976492370556	5.970393537914677	6.077883864438322
RE1233M_neg	5.660209873352559	6.309976492370556	5.970393537914677	6.077883864438322
RE1234C_pos	0.0	0.0	0.0	0.0
RE1234C_neg	0.0	0.0	0.0	0.0
RE1235C_pos	0.0	0.0	0.0	0.0
RE1235C_neg	0.0	0.0	0.0	0.0
RE1236C_pos	0.0	0.0	0.0	0.0
RE1236C_neg	0.0	0.0	0.0	0.0
RE1238X_pos	0.0	0.0	0.0	0.0
RE1238X_neg	0.0	0.0	0.0	0.0
RE1240C_pos	0.0	0.0	0.0	0.0
RE1240C_neg	0.0	0.0	0.0	0.0
RE1254C_pos	0.0	0.0	0.0	0.0
RE1254C_neg	0.0	0.0	0.0	0.0
RE1266C_pos	0.0	0.0	0.0	0.0
RE1303C_pos	0.0	0.0	0.0	0.0
RE1308C_pos	0.0	0.0	0.0	0.0
RE1308M_pos	0.0	0.0	0.0	0.0
RE1309C_pos	0.0	0.0	0.0	0.0
RE1309M_pos	0.0	0.0	0.0	0.0
RE1310C_pos	0.0	0.0	0.0	0.0
RE1310M_pos	0.0	0.0	0.0	0.0
RE1311C_pos	0.0	0.0	0.0	0.0
RE1311M_pos	0.0	0.0	0.0	0.0
RE1317C_pos	0.0	0.0	0.0	0.0
RE1317C_neg	0.0	0.0	0.0	0.0
RE1342C_pos	0.0	0.0	0.0	0.0
RE1342C_neg	0.0	0.0	0.0	0.0
RE1441G_pos	3.9059284781731347	4.408711861029429	4.03121873061072	3.619413010597937
RE1441G_neg	3.9059284781731347	4.408711861029429	4.03121873061072	3.619413010597937
RE1441R_pos	4.2861418728343015	4.716442236843321	4.6117625600648715	4.025028794491522
RE1447M_pos	0.0	0.0	0.0	0.0
RE1447M_neg	0.0	0.0	0.0	0.0
RE1447N_pos	0.0	0.0	0.0	0.0
RE1447N_neg	0.0	0.0	0.0	0.0
RE1448N_pos	0.0	0.0	0.0	0.0
RE1448N_neg	0.0	0.0	0.0	0.0
RE1448R_pos	0.0	0.0	0.0	0.0
RE1448R_neg	0.0	0.0	0.0	0.0
RE1473C_pos	0.0	0.0	0.0	0.0
RE1473C_neg	0.0	0.0	0.0	0.0
RE1508C_pos	0.0	0.0	0.0	0.0
RE1508C_neg	0.0	0.0	0.0	0.0
RE1514M_pos	9.135760581016171	9.658639942401795	9.94354044791168	8.950468414150123
RE1514M_neg	9.135760581016171	9.658639942401795	9.94354044791168	8.950468414150123
RE1514X_pos	10.321003572208994	10.589866458065202	11.220668530533988	10.346956889378884
RE1514X_neg	10.321003572208994	10.589866458065202	11.220668530533988	10.346956889378884
RE1516M_pos	9.27230318809946	9.860450738908725	10.558506813188572	9.09148827976428
RE1516M_neg	9.27230318809946	9.860450738908725	10.558506813188572	9.09148827976428
RE1516X_pos	9.304145941202945	9.884674229432378	10.57357145348239	9.130544823146002
RE1516X_neg	9.304145941202945	9.884674229432378	10.57357145348239	9.130544823146002
RE1517M_pos	9.27230318809946	9.860450738908725	10.558506813188572	9.09148827976428
RE1517M_neg	9.27230318809946	9.860450738908725	10.558506813188572	9.09148827976428
RE1517X_pos	9.304145941202945	9.884674229432378	10.57357145348239	9.130544823146002
RE1517X_neg	9.304145941202945	9.884674229432378	10.57357145348239	9.130544823146002
RE1518M_pos	9.27230318809946	9.860450738908725	10.558506813188572	9.09148827976428
RE1518M_neg	9.27230318809946	9.860450738908725	10.558506813188572	9.09148827976428
RE1518X_pos	9.304145941202945	9.884674229432378	10.57357145348239	9.130544823146002
RE1518X_neg	9.304145941202945	9.884674229432378	10.57357145348239	9.130544823146002
RE1519M_pos	9.27230318809946	9.860450738908725	10.558506813188572	9.09148827976428
RE1519M_neg	9.27230318809946	9.860450738908725	10.558506813188572	9.09148827976428
RE1519X_pos	9.304145941202945	9.884674229432378	10.57357145348239	9.130544823146002
RE1519X_neg	9.304145941202945	9.884674229432378	10.57357145348239	9.130544823146002
RE1520M_pos	9.167844618716158	10.028403391865584	10.41274977553839	8.859317356322146
RE1520M_neg	9.167844618716158	10.028403391865584	10.41274977553839	8.859317356322146
RE1520X_pos	7.041001987167506	8.437127844272807	9.002927502063068	6.090641751917847
RE1520X_neg	7.041001987167506	8.437127844272807	9.002927502063068	6.090641751917847
RE1521M_pos	9.167844618716158	10.028403391865584	10.41274977553839	8.859317356322146
RE1521M_neg	9.167844618716158	10.028403391865584	10.41274977553839	8.859317356322146
RE1521X_pos	7.041001987167506	8.437127844272807	9.002927502063068	6.090641751917847
RE1521X_neg	7.041001987167506	8.437127844272807	9.002927502063068	6.090641751917847
RE1522M_pos	9.167844618716158	10.028403391865584	10.41274977553839	8.859317356322146
RE1522M_neg	9.167844618716158	10.028403391865584	10.41274977553839	8.859317356322146
RE1522X_pos	7.041001987167506	8.437127844272807	9.002927502063068	6.090641751917847
RE1522X_neg	7.041001987167506	8.437127844272807	9.002927502063068	6.090641751917847
RE1523M_pos	9.167844618716158	10.028403391865584	10.41274977553839	8.859317356322146
RE1523M_neg	9.167844618716158	10.028403391865584	10.41274977553839	8.859317356322146
RE1523X_pos	7.041001987167506	8.437127844272807	9.002927502063068	6.090641751917847
RE1523X_neg	7.041001987167506	8.437127844272807	9.002927502063068	6.090641751917847
RE1525C_pos	0.0	0.0	0.0	0.0
RE1525C_neg	0.0	0.0	0.0	0.0
RE1525M_pos	9.330356716957944	10.380352831843798	10.905469743237077	8.981624360696355
RE1525M_neg	9.330356716957944	10.380352831843798	10.905469743237077	8.981624360696355
RE1525X_pos	8.203152204107154	9.37914006442636	10.01342038531029	7.799022528441553
RE1525X_neg	8.203152204107154	9.37914006442636	10.01342038531029	7.799022528441553
RE1526C_pos	0.0	0.0	0.0	0.0
RE1526C_neg	0.0	0.0	0.0	0.0
RE1526M_pos	9.330356716957944	10.380352831843798	10.905469743237077	8.981624360696355
RE1526M_neg	9.330356716957944	10.380352831843798	10.905469743237077	8.981624360696355
RE1526X_pos	8.203152204107154	9.37914006442636	10.01342038531029	7.799022528441553
RE1526X_neg	8.203152204107154	9.37914006442636	10.01342038531029	7.799022528441553
RE1527C_pos	0.0	0.0	0.0	0.0
RE1527C_neg	0.0	0.0	0.0	0.0
RE1527M_pos	9.330356716957944	10.380352831843798	10.905469743237077	8.981624360696355
RE1527M_neg	9.330356716957944	10.380352831843798	10.905469743237077	8.981624360696355
RE1527X_pos	8.203152204107154	9.37914006442636	10.01342038531029	7.799022528441553
RE1527X_neg	8.203152204107154	9.37914006442636	10.01342038531029	7.799022528441553
RE1530C_pos	0.0	0.0	0.0	0.0
RE1530C_neg	0.0	0.0	0.0	0.0
RE1530M_pos	3.9011082430145123	3.9049657186840263	3.759155833800272	3.588564737401352
RE1530M_neg	3.9011082430145123	3.9049657186840263	3.759155833800272	3.588564737401352
RE1531M_pos	7.922733049876836	8.630303533275018	9.147332141118044	7.68866994120155
RE1531M_neg	7.922733049876836	8.630303533275018	9.147332141118044	7.68866994120155
RE1531X_pos	0.0	0.0	0.0	0.0
RE1531X_neg	0.0	0.0	0.0	0.0
RE1532M_pos	7.922733049876836	8.630303533275018	9.147332141118044	7.68866994120155
RE1532M_neg	7.922733049876836	8.630303533275018	9.147332141118044	7.68866994120155
RE1532X_pos	0.0	0.0	0.0	0.0
RE1532X_neg	0.0	0.0	0.0	0.0
RE1533M_pos	7.922733049876836	8.630303533275018	9.147332141118044	7.68866994120155
RE1533M_neg	7.922733049876836	8.630303533275018	9.147332141118044	7.68866994120155
RE1533X_pos	0.0	0.0	0.0	0.0
RE1533X_neg	0.0	0.0	0.0	0.0
RE1534M_pos	7.922733049876836	8.630303533275018	9.147332141118044	7.68866994120155
RE1534M_neg	7.922733049876836	8.630303533275018	9.147332141118044	7.68866994120155
RE1534X_pos	0.0	0.0	0.0	0.0
RE1534X_neg	0.0	0.0	0.0	0.0
RE1537C_pos	0.0	0.0	0.0	0.0
RE1537X_pos	0.0	0.0	0.0	0.0
RE1538C_pos	0.0	0.0	0.0	0.0
RE1538X_pos	0.0	0.0	0.0	0.0
RE1539C_pos	0.0	0.0	0.0	0.0
RE1539X_pos	0.0	0.0	0.0	0.0
RE1573M_pos	8.04220656012069	9.046169072076692	9.738548308915139	7.608883149339862
RE1573M_neg	8.04220656012069	9.046169072076692	9.738548308915139	7.608883149339862
RE1573X_pos	7.041001987167506	8.437127844272807	9.002927502063068	6.090641751917847
RE1573X_neg	7.041001987167506	8.437127844272807	9.002927502063068	6.090641751917847
RE1582C_pos	0.0	0.0	0.0	0.0
RE1582L_pos	0.0	0.0	0.0	0.0
RE1582R_pos	0.0	0.0	0.0	0.0
RE1587C_pos	0.0	0.0	0.0	0.0
RE1587L_pos	0.0	0.0	0.0	0.0
RE1587R_pos	0.0	0.0	0.0	0.0
RE1627C_pos	0.0	0.0	0.0	0.0
RE1627C_neg	0.0	0.0	0.0	0.0
RE1628C_pos	0.0	0.0	0.0	0.0
RE1628C_neg	0.0	0.0	0.0	0.0
RE1629C_pos	0.0	0.0	0.0	0.0
RE1629C_neg	0.0	0.0	0.0	0.0
RE1630C_pos	0.0	0.0	0.0	0.0
RE1630C_neg	0.0	0.0	0.0	0.0
RE1630R_pos	0.0	0.0	0.0	0.0
RE1630R_neg	0.0	0.0	0.0	0.0
RE1631C_pos	0.0	0.0	0.0	0.0
RE1631C_neg	0.0	0.0	0.0	0.0
RE1632C_pos	0.0	0.0	0.0	0.0
RE1632R_pos	0.0	0.0	0.0	0.0
RE1635C_pos	0.0	0.0	0.0	0.0
RE1635C_neg	0.0	0.0	0.0	0.0
RE1635M_pos	8.9692713889646	9.398893297000082	9.433585441150495	8.922287062432131
RE1635M_neg	8.9692713889646	9.398893297000082	9.433585441150495	8.922287062432131
RE1635R_pos	4.9415758618182375	6.415150205426387	6.908092340818271	3.964398632203184
RE1635R_neg	4.9415758618182375	6.415150205426387	6.908092340818271	3.964398632203184
RE1635X_pos	0.0	0.0	0.0	0.0
RE1635X_neg	0.0	0.0	0.0	0.0
RE1651C_pos	0.0	0.0	0.0	0.0
RE1651C_neg	0.0	0.0	0.0	0.0
RE1653C_pos	0.0	0.0	0.0	0.0
RE1653C_neg	0.0	0.0	0.0	0.0
RE1691M_pos	8.03804103701151	7.981396031972149	8.147357583007118	7.981966786040949
RE1691M_neg	8.03804103701151	7.981396031972149	8.147357583007118	7.981966786040949
RE1699C_pos	0.0	0.0	0.0	0.0
RE1700C_pos	0.0	0.0	0.0	0.0
RE1701C_pos	0.0	0.0	0.0	0.0
RE1702C_pos	0.0	0.0	0.0	0.0
RE1709C_pos	0.0	0.0	0.0	0.0
RE1709C_neg	0.0	0.0	0.0	0.0
RE1709N_pos	8.455162801244505	8.935518680222565	9.03182524092711	8.342696959981934
RE1709N_neg	8.455162801244505	8.935518680222565	9.03182524092711	8.342696959981934
RE1711C_pos	0.0	0.0	0.0	0.0
RE1711C_neg	0.0	0.0	0.0	0.0
RE1711M_pos	5.9205315062779045	6.538072502737853	6.286326727090547	5.6108771994719495
RE1711M_neg	5.9205315062779045	6.538072502737853	6.286326727090547	5.6108771994719495
RE1796C_pos	0.0	0.0	0.0	0.0
RE1796C_neg	0.0	0.0	0.0	0.0
RE1796M_pos	4.8109571587378	4.502712485966061	4.455491620628468	5.255878352582786
RE1796M_neg	4.8109571587378	4.502712485966061	4.455491620628468	5.255878352582786
RE1796R_pos	4.8109571587378	4.502712485966061	4.455491620628468	5.255878352582786
RE1796R_neg	4.8109571587378	4.502712485966061	4.455491620628468	5.255878352582786
RE1803C_pos	0.0	0.0	0.0	0.0
RE1804C_pos	0.0	0.0	0.0	0.0
RE1804C_neg	0.0	0.0	0.0	0.0
RE1804M_pos	8.531849285751203	7.7309116243181	7.194264382992005	8.41400864873692
RE1804M_neg	8.531849285751203	7.7309116243181	7.194264382992005	8.41400864873692
RE1806C_pos	0.0	0.0	0.0	0.0
RE1806R_pos	0.0	0.0	0.0	0.0
RE1807C_pos	0.0	0.0	0.0	0.0
RE1807C_neg	0.0	0.0	0.0	0.0
RE1807M_pos	8.531849285751203	7.7309116243181	7.194264382992005	8.41400864873692
RE1807M_neg	8.531849285751203	7.7309116243181	7.194264382992005	8.41400864873692
RE1808R_pos	0.0	0.0	0.0	0.0
RE1809C_pos	0.0	0.0	0.0	0.0
RE1809R_pos	0.0	0.0	0.0	0.0
RE1810M_pos	0.0	0.0	0.0	0.0
RE1810M_neg	0.0	0.0	0.0	0.0
RE1811C_pos	0.0	0.0	0.0	0.0
RE1811R_pos	0.0	0.0	0.0	0.0
RE1812C_pos	0.0	0.0	0.0	0.0
RE1812R_pos	0.0	0.0	0.0	0.0
RE1815C_pos	0.0	0.0	0.0	0.0
RE1815C_neg	0.0	0.0	0.0	0.0
RE1815M_pos	8.9692713889646	9.398893297000082	9.433585441150495	8.922287062432131
RE1815M_neg	8.9692713889646	9.398893297000082	9.433585441150495	8.922287062432131
RE1815R_pos	4.9415758618182375	6.415150205426387	6.908092340818271	3.964398632203184
RE1815R_neg	4.9415758618182375	6.415150205426387	6.908092340818271	3.964398632203184
RE1815X_pos	0.0	0.0	0.0	0.0
RE1815X_neg	0.0	0.0	0.0	0.0
RE1816C_pos	0.0	0.0	0.0	0.0
RE1816C_neg	0.0	0.0	0.0	0.0
RE1816M_pos	8.9692713889646	9.398893297000082	9.433585441150495	8.922287062432131
RE1816M_neg	8.9692713889646	9.398893297000082	9.433585441150495	8.922287062432131
RE1816R_pos	4.9415758618182375	6.415150205426387	6.908092340818271	3.964398632203184
RE1816R_neg	4.9415758618182375	6.415150205426387	6.908092340818271	3.964398632203184
RE1816X_pos	0.0	0.0	0.0	0.0
RE1816X_neg	0.0	0.0	0.0	0.0
RE1817C_pos	0.0	0.0	0.0	0.0
RE1817C_neg	0.0	0.0	0.0	0.0
RE1817M_pos	8.9692713889646	9.398893297000082	9.433585441150495	8.922287062432131
RE1817M_neg	8.9692713889646	9.398893297000082	9.433585441150495	8.922287062432131
RE1817R_pos	4.9415758618182375	6.415150205426387	6.908092340818271	3.964398632203184
RE1817R_neg	4.9415758618182375	6.415150205426387	6.908092340818271	3.964398632203184
RE1817X_pos	0.0	0.0	0.0	0.0
RE1817X_neg	0.0	0.0	0.0	0.0
RE1818C_pos	0.0	0.0	0.0	0.0
RE1818C_neg	0.0	0.0	0.0	0.0
RE1818M_pos	8.9692713889646	9.398893297000082	9.433585441150495	8.922287062432131
RE1818M_neg	8.9692713889646	9.398893297000082	9.433585441150495	8.922287062432131
RE1818R_pos	4.9415758618182375	6.415150205426387	6.908092340818271	3.964398632203184
RE1818R_neg	4.9415758618182375	6.415150205426387	6.908092340818271	3.964398632203184
RE1818X_pos	0.0	0.0	0.0	0.0
RE1818X_neg	0.0	0.0	0.0	0.0
RE1819C_pos	6.395919659458956	8.329482431025635	7.893362210763872	5.850249358286328
RE1819C_neg	6.395919659458956	8.329482431025635	7.893362210763872	5.850249358286328
RE1819M_pos	0.0	0.0	0.0	0.0
RE1819M_neg	0.0	0.0	0.0	0.0
RE1819X_pos	0.0	0.0	0.0	0.0
RE1819X_neg	0.0	0.0	0.0	0.0
RE1826C_pos	0.0	0.0	0.0	0.0
RE1826M_pos	8.531849285751203	7.7309116243181	7.194264382992005	8.41400864873692
RE1827C_pos	0.0	0.0	0.0	0.0
RE1827C_neg	0.0	0.0	0.0	0.0
RE1827M_pos	8.531849285751203	7.7309116243181	7.194264382992005	8.41400864873692
RE1827M_neg	8.531849285751203	7.7309116243181	7.194264382992005	8.41400864873692
RE1828C_pos	0.0	0.0	0.0	0.0
RE1828M_pos	8.531849285751203	7.7309116243181	7.194264382992005	8.41400864873692
RE1829C_pos	0.0	0.0	0.0	0.0
RE1829C_neg	0.0	0.0	0.0	0.0
RE1829M_pos	8.531849285751203	7.7309116243181	7.194264382992005	8.41400864873692
RE1829M_neg	8.531849285751203	7.7309116243181	7.194264382992005	8.41400864873692
RE1830C_pos	0.0	0.0	0.0	0.0
RE1830C_neg	0.0	0.0	0.0	0.0
RE1830M_pos	8.531849285751203	7.7309116243181	7.194264382992005	8.41400864873692
RE1830M_neg	8.531849285751203	7.7309116243181	7.194264382992005	8.41400864873692
RE1834C_pos	7.603848851483441	7.824004050933153	7.904664724536998	7.58526303088387
RE1834M_pos	2.560714954474479	4.532940288372874	6.681027527419368	2.3645724322958563
RE1834M_neg	2.560714954474479	4.532940288372874	6.681027527419368	2.3645724322958563
RE1834X_pos	7.603848851483441	7.824004050933153	7.904664724536998	7.58526303088387
RE1834X_neg	7.603848851483441	7.824004050933153	7.904664724536998	7.58526303088387
RE1835C_pos	7.47459828053564	7.663415784493286	7.5673476962842585	7.47321868174143
RE1835M_pos	2.560714954474479	4.532940288372874	6.681027527419368	2.3645724322958563
RE1835M_neg	2.560714954474479	4.532940288372874	6.681027527419368	2.3645724322958563
RE1835X_pos	7.603848851483441	7.824004050933153	7.904664724536998	7.58526303088387
RE1835X_neg	7.603848851483441	7.824004050933153	7.904664724536998	7.58526303088387
RE1836C_pos	0.0	0.0	0.0	0.0
RE1836C_neg	0.0	0.0	0.0	0.0
RE1836M_pos	10.8651996997523	11.21472588402388	11.366398718772503	11.151238572493579
RE1836M_neg	10.8651996997523	11.21472588402388	11.366398718772503	11.151238572493579
RE1836X_pos	10.8651996997523	11.21472588402388	11.366398718772503	11.151238572493579
RE1845C_pos	7.47459828053564	7.663415784493286	7.5673476962842585	7.47321868174143
RE1845C_neg	7.47459828053564	7.663415784493286	7.5673476962842585	7.47321868174143
RE1845X_pos	7.47459828053564	7.663415784493286	7.5673476962842585	7.47321868174143
RE1845X_neg	7.47459828053564	7.663415784493286	7.5673476962842585	7.47321868174143
RE1846C_pos	7.47459828053564	7.663415784493286	7.5673476962842585	7.47321868174143
RE1846C_neg	7.47459828053564	7.663415784493286	7.5673476962842585	7.47321868174143
RE1846X_pos	7.47459828053564	7.663415784493286	7.5673476962842585	7.47321868174143
RE1846X_neg	7.47459828053564	7.663415784493286	7.5673476962842585	7.47321868174143
RE1860C_pos	0.0	0.0	0.0	0.0
RE1860C_neg	0.0	0.0	0.0	0.0
RE1860E_pos	0.0	0.0	0.0	0.0
RE1860E_neg	0.0	0.0	0.0	0.0
RE1897C_pos	0.0	0.0	0.0	0.0
RE1897C_neg	0.0	0.0	0.0	0.0
RE1898C_pos	0.0	0.0	0.0	0.0
RE1898C_neg	0.0	0.0	0.0	0.0
RE1899C_pos	0.0	0.0	0.0	0.0
RE1899C_neg	0.0	0.0	0.0	0.0
RE1901R_pos	0.0	0.0	0.0	0.0
RE1901R_neg	0.0	0.0	0.0	0.0
RE1903R_pos	0.0	0.0	0.0	0.0
RE1903R_neg	0.0	0.0	0.0	0.0
RE1904C_pos	0.0	0.0	0.0	0.0
RE1904R_pos	0.0	0.0	0.0	0.0
RE1905C_pos	0.0	0.0	0.0	0.0
RE1905R_pos	8.838321521412722	6.600656307826301	7.659068274843228	8.954545307294005
RE1906C_pos	0.0	0.0	0.0	0.0
RE1906R_pos	8.838321521412722	6.600656307826301	7.659068274843228	8.954545307294005
RE1907C_pos	0.0	0.0	0.0	0.0
RE1907C_neg	0.0	0.0	0.0	0.0
RE1915C_pos	0.0	0.0	0.0	0.0
RE1915C_neg	0.0	0.0	0.0	0.0
RE1916C_pos	0.0	0.0	0.0	0.0
RE1916C_neg	0.0	0.0	0.0	0.0
RE1916X_pos	0.0	0.0	0.0	0.0
RE1916X_neg	0.0	0.0	0.0	0.0
RE1917C_pos	0.0	0.0	0.0	0.0
RE1917C_neg	0.0	0.0	0.0	0.0
RE1918C_pos	0.0	0.0	0.0	0.0
RE1918C_neg	0.0	0.0	0.0	0.0
RE1919C_pos	0.0	0.0	0.0	0.0
RE1919C_neg	0.0	0.0	0.0	0.0
RE1920C_pos	0.0	0.0	0.0	0.0
RE1921C_pos	0.0	0.0	0.0	0.0
RE1921C_neg	0.0	0.0	0.0	0.0
RE1922C_pos	0.0	0.0	0.0	0.0
RE1923C_pos	0.0	0.0	0.0	0.0
RE1925C_pos	0.0	0.0	0.0	0.0
RE1925C_neg	0.0	0.0	0.0	0.0
RE1927C_pos	0.0	0.0	0.0	0.0
RE1927C_neg	0.0	0.0	0.0	0.0
RE1933C_pos	0.0	0.0	0.0	0.0
RE1933C_neg	0.0	0.0	0.0	0.0
RE1938C_pos	0.0	0.0	0.0	0.0
RE1938R_pos	0.0	0.0	0.0	0.0
RE1941C_pos	0.0	0.0	0.0	0.0
RE1941R_pos	0.0	0.0	0.0	0.0
RE1942C_pos	0.0	0.0	0.0	0.0
