	WT.1012.d_S145_L007_R1_001
r1655_neg	1005.1094336754345
r1655_pos	825.9813376757595
r1656_neg	953.7639171517785
r1656_pos	971.5853583997616
r1657_neg	971.5853583997616
r1657_pos	971.5853583997616
r1658_neg	971.5853583997616
r1658_pos	971.5853583997616
r1659_neg	920.2398418761056
r1659_pos	920.2398418761056
r1660_neg	1022.9308749234176
r1660_pos	929.8313370042518
r1661_neg	971.5853583997616
r1661_pos	971.5853583997616
r1662_neg	971.5853583997616
r1662_pos	971.5853583997616
r1664_neg	1874.3277683316755
r1664_pos	1480.434526741171
r1665_neg	1274.3992832174122
r1665_pos	1367.2181940562373
r1666_neg	1042.6949165175815
r1666_pos	1480.5429472432193
r1667_neg	1828.9831212212916
r1667_pos	1332.8667530888433
r1668_neg	1317.692192841769
r1668_pos	1171.2407197530515
r1669_neg	1042.6949165175815
r1669_pos	1332.9751735908912
r1670_neg	1205.0702825253832
r1670_pos	1877.5123791520427
r1671_neg	1045.8795273379487
r1671_pos	1348.9441420106937
r1672_pos	1175.0444890009676
r1673_pos	1280.9289007246184
r1674_pos	1175.0444890009676
r1675_pos	1287.2264845704526
r1676_pos	1209.8561027379737
r1677_pos	1203.6003024079416
r1678_pos	1209.8561027379737
r1679_pos	1127.3560341774307
r1680_pos	1287.2264845704526
r1681_pos	1296.124095864576
r1682_pos	1296.1240958645758
r1683_pos	1287.2264845704526
r1684_pos	1175.0444890009676
r1685_pos	1325.166408016623
r1686_pos	1287.2264845704526
r1687_pos	1175.0444890009676
r1690_pos	1189.5092174872116
r1691_pos	1112.138835654733
r1692_pos	1105.8830353247006
r1693_pos	1112.138835654733
r1695_pos	1189.5092174872116
r1696_pos	1223.0332927628847
r1698_pos	1189.5092174872116
r1700_pos	1240.8547340108676
r1701_pos	1189.5092174872116
r1702_pos	1290.360169566211
r1705_pos	1281.0937523252014
r1706_pos	1203.7233704927226
r1707_pos	1197.4675701626902
r1708_pos	1203.7233704927226
r1710_pos	1281.0937523252014
r1711_pos	1314.6178276008743
r1713_pos	1281.0937523252014
r1715_pos	1332.4392688488574
r1716_pos	1281.0937523252014
r1717_pos	1175.0444890009676
r1720_pos	1384.9437516536937
r1721_pos	1307.5733698212148
r1722_pos	1301.3175694911827
r1723_pos	1307.5733698212148
r1725_pos	1384.9437516536937
r1726_pos	1418.4678269293668
r1728_pos	1384.9437516536937
r1730_pos	1436.2892681773496
r1731_pos	1384.9437516536937
r1732_pos	1441.5411075918091
r1733_pos	1441.5411075918091
r1734_pos	1441.5411075918091
r1735_pos	1441.5411075918091
r1736_pos	1360.5482621207889
r1737_pos	1354.2924617907565
r1738_pos	1360.5482621207889
r1739_pos	1441.5411075918091
r1740_pos	1437.9186439532677
r1741_pos	1441.5411075918091
r1742_pos	1441.5411075918091
r1743_pos	1437.9186439532677
r1744_pos	1441.5411075918091
r1745_pos	1441.5411075918091
r1746_pos	1437.9186439532677
r1747_pos	1394.0723373964618
r1748_pos	1391.143276034132
r1749_pos	1394.0723373964618
r1750_pos	1394.0723373964618
r1751_pos	1360.5482621207889
r1752_pos	1276.922079958278
r1753_pos	1283.17788028831
r1754_pos	1427.5384722381316
r1755_pos	1360.5482621207889
r1756_pos	1394.0723373964618
r1757_pos	1394.0723373964618
r1758_pos	1360.5482621207889
r1759_pos	1411.8937786444449
r1760_pos	1411.8937786444449
r1761_pos	1360.5482621207889
r1762_pos	1319.877429068834
r1763_pos	1355.300419401868
r1764_pos	1335.1354851146689
r1765_pos	1387.8165370664294
r1766_pos	1354.2924617907565
r1767_pos	1276.922079958278
r1768_pos	1172.1313497258889
r1769_pos	1172.1313497258889
r1770_pos	1172.1313497258889
r1771_pos	1387.8165370664294
r1772_pos	1172.1313497258889
r1773_pos	1172.1313497258889
r1774_pos	1172.1313497258889
r1775_pos	1405.6379783144125
r1776_pos	1172.1313497258889
r1777_pos	1394.0723373964618
r1778_pos	1391.143276034132
r1779_pos	1394.0723373964618
r1780_pos	1394.0723373964618
r1781_pos	1360.5482621207889
r1782_pos	1283.17788028831
r1783_pos	1276.922079958278
r1784_pos	1427.5384722381316
r1785_pos	1360.5482621207889
r1786_pos	1394.0723373964618
r1787_pos	1394.0723373964618
r1788_pos	1360.5482621207889
r1789_pos	1411.8937786444449
r1790_pos	1411.8937786444449
r1791_pos	1360.5482621207889
r1792_pos	1127.3560341774307
r1796_pos	1344.8843248530743
r1797_pos	1267.5139430205954
r1798_pos	1261.258142690563
r1799_pos	1267.5139430205954
r1800_pos	1344.8843248530743
r1801_pos	1378.4084001287474
r1803_pos	1344.8843248530743
r1805_pos	1396.2298413767303
r1806_pos	1344.8843248530743
r1807_pos	1441.5411075918091
r1808_pos	1441.5411075918091
r1809_pos	1441.5411075918091
r1810_pos	1441.5411075918091
r1811_pos	1173.692767706764
r1812_pos	1360.5482621207889
r1813_pos	1172.1313497258889
r1814_pos	1360.5482621207889
r1815_pos	1364.6527446172922
r1816_pos	1441.5411075918091
r1817_pos	1364.6527446172922
r1818_pos	1173.6927677067638
r1819_pos	1364.6527446172922
r1820_pos	1441.5411075918091
r1821_pos	1173.6927677067638
r1822_pos	1304.4378898723835
r1823_pos	1301.5088285100537
r1824_pos	1304.4378898723835
r1825_pos	1304.4378898723835
r1826_pos	1356.2274610942598
r1827_pos	1308.2583997542786
r1828_pos	1301.5088285100537
r1829_pos	1308.2583997542786
r1830_pos	1371.4717876490292
r1831_pos	1301.4578365472207
r1832_pos	1304.4378898723835
r1833_pos	1356.2274610942598
r1834_pos	1370.579347827162
r1835_pos	1333.4802020244306
r1836_pos	1356.2274610942598
r1837_pos	1314.6178276008743
r1841_pos	1281.0937523252014
r1842_pos	1203.7233704927226
r1843_pos	1197.4675701626902
r1844_pos	1203.7233704927226
r1846_pos	1281.0937523252014
r1847_pos	1314.6178276008743
r1848_pos	1281.0937523252014
r1850_pos	1332.4392688488574
r1851_pos	1281.0937523252014
r1852_pos	1441.5411075918091
r1853_pos	1441.5411075918091
r1854_pos	1441.5411075918091
r1855_pos	1441.5411075918091
r1856_pos	1437.9186439532677
r1857_pos	1360.5482621207889
r1858_pos	1354.2924617907565
r1859_pos	1360.5482621207889
r1860_pos	1441.5411075918091
r1861_pos	1437.9186439532677
r1862_pos	1441.5411075918091
r1863_pos	1441.5411075918091
r1864_pos	1441.5411075918091
r1865_pos	1441.5411075918091
r1866_pos	1437.9186439532677
r1867_pos	1175.0444890009676
r1871_pos	1384.9437516536937
r1872_pos	1307.5733698212148
r1873_pos	1301.3175694911827
r1874_pos	1307.5733698212148
r1876_pos	1384.9437516536937
r1877_pos	1418.4678269293668
r1879_pos	1384.9437516536937
r1880_pos	1436.2892681773496
r1881_pos	1384.9437516536937
r1882_pos	1441.5411075918091
r1883_pos	1441.5411075918091
r1884_pos	1441.5411075918091
r1885_pos	1441.5411075918091
r1886_pos	1441.5411075918091
r1887_pos	1411.8937786444449
r1888_pos	1405.6379783144125
r1889_pos	1411.8937786444449
r1890_pos	1441.5411075918091
r1891_pos	1441.5411075918091
r1892_pos	1441.5411075918091
r1893_pos	1441.5411075918091
r1894_pos	1441.5411075918091
r1895_pos	1441.5411075918091
r1896_pos	1441.5411075918091
r1897_pos	1441.5411075918091
r1898_pos	1441.5411075918091
r1899_pos	1441.5411075918091
r1900_pos	1441.5411075918091
r1901_pos	1437.9186439532677
r1902_pos	1360.5482621207889
r1903_pos	1354.2924617907565
r1904_pos	1360.5482621207889
r1905_pos	1441.5411075918091
r1906_pos	1437.9186439532677
r1907_pos	1441.5411075918091
r1908_pos	1441.5411075918091
r1909_pos	1437.9186439532677
r1910_pos	1441.5411075918091
r1911_pos	1441.5411075918091
r1912_pos	1155.5422119558636
r1913_pos	1155.5422119558634
r1914_pos	1186.6857406227402
r1915_pos	1158.7268227762308
r1916_pos	1186.7941611247884
r1917_pos	1057.8249448726226
r1918_pos	1057.8249448726226
r1919_pos	1088.9684735394992
r1920_pos	1061.0095556929898
r1921_pos	1089.0768940415473
r1922_pos	1149.4094797106122
r1923_pos	1149.4094797106122
r1924_pos	1180.5530083774888
r1925_pos	1152.5940905309794
r1926_pos	1180.661428879537
r1928_pos	1253.2594790391045
r1929_pos	1284.4030077059813
r1930_pos	1256.4440898594717
r1931_pos	1284.5114282080294
r1932_pos	1306.2343713386786
r1933_pos	1306.2343713386786
r1934_pos	1337.3779000055551
r1935_pos	1309.4189821590458
r1936_pos	1337.4863205076033
r1937_pos	1228.8639895062
r1938_pos	1228.8639895062
r1939_pos	1260.0075181730765
r1940_pos	1232.048600326567
r1941_pos	1260.1159386751247
r1942_pos	1222.6081891761676
r1943_pos	1222.6081891761676
r1944_pos	1253.7517178430442
r1945_pos	1225.7927999965348
r1946_pos	1253.8601383450923
r1947_pos	1228.8639895062
r1948_pos	1228.8639895062
r1949_pos	1260.0075181730765
r1950_pos	1232.048600326567
r1951_pos	1260.1159386751247
r1952_pos	1213.2000522384851
r1953_pos	1213.2000522384851
r1954_pos	1244.3435809053617
r1955_pos	1216.3846630588523
r1956_pos	1244.4520014074099
r1957_pos	1306.2343713386786
r1958_pos	1306.2343713386786
r1959_pos	1185.003347973842
r1960_pos	1309.4189821590458
r1961_pos	1337.4863205076033
r1962_pos	1253.9445089721683
r1963_pos	1253.9445089721683
r1964_pos	1285.0880376390448
r1965_pos	1257.1291197925354
r1966_pos	1285.196458141093
r1967_pos	1149.4094797106122
r1968_pos	1149.4094797106122
r1969_pos	1180.5530083774888
r1970_pos	1152.5940905309794
r1971_pos	1180.661428879537
r1972_pos	1306.2343713386786
r1973_pos	1306.2343713386786
r1974_pos	1337.3779000055551
r1975_pos	1309.4189821590458
r1976_pos	1337.4863205076033
r1977_pos	1253.2594790391045
r1978_pos	1253.2594790391045
r1979_pos	1284.4030077059813
r1980_pos	1256.4440898594717
r1981_pos	1284.5114282080294
r1982_pos	1357.5798878623345
r1983_pos	1357.5798878623345
r1984_pos	1388.7234165292114
r1985_pos	1360.7644986827017
r1986_pos	1388.8318370312593
r1987_pos	1306.2343713386786
r1988_pos	1306.2343713386786
r1989_pos	1337.3779000055551
r1990_pos	1309.4189821590458
r1991_pos	1337.4863205076033
r1992_pos	1508.4260023060303
r1993_pos	1599.1869474793111
r1994_pos	1508.4260023060303
r1995_pos	1312.9914681395483
r1996_pos	1635.6540750933593
r1997_pos	1637.102065397352
r1998_pos	1593.8409840121037
r1999_pos	1637.102065397352
r2000_pos	1656.1720816489756
r2001_pos	1635.6540750933593
r2002_pos	1747.9965225055037
r2003_pos	1683.889436524158
r2004_pos	1714.4724472298305
r2005_pos	1703.8605364725124
r2006_pos	1765.8179637534868
r2007_pos	1714.4724472298305
r2008_pos	1600.4287488531759
r2009_pos	1448.589945762766
r2010_pos	1448.589945762766
r2011_pos	1600.4287488531759
r2012_pos	1448.589945762766
r2013_pos	1489.534291745024
r2014_pos	1448.589945762766
r2015_pos	1489.534291745024
r2016_pos	1611.594081151546
r2017_pos	1448.589945762766
r2018_pos	1600.4287488531759
r2019_pos	1487.9119622209723
r2020_pos	1566.9046735775028
r2021_pos	1618.2501901011588
r2022_pos	1618.2501901011588
r2023_pos	1566.9046735775028
r2024_pos	1929.6099548344855
r2026_pos	1929.6099548344855
r2027_pos	1929.6099548344855
r2028_pos	1929.6099548344855
r2029_pos	1929.6099548344855
r2030_pos	1929.6099548344855
r2031_pos	1929.6099548344855
r2032_pos	1929.6099548344855
r2034_pos	1929.6099548344855
r2035_pos	1929.6099548344855
r2036_pos	1929.6099548344855
r2037_pos	1929.6099548344855
r2038_pos	1929.6099548344855
r2039_pos	1929.6099548344855
r2040_pos	1285.0128690173833
r2041_pos	1133.1740659269738
r2042_pos	1133.1740659269738
r2043_pos	1285.0128690173833
r2044_pos	1340.186331051763
r2045_pos	1505.5032601648263
r2046_pos	1282.0838076550535
r2047_pos	1474.605202546457
r2048_pos	1296.1782013157538
r2049_pos	1282.0328156922205
r2050_pos	1285.0128690173833
r2051_pos	1133.1740659269738
r2052_pos	1474.605202546457
r2053_pos	1328.6086000934558
r2054_pos	1314.0551811694304
r2055_pos	1474.605202546457
r2056_pos	1341.4004409487907
r2057_pos	1338.4713795864611
r2058_pos	1341.4004409487907
r2059_pos	1341.4004409487907
r2060_pos	1307.8763656731176
r2061_pos	1230.505983840639
r2062_pos	1224.2501835106066
r2063_pos	1230.505983840639
r2064_pos	1374.8665757904605
r2065_pos	1307.8763656731176
r2066_pos	1341.4004409487907
r2067_pos	1341.4004409487907
r2068_pos	1307.8763656731176
r2069_pos	1359.2218821967738
r2070_pos	1359.2218821967738
r2071_pos	1307.8763656731176
r2073_pos	2206.9591808442
r2079_neg	460.0706315811708
r2079_pos	460.0706315811708
r2080_neg	489.16170037265204
r2080_pos	489.16170037265204
r2081_neg	489.16170037265204
r2081_pos	489.16170037265204
r2082_neg	489.16170037265204
r2082_pos	489.16170037265204
r2083_neg	459.9676852948671
r2083_pos	459.9676852948671
r2084_neg	489.16170037265204
r2084_pos	489.16170037265204
r2085_neg	460.0706315811708
r2085_pos	460.0706315811708
r2086_neg	459.99909100680907
r2086_pos	459.99909100680907
r2087_neg	489.16170037265204
r2087_pos	489.16170037265204
r2088_neg	489.16170037265204
r2088_pos	489.16170037265204
r2089_neg	489.16170037265204
r2089_pos	489.16170037265204
r2090_neg	459.8961447205054
r2090_pos	459.8961447205054
r2091_neg	474.5803956897305
r2091_pos	474.5803956897305
r2092_neg	489.16170037265204
r2092_pos	489.16170037265204
r2093_neg	489.16170037265204
r2093_pos	489.16170037265204
r2094_neg	489.16170037265204
r2094_pos	489.16170037265204
r2095_neg	489.16170037265204
r2095_pos	489.16170037265204
r2096_neg	489.16170037265204
r2096_pos	489.16170037265204
r2097_neg	459.8961447205054
r2097_pos	459.8961447205054
r2098_neg	474.5803956897305
r2098_pos	474.5803956897305
r2099_neg	489.16170037265204
r2099_pos	489.16170037265204
r2100_neg	489.16170037265204
r2100_pos	489.16170037265204
r2101_neg	489.16170037265204
r2101_pos	489.16170037265204
r2102_neg	489.16170037265204
r2102_pos	489.16170037265204
r2103_neg	489.16170037265204
r2103_pos	489.16170037265204
r2104_neg	489.16170037265204
r2104_pos	489.16170037265204
r2105_neg	489.16170037265204
r2105_pos	489.16170037265204
r2106_neg	489.16170037265204
r2106_pos	489.16170037265204
r2107_neg	489.16170037265204
r2107_pos	489.16170037265204
r2108_neg	489.16170037265204
r2108_pos	489.16170037265204
r2109_neg	489.16170037265204
r2109_pos	489.16170037265204
r2110_neg	489.16170037265204
r2110_pos	489.16170037265204
r2111_neg	489.16170037265204
r2111_pos	489.16170037265204
r2112_neg	489.16170037265204
r2112_pos	489.16170037265204
r2113_neg	489.16170037265204
r2113_pos	489.16170037265204
r2114_neg	489.16170037265204
r2114_pos	489.16170037265204
r2115_neg	489.16170037265204
r2115_pos	489.16170037265204
r2116_neg	489.16170037265204
r2116_pos	489.16170037265204
r2117_neg	489.16170037265204
r2117_pos	489.16170037265204
r2118_neg	489.16170037265204
r2118_pos	489.16170037265204
r2119_neg	489.16170037265204
r2119_pos	489.16170037265204
r2120_neg	489.16170037265204
r2120_pos	489.16170037265204
r2121_neg	489.16170037265204
r2121_pos	489.16170037265204
r2122_neg	489.16170037265204
r2122_pos	489.16170037265204
r2123_neg	489.16170037265204
r2123_pos	489.16170037265204
r2124_neg	489.16170037265204
r2124_pos	489.16170037265204
r2125_neg	474.6519362640922
r2125_pos	474.6519362640922
r2126_neg	489.16170037265204
r2126_pos	489.16170037265204
r2127_neg	474.47744940342693
r2127_pos	474.47744940342693
r2128_neg	489.16170037265204
r2128_pos	489.16170037265204
r2129_neg	489.16170037265204
r2129_pos	489.16170037265204
r2130_neg	489.16170037265204
r2130_pos	489.16170037265204
r2131_neg	489.16170037265204
r2131_pos	489.16170037265204
r2132_neg	489.16170037265204
r2132_pos	489.16170037265204
r2133_neg	489.16170037265204
r2133_pos	489.16170037265204
r2136_pos	451.42738879104184
r2137_neg	420.4659428504453
r2137_pos	535.8180376863168
r2139_neg	1464.0207019876011
r2139_pos	2216.500374802562
r2140_neg	1301.279843602331
r2140_pos	2155.857476310839
r2141_neg	1301.279843602331
r2141_pos	2057.0906125604142
r2142_neg	1464.3869749777637
r2142_pos	2155.857476310839
r2143_neg	0.0
r2143_pos	0.0
r2144_neg	1464.3869749777637
r2144_pos	0.0
r2145_neg	1464.3869749777637
r2145_pos	0.0
r2149_neg	0.0
r2149_pos	0.0
r2150_neg	0.0
r2150_pos	4842.647639068424
r2193_neg	2155.857476310839
r2193_pos	2216.500374802562
r2194_neg	1344.2120922412164
r2194_pos	1344.2120922412164
r2195_neg	1344.2120922412164
r2195_pos	1344.2120922412164
r2196_neg	2155.857476310839
r2196_pos	2155.857476310839
r2197_neg	1315.5175967354103
r2197_pos	1315.5175967354103
r2198_neg	2155.857476310839
r2198_pos	2155.857476310839
r2199_neg	2155.857476310839
r2199_pos	2155.857476310839
r2200_neg	2155.857476310839
r2200_pos	2155.857476310839
r2201_neg	2155.857476310839
r2201_pos	2155.857476310839
r2202_neg	2155.857476310839
r2202_pos	2155.857476310839
r2308_neg	1416.6332034681843
r2308_pos	1416.6332034681843
r2309_neg	1315.3634985303393
r2309_pos	1315.3634985303393
r2310_neg	1315.5175967354103
r2310_pos	1315.5175967354103
r2311_neg	1315.5175967354103
r2311_pos	1315.5175967354103
r2312_neg	1416.6332034681843
r2312_pos	1416.6332034681843
r2313_neg	523.7677841366914
r2313_pos	523.7677841366914
r2314_neg	1364.10766371212
r2314_pos	1364.10766371212
r2315_neg	1364.1076637121203
r2315_pos	1364.1076637121203
r2316_neg	1364.10766371212
r2316_pos	1364.10766371212
r2317_neg	1364.10766371212
r2317_pos	1364.10766371212
r2318_neg	1364.10766371212
r2318_pos	1364.10766371212
r2319_neg	1364.1076637121203
r2319_pos	1364.1076637121203
r2320_neg	1364.1076637121203
r2320_pos	1364.1076637121203
r2321_neg	1364.1076637121203
r2321_pos	1364.1076637121203
r2322_neg	1364.1076637121203
r2322_pos	1364.1076637121203
r2323_neg	1364.1076637121203
r2323_pos	1364.1076637121203
r2324_neg	1364.1076637121203
r2324_pos	1364.1076637121203
r2325_neg	1364.1076637121203
r2325_pos	1364.1076637121203
r2326_neg	633.000749605124
r2326_pos	633.000749605124
r2327_neg	1364.1076637121203
r2327_pos	1364.1076637121203
r2328_neg	633.000749605124
r2328_pos	633.000749605124
r2329_neg	1364.1076637121203
r2329_pos	1364.1076637121203
r2330_neg	1364.1076637121203
r2330_pos	1364.1076637121203
r2331_neg	523.7677841366914
r2331_pos	523.7677841366914
r2332_neg	1364.1076637121203
r2332_pos	1364.1076637121203
r2333_neg	1364.1076637121203
r2333_pos	1364.1076637121203
r2334_neg	1364.1076637121203
r2334_pos	1364.1076637121203
r2335_neg	1364.1076637121203
r2335_pos	1364.1076637121203
r2338_neg	1315.5175967354103
r2338_pos	1315.5175967354103
r2341_neg	2017.2214234855
r2341_pos	2019.2428480547867
r2342_neg	1206.2033969637948
r2342_pos	1208.2248215330815
r2343_neg	1206.802786411188
r2343_pos	1208.8242109804744
r2344_neg	2017.2214234855
r2344_pos	2019.2428480547867
r2346_neg	1364.1076637121203
r2346_pos	1364.1076637121203
r2347_neg	2155.857476310839
r2347_pos	2155.857476310839
r2352_neg	2155.857476310839
r2352_pos	2155.857476310839
r2353_neg	2017.2214234855
r2353_pos	2019.2428480547867
r2354_neg	1364.1076637121203
r2354_pos	1364.1076637121203
r2355_neg	1364.1076637121203
r2355_pos	1364.1076637121203
r2356_neg	1364.1076637121203
r2356_pos	1364.1076637121203
r2357_neg	1364.1076637121203
r2357_pos	1364.1076637121203
r2358_neg	1364.1076637121203
r2358_pos	1364.1076637121203
r2359_neg	1364.1076637121203
r2359_pos	1364.1076637121203
r2360_neg	1364.1076637121203
r2360_pos	1364.1076637121203
r2361_neg	1225.471610886781
r2361_pos	1227.4930354560677
r2362_neg	1364.1076637121203
r2362_pos	1364.1076637121203
r2363_neg	1225.471610886781
r2363_pos	1227.4930354560677
r2364_neg	1364.1076637121203
r2364_pos	1364.1076637121203
r2365_neg	1364.1076637121203
r2365_pos	1364.1076637121203
r2366_neg	1364.1076637121203
r2366_pos	1364.1076637121203
r2367_neg	1364.1076637121203
r2367_pos	1364.1076637121203
r2368_neg	1364.1076637121203
r2368_pos	1364.1076637121203
r2369_neg	1364.1076637121203
r2369_pos	1364.1076637121203
r2370_pos	458.86547889263136
r2371_neg	2142.4495950393466
r2371_pos	2142.4495950393466
r2372_neg	2142.4495950393466
r2372_pos	2142.4495950393466
r2373_neg	2028.1628772669499
r2373_pos	2028.1628772669499
r2374_neg	2142.4495950393466
r2374_pos	2142.4495950393466
r2375_neg	2049.7785572909834
r2375_pos	2049.7785572909834
r2376_neg	2142.4495950393466
r2376_pos	2142.4495950393466
r2377_neg	2028.1628772669499
r2377_pos	2028.1628772669499
r2378_neg	2049.7785572909834
r2378_pos	2049.7785572909834
r2379_neg	2028.1628772669499
r2379_pos	2028.1628772669499
r2380_neg	2199.5571145819667
r2380_pos	2198.7179657047172
r2381_pos	2206.5958288760926
r2382_pos	2206.640301449768
r2384_pos	2206.710331953808
r2385_pos	2206.5958288760926
r2386_pos	2206.640301449768
r2387_pos	2206.710331953808
r2388_pos	2206.7103319538073
r2389_pos	2206.5958288760926
r2390_pos	2206.640301449768
r2391_pos	2206.7103319538073
