	Tcon_Spleen_Tcon4_L1	exTreg_Lymph_exTreg3_L2	Tcon_Lymph_Tcon10_L1	Treg_Lymph_Treg8_L1	Tcon_Lymph_Tcon6_L1
RE2346C_neg	0.0	0.0	0.0	0.0	0.0
RE2349C_pos	0.0	0.0	0.0	0.0	0.0
RE2349C_neg	0.0	0.0	0.0	0.0	0.0
RE2349M_pos	0.0	0.0	0.0	0.0	0.0
RE2349M_neg	0.0	0.0	0.0	0.0	0.0
RE2360C_pos	0.0	0.0	0.0	0.0	0.0
RE2360C_neg	0.0	0.0	0.0	0.0	0.0
RE2360N_pos	0.0	0.0	0.0	0.0	0.0
RE2360N_neg	0.0	0.0	0.0	0.0	0.0
RE2373C_pos	0.0	0.0	0.0	0.0	0.0
RE2373C_neg	0.0	0.0	0.0	0.0	0.0
RE2375C_pos	0.0	0.0	0.0	0.0	0.0
RE2375C_neg	0.0	0.0	0.0	0.0	0.0
RE2377C_pos	0.0	0.0	0.0	0.0	0.0
RE2377C_neg	0.0	0.0	0.0	0.0	0.0
RE2382C_pos	0.0	0.0	0.0	0.0	0.0
RE2382R_pos	4.724288414918627	4.836807915374635	4.772028689722284	5.077956338960827	4.81390320599781
RE2383C_pos	0.0	0.0	0.0	0.0	0.0
RE2383R_pos	4.724288414918627	4.836807915374635	4.772028689722284	5.077956338960827	4.81390320599781
RE2384C_pos	0.0	0.0	0.0	0.0	0.0
RE2386C_pos	0.0	0.0	0.0	0.0	0.0
RE2386C_neg	0.0	0.0	0.0	0.0	0.0
RE2387C_pos	0.0	0.0	0.0	0.0	0.0
RE2387R_pos	4.724288414918627	4.836807915374635	4.772028689722284	5.077956338960827	4.81390320599781
RE2398C_pos	0.0	0.0	0.0	0.0	0.0
RE2398R_pos	4.724288414918627	4.836807915374635	4.772028689722284	5.077956338960827	4.81390320599781
RE2404C_pos	0.0	0.0	0.0	0.0	0.0
RE2404R_pos	0.08787566452839361	0.0	0.0	0.0	0.0
RE2405C_pos	0.0	0.0	0.0	0.0	0.0
RE2405R_pos	0.08787566452839361	0.0	0.0	0.0	0.0
RE2407C_pos	0.0	0.0	0.0	0.0	0.0
RE2407C_neg	0.0	0.0	0.0	0.0	0.0
RE2410C_pos	0.0	0.0	0.0	0.0	0.0
RE2410C_neg	0.0	0.0	0.0	0.0	0.0
RE2410N_pos	5.317913710124007	4.961914443662265	5.143503255917761	4.749547876670748	4.9872120033860385
RE2410N_neg	5.317913710124007	4.961914443662265	5.143503255917761	4.749547876670748	4.9872120033860385
RE2426C_pos	0.0	0.0	0.0	0.0	0.0
RE2426C_neg	0.0	0.0	0.0	0.0	0.0
RE2427M_pos	0.0	0.0	0.0	0.0	0.0
RE2427M_neg	0.0	0.0	0.0	0.0	0.0
RE2428M_pos	0.0	0.0	0.0	0.0	0.0
RE2428M_neg	0.0	0.0	0.0	0.0	0.0
RE2429M_pos	0.0	0.0	0.0	0.0	0.0
RE2429M_neg	0.0	0.0	0.0	0.0	0.0
RE2439C_pos	0.0	0.0	0.0	0.0	0.0
RE2440C_pos	0.0	0.0	0.0	0.0	0.0
RE2440C_neg	0.0	0.0	0.0	0.0	0.0
RE2442C_pos	0.0	0.0	0.0	0.0	0.0
RE2442C_neg	0.0	0.0	0.0	0.0	0.0
RE2443C_pos	0.0	0.0	0.0	0.0	0.0
RE2443C_neg	0.0	0.0	0.0	0.0	0.0
RE2443M_pos	0.0	0.0	0.0	0.0	0.0
RE2443M_neg	0.0	0.0	0.0	0.0	0.0
RE2444C_pos	0.0	0.0	0.0	0.0	0.0
RE2444C_neg	0.0	0.0	0.0	0.0	0.0
RE2445C_pos	0.0	0.0	0.0	0.0	0.0
RE2445C_neg	0.0	0.0	0.0	0.0	0.0
RE2445E_pos	0.0	0.0	0.0	0.0	0.0
RE2445E_neg	0.0	0.0	0.0	0.0	0.0
RE2452C_pos	0.0	0.0	0.0	0.0	0.0
RE2452C_neg	0.0	0.0	0.0	0.0	0.0
RE2453M_pos	0.0	0.0	0.0	0.0	0.0
RE2453M_neg	0.0	0.0	0.0	0.0	0.0
RE2454M_pos	0.0	0.0	0.0	0.0	0.0
RE2454M_neg	0.0	0.0	0.0	0.0	0.0
RE2459C_pos	0.0	0.0	0.0	0.0	0.0
RE2459C_neg	0.0	0.0	0.0	0.0	0.0
RE2474C_pos	0.0	0.0	0.0	0.0	0.0
RE2474R_pos	0.0	0.0	0.0	0.0	0.0
RE2476C_pos	0.0	0.0	0.0	0.0	0.0
RE2476C_neg	0.0	0.0	0.0	0.0	0.0
RE2477C_pos	0.0	0.0	0.0	0.0	0.0
RE2493C_pos	0.0	0.0	0.0	0.0	0.0
RE2513C_pos	0.0	0.0	0.0	0.0	0.0
RE2513C_neg	0.0	0.0	0.0	0.0	0.0
RE2513E_pos	0.0	0.0	0.0	0.0	0.0
RE2513E_neg	0.0	0.0	0.0	0.0	0.0
RE2513L_pos	0.0	0.0	0.0	0.0	0.0
RE2513L_neg	0.0	0.0	0.0	0.0	0.0
RE2513N_pos	0.0	0.0	0.0	0.0	0.0
RE2513N_neg	0.0	0.0	0.0	0.0	0.0
RE2514C_pos	0.0	0.0	0.0	0.0	0.0
RE2514C_neg	0.0	0.0	0.0	0.0	0.0
RE2514E_pos	0.0	0.0	0.0	0.0	0.0
RE2514E_neg	0.0	0.0	0.0	0.0	0.0
RE2514L_pos	0.0	0.0	0.0	0.0	0.0
RE2514L_neg	0.0	0.0	0.0	0.0	0.0
RE2514N_pos	0.0	0.0	0.0	0.0	0.0
RE2514N_neg	0.0	0.0	0.0	0.0	0.0
RE2520C_pos	0.0	0.0	0.0	0.0	0.0
RE2520C_neg	0.0	0.0	0.0	0.0	0.0
RE2521C_pos	0.0	0.0	0.0	0.0	0.0
RE2521C_neg	0.0	0.0	0.0	0.0	0.0
RE2522C_pos	0.0	0.0	0.0	0.0	0.0
RE2522C_neg	0.0	0.0	0.0	0.0	0.0
RE2522X_pos	0.0	0.0	0.0	0.0	0.0
RE2522X_neg	0.0	0.0	0.0	0.0	0.0
RE2523C_pos	0.0	0.0	0.0	0.0	0.0
RE2523C_neg	0.0	0.0	0.0	0.0	0.0
RE2523X_pos	0.0	0.0	0.0	0.0	0.0
RE2523X_neg	0.0	0.0	0.0	0.0	0.0
RE2524C_pos	0.0	0.0	0.0	0.0	0.0
RE2524C_neg	0.0	0.0	0.0	0.0	0.0
RE2524X_pos	0.0	0.0	0.0	0.0	0.0
RE2524X_neg	0.0	0.0	0.0	0.0	0.0
RE2525C_pos	0.0	0.0	0.0	0.0	0.0
RE2525C_neg	0.0	0.0	0.0	0.0	0.0
RE2525X_pos	0.0	0.0	0.0	0.0	0.0
RE2525X_neg	0.0	0.0	0.0	0.0	0.0
RE2526C_pos	0.0	0.0	0.0	0.0	0.0
RE2526C_neg	0.0	0.0	0.0	0.0	0.0
RE2533C_pos	0.0	0.0	0.0	0.0	0.0
RE2533C_neg	0.0	0.0	0.0	0.0	0.0
RE2541C_pos	0.0	0.0	0.0	0.0	0.0
RE2541C_neg	0.0	0.0	0.0	0.0	0.0
RE2541E_pos	0.0	0.0	0.0	0.0	0.0
RE2541E_neg	0.0	0.0	0.0	0.0	0.0
RE2541L_pos	5.302774266038858	4.8612489513225245	5.2195967099945415	5.628344585938015	5.06883623565717
RE2541L_neg	5.302774266038858	4.8612489513225245	5.2195967099945415	5.628344585938015	5.06883623565717
RE2562C_pos	0.0	0.0	0.0	0.0	0.0
RE2563C_pos	0.0	0.0	0.0	0.0	0.0
RE2563C_neg	0.0	0.0	0.0	0.0	0.0
RE2594C_pos	0.0	0.0	0.0	0.0	0.0
RE2594C_neg	0.0	0.0	0.0	0.0	0.0
RE2596C_pos	0.0	0.0	0.0	0.0	0.0
RE2596C_neg	0.0	0.0	0.0	0.0	0.0
RE2601C_pos	0.0	0.0	0.0	0.0	0.0
RE2601C_neg	0.0	0.0	0.0	0.0	0.0
RE2622C_pos	0.0	0.0	0.0	0.0	0.0
RE2622R_pos	0.08787566452839361	0.0	0.0	0.0	0.0
RE2624M_pos	0.0	0.0	0.0	0.0	0.0
RE2624M_neg	0.0	0.0	0.0	0.0	0.0
RE2624X_pos	0.0	0.0	0.0	0.0	0.0
RE2624X_neg	0.0	0.0	0.0	0.0	0.0
RE2625C_pos	0.0	0.0	0.0	0.0	0.0
RE2625C_neg	0.0	0.0	0.0	0.0	0.0
RE2625M_pos	0.0	0.0	0.0	0.0	0.0
RE2625M_neg	0.0	0.0	0.0	0.0	0.0
RE2626C_pos	0.0	0.0	0.0	0.0	0.0
RE2626C_neg	0.0	0.0	0.0	0.0	0.0
RE2626M_pos	0.0	0.0	0.0	0.0	0.0
RE2626M_neg	0.0	0.0	0.0	0.0	0.0
RE2632C_pos	0.0	0.0	0.0	0.0	0.0
RE2632M_pos	0.0	0.0	0.0	0.0	0.0
RE2633C_pos	0.0	0.0	0.0	0.0	0.0
RE2633C_neg	0.0	0.0	0.0	0.0	0.0
RE2633R_pos	0.0	0.0	0.0	0.0	0.0
RE2633R_neg	0.0	0.0	0.0	0.0	0.0
RE2635C_pos	0.0	0.0	0.0	0.0	0.0
RE2635C_neg	0.0	0.0	0.0	0.0	0.0
RE2635R_pos	0.788874530543562	0.0	1.1542159535881824	1.0563635900835688	0.9788767848843138
RE2635R_neg	0.788874530543562	0.0	1.1542159535881824	1.0563635900835688	0.9788767848843138
RE2636C_pos	0.0	0.0	0.0	0.0	0.0
RE2636R_pos	0.0	0.0	0.0	0.0	0.0
RE2637X_pos	0.0	0.0	0.0	0.0	0.20433750724951302
RE2637X_neg	0.0	0.0	0.0	0.0	0.20433750724951302
RE2638X_pos	0.0	0.0	0.0	0.0	0.20433750724951302
RE2638X_neg	0.0	0.0	0.0	0.0	0.20433750724951302
RE2640C_pos	5.44129095379764	5.555397410946901	5.49123676784601	5.177237680573721	5.221345822158054
RE2640C_neg	5.44129095379764	5.555397410946901	5.49123676784601	5.177237680573721	5.221345822158054
RE2642C_pos	0.0	0.0	0.0	0.0	0.0
RE2642C_neg	0.0	0.0	0.0	0.0	0.0
RE2644C_pos	0.0	0.0	0.3996514939065784	0.4261724053065864	0.32522222823377706
RE2644C_neg	0.0	0.0	0.3996514939065784	0.4261724053065864	0.32522222823377706
RE2649C_pos	0.0	0.0	0.0	0.0	0.20433750724951302
RE2649C_neg	0.0	0.0	0.0	0.0	0.20433750724951302
RE2649M_pos	0.0	0.0	0.0	0.0	0.0
RE2649X_pos	0.0	0.0	0.0	0.0	0.20433750724951302
RE2649X_neg	0.0	0.0	0.0	0.0	0.20433750724951302
RE2651R_pos	0.0	0.0	0.0	0.0	0.0
RE2651R_neg	0.0	0.0	0.0	0.0	0.0
RE2655R_pos	0.0	0.0	0.0	0.0	0.0
RE2655R_neg	0.0	0.0	0.0	0.0	0.0
RE2658C_pos	0.0	0.0	0.0	0.0	0.0
RE2658C_neg	0.0	0.0	0.0	0.0	0.0
RE2658R_pos	0.0	0.0	0.0	0.0	0.0
RE2658R_neg	0.0	0.0	0.0	0.0	0.0
RE2659R_pos	0.0	0.0	0.0	0.0	0.0
RE2659R_neg	0.0	0.0	0.0	0.0	0.0
RE2660C_pos	0.0	0.0	0.0	0.0	0.0
RE2660C_neg	0.0	0.0	0.0	0.0	0.0
RE2660N_pos	0.44229259712983865	0.0	0.0	0.3063390301301732	0.0
RE2660N_neg	0.44229259712983865	0.0	0.0	0.3063390301301732	0.0
RE2666C_pos	0.0	0.0	0.0	0.0	0.0
RE2666G_pos	0.0	0.0	0.0	0.0	0.0
RE2675C_pos	0.0	0.0	0.0	0.0	0.0
RE2677C_pos	0.0	0.0	0.0	0.0	0.0
RE2677E_pos	0.0	0.0	0.0	0.0	0.0
RE2677G_pos	0.0	0.0	0.0	0.0	0.0
RE2677N_pos	0.0	0.0	0.0	0.0	0.0
RE2677R_pos	0.0	0.0	0.0	0.0	0.0
RE2680C_pos	0.0	0.0	0.0	0.0	0.0
RE2680G_pos	0.0	0.0	0.0	0.0	0.0
RE2705C_pos	0.0	0.0	0.0	0.0	0.0
RE2705C_neg	0.0	0.0	0.0	0.0	0.0
RE2717L_pos	0.0	0.0	0.0	0.0	0.0
RE2717L_neg	0.0	0.0	0.0	0.0	0.0
RE2718C_pos	0.0	0.0	0.0	0.4609097924594385	0.0
RE2718G_pos	0.0	0.0	0.0	0.4609097924594385	0.0
RE2759X_pos	0.0	0.0	0.0	0.0	0.0
RE2759X_neg	0.0	0.0	0.0	0.0	0.0
RE2766C_pos	0.16044504130826576	0.0	0.0	0.0	0.0
RE2766C_neg	0.16044504130826576	0.0	0.0	0.0	0.0
RE2768C_pos	0.0	0.0	0.0	0.0	0.0
RE2768M_pos	0.0	0.0	0.0	0.0	0.0
RE2768R_pos	0.0	0.0	0.0	0.0	0.0
RE2782C_pos	0.0	0.0	0.0	0.0	0.0
RE2782C_neg	0.0	0.0	0.0	0.0	0.0
RE2799C_pos	0.0	0.0	0.0	0.0	0.0
RE2799C_neg	0.0	0.0	0.0	0.0	0.0
RE2813C_pos	0.0	0.0	0.0	0.0	0.0
RE2813C_neg	0.0	0.0	0.0	0.0	0.0
RE2814M_pos	0.0	0.0	0.0	0.0	0.0
RE2814M_neg	0.0	0.0	0.0	0.0	0.0
RE2814R_pos	0.0	0.0	0.0	0.0	0.0
RE2814R_neg	0.0	0.0	0.0	0.0	0.0
RE2848C_pos	0.0	0.0	0.0	0.0	0.0
RE2848C_neg	0.0	0.0	0.0	0.0	0.0
RE2849C_pos	0.0	0.0	0.0	0.0	0.0
RE2849C_neg	0.0	0.0	0.0	0.0	0.0
RE2850C_pos	0.0	0.0	0.0	0.0	0.0
RE2850C_neg	0.0	0.0	0.0	0.0	0.0
RE2851C_pos	0.0	0.0	0.0	0.0	0.0
RE2851C_neg	0.0	0.0	0.0	0.0	0.0
RE2852C_pos	0.0	0.0	0.0	0.0	0.0
RE2852C_neg	0.0	0.0	0.0	0.0	0.0
RE2853C_pos	0.0	0.0	0.0	0.0	0.0
RE2853C_neg	0.0	0.0	0.0	0.0	0.0
RE2854C_pos	0.0	0.0	0.0	0.0	0.0
RE2854C_neg	0.0	0.0	0.0	0.0	0.0
RE2856C_pos	0.0	0.0	0.0	0.0	0.0
RE2857C_pos	0.0	0.0	0.0	0.0	0.0
RE2858C_pos	0.0	0.0	0.0	0.0	0.0
RE2859C_pos	0.0	0.0	0.0	0.0	0.0
RE2860C_pos	0.0	0.0	0.0	0.0	0.0
RE2861C_pos	0.0	0.0	0.0	0.0	0.0
RE2862C_pos	0.0	0.0	0.0	0.0	0.0
RE2863C_pos	0.0	0.0	0.0	0.0	0.0
RE2864C_pos	0.0	0.0	0.0	0.0	0.0
RE2864C_neg	0.0	0.0	0.0	0.0	0.0
RE2865C_pos	0.0	0.0	0.0	0.0	0.0
RE2865C_neg	0.0	0.0	0.0	0.0	0.0
RE2866C_pos	0.0	0.0	0.0	0.0	0.0
RE2866C_neg	0.0	0.0	0.0	0.0	0.0
RE2867C_pos	0.0	0.0	0.0	0.0	0.0
RE2867C_neg	0.0	0.0	0.0	0.0	0.0
RE2868C_pos	0.0	0.0	0.0	0.0	0.0
RE2868C_neg	0.0	0.0	0.0	0.0	0.0
RE2869C_pos	0.0	0.0	0.0	0.0	0.0
RE2869C_neg	0.0	0.0	0.0	0.0	0.0
RE2870C_pos	0.0	0.0	0.0	0.0	0.0
RE2870C_neg	0.0	0.0	0.0	0.0	0.0
RE2871C_pos	0.0	0.0	0.0	0.0	0.0
RE2871C_neg	0.0	0.0	0.0	0.0	0.0
RE2872C_pos	0.0	0.0	0.0	0.0	0.0
RE2872C_neg	0.0	0.0	0.0	0.0	0.0
RE2873C_pos	0.0	0.0	0.0	0.0	0.0
RE2873C_neg	0.0	0.0	0.0	0.0	0.0
RE2874C_pos	0.0	0.0	0.0	0.0	0.0
RE2874C_neg	0.0	0.0	0.0	0.0	0.0
RE2875C_pos	0.0	0.0	0.0	0.0	0.0
RE2875C_neg	0.0	0.0	0.0	0.0	0.0
RE2876C_pos	0.0	0.0	0.0	0.0	0.0
RE2876C_neg	0.0	0.0	0.0	0.0	0.0
RE2877C_pos	0.0	0.0	0.0	0.0	0.0
RE2877C_neg	0.0	0.0	0.0	0.0	0.0
RE2878C_pos	0.0	0.0	0.0	0.0	0.0
RE2878C_neg	0.0	0.0	0.0	0.0	0.0
RE2880C_pos	0.0	0.0	0.0	0.0	0.0
RE2880C_neg	0.0	0.0	0.0	0.0	0.0
RE2888C_pos	0.0	0.0	0.0	0.0	0.0
RE2888C_neg	0.0	0.0	0.0	0.0	0.0
RE2888E_pos	0.0	0.0	0.0	0.0	0.0
RE2888E_neg	0.0	0.0	0.0	0.0	0.0
RE2888N_pos	0.0	0.0	0.0	0.0	0.0
RE2888N_neg	0.0	0.0	0.0	0.0	0.0
RE2897C_pos	0.0	0.0	0.0	0.0	0.0
RE2897C_neg	0.0	0.0	0.0	0.0	0.0
RE2899C_pos	0.0	0.0	0.0	0.0	0.0
RE2899C_neg	0.0	0.0	0.0	0.0	0.0
RE2908C_pos	0.0	0.0	0.0	0.0	0.0
RE2908C_neg	0.0	0.0	0.0	0.0	0.0
RE2908M_pos	0.0	0.0	0.0	0.0	0.0
RE2908M_neg	0.0	0.0	0.0	0.0	0.0
RE2908X_pos	0.0	0.0	0.0	0.0	0.0
RE2908X_neg	0.0	0.0	0.0	0.0	0.0
RE2909C_pos	0.0	0.0	0.0	0.0	0.0
RE2909C_neg	0.0	0.0	0.0	0.0	0.0
RE2909M_pos	0.0	0.0	0.0	0.0	0.0
RE2909M_neg	0.0	0.0	0.0	0.0	0.0
RE2909X_pos	0.0	0.0	0.0	0.0	0.0
RE2909X_neg	0.0	0.0	0.0	0.0	0.0
RE2910C_pos	0.0	0.0	0.0	0.0	0.0
RE2910C_neg	0.0	0.0	0.0	0.0	0.0
RE2910M_pos	0.0	0.0	0.0	0.0	0.0
RE2910M_neg	0.0	0.0	0.0	0.0	0.0
RE2910X_pos	0.0	0.0	0.0	0.0	0.0
RE2910X_neg	0.0	0.0	0.0	0.0	0.0
RE2912M_pos	0.0	0.0	0.0	0.0	0.0
RE2912M_neg	0.0	0.0	0.0	0.0	0.0
RE2912X_pos	0.0	0.0	0.0	0.0	0.0
RE2912X_neg	0.0	0.0	0.0	0.0	0.0
RE2913M_pos	0.0	0.0	0.0	0.0	0.0
RE2913M_neg	0.0	0.0	0.0	0.0	0.0
RE2913X_pos	0.0	0.0	0.0	0.0	0.0
RE2913X_neg	0.0	0.0	0.0	0.0	0.0
RE2914M_pos	0.0	0.0	0.0	0.0	0.0
RE2914M_neg	0.0	0.0	0.0	0.0	0.0
RE2914X_pos	0.0	0.0	0.0	0.0	0.0
RE2914X_neg	0.0	0.0	0.0	0.0	0.0
RE2915M_pos	0.0	0.0	0.0	0.0	0.0
RE2915M_neg	0.0	0.0	0.0	0.0	0.0
RE2915X_pos	0.0	0.0	0.0	0.0	0.0
RE2915X_neg	0.0	0.0	0.0	0.0	0.0
RE2916M_pos	0.0	0.0	0.0	0.0	0.0
RE2916M_neg	0.0	0.0	0.0	0.0	0.0
RE2916X_pos	0.0	0.0	0.0	0.0	0.0
RE2916X_neg	0.0	0.0	0.0	0.0	0.0
RE2917M_pos	0.0	0.0	0.0	0.0	0.0
RE2917M_neg	0.0	0.0	0.0	0.0	0.0
RE2917X_pos	0.0	0.0	0.0	0.0	0.0
RE2917X_neg	0.0	0.0	0.0	0.0	0.0
RE2919M_pos	0.0	0.0	0.0	0.0	0.0
RE2919M_neg	0.0	0.0	0.0	0.0	0.0
RE2919X_pos	0.0	0.0	0.0	0.0	0.0
RE2919X_neg	0.0	0.0	0.0	0.0	0.0
RE2920M_pos	0.0	0.0	0.0	0.0	0.0
RE2920M_neg	0.0	0.0	0.0	0.0	0.0
RE2920X_pos	0.0	0.0	0.0	0.0	0.0
RE2920X_neg	0.0	0.0	0.0	0.0	0.0
RE2921M_pos	0.0	0.0	0.0	0.0	0.0
RE2921M_neg	0.0	0.0	0.0	0.0	0.0
RE2921X_pos	0.0	0.0	0.0	0.0	0.0
RE2921X_neg	0.0	0.0	0.0	0.0	0.0
RE2948C_pos	0.0	0.0	0.0	0.0	0.0
RE2948C_neg	0.0	0.0	0.0	0.0	0.0
RE2954C_pos	0.0	0.0	0.0	0.0	0.0
RE2954C_neg	0.0	0.0	0.0	0.0	0.0
RE2958C_pos	0.0	0.0	0.0	0.0	0.0
RE2958C_neg	0.0	0.0	0.0	0.0	0.0
RE2972G_pos	2.814907279518308	1.705278982471502	2.9476461694875313	3.140866599595709	2.5603686961921426
RE2972G_neg	2.814907279518308	1.705278982471502	2.9476461694875313	3.140866599595709	2.5603686961921426
RE2972M_pos	2.814907279518308	1.705278982471502	2.9476461694875313	3.140866599595709	2.5603686961921426
RE2972R_pos	2.814907279518308	1.705278982471502	2.9476461694875313	3.140866599595709	2.5603686961921426
RE2972R_neg	2.814907279518308	1.705278982471502	2.9476461694875313	3.140866599595709	2.5603686961921426
RE2973C_pos	5.204714908894421	3.9062827176568695	5.194179899330935	5.562768628526805	5.119025122767631
RE2973C_neg	5.204714908894421	3.9062827176568695	5.194179899330935	5.562768628526805	5.119025122767631
RE2973G_pos	2.184962614136919	1.1393555477551416	2.3145271198236848	3.0850114998664817	2.273239923937733
RE2973G_neg	2.184962614136919	1.1393555477551416	2.3145271198236848	3.0850114998664817	2.273239923937733
RE2973N_pos	2.184962614136919	1.1393555477551416	2.3145271198236848	3.0850114998664817	2.273239923937733
RE2973N_neg	2.184962614136919	1.1393555477551416	2.3145271198236848	3.0850114998664817	2.273239923937733
RE2973R_pos	2.184962614136919	1.1393555477551416	2.3145271198236848	3.0850114998664817	2.273239923937733
RE2973R_neg	2.184962614136919	1.1393555477551416	2.3145271198236848	3.0850114998664817	2.273239923937733
RE2974C_pos	7.051095489823597	6.538549297449248	6.930704697992175	6.988527656820487	6.824164359265284
RE2974C_neg	7.051095489823597	6.538549297449248	6.930704697992175	6.988527656820487	6.824164359265284
RE2974G_pos	6.089480337038548	5.441087827571554	6.078820006695377	5.936925964158767	5.880560023992067
RE2974G_neg	6.089480337038548	5.441087827571554	6.078820006695377	5.936925964158767	5.880560023992067
RE2974N_pos	0.0	0.0	0.0	0.0	0.0
RE2974N_neg	0.0	0.0	0.0	0.0	0.0
RE2974R_pos	6.033850500603536	5.658686590262876	5.791902441000443	6.0601327503096165	5.791754579962533
RE2974R_neg	6.033850500603536	5.658686590262876	5.791902441000443	6.0601327503096165	5.791754579962533
RE2975C_pos	0.0	0.0	0.0	0.0	0.0
RE2975M_pos	0.0	0.0	0.0	0.0	0.0
RE2985M_pos	0.0	0.0	0.0	0.0	0.0
RE2985X_pos	0.0	0.0	0.04602568508518065	0.0	0.0
RE2986X_pos	0.0	0.0	0.0	0.0	0.0
RE2986X_neg	0.0	0.0	0.0	0.0	0.0
RE2987X_pos	0.0	0.0	0.0	0.0	0.0
RE2987X_neg	0.0	0.0	0.0	0.0	0.0
RE2988X_pos	0.0	0.0	0.0	0.0	0.0
RE2988X_neg	0.0	0.0	0.0	0.0	0.0
RE2989X_pos	0.0	0.0	0.0	0.0	0.0
RE2989X_neg	0.0	0.0	0.0	0.0	0.0
RE2990X_pos	0.0	0.0	0.0	0.0	0.0
RE2990X_neg	0.0	0.0	0.0	0.0	0.0
RE2991X_pos	0.0	0.0	0.0	0.0	0.0
RE2991X_neg	0.0	0.0	0.0	0.0	0.0
RE2992M_pos	0.0	0.0	0.0	0.0	0.0
RE2992M_neg	0.0	0.0	0.0	0.0	0.0
RE2992X_pos	0.0	0.0	0.0	0.0	0.0
RE2992X_neg	0.0	0.0	0.0	0.0	0.0
RE2993X_pos	0.0	0.0	0.0	0.0	0.0
RE2993X_neg	0.0	0.0	0.0	0.0	0.0
RE2994X_pos	0.0	0.0	0.04602568508518065	0.0	0.0
RE2995M_pos	0.0	0.0	0.0	0.0	0.0
RE2995M_neg	0.0	0.0	0.0	0.0	0.0
RE2995X_pos	0.0	0.0	0.0	0.0	0.0
RE2995X_neg	0.0	0.0	0.0	0.0	0.0
RE2996X_pos	0.0	0.0	0.0	0.0	0.0
RE2996X_neg	0.0	0.0	0.0	0.0	0.0
RE2997X_pos	0.0	0.0	0.04602568508518065	0.0	0.0
RE2998M_pos	0.0	0.0	0.0	0.0	0.0
RE2999M_pos	0.0	0.0	0.0	0.0	0.0
RE2999M_neg	0.0	0.0	0.0	0.0	0.0
RE3000M_pos	0.0	0.0	0.0	0.0	0.0
RE3000M_neg	0.0	0.0	0.0	0.0	0.0
RE3001M_pos	0.0	0.0	0.0	0.0	0.0
RE3001M_neg	0.0	0.0	0.0	0.0	0.0
RE3002X_pos	0.0	0.0	0.0	0.0	0.0
RE3002X_neg	0.0	0.0	0.0	0.0	0.0
RE3003M_pos	0.0	0.0	0.0	0.0	0.0
RE3003M_neg	0.0	0.0	0.0	0.0	0.0
RE3004M_pos	0.0	0.0	0.0	0.0	0.0
RE3004M_neg	0.0	0.0	0.0	0.0	0.0
RE3005M_pos	0.0	0.0	0.0	0.0	0.0
RE3005M_neg	0.0	0.0	0.0	0.0	0.0
RE3006M_pos	0.0	0.0	0.0	0.0	0.0
RE3006M_neg	0.0	0.0	0.0	0.0	0.0
RE3009C_pos	0.0	0.0	0.0	0.0	0.0
RE3010C_pos	7.599279999830628	7.58937328346894	7.644111974241657	6.673200149652746	7.74001095417827
RE3010C_neg	7.599279999830628	7.58937328346894	7.644111974241657	6.673200149652746	7.74001095417827
RE3010M_pos	0.0	0.0	0.0	0.0	0.0
RE3010M_neg	0.0	0.0	0.0	0.0	0.0
RE3010R_pos	0.0	0.0	0.0	0.0	0.0
RE3010R_neg	0.0	0.0	0.0	0.0	0.0
RE3010X_pos	0.0	0.0	0.0	0.0	0.0
RE3010X_neg	0.0	0.0	0.0	0.0	0.0
RE3011M_pos	0.0	0.0	0.0	0.0	0.0
RE3011M_neg	0.0	0.0	0.0	0.0	0.0
RE3011R_pos	0.0	0.0	0.0	0.0	0.0
RE3011R_neg	0.0	0.0	0.0	0.0	0.0
RE3012C_pos	0.0	0.0	0.0	0.0	0.0
RE3012C_neg	0.0	0.0	0.0	0.0	0.0
RE3012M_pos	0.0	0.0	0.0	0.0	0.0
RE3012M_neg	0.0	0.0	0.0	0.0	0.0
RE3012R_pos	0.0	0.0	0.0	0.0	0.0
RE3012R_neg	0.0	0.0	0.0	0.0	0.0
RE3013C_pos	0.0	0.0	0.0	0.0	0.0
RE3013R_pos	0.0873852282797342	0.0	0.0	0.09307174324756107	0.17433838078243344
RE3014C_pos	0.0	0.0	0.0	0.0	0.0
RE3014R_pos	4.724288414918627	4.836807915374635	4.772028689722284	5.077956338960827	4.81390320599781
RE3015C_pos	0.0	0.0	0.0	0.0	0.0
RE3015R_pos	4.724288414918627	4.836807915374635	4.772028689722284	5.077956338960827	4.81390320599781
RE3016R_pos	0.0	0.0	0.0	0.0	0.0
RE3016R_neg	0.0	0.0	0.0	0.0	0.0
RE3017R_pos	0.0	0.0	0.0	0.0	0.0
RE3017R_neg	0.0	0.0	0.0	0.0	0.0
RE3018C_pos	0.0	0.0	0.0	0.0	0.0
RE3018R_pos	4.724288414918627	4.836807915374635	4.772028689722284	5.077956338960827	4.81390320599781
RE3019C_pos	0.0	0.0	0.0	0.0	0.0
RE3019R_pos	4.724288414918627	4.836807915374635	4.772028689722284	5.077956338960827	4.81390320599781
RE3020C_pos	0.0	0.0	0.0	0.0	0.0
RE3020R_pos	4.724288414918627	4.836807915374635	4.772028689722284	5.077956338960827	4.81390320599781
RE3021C_pos	0.0	0.0	0.0	0.0	0.0
RE3021C_neg	0.0	0.0	0.0	0.0	0.0
RE3022C_pos	0.0	0.0	0.0	0.0	0.0
