	Ob.1012.b_S133_L007_R1_001
WHTSTSTERONEte_pos	0.0
WHTTDCAte_neg	7485.241599980474
WHTTDCAte_pos	0.0
XANDp_pos	12301.845327896657
XANtx_pos	11240.780402400911
XAO2x_pos	11757.091201152936
XAOx_pos	11240.780402400911
XOL27OHtm_neg	11140.644696538518
XOL27OHtm_pos	11522.127078337582
XOL7AH2tm_neg	69197.26170524259
XOL7AH2tm_pos	11118.189749134357
XOL7AH2tr_neg	0.0
XOL7AH2tr_pos	0.0
XOL7AONEtr_neg	11118.189749134357
XOL7AONEtr_pos	7870.867303226983
XOLDIOLONEt_neg	64550.22000221636
XOLDIOLONEt_pos	7870.867303226981
XOLDIOLONEtm_neg	0.0
XOLDIOLONEtm_pos	0.0
XOLEST2HSTDle_pos	1900.0
XOLEST2te_neg	6782.5419137769095
XOLEST2te_pos	1900.0
XOLESTte_neg	0.0
XOLESTte_pos	0.0
XOLTRI24tc_neg	0.0
XOLTRI24tc_pos	53466.51316387996
XOLTRI24te_neg	0.0
XOLTRI24te_pos	53466.51316387993
XOLTRI25tc_neg	0.0
XOLTRI25tc_pos	53739.201482354074
XOLTRI25te_neg	0.0
XOLTRI25te_pos	53739.201482354074
XOLTRI27tc_neg	0.0
XOLTRI27tc_pos	53668.884133238214
XOLTRI27te_neg	0.0
XOLTRI27te_pos	53668.88413323826
XOLTRIOLtm_neg	0.0
XOLTRIOLtm_pos	64550.22000221635
XOLTRIOLtr_neg	0.0
XOLTRIOLtr_pos	0.0
XSERtg_pos	0.0
XYLK_pos	8170.120900134906
XYLTD_Dr_neg	0.0
XYLTD_Dr_pos	8170.120900134906
XYLTer_pos	0.0
XYLTt_neg	0.0
XYLTt_pos	5061.998863005638
XYLUR_neg	1261.998863005638
XYLUR_pos	1277.638308016607
XYLt_neg	842.5703828472962
XYLt_pos	0.0
XYLtly_pos	842.5703828472962
YVITEt_pos	2.8499999999999996
biomass_reaction_pos	220.881970114348
q10h2tc_neg	5590.5466117293945
q10h2tc_pos	7396.888663237468
q10tm_neg	5590.5466117293945
q10tm_pos	7396.888663237467
r0002_neg	2093.690844885723
r0002_pos	2375.0
r0009_pos	4491.334756791558
r0010_pos	5870.887333797472
r0013_pos	40.87106738507487
r0016_neg	2665.057611572364
r0016_pos	4228.998215463731
r0021_neg	1421.2193798759288
r0021_pos	505.069838762455
r0022_neg	5199.745257500244
r0022_pos	450.56743408071713
r0027_neg	1436.8588248868975
r0027_pos	1226.307328039368
r0028_pos	3443.335139945617
r0033_pos	13993.596873096783
r0034_pos	11569.759865267124
r0047_pos	2376.7474158169834
r0051_neg	3.9769954021029124
r0051_pos	26586.910770227692
r0055_neg	1501.0293602319223
r0055_pos	7612.951547329782
r0060_pos	7574.136371033472
r0062_pos	3428.5349099681507
r0068_pos	3305.7385632651135
r0074_neg	1167.772069687112
r0074_pos	2334.9388542938327
r0081_neg	336.9674799656167
r0081_pos	336.9674799656167
r0082_pos	3590.692136445672
r0083_pos	305.6341983716619
r0084_pos	12431.191869073493
r0085_pos	5091.05124214569
r0086_pos	6926.221933651459
r0093_pos	5.374905692938523
r0097_pos	3305.7385632651135
r0113_pos	18956.044754007024
r0119_pos	3108.016634378263
r0122_pos	468.85012672149423
r0127_pos	7113.392912370823
r0129_neg	2178.059109581883
r0129_pos	6835.563541263201
r0130_neg	7482.683006234593
r0130_pos	2178.059109581883
r0139_neg	3.242138115913897
r0139_pos	7.761132165686758
r0142_pos	9257.55827966371
r0145_neg	1168.8505743492678
r0145_pos	57645.55225260476
r0149_neg	7.7573059755788565
r0149_pos	3.24395555621515
r0153_pos	468.85012672149423
r0156_pos	5091.05124214569
r0157_pos	6926.221933651459
r0160_pos	3209.8564387031984
r0163_pos	10946.745371823848
r0165_pos	468.85012672149423
r0166_pos	11622.696104086517
r0170_neg	375.011640012322
r0170_pos	74248.83291816243
r0173_neg	2546.1956755178016
r0173_pos	2546.1956755178016
r0178_neg	1270.851652468355
r0178_pos	12372.658441435817
r0179_pos	1270.851652468355
r0181_neg	3.242138115913897
r0181_pos	3.2439555562151496
r0186_pos	11513.870160408118
r0191_pos	591.6078879488743
r0193_neg	8595.4290215108
r0193_pos	6759.072655520453
r0196_neg	339.9094692895237
r0196_pos	14612.85155909253
r0202_neg	2546.1956755178016
r0202_pos	2546.1956755178016
r0208_neg	3012.206931111372
r0208_pos	18372.572307518927
r0210_pos	7698.800984379643
r0224_pos	576.6466597353988
r0226_pos	3422.1394191311783
r0233_pos	5731.924886499326
r0236_pos	1274.5992895805566
r0239_neg	0.0
r0239_pos	9.930338705963184
r0242_neg	3.4156447341615745
r0242_pos	3.4156447341615745
r0245_neg	3743.1754596179894
r0245_pos	6605.349690513038
r0246_pos	10781.23150824136
r0249_neg	2419.4606350801996
r0249_pos	2419.4606350801996
r0265_pos	5731.924886499326
r0267_neg	2110.5514968475295
r0267_pos	2094.9120518365607
r0268_neg	2094.9120518365607
r0268_pos	2110.5514968475295
r0276_neg	3743.8661775110095
r0276_pos	390.78927256547854
r0280_pos	468.85012672149423
r0281_neg	4.447936039350868
r0281_pos	14848.486001559784
r0283_pos	4862.215969134868
r0287_pos	17719.38170186572
r0295_pos	541.6418041388697
r0301_pos	3743.8661775110095
r0308_pos	7325.9359969775805
r0309_neg	4880.8549392516115
r0309_pos	16898.90275541954
r0310_pos	4816.352447171443
r0311_pos	8194.469574007515
r0317_neg	323.8924608561461
r0317_pos	323.8924608561461
r0321_pos	3693.6746804783234
r0330_pos	1258.9598445695879
r0331_pos	4086.3944418649494
r0339_pos	5233.455664984922
r0340_pos	10781.23150824136
r0345_neg	1080.365188832319
r0345_pos	1080.365188832319
r0354_pos	3110.382956298895
r0355_pos	3110.382956298895
r0357_pos	4115.871939309345
r0358_pos	4115.871939309344
r0360_pos	5460.163847129773
r0361_pos	5424.504753884859
r0363_pos	6594.907340508916
r0364_pos	6548.698999422494
r0365_pos	12459.846666877642
r0377_pos	3470.8895872225517
r0381_neg	4103.710277945864
r0381_pos	9951.385953775618
r0383_pos	6678.778531752656
r0384_pos	10814.306626128928
r0385_pos	12125.252491901738
r0386_pos	10638.320220221889
r0388_neg	3940.978475742421
r0388_pos	10057.672077898487
r0389_neg	3940.9784757424213
r0389_pos	9067.380315400242
r0390_neg	3020.3065358257927
r0390_pos	4.274999999999999
r0391_neg	11.602596107531596
r0391_pos	4181.414027830007
r0392_neg	3209.8564387031984
r0392_pos	6068.941071347162
r0393_pos	10781.23150824136
r0394_neg	518.1460640798925
r0394_pos	5650.427989250974
r0395_pos	518.1460640798925
r0398_pos	5377.718133886503
r0399_neg	284.1640707216334
r0399_pos	5939.404570142819
r0400_neg	4979.865222830155
r0400_pos	18895.226937910622
r0402_pos	0.0
r0403_neg	1994.4654809777453
r0403_pos	7.475325108664582
r0407_neg	542.3673640976776
r0407_pos	2664.225491699229
r0408_neg	447.2333000064953
r0408_pos	447.2333000064953
r0409_neg	447.2333000064953
r0409_pos	447.2333000064953
r0410_neg	4.147812922552892
r0410_pos	4.678782398715594
r0413_pos	468.85012672149423
r0422_neg	0.0
r0422_pos	3590.6921364456716
r0423_pos	305.6341983716619
r0424_neg	0.0
r0424_pos	12431.191869073493
r0425_neg	347.81851824785167
r0425_pos	459.032464947877
r0426_neg	323.8924608561461
r0426_pos	323.8924608561461
r0434_neg	2195.4207849273876
r0434_pos	5049.793682287194
r0437_neg	3089.798308995661
r0437_pos	5049.793682287194
r0441_neg	0.0
r0441_pos	306.1704665669059
r0443_pos	294.17257105428774
r0450_neg	0.0
r0450_pos	3807.95641279315
r0451_pos	69.92780006449746
r0456_pos	3334.1116187420475
r0463_neg	9654.346329092537
r0463_pos	0.0
r0464_neg	347.7935253940218
r0464_pos	347.7935253940218
r0470_pos	636.3042112438363
r0472_neg	7034.674269471753
r0472_pos	732.5165082584942
r0474_neg	7474.786275323342
r0474_pos	732.5165082584942
r0475_neg	5478.008248818066
r0475_pos	732.5165082584942
r0480_neg	15798.66557338228
r0480_pos	12482.353470802256
r0483_neg	336.9674799656167
r0483_pos	336.9674799656167
r0488_neg	19854.0160283891
r0488_pos	340.3458915547244
r0494_neg	3.242138115913897
r0494_pos	7.761132165686758
r0497_neg	7.7573059755788565
r0497_pos	3.24395555621515
r0502_pos	9033.109427603518
r0504_pos	8865.780402400918
r0509_pos	401.90386471161025
r0512_neg	7260.650017785621
r0512_pos	592.2861047463678
r0514_pos	3671.9959963289903
r0517_neg	339.9094692895237
r0517_pos	14612.85155909253
r0522_pos	1616.1632742177057
r0523_pos	1616.1632742177057
r0525_neg	405.09664463224783
r0525_pos	26.023499364762937
r0527_neg	12.222280425353462
r0527_pos	5243.398463809077
r0531_neg	364.80019101110736
r0531_pos	3376.89393769579
r0537_pos	0.0
r0539_neg	0.0
r0539_pos	14147.391400264727
r0541_neg	284.51753886879885
r0541_pos	79.87604497313941
r0545_pos	1007.5147123745322
r0546_pos	0.0
r0547_neg	1007.5147123745322
r0547_pos	18762.54560870717
r0548_pos	0.0
r0549_neg	347.7935253940218
r0549_pos	347.7935253940218
r0552_neg	405.4635486840903
r0552_pos	448.12426944832134
r0553_neg	448.12426944832134
r0553_pos	405.4635486840903
r0555_pos	6678.778531752656
r0556_neg	10814.30662612893
r0556_pos	0.0
r0557_pos	69.92780006449749
r0558_neg	1335.5120496356064
r0558_pos	1335.5120496356064
r0559_neg	1335.5120496356064
r0559_pos	1335.5120496356064
r0560_pos	11957.86913798605
r0561_pos	274.77230494423975
r0568_pos	7273.664739626569
r0570_neg	4270.267656960178
r0570_pos	6048.877524940672
r0571_neg	12908.894521364007
r0571_pos	2103.886132428071
r0573_pos	7162.680755008079
r0575_neg	375.011640012322
r0575_pos	74248.83291816246
r0578_neg	3938.4346017818943
r0578_pos	4069.1345807242033
r0579_pos	3938.4346017818943
r0580_pos	4477.222187990774
r0584_neg	5243.398463809076
r0584_pos	3339.3757410536114
r0587_neg	3.4156447341615745
r0587_pos	3.4156447341615745
r0590_pos	13993.596873096783
r0591_neg	40947.04011131083
r0591_pos	3243.409433692495
r0594_pos	26.177667530288517
r0595_pos	8603.70449164161
r0596_pos	12459.846666877642
r0598_pos	0.0
r0603_neg	296.4288353293545
r0603_pos	9324.429552759475
r0604_pos	9575.424625466716
r0610_neg	543.4455970211532
r0610_pos	543.4455970211532
r0611_neg	543.4455970211532
r0611_pos	543.4455970211532
r0614_neg	3938.4346017818943
r0614_pos	31967.25100936677
r0615_neg	705.027058987551
r0615_pos	720.6665039985199
r0616_neg	666.1640993167821
r0616_pos	12064.242475280602
r0617_neg	720.6665039985199
r0617_pos	705.027058987551
r0618_pos	666.1640993167821
r0620_neg	0.0
r0620_pos	10946.745371823847
r0625_pos	0.0
r0627_neg	4119.378261297651
r0627_pos	9.285683383557528
r0629_neg	4027.9168743184478
r0629_pos	11755.138484247944
r0630_neg	3255.800765965906
r0630_pos	12953.999438017625
r0633_neg	5217.449613489675
r0633_pos	18402.641904347845
r0634_neg	33513.4393939977
r0634_pos	445.4754656876352
r0636_pos	13799.917402763776
r0637_pos	13799.917402763776
r0638_neg	5128.808988232901
r0638_pos	19180.275191174926
r0639_pos	14019.081697920046
r0641_neg	3168.399001905645
r0641_pos	3168.399001905645
r0642_neg	1335.5120496356064
r0642_pos	463.53659571850244
r0643_neg	2103.886132428071
r0643_pos	12908.894521364009
r0644_neg	1335.5120496356064
r0644_pos	463.53659571850244
r0645_neg	0.0
r0645_pos	47.08859098131671
r0647_neg	1233.4255368259528
r0647_pos	0.0
r0650_neg	4524.3133208174495
r0650_pos	4524.3133208174495
r0651_neg	4524.3133208174495
r0651_pos	3173.0198287369517
r0652_neg	5129.931860788091
r0652_pos	14797.847532952199
r0653_pos	12262.46148840712
r0655_neg	321.7084623591458
r0655_pos	11053.983823921997
r0656_pos	10638.320220221889
r0660_neg	18620.458001254436
r0660_pos	5328.003073805306
r0661_pos	24048.04185603514
r0666_neg	0.0
r0666_pos	20305.052910478156
r0668_neg	4979.865222830156
r0668_pos	18895.22693791062
r0669_pos	11866.358635401482
r0670_pos	9575.424625466716
r0671_pos	14153.504950887025
r0672_neg	53739.20148235408
r0672_pos	12313.938822550177
r0673_pos	0.0
r0679_neg	14899.657558696228
r0679_pos	3938.4346017818943
r0680_neg	3938.4346017818943
r0680_pos	31967.251009366755
r0683_pos	12633.991005379312
r0686_neg	373.82116185290397
r0686_pos	12080.56372049221
r0688_neg	1222.9365979194565
r0688_pos	1238.5760429304255
r0698_pos	15781.518661553904
r0706_pos	64550.22000221635
r0707_neg	4.5181037489024565
r0707_pos	6.550155629304028
r0714_pos	12262.46148840712
r0715_pos	23387.64196501166
r0716_pos	12262.46148840712
r0717_pos	23387.64196501166
r0718_pos	14019.081697920046
r0719_pos	24048.04185603512
r0720_pos	14019.081697920046
r0721_pos	24048.04185603512
r0722_neg	5328.003073805306
r0722_pos	18620.458001254432
r0723_pos	24048.04185603514
r0724_neg	18620.458001254447
r0724_pos	5328.003073805305
r0726_neg	445.4754656876352
r0726_pos	33513.4393939977
r0727_pos	24048.041856035117
r0728_neg	33513.4393939977
r0728_pos	445.4754656876352
r0729_pos	24048.041856035117
r0730_pos	17719.381701865717
r0731_pos	17719.381701865717
r0732_pos	17719.381701865717
r0733_pos	17719.38170186572
r0734_pos	17719.38170186572
r0735_neg	5145.437797235551
r0735_pos	33293.697517021596
r0739_neg	67279.6289117655
r0739_pos	8027.582688201929
r0741_neg	0.0
r0741_pos	68585.58576107222
r0743_pos	64550.220002216396
r0744_pos	64550.220002216396
r0747_neg	11225.12409205176
r0747_pos	2094.9120518365607
r0750_neg	64712.86759922204
r0750_pos	2094.9120518365607
r0752_neg	953.0123076927941
r0752_pos	0.0
r0753_pos	953.0123076927941
r0754_neg	953.0123076927941
r0754_pos	0.0
r0755_pos	953.0123076927941
r0756_neg	953.0123076927941
r0756_pos	0.0
r0757_pos	953.0123076927941
r0758_neg	463.53659571850244
r0758_pos	0.0
r0774_neg	9.623670052975465
r0774_pos	9.623670052975465
r0779_pos	11866.358635401482
r0780_neg	74224.75994516099
r0780_pos	250.57016162890292
r0781_neg	0.0
r0781_pos	74224.75994516099
r0782_pos	10543.434064588804
r0783_neg	431.0537039474531
r0783_pos	5218.96739515464
r0784_neg	1261.9988630056382
r0784_pos	1277.638308016607
r0787_pos	3279.49134271358
r0788_neg	15798.66557338228
r0788_pos	12482.353470802258
r0789_neg	15798.66557338228
r0789_pos	12482.35347080226
r0791_neg	18402.641904347845
r0791_pos	5217.449613489681
r0792_neg	6736.9426679041335
r0792_pos	815.4970241299833
r0795_pos	8603.70449164161
r0796_neg	0.0
r0796_pos	6409.041109164019
r0797_neg	4027.9168743184478
r0797_pos	62800.250684129125
r0801_neg	1732.6852976216155
r0801_pos	1319.0954635252947
r0809_neg	1198.5844100309284
r0809_pos	1198.5844100309284
r0812_neg	2850.0
r0812_pos	2850.0
r0813_pos	7980.729266866476
r0817_neg	1166.963146385741
r0817_pos	1064.4862054929629
r0818_pos	6313.200221123663
r0819_neg	344.5698210595272
r0819_pos	452.70433210313354
r0821_neg	344.5698210595272
r0821_pos	344.5698210595272
r0822_neg	344.5698210595272
r0822_pos	344.5698210595272
r0825_pos	0.0
r0826_pos	0.0
r0829_neg	344.5698210595272
r0829_pos	344.5698210595272
r0830_neg	344.5698210595272
r0830_pos	344.5698210595272
r0834_neg	459.4264280793696
r0834_pos	459.4264280793696
r0835_neg	459.4264280793696
r0835_pos	459.4264280793696
r0836_neg	459.4264280793696
r0836_pos	459.4264280793696
r0838_neg	4653.725425343658
r0838_pos	4844.6834033434625
r0839_neg	2145.4125022205844
r0839_pos	3826.925744711787
r0840_neg	2419.4606350801996
r0840_pos	2419.4606350801996
r0841_neg	2419.4606350801996
r0841_pos	2419.4606350801996
r0842_neg	2850.0
r0842_pos	2850.0
r0845_pos	18956.044754007024
r0853_pos	5726.201489812679
r0859_pos	0.0
r0860_neg	2850.0
r0860_pos	2850.0
r0870_neg	13839.460671865085
r0870_pos	0.0
r0871_neg	9522.056821676919
r0871_pos	8.848417299990937
r0879_pos	605.7832939274392
r0881_pos	1375.6632959041367
r0885_neg	364.10088928509936
r0885_pos	472.23540032870574
r0886_neg	0.0
r0886_pos	0.0
r0892_neg	6.603328081702269
r0892_pos	11240.217692867076
r0899_neg	4902.083806667883
r0899_pos	1451.2514180593637
r0907_neg	0.0
r0907_pos	23301.972743621023
r0908_neg	24055.09280510874
r0908_pos	2850.0
r0909_neg	2850.0
r0909_pos	24055.09280510874
r0911_neg	10162.79264583104
r0911_pos	5364.935180452262
r0913_neg	2008.1345110436064
r0913_pos	2008.1345110436064
r0915_neg	2014.8566070198424
r0915_pos	2014.8566070198424
r0917_neg	1183.3015383587162
r0917_pos	1183.3015383587162
r0921_pos	4086.3944418649494
r0924_pos	8820.86730322698
r0925_pos	0.0
r0926_pos	10781.23150824136
r0931_pos	2850.0
r0932_neg	2850.0
r0932_pos	0.0
r0934_pos	1305.767783294917
r0936_pos	2850.0
r0937_neg	2850.0
r0937_pos	0.0
r0940_neg	5.3655172652077265
r0940_pos	6766.019643960275
r0941_neg	14351.2677299313
r0941_pos	4194.029024632665
r0942_neg	856.6813049538977
r0942_pos	838.6870903666397
r0944_neg	1900.0
r0944_pos	1900.0
r0946_neg	1064.4862054929629
r0946_pos	1965.9311660611752
r0950_pos	5714.528188438625
r0954_neg	0.0
r0954_pos	18059.819989751642
r0960_neg	2968.783496559098
r0960_pos	2968.783496559098
r0961_pos	2058.188617713714
r0962_pos	3671.9959963289903
r0963_pos	1282.0158145671758
r0968_pos	18956.044754007024
r0970_neg	0.0
r0970_pos	7162.680755008078
r0973_neg	3938.4346017818943
r0973_pos	0.0
r0974_neg	2061.2938863731656
r0974_pos	2053.4523231854255
r0975_pos	4086.3944418649494
r0983_pos	2093.690844885723
r0984_neg	2093.690844885723
r0984_pos	0.0
r0986_pos	3800.0
r0987_neg	3800.0
r0987_pos	0.0
r0988_pos	0.0
r0989_neg	0.0
r0989_pos	7162.680755008078
r0990_neg	3255.800765965906
r0990_pos	4902.083806667884
r0993_pos	4066.122276990166
r0994_neg	4524.3133208174495
r0994_pos	4524.3133208174495
r0995_neg	1480.6224759317265
r0995_pos	1480.6224759317265
r0997_pos	13799.917402763776
r0998_neg	2195.4207849273876
r0998_pos	5049.793682287194
r0999_neg	3089.798308995661
r0999_pos	5049.793682287194
r1007_neg	0.0
r1007_pos	306.1704665669058
r1008_pos	294.17257105428774
r1010_neg	3938.4346017818943
r1010_pos	31967.25100936677
r1011_pos	74557.14225592112
r1012_pos	74557.14225592112
r1013_pos	70963.19367754797
r1014_pos	70963.19367754801
r1015_pos	1009.0442071508793
r1017_pos	7743.571606535836
r1018_neg	4524.3133208174495
r1018_pos	4524.3133208174495
r1019_neg	3255.800765965907
r1019_pos	4205.800765965907
r1020_neg	67279.62891176551
r1020_pos	8027.58268820193
r1021_neg	0.0
r1021_pos	0.0
r1024_pos	7870.867303226981
r1025_pos	7870.867303226983
r1026_pos	3234.7356819886054
r1028_pos	3234.7356819886054
r1029_pos	7788.114881505065
r1030_neg	22.423956593123382
r1030_pos	11.755757793432076
r1043_pos	1321.1862261327356
r1044_pos	1321.1862261327356
r1045_pos	1460.4674454699934
r1050_neg	10912.747360494535
r1050_pos	1900.0
r1051_neg	2125.598966792274
r1051_pos	2125.598966792274
r1052_pos	2125.598966792274
r1059_pos	0.0
r1061_pos	0.0
r1062_pos	0.0
r1063_pos	0.0
r1064_pos	0.0
r1067_pos	0.0
r1068_pos	0.0
r1071_pos	0.0
r1073_pos	0.0
r1074_pos	0.0
r1076_pos	0.0
r1077_pos	0.0
r1078_pos	45052.146385898894
r1080_pos	0.0
r1088_neg	1653.479888047015
r1088_pos	1769.7366006094524
r1090_pos	1404.6743872411164
r1106_neg	4902.083806667884
r1106_pos	4902.083806667883
r1109_neg	5016.8970562042
r1109_pos	4219.319289377465
r1116_neg	13444.10331409434
r1116_pos	13776.834713397568
r1117_neg	4893.262085816213
r1117_pos	2525.999172226377
r1135_neg	0.0
r1135_pos	0.0
r1140_pos	0.0
r1143_pos	1195.4125022205847
r1144_pos	2144.6866307627897
r1147_neg	2008.1345110436064
r1147_pos	2008.1345110436064
r1148_neg	12341.071316120426
r1148_pos	0.0
r1150_pos	7101.992685004929
r1154_neg	4024.8598563648075
r1154_pos	18147.033812276262
r1155_pos	860.9737554764423
r1156_neg	364.80019101110736
r1156_pos	3954.8439912238937
r1159_neg	0.0
r1159_pos	0.0
r1162_pos	4076.433970997233
r1163_pos	1194.8920999395382
r1164_pos	8194.469574007515
r1167_pos	8194.469574007513
r1168_pos	8194.469574007515
r1172_pos	8194.469574007515
r1173_pos	0.0
r1177_pos	8194.469574007513
r1178_pos	0.0
r1179_pos	8194.469574007515
r1180_pos	0.0
r1251_pos	0.0
r1252_pos	10939.243768227492
r1253_pos	0.0
r1254_pos	22.04135599270826
r1255_pos	8194.469574007515
r1257_pos	5129.643554295402
r1259_pos	7.208924947511385
r1260_pos	5115.23410262566
r1262_pos	306.1704665669058
r1291_neg	1583.8850422237533
r1291_pos	4679.291817002037
r1292_neg	4902.083806667883
r1292_pos	4443.82992828717
r1298_pos	3800.0
r1299_pos	3800.0
r1301_pos	2375.0
r1302_neg	2375.0
r1302_pos	0.0
r1303_pos	3800.0
r1304_pos	3800.0
r1318_neg	5129.643554295402
r1318_pos	9697.227964581656
r1364_pos	3800.0
r1365_pos	3800.0
r1367_pos	3800.0
r1368_pos	3800.0
r1374_pos	3.3249999999999997
r1375_pos	40.87106738507487
r1377_neg	1154.188008999242
r1377_pos	1154.188008999242
r1378_neg	1154.188008999242
r1378_pos	1154.188008999242
r1380_neg	431.0537039474531
r1380_pos	74224.75994516099
r1381_neg	74224.759945161
r1381_pos	231.96442668045728
r1384_neg	1508.7942272229898
r1384_pos	4720.964395935282
r1396_pos	3122.746324669454
r1397_pos	3122.746324669454
r1400_pos	2633.9521865096344
r1401_pos	3389.765867603509
r1418_neg	3218.7427517171604
r1418_pos	3254.5654750620956
r1421_neg	20995.05828440121
r1421_pos	4.313337635645723
r1423_pos	1305.9029928356747
r1427_pos	2513.026418656545
r1428_neg	2546.1956755178016
r1428_pos	2546.1956755178016
r1429_neg	2546.1956755178016
r1429_pos	1900.0
r1431_pos	2661.853837125763
r1432_pos	0.0
r1433_pos	276.0305114301983
r1434_pos	4236.368433056569
r1435_pos	5107.191378046814
r1436_pos	0.0
r1437_pos	0.0
r1440_pos	0.0
r1441_pos	0.0
r1443_pos	23345.49510064585
r1444_pos	24048.04185603512
r1445_pos	24048.041856035117
r1446_pos	18037.84651395888
r1447_pos	4766.524270547472
r1448_pos	4765.219068666821
r1449_pos	4766.524270547473
r1450_pos	4765.219068666817
r1451_pos	4766.52427054747
r1453_neg	13051.75353152612
r1453_pos	12362.261262058797
r1454_pos	860.9737554764424
r1455_pos	2513.026418656545
r1456_pos	2513.026418656545
r1459_neg	7807.826899370973
r1459_pos	17167.573094208292
r1464_neg	1260.280034925314
r1464_pos	1260.280034925314
r1466_neg	24355.81125122378
r1466_pos	0.0
r1467_neg	1583.6727928742969
r1467_pos	47989.56082242535
r1468_neg	0.0
r1468_pos	0.0
r1487_neg	0.0
r1487_pos	24355.81125122378
r1488_neg	0.0
r1488_pos	17692.70140175229
r1492_pos	1289.8347241407878
r1493_pos	1330.6419958458691
r1495_pos	4066.1222769901665
r1497_pos	1348.3444231249637
r1498_pos	1348.3444231249637
r1499_pos	1519.647026861977
r1500_pos	1519.647026861977
r1512_pos	2009.6516977144854
r1514_pos	3188.3776382959827
r1515_pos	3223.364584771967
r1516_pos	3270.320012905096
r1517_pos	4128.148356424341
r1518_pos	3274.993778867203
r1519_pos	3267.459525026409
r1520_pos	3274.993778867203
r1521_pos	3274.9937788672023
r1522_pos	3177.8672394448413
r1523_pos	3267.7714204763392
r1525_pos	3274.993778867203
r1527_pos	4128.148356424342
r1528_pos	4902.083806667883
r1529_pos	3267.7714204763383
r1530_pos	3606.0129535275296
r1536_pos	8939.847742909049
r1538_pos	1261.6409408991397
r1540_pos	712.4962038345644
r1544_neg	809.7748488788925
r1544_pos	809.7748488788925
r1546_neg	995.1543106855047
r1546_pos	903.281686528169
r1547_neg	941.4818438959177
r1547_pos	1089.919767225906
r1548_neg	836.6343663293324
r1548_pos	847.5880875726847
r1549_neg	941.4818438959177
r1549_pos	1030.5550510102235
r1551_neg	995.1543106855047
r1551_pos	847.3014410531764
r1552_neg	914.281630075066
r1552_pos	849.9729124075274
r1553_neg	849.1630246041249
r1553_pos	849.9729124075272
r1554_neg	995.1543106855047
r1554_pos	1030.5550510102235
r1556_neg	1076.657338933127
r1556_pos	883.8817785793096
r1557_neg	995.1543106855047
r1557_pos	1030.5550510102235
r1559_neg	881.3167813473626
r1559_pos	757.2028455689658
r1560_neg	992.769485850662
r1560_pos	810.5116196896074
r1561_neg	939.097019061075
r1561_pos	997.1497003873445
r1562_neg	878.7436111077782
r1562_pos	754.8180207341231
r1563_neg	939.097019061075
r1563_pos	937.7849841716618
r1564_neg	839.2075365689167
r1564_pos	828.9665095417578
r1565_neg	992.769485850662
r1565_pos	754.531374214615
r1566_neg	914.281630075066
r1566_pos	757.2028455689658
r1567_neg	695.7766476702395
r1567_pos	695.7766476702395
r1568_neg	992.769485850662
r1568_pos	937.7849841716618
r1569_neg	881.3167813473626
r1569_pos	828.4326928156072
r1570_neg	1074.2725140982843
r1570_pos	791.1117117407482
r1571_neg	992.769485850662
r1571_pos	937.7849841716618
r1573_neg	995.1543106855047
r1573_pos	902.4717987247665
r1574_neg	941.4818438959177
r1574_pos	1001.8579841929147
r1575_neg	850.9306990245589
r1575_pos	846.7781997692822
r1576_neg	941.4818438959177
r1576_pos	1001.8579841929147
r1578_neg	995.1543106855047
r1578_pos	846.491553249774
r1579_neg	958.4155158065382
r1579_pos	849.1630246041249
r1580_neg	695.7766476702395
r1580_pos	695.7766476702395
r1581_neg	995.1543106855047
r1581_pos	1029.745163206821
r1583_neg	1076.657338933127
r1583_pos	883.0718907759073
r1584_neg	995.1543106855047
r1584_pos	1029.745163206821
r1585_neg	995.1543106855047
r1585_pos	996.0517533667305
r1586_neg	941.4818438959177
r1586_pos	1001.8579841929147
r1587_neg	927.5096542346876
r1587_pos	940.3581544112462
r1588_neg	941.4818438959177
r1588_pos	1001.8579841929147
r1589_neg	839.2075365689167
r1589_pos	839.2075365689167
r1590_neg	995.1543106855047
r1590_pos	940.0715078917381
r1591_neg	914.2816300750661
