	WT.EPA.e_S151_L007_R1_001
r0870_neg	14146.514337846165
r0870_pos	0.0
r0871_neg	9656.625759588114
r0871_pos	9.26824010661719
r0879_pos	664.5386006045624
r0881_pos	1409.0412368359505
r0885_neg	441.58274369444734
r0885_pos	567.9239262541557
r0886_neg	0.0
r0886_pos	0.0
r0892_neg	6.647921885410251
r0892_pos	11569.873127789504
r0899_neg	4992.55532174565
r0899_pos	1443.8346259209782
r0907_neg	0.0
r0907_pos	23701.17887843026
r0908_neg	24415.76267030081
r0908_pos	2850.0
r0909_neg	2850.0
r0909_pos	24415.762670300814
r0911_neg	10223.954908240095
r0911_pos	5437.8558107924955
r0913_neg	2026.3411825597084
r0913_pos	2026.3411825597084
r0915_neg	2050.0317804053193
r0915_pos	2050.0317804053193
r0917_neg	1189.3338777977128
r0917_pos	1189.3338777977128
r0921_pos	4142.309029616995
r0924_pos	8917.915171018278
r0925_pos	0.0
r0926_pos	11156.477819459014
r0931_pos	2850.0
r0932_neg	2850.0
r0932_pos	0.0
r0934_pos	1278.7020882001543
r0936_pos	2850.0
r0937_neg	2850.0
r0937_pos	0.0
r0940_neg	5.399990348775512
r0940_pos	6859.481542716698
r0941_neg	14464.36634874601
r0941_pos	4231.455647831147
r0942_neg	957.9403426058609
r0942_pos	932.5080533314688
r0944_neg	1900.0
r0944_pos	1900.0
r0946_neg	1205.5552072284077
r0946_pos	2170.58388552003
r0950_pos	5869.288293028366
r0954_neg	0.0
r0954_pos	18404.188340353438
r0960_neg	2975.359849272625
r0960_pos	2975.359849272625
r0961_pos	2072.441473852121
r0962_pos	3752.385789326725
r0963_pos	1137.6077315974635
r0968_pos	19449.683714952873
r0970_neg	0.0
r0970_pos	7278.880911664303
r0973_neg	4018.67558977496
r0973_pos	0.0
r0974_neg	2070.0338121573714
r0974_pos	2057.536125502398
r0975_pos	4142.309029616995
r0983_pos	2091.665017624691
r0984_neg	2091.665017624691
r0984_pos	0.0
r0986_pos	3800.0
r0987_neg	3800.0
r0987_pos	0.0
r0988_pos	0.0
r0989_neg	0.0
r0989_pos	7278.880911664303
r0990_neg	3234.4832448112616
r0990_pos	4992.55532174565
r0993_pos	4185.02456127117
r0994_neg	4629.97245099623
r0994_pos	4629.97245099623
r0995_neg	1588.3074333715394
r0995_pos	1588.3074333715394
r0997_pos	14006.189072679488
r0998_neg	2312.1093740703177
r0998_pos	5166.407158424276
r0999_neg	3098.8019406987783
r0999_pos	5166.407158424276
r1007_neg	0.0
r1007_pos	310.4874383186461
r1008_pos	298.4451181996384
r1010_neg	4018.6755897749595
r1010_pos	32427.39981332693
r1011_pos	75117.46152172655
r1012_pos	75117.46152172655
r1013_pos	71683.42889429256
r1014_pos	71683.42889429258
r1015_pos	877.2707044894065
r1017_pos	7846.66361282551
r1018_neg	4629.97245099623
r1018_pos	4629.97245099623
r1019_neg	3234.483244811262
r1019_pos	4184.483244811262
r1020_neg	67981.92345204731
r1020_pos	8213.435351174967
r1021_neg	0.0
r1021_pos	0.0
r1024_pos	7967.915171018276
r1025_pos	7967.915171018275
r1026_pos	3340.957053870291
r1028_pos	3340.957053870291
r1029_pos	7921.03949281118
r1030_neg	22.475900322767494
r1030_pos	11.772529323784505
r1043_pos	1609.2823958801976
r1044_pos	1609.2823958801976
r1045_pos	1330.4592559329049
r1050_neg	10985.99457930679
r1050_pos	1900.0
r1051_neg	2135.7123528973752
r1051_pos	2135.7123528973752
r1052_pos	2135.7123528973752
r1059_pos	0.0
r1061_pos	0.0
r1062_pos	0.0
r1063_pos	0.0
r1064_pos	0.0
r1067_pos	0.0
r1068_pos	0.0
r1071_pos	0.0
r1073_pos	0.0
r1074_pos	0.0
r1076_pos	0.0
r1077_pos	0.0
r1078_pos	45796.72011487229
r1080_pos	0.0
r1088_neg	1522.7036736039358
r1088_pos	1635.92758882536
r1090_pos	1110.8328289034962
r1106_neg	4992.55532174565
r1106_pos	4992.55532174565
r1109_neg	5081.419032917002
r1109_pos	4231.04080640987
r1116_neg	13876.324210671712
r1116_pos	14071.990958056836
r1117_neg	5038.054423658538
r1117_pos	2508.997798253373
r1135_neg	0.0
r1135_pos	0.0
r1140_pos	0.0
r1143_pos	1199.549102566703
r1144_pos	1999.36675616126
r1147_neg	2026.3411825597084
r1147_pos	2026.3411825597084
r1148_neg	12445.474721167724
r1148_pos	0.0
r1150_pos	7209.875353078582
r1154_neg	4193.090132141234
r1154_pos	18607.899524643995
r1155_pos	918.8439965451055
r1156_neg	438.58234231179244
r1156_pos	4184.738696923363
r1159_neg	0.0
r1159_pos	0.0
r1162_pos	4185.921702817158
r1163_pos	1201.7533651860597
r1164_pos	8331.893659754516
r1167_pos	8331.893659754516
r1168_pos	8331.893659754516
r1172_pos	8331.893659754516
r1173_pos	0.0
r1177_pos	8331.893659754516
r1178_pos	0.0
r1179_pos	8331.893659754516
r1180_pos	0.0
r1251_pos	0.0
r1252_pos	11148.545066253371
r1253_pos	0.0
r1254_pos	22.17283619154558
r1255_pos	8331.893659754516
r1257_pos	5126.178498280651
r1259_pos	7.209637069655759
r1260_pos	5117.9720520310675
r1262_pos	310.4874383186461
r1291_neg	1676.2290834896326
r1291_pos	4759.830262846979
r1292_neg	4992.555321745651
r1292_pos	4579.9522307019215
r1298_pos	3800.0
r1299_pos	3800.0
r1301_pos	2375.0
r1302_neg	2375.0
r1302_pos	0.0
r1303_pos	3800.0
r1304_pos	3800.0
r1318_neg	5126.17849828065
r1318_pos	9939.595010121671
r1364_pos	3800.0
r1365_pos	3800.0
r1367_pos	3800.0
r1368_pos	3800.0
r1374_pos	3.3249999999999997
r1375_pos	41.95611067127084
r1377_neg	1155.6600226010828
r1377_pos	1155.6600226010828
r1378_neg	1155.6600226010828
r1378_pos	1155.6600226010828
r1380_neg	465.2117922920054
r1380_pos	74964.94225834294
r1381_neg	74964.94225834296
r1381_pos	229.81454769676742
r1384_neg	1530.9216038379614
r1384_pos	4858.413429460301
r1396_pos	3142.9493239449093
r1397_pos	3142.9493239449093
r1400_pos	2648.545397437862
r1401_pos	3439.251274862686
r1418_neg	3238.7180002860596
r1418_pos	3276.3469381229606
r1421_neg	21202.725506486415
r1421_pos	4.319367327398887
r1423_pos	1328.0940675416296
r1427_pos	2523.13602063957
r1428_neg	2624.4940141582306
r1428_pos	2624.4940141582306
r1429_neg	2624.4940141582306
r1429_pos	1900.0
r1431_pos	2785.5390617983844
r1432_pos	0.0
r1433_pos	297.0527693523344
r1434_pos	4260.928256900519
r1435_pos	5185.59227726772
r1436_pos	0.0
r1437_pos	0.0
r1440_pos	0.0
r1441_pos	0.0
r1443_pos	24005.164656408004
r1444_pos	24712.76937732167
r1445_pos	24712.76937732167
r1446_pos	18330.18371593796
r1447_pos	4842.918825930086
r1448_pos	4841.52117183766
r1449_pos	4842.918825930087
r1450_pos	4841.521171837659
r1451_pos	4842.918825930091
r1453_neg	13373.87685124416
r1453_pos	12398.343120452872
r1454_pos	918.8439965451055
r1455_pos	2523.13602063957
r1456_pos	2523.13602063957
r1459_neg	7911.486987623827
r1459_pos	17381.192141984367
r1464_neg	1286.9599017275207
r1464_pos	1286.9599017275207
r1466_neg	24614.270250680984
r1466_pos	0.0
r1467_neg	1632.1432508633375
r1467_pos	48265.90900283797
r1468_neg	0.0
r1468_pos	0.0
r1487_neg	0.0
r1487_pos	24614.270250680987
r1488_neg	0.0
r1488_pos	18042.379570707548
r1492_pos	1308.5003682669403
r1493_pos	1261.7916138940718
r1495_pos	4185.024561271169
r1497_pos	1359.2894906884578
r1498_pos	1359.2894906884578
r1499_pos	1453.481680945441
r1500_pos	1453.481680945441
r1512_pos	2024.0953275696459
r1514_pos	3263.7222343095095
r1515_pos	3315.699915405134
r1516_pos	3354.7511558194747
r1517_pos	4208.918647007129
r1518_pos	3354.751155819475
r1519_pos	3346.4735639918
r1520_pos	3354.751155819475
r1521_pos	3354.7511558194738
r1522_pos	3252.760555221167
r1523_pos	3346.843775057274
r1525_pos	3354.7511558194747
r1527_pos	4208.918647007129
r1528_pos	4992.55532174565
r1529_pos	3346.843775057274
r1530_pos	3593.6866541692925
r1536_pos	9336.187603329889
r1538_pos	1128.945619029953
r1540_pos	708.1117017054655
r1544_neg	854.5302927389096
r1544_pos	854.5302927389096
r1546_neg	1028.176536932709
r1546_pos	920.4023877086275
r1547_neg	946.258262566349
r1547_pos	1104.042793334626
r1548_neg	884.9657844042886
r1548_pos	874.7936876949873
r1549_neg	946.258262566349
r1549_pos	1072.9408711021738
r1551_neg	1028.176536932709
r1551_pos	875.3267004513334
r1552_neg	922.5730305314923
r1552_pos	877.5414474792616
r1553_neg	868.661927832173
r1553_pos	877.5414474792616
r1554_neg	1028.176536932709
r1554_pos	1072.9408711021738
r1556_neg	1066.449886553487
r1556_pos	906.9115270400696
r1557_neg	1028.176536932709
r1557_pos	1072.9408711021738
r1559_neg	921.3073801318913
r1559_pos	776.6533612183882
r1560_neg	1025.4287771484348
r1560_pos	819.5143014477543
r1561_neg	943.5105027820748
r1561_pos	1003.1547070737525
r1562_neg	917.6783910173313
r1562_pos	773.905601434114
r1563_neg	943.5105027820748
r1563_pos	972.0527848413005
r1564_neg	887.2428993519522
r1564_pos	825.9600739707141
r1565_neg	1025.4287771484348
r1565_pos	774.4386141904602
r1566_neg	922.5730305314923
r1566_pos	776.6533612183882
r1567_neg	719.5312076101447
r1567_pos	719.5312076101447
r1568_neg	1025.4287771484348
r1568_pos	972.0527848413005
r1569_neg	921.3073801318913
r1569_pos	825.6781633548741
r1570_neg	1063.7021267692128
r1570_pos	806.0234407791962
r1571_neg	1025.4287771484348
r1571_pos	972.0527848413005
r1573_neg	1028.176536932709
r1573_pos	911.5228680615389
r1574_neg	946.258262566349
r1574_pos	965.3812947490819
r1575_neg	901.3729495315695
r1575_pos	865.9141680478988
r1576_neg	946.258262566349
r1576_pos	965.3812947490819
r1578_neg	1028.176536932709
r1578_pos	866.4471808042448
r1579_neg	970.1828392928468
r1579_pos	868.661927832173
r1580_neg	719.5312076101447
r1580_pos	719.5312076101447
r1581_neg	1028.176536932709
r1581_pos	1047.299569115442
r1583_neg	1066.449886553487
r1583_pos	898.0320073929809
r1584_neg	1028.176536932709
r1584_pos	1047.299569115442
r1585_neg	1028.176536932709
r1585_pos	1021.2904739695008
r1586_neg	946.258262566349
r1586_pos	965.3812947490819
r1587_neg	939.861335061265
r1587_pos	958.9843672439979
r1588_neg	946.258262566349
r1588_pos	965.3812947490819
r1589_neg	888.5947735188486
r1589_pos	888.5947735188486
r1590_neg	1028.176536932709
r1590_pos	976.2147867122067
r1591_neg	922.5730305314925
r1591_pos	978.4295337401348
r1592_neg	868.661927832173
r1592_pos	921.3073801318913
r1593_neg	1028.176536932709
r1593_pos	1047.299569115442
r1594_neg	939.0664194260685
r1594_pos	939.0664194260685
r1595_neg	1066.449886553487
r1595_pos	1007.7996133009427
r1596_neg	1028.176536932709
r1596_pos	1047.299569115442
r1597_neg	927.1079451283039
r1597_pos	927.1079451283039
r1598_neg	920.7110176232198
r1598_pos	920.7110176232198
r1599_neg	927.1079451283039
r1599_pos	927.1079451283039
r1600_neg	979.0224106259213
r1600_pos	1077.483249685035
r1602_neg	1013.0437795222128
r1602_pos	1028.176536932709
r1603_neg	911.5228680615389
r1603_pos	1028.176536932709
r1604_neg	1009.0262194946639
r1604_pos	1009.0262194946639
r1605_neg	1021.2904739695008
r1605_pos	1047.299569115442
r1606_neg	1047.299569115442
r1606_pos	1047.299569115442
r1607_neg	1009.0262194946639
r1607_pos	1009.0262194946639
r1608_neg	838.7927432568598
r1608_pos	838.7927432568598
r1609_neg	845.1896707619438
r1609_pos	845.1896707619438
r1610_neg	1024.3903383631564
r1610_pos	995.5649753186749
r1611_neg	927.1079451283039
r1611_pos	927.1079451283039
r1612_neg	1196.6841851482113
r1612_pos	946.258262566349
r1613_neg	965.3812947490819
r1613_pos	946.258262566349
r1614_neg	927.1079451283039
r1614_pos	927.1079451283039
r1615_neg	965.3812947490819
r1615_pos	965.3812947490819
r1616_neg	965.3812947490819
r1616_pos	965.3812947490819
r1617_neg	927.1079451283039
r1617_pos	927.1079451283039
r1618_neg	838.7927432568598
r1618_pos	733.661257789762
r1619_neg	933.4137106122812
r1619_pos	733.661257789762
r1620_neg	733.661257789762
r1620_pos	733.661257789762
r1621_neg	967.4350795085726
r1621_pos	939.861335061265
r1622_neg	865.9141680478988
r1622_pos	733.661257789762
r1623_neg	920.7110176232198
r1623_pos	733.661257789762
r1624_neg	958.9843672439979
r1624_pos	733.661257789762
r1625_neg	958.9843672439979
r1625_pos	958.9843672439979
r1626_neg	920.7110176232198
r1626_pos	733.661257789762
r1627_neg	1024.3903383631564
r1627_pos	995.5649753186749
r1628_neg	927.1079451283039
r1628_pos	927.1079451283039
r1629_neg	1165.5822629157592
r1629_pos	946.258262566349
r1630_neg	965.3812947490819
r1630_pos	946.258262566349
r1631_neg	927.1079451283039
r1631_pos	927.1079451283039
r1632_neg	965.3812947490819
r1632_pos	965.3812947490819
r1633_neg	965.3812947490819
r1633_pos	965.3812947490819
r1634_neg	927.1079451283039
r1634_pos	927.1079451283039
r1635_neg	931.8084411969485
r1635_pos	933.9467233686272
r1636_neg	1019.4895520451727
r1636_pos	936.1614703965554
r1637_neg	887.2428993519522
r1637_pos	887.2428993519522
r1638_neg	1077.483249685035
r1638_pos	1106.3086127295164
r1639_neg	888.5947735188486
r1639_pos	888.5947735188486
r1640_neg	1115.7565993058129
r1640_pos	965.5315499573633
r1641_neg	1077.483249685035
r1641_pos	1106.3086127295164
r1642_neg	967.9680922649186
r1642_pos	1028.176536932709
r1643_neg	866.4471808042448
r1643_pos	931.8084411969485
r1644_neg	1009.0262194946639
r1644_pos	736.2634316042827
r1645_neg	976.2147867122067
r1645_pos	931.8084411969485
r1646_neg	1047.299569115442
r1646_pos	1047.299569115442
r1647_neg	1009.0262194946639
r1647_pos	736.2634316042827
r1648_neg	868.661927832173
r1648_pos	970.1828392928468
r1649_neg	1028.176536932709
r1649_pos	1165.5822629157592
r1650_neg	978.4295337401348
r1650_pos	1019.2076414293326
r1651_neg	1066.449886553487
r1651_pos	999.5529188536548
r1652_neg	1028.176536932709
r1652_pos	1165.5822629157592
r1653_neg	1028.176536932709
r1653_pos	1047.299569115442
r1654_neg	921.3073801318913
r1654_pos	917.6867299686588
r1655_neg	1066.449886553487
r1655_pos	898.0320073929809
r1656_neg	1028.176536932709
r1656_pos	1047.299569115442
r1657_neg	1047.299569115442
r1657_pos	1047.299569115442
r1658_neg	1047.299569115442
r1658_pos	1047.299569115442
r1659_neg	1009.0262194946639
r1659_pos	1009.0262194946639
r1660_neg	1085.57291873622
r1660_pos	1007.7996133009427
r1661_neg	1047.299569115442
r1661_pos	1047.299569115442
r1662_neg	1047.299569115442
r1662_pos	1047.299569115442
r1664_neg	2124.7178980007775
r1664_pos	1617.8000002804913
r1665_neg	1401.8884055725457
r1665_pos	1506.0962051015076
r1666_neg	1174.7178980007773
r1666_pos	1617.8745194039006
r1667_neg	2102.420171843568
r1667_pos	1467.4097298824993
r1668_neg	1444.1881367671126
r1668_pos	1303.6760332579395
r1669_neg	1174.7178980007773
r1669_pos	1467.4842490059084
r1670_neg	1335.7032210334032
r1670_pos	2127.850095768118
r1671_neg	1177.8500957681183
r1671_pos	1475.0999651181523
r1672_pos	1309.3122980241446
r1673_pos	1405.3738458018302
r1674_pos	1309.3122980241446
r1675_pos	1430.4131811610391
r1676_pos	1348.494906794679
r1677_pos	1342.097979289595
r1678_pos	1348.494906794679
r1679_pos	1258.8406521169247
r1680_pos	1403.1590987739019
r1681_pos	1405.37384580183
r1682_pos	1405.3738458018302
r1683_pos	1430.4131811610391
r1684_pos	1309.3122980241446
r1685_pos	1434.743925362638
r1686_pos	1430.4131811610391
r1687_pos	1309.3122980241446
r1690_pos	1329.5250949001659
r1691_pos	1247.6068205338058
r1692_pos	1241.2098930287218
r1693_pos	1247.6068205338058
r1695_pos	1329.5250949001659
r1696_pos	1348.6754123382111
r1698_pos	1329.5250949001659
r1700_pos	1367.7984445209438
r1701_pos	1329.5250949001659
r1702_pos	1426.5523438587322
r1705_pos	1421.5336615139506
r1706_pos	1339.6153871475906
r1707_pos	1333.2184596425066
r1708_pos	1339.6153871475906
r1710_pos	1421.5336615139506
r1711_pos	1440.6839789519956
r1713_pos	1421.5336615139506
r1715_pos	1459.8070111347286
r1716_pos	1421.5336615139506
r1717_pos	1309.3122980241446
r1720_pos	1531.3012674219124
r1721_pos	1449.3829930555523
r1722_pos	1442.9860655504683
r1723_pos	1449.3829930555523
r1725_pos	1531.3012674219124
r1726_pos	1550.4515848599576
r1728_pos	1531.3012674219124
r1730_pos	1569.5746170426903
r1731_pos	1531.3012674219124
r1732_pos	1600.1985880525317
r1733_pos	1597.4508282682575
r1734_pos	1600.1985880525317
r1735_pos	1600.1985880525317
r1736_pos	1499.1299962481266
r1737_pos	1492.7330687430426
r1738_pos	1499.1299962481266
r1739_pos	1643.0501998849734
r1740_pos	1581.0482706144867
r1741_pos	1600.1985880525317
r1742_pos	1600.1985880525317
r1743_pos	1581.0482706144867
r1744_pos	1619.3216202352646
r1745_pos	1619.3216202352646
r1746_pos	1581.0482706144867
r1747_pos	1518.2803136861717
r1748_pos	1515.5325539018975
r1749_pos	1518.2803136861717
r1750_pos	1518.2803136861717
r1751_pos	1499.1299962481266
r1752_pos	1410.8147943766826
r1753_pos	1417.2117218817666
r1754_pos	1567.5870264384976
r1755_pos	1499.1299962481266
r1756_pos	1518.2803136861717
r1757_pos	1518.2803136861717
r1758_pos	1499.1299962481266
r1759_pos	1537.4033458689046
r1760_pos	1537.4033458689046
r1761_pos	1499.1299962481266
r1762_pos	1456.9878355241112
r1763_pos	1489.700442137154
r1764_pos	1473.3950006513921
r1765_pos	1511.8833861810879
r1766_pos	1492.7330687430426
r1767_pos	1410.8147943766826
r1768_pos	1305.6833089095846
r1769_pos	1305.6833089095846
r1770_pos	1305.6833089095846
r1771_pos	1511.8833861810879
r1772_pos	1305.6833089095846
r1773_pos	1305.6833089095846
r1774_pos	1305.6833089095846
r1775_pos	1531.0064183638206
r1776_pos	1305.6833089095846
r1777_pos	1518.2803136861717
r1778_pos	1515.5325539018975
r1779_pos	1518.2803136861717
r1780_pos	1518.2803136861717
r1781_pos	1499.1299962481266
r1782_pos	1417.2117218817666
r1783_pos	1410.8147943766826
r1784_pos	1567.5870264384976
r1785_pos	1499.1299962481266
r1786_pos	1518.2803136861717
r1787_pos	1518.2803136861717
r1788_pos	1499.1299962481266
r1789_pos	1537.4033458689046
r1790_pos	1537.4033458689046
r1791_pos	1499.1299962481266
r1792_pos	1258.8406521169247
r1796_pos	1489.033204078333
r1797_pos	1407.114929711973
r1798_pos	1400.718002206889
r1799_pos	1407.114929711973
r1800_pos	1489.033204078333
r1801_pos	1508.183521516378
r1803_pos	1489.033204078333
r1805_pos	1527.306553699111
r1806_pos	1489.033204078333
r1807_pos	1600.1985880525317
r1808_pos	1597.4508282682575
r1809_pos	1600.1985880525317
r1810_pos	1600.1985880525317
r1811_pos	1308.2854827241056
r1812_pos	1499.1299962481266
r1813_pos	1305.6833089095846
r1814_pos	1499.1299962481266
r1815_pos	1503.8304923167711
r1816_pos	1600.1985880525317
r1817_pos	1503.8304923167711
r1818_pos	1308.2854827241056
r1819_pos	1503.8304923167711
r1820_pos	1619.3216202352646
r1821_pos	1308.2854827241056
r1822_pos	1433.9479522226645
r1823_pos	1431.2001924383903
r1824_pos	1433.9479522226645
r1825_pos	1433.9479522226645
r1826_pos	1476.8088924520305
r1827_pos	1441.1362986082645
r1828_pos	1431.2001924383903
r1829_pos	1441.1362986082645
r1830_pos	1483.2546649749904
r1831_pos	1431.7332051947365
r1832_pos	1433.9479522226645
r1833_pos	1523.0545729746245
r1834_pos	1482.9727543591503
r1835_pos	1463.3180317834726
r1836_pos	1523.0545729746245
r1837_pos	1440.6839789519956
r1841_pos	1421.5336615139506
r1842_pos	1339.6153871475906
r1843_pos	1333.2184596425066
r1844_pos	1339.6153871475906
r1846_pos	1421.5336615139506
r1847_pos	1440.6839789519956
r1848_pos	1421.5336615139506
r1850_pos	1459.8070111347286
r1851_pos	1421.5336615139506
r1852_pos	1600.1985880525317
r1853_pos	1597.4508282682575
r1854_pos	1600.1985880525317
r1855_pos	1600.1985880525317
r1856_pos	1581.0482706144867
r1857_pos	1499.1299962481266
r1858_pos	1492.7330687430426
r1859_pos	1499.1299962481266
r1860_pos	1643.0501998849734
r1861_pos	1581.0482706144867
r1862_pos	1600.1985880525317
r1863_pos	1600.1985880525317
r1864_pos	1619.3216202352646
r1865_pos	1619.3216202352646
r1866_pos	1581.0482706144867
r1867_pos	1309.3122980241446
r1871_pos	1531.3012674219124
r1872_pos	1449.3829930555523
r1873_pos	1442.9860655504683
r1874_pos	1449.3829930555523
r1876_pos	1531.3012674219124
r1877_pos	1550.4515848599576
r1879_pos	1531.3012674219124
r1880_pos	1569.5746170426903
r1881_pos	1531.3012674219124
r1882_pos	1638.4719376733096
r1883_pos	1635.7241778890354
r1884_pos	1638.4719376733096
r1885_pos	1638.4719376733096
r1886_pos	1619.3216202352646
r1887_pos	1537.4033458689046
r1888_pos	1531.0064183638206
r1889_pos	1537.4033458689046
r1890_pos	1643.0501998849734
r1891_pos	1619.3216202352646
r1892_pos	1638.4719376733096
r1893_pos	1638.4719376733096
r1894_pos	1619.3216202352646
r1895_pos	1643.0501998849734
r1896_pos	1619.3216202352646
r1897_pos	1600.1985880525317
r1898_pos	1597.4508282682575
r1899_pos	1600.1985880525317
r1900_pos	1600.1985880525317
r1901_pos	1581.0482706144867
r1902_pos	1499.1299962481266
r1903_pos	1492.7330687430426
r1904_pos	1499.1299962481266
r1905_pos	1643.0501998849734
r1906_pos	1581.0482706144867
r1907_pos	1600.1985880525317
r1908_pos	1600.1985880525317
r1909_pos	1581.0482706144867
r1910_pos	1619.3216202352646
r1911_pos	1619.3216202352646
r1912_pos	1290.5601434298637
r1913_pos	1290.5601434298637
r1914_pos	1321.3974526574941
r1915_pos	1293.6923411972048
r1916_pos	1321.4719717809035
r1917_pos	1189.6720571689905
r1918_pos	1189.6720571689905
r1919_pos	1220.5093663966209
r1920_pos	1192.8042549363315
r1921_pos	1220.58388552003
r1922_pos	1281.680623782775
r1923_pos	1281.680623782775
r1924_pos	1312.5179330104056
r1925_pos	1284.812821550116
r1926_pos	1312.5924521338147
r1928_pos	1391.448229690737
r1929_pos	1422.2855389183674
r1930_pos	1394.580427458078
r1931_pos	1422.3600580417767
r1932_pos	1441.195232883311
r1933_pos	1441.195232883311
r1934_pos	1472.0325421109417
r1935_pos	1444.327430650652
r1936_pos	1472.1070612343508
r1937_pos	1359.276958516951
r1938_pos	1359.276958516951
r1939_pos	1390.1142677445816
r1940_pos	1362.409156284292
r1941_pos	1390.1887868679908
r1942_pos	1352.8800310118672
r1943_pos	1352.8800310118672
r1944_pos	1383.7173402394976
r1945_pos	1356.012228779208
r1946_pos	1383.7918593629067
r1947_pos	1359.276958516951
r1948_pos	1359.276958516951
r1949_pos	1390.1142677445816
r1950_pos	1362.409156284292
r1951_pos	1390.1887868679908
r1952_pos	1349.1801663471574
r1953_pos	1349.1801663471574
r1954_pos	1380.017475574788
r1955_pos	1352.3123641144985
r1956_pos	1380.0919946981971
r1957_pos	1441.195232883311
r1958_pos	1441.195232883311
r1959_pos	1309.2178028577118
r1960_pos	1444.327430650652
r1961_pos	1472.1070612343508
r1962_pos	1383.201535243449
r1963_pos	1383.201535243449
r1964_pos	1414.0388444710793
r1965_pos	1386.33373301079
r1966_pos	1414.1133635944886
r1967_pos	1281.680623782775
